Perek:Comment, Off-by, Comment Text
""2:22, -1,  ""@45{$}(כא)@46 למעט קרבנו למצוה יחידית. היינו בחטא של עבודת כוכבים נידון המשיח כמו יחיד עיין בפ' שלח. ונקרא עבודת כוכבים מצוה יתירה שיחדה הכתוב בפרשה בפני עצמה בפ' שלח. או משים שאנכי ולא יהיה לך מפי הגבורה שמענום. וכדאמרינן (סנהדרין צ"ט) כי דבר ה' בזה זה העובד עבודת כוכבים (המבאר רצ"ר ז"ל): 
""2:23, -1,  ""@45{$}(כב)@46 ולא מספג. פי' מקנח: 
""2:24, -1,  ""@45{$}(כג)@46 על כל הזאה טבילה. פי' בכל הזאה נצרך להטביל אצבעו בדם ואח"כ יזרוק: 
""2:25, -1,  ""@45{$}(כד)@46 את אצבעו בדם, מה אצבעו האמורה להלן (ויקרא י"ד) גבי מצורע באצבע הימנית מה להלן ימין המיומנת שבימין אף כאן אצבעו המיומנת שבימין כצ"ל. ופי' המיומנת שבימין אצבע הרגילה למלאכה והיינו שאצל אגודל: 
""2:26, -1,  ""@45{$}(כה)@46 מן הדם שבענין. היינו מדם האמור שהזה ממנו הזאה ראשונה למעוטי שיריים: 
""2:27, -1,  ""@45{$}(כו)@46 ולא שבע טיפין. היינו בהזאה אחת: 
""2:28, -1,  ""@45{$}(כז)@46 מכוון כנגד בית הבדים כצ"ל: 
""2:29, -1,  ""@45{$}(כח)@46 על קרנות. בת"כ הגי' על קרן קרנות ולמטה הוא אומר על קרן קרנות. פי' דהוי ליה למכתב על קרן וכתיב קרנות מיעט קרנות שתים הרי ארבע. ולטה הוא בפר העדה כדמסייס: 
""2:30, 50,  ""@45{$}(כס)@46 והיינו דאמרינן. (סנהדרין ד':) ע"ש והוא לימד אחר לא מקרן קרנות ובכאן קיצר ולא סיים הך דסנהדרין: 
""2:31, -1,  ""@45{$}(ל)@46 ואין הכהן לפני ה' כצ"ל. כי הכהן עומד חוץ למזבח לא ככה"ג ביום הכפורים: 
""2:32, -2,  ""@45{$}(ל)@46 לרבות כל הקרנות וכו'. פי' שיזה על הד' קרנות ועיין בת"כ. וזה דברי ר' יהודה ולא דריש מן קרן קרנות: 
""2:33, -2,  ""@45{$}(לא)@46 זה יסוד מערבי. שהיסוד שבאותו רוח כנגד פתחו של היכל הוא: 
""2:34, -2,  ""@45{$}(לב)@46 לרבות פר יוה"כ לשתי הכליות ויותרת הככד כצ"ל וכ"ה בת"כ: 
""2:35, -2,  ""@45{$}(לג)@46 ירים ממנו מן המחובר כצ"ל וכ"ה כת"כ ופי' שיהיה כל הפר מחובר יחד כשעת הרמה עיין (מנחות ע"ז:) שלא ינתח הבשר קודם שיטול האמורין: 
""2:36, -2,  ""@45{$}(לד)@46 כולו כשהוא שלם. כשיוציא הפר מחוץ למחנה יהיה שלם ולא ינתחנו מקודם: 
""2:37, -2,  ""@45{$}(לה)@46 מה ראשו וכו'. האמורים להלן גבי עולה דכתיב את הראש וכו' וקרבו וכרעיו ירחץ במים והקטיר והוא ע"י ניתוח: 
""2:38, -2,  ""@45{$}(לו)@46 ת"ל וקרבו ופרשו וכו'. עיין (זבחים נ'.) אר"ם כשם שפרשו בקרבו כך בשרו בעורו והכוונה כשם שלא יקח הפרש מן הקרביים כך העור יהיה דבוק לבשרו: 
""2:39, -2,  ""@45{$}(לז)@46 שהרי כתיב ושרף אותו. לקמן בפך של צבור: 
""2:40, -2,  ""@45{$}(לח)@46 ששם היו נותנים. פי' שייחד מקום לדשן שיהיה תמיד כמקום אחד: 
""2:41, -2,  ""@45{$}(לט)@46 ולא הפסול. שאם אירע להם פסול קודם זריקה נשרפין בבית הדשן שבהר הבית ועי' (זבחים ק"ד:) תני לוי שלשה בית דשנים היו שם וכו' ע"ש: 
""2:42, -2,  ""@45{$}(מ)@46 אע"פ שאין שם דשן. דל"ת אל שפך הדשן דשן ממש קמ"ל הואיל ויחדו לשם דשן ג"כ כשר: 
""2:43, -2,  ""@45{$}(מא)@46 באש ולא בסיד. אע"פ שהוא תולדות אש אעפ"כ לא נקראים אש: 
""2:44, -2,  ""@45{$}(מב)@46 אלא שפר משיח קודם. לכן פרשתו מוקדמת. וכן אומר לקמן פר משיח ופר העדה פר משיח קודם: 
""2:45, -2,  ""@45{$}(מג)@46 סנהררי גדולה. והיינו של ע"א ועיין בת"כ בארוכה: 
""2:46, -2,  ""@45{$}(מד)@46 על שגגת המעשה. היינו שלא תלוי בהוראת ב"ד. אלא שנתחלף לכ"ד ולרוב הקהל שומן בחלב ואכלו: 
""2:47, -2,  ""@45{$}(מה)@46 ת"ל ונעלם דבר וכו' היינו שב"ד גרמו לדבר שטעו בהוראה והלשון שלא ידעו איסורו של דבר הוא פירוש על שגגת המעשה. עי' ת"כ: 
""2:48, -2,  ""@45{$}(מו)@46 מצוה כולה. כגון אין נדה בתורה אין שכת בתורה עיין (הוריות ד':) וזה מן ונעלם דבר דוקא, וזה זיל קרי בי רב הוא: 
""2:49, -2,  ""@45{$}(מז)@46 הוראה תלוי' בב"ד ומעשה תלוי בקהל כצ"ל. וכ"ה בת"כ והיינו אם עשו ב"ד בעצמם ע"י הוראתם דינם כיחידים: 
""2:50, -2,  ""@45{$}(מח)@46 מצות האמורים במשיח וכו'. בת"כ ליתא דרשא זו ועי' (יבמות ט'.) לימד זה מן לאשמת העם ע"ש: 
""2:51, -2,  ""@45{$}(מט)@46 כשם שנפרעין מן היחיד. דורש ואשם הוא לשון יחיד: 
""2:52, -2,  ""@45{$}(נ)@46 ולא שיודעו החטאים. פי' אם ב"ד הורו על חלב או דם שהוא מותר ועשו קהל על פיהם רק לא ידעו על מה הורו ב"ד אם על חלב אם על דם. ובהוריות ה' פליגי אמוראי בזה: 
""2:53, -2,  ""@45{$}(נא)@46 בני שבטים כו'. כי כל שבט מביא בפני עצמו. וה"ה אם חטא שבט אחד מביא פר אחד ובהוריות פלוגתא בזה: 
""2:54, -2,  ""@45{$}(נב)@46 כגון שהורו על הלב הדקין. היא לשון המחבר: 
""2:55, -2,  ""@45{$}(נג)@46 וסמכו שנים זקני שנים וכו' כצ"ל: 
""2:56, -2,  ""@45{$}(נד)@46 יד כל יחיד ויחיד. אבל כ"א סומך בשתי ידיו: 
""2:57, -1,  ""@45{$}(נו)@46 ואין שעירי עזים. היינו הבאים על חטא, עבודת כוכבים: 
""2:58, -1,  ""@45{$}(נז)@46 לרבות פר יו"ב. היינו בא"ת וד"ם וטבילה עיין (זבחים מ':) ותבין: 
""2:59, -1,  ""@45{$}(נח)@46 באשר ללמדך וכו'. דורש אשר לשון אשרי: 
""2:60, -1,  ""@45{$}(נט)@46 ודומה לו, אשר יש צדיקים וכו'. שם דורש ג"כ אשרי לצדיקים שמגיעים להם טובה בעוה"ז: 
""2:61, -41,  ""@45{$}(כ)@46 ונאמר להלן ה' אלהיו וכו'. גבי מלך: 
""2:62, -41,  ""@45{$}(כא)@46 ולא נשיא שבט. שדינו כהדיוט ומביא כשבה או שעירה: 
""2:63, -1,  ""@45{$}(סב)@46 כשיחטא כשהוא נשיא. דורש הלשון נשיא יחטא שחטא כשהוא נשיא: 
""2:64, -1,  ""@45{$}(סג)@46 הלב שעל הדקין וכו'. בהעלם אחת חייב שתים. פי' אפילו אכלו בהעלם א' באין ידיעות מחלקין אעפ"כ חייב שתים ועיין (כריתות ד') פריך למה חייב שתים הרי הכל לאו א' הוא ומסיק לבסוף כשאכלן בשני תמחויין ע"ש: 
""2:65, -1,  ""@45{$}(סד)@46 הן מצות האמורות כאן. היינו הכל בחטא שחייבין על זדונו כרת: 
""2:66, -1,  ""@45{$}(סה)@46 פרט לשמיעת הקול כו'. דכל הני מביא עליהם קרבן עולה ויורד אין הנשיא מביא עליהם שעיר ועיין (הוריות ח' ע"ב) כי המלך והנשיא אינם בקרבן עולה ויורד כי אינם באים לידי עניות: 
""2:67, -1,  ""@45{$}(סו)@46 על שגגת המעשה. שסבור שהוא שומן ואכלו. ובזה חלוק הוא מכהן המשיח שהמשיח פטור משגגת המעשה: 
""2:68, -1,  ""@45{$}(סז)@46 מלמד שהוא מביא אשם תלוי וכו'. פי' בלא הודע דינו כיחיד. אע"ג דבהודע יצא מכלל יחיד ומביא שעיר: 
""2:69, -1,  ""@45{$}(סח)@46 לא שיאמרו לו אחרים. והיינו שהוא מכחישן: 
""2:70, -1,  ""@45{$}(סט)@46 אפילו אמרה לו שפחתו. עיין בת"כ דרשא זו. ובכאן נצרך לדחוק הכוונה שהוא מכחישה: 
""2:71, -1,  ""@45{$}(ע)@46 כגון אשתו נדה ואחותו וכו'. פי' אף שבשניהם חייב חטאת אך מחמת שלא ידוע לו החטיא עם מי חטא אינו מביא שעיר. ועיין בת"כ שזה דברי ר' יהושע ור"א מחייב חטאת: 
""2:72, -1,  ""@45{$}(עא)@46 ואינו יוצא בקרבן אביו. היינו אם אביו הפריש חטאת על חטאו ומת. ובנו ג"כ חטא באותו חטא אינו מביא קרבן אביו. וקשה הלא הוא חטאת שמתו בעליה דלמיתה אזלי. וצ"ע. וכן העיר הרצ"ר: 
""2:73, -1,  ""@45{$}(עב)@46 עזים ולא חלופין. פי' דה"א שיכול להביא ג"כ פר כמו המשיח ורק להקל עליו בא הכתוב: 
""2:74, -1,  ""@45{$}(עג)@46 לרבות שעיר נחשון לסמיכה. שגם הוא היה חטאת 
""2:75, -1,  ""@45{$}(עד)@46 ולמטה הוא אומר. בפ' שניה בכשבה דיחיד: 
""2:76, -1,  ""@45{$}(עה)@46 מכאן היה רש"א. מכאן לאו דוקא דמיתות ליכא למשמע מהכא ועי' ת"כ: 
""2:77, -1,  ""@45{$}(עו)@46 קבעו חובה. בצפון דוקא: 
""2:78, -1,  ""@45{$}(עז)@46 מכאן סמכו חכמים. (סוטה ל"ב) ע"ש: 
""2:79, -1,  ""@45{$}(עח)@46 שיקבל בימין. כי כל מקום שנאמר אצבע אינו אלא ימין וגמר ממצורע: 
""2:80, -1,  ""@45{$}(עט)@46 זה יסוד דרומי. עיין בת"כ בארוכה: 
""2:81, -1,  ""@45{$}(פ)@46 תותב קרום ונקלף. פירשתי למעלה: 
""2:82, -1,  ""@45{$}(פא)@46 כפרה לשמו. לשם בעלים: 
""2:83, -1,  ""@45{$}(פב)@46 שלא יכפר לשנים כאחת. שלא יערב דם חטאת בדם חטאת אחרת: 
""2:84, -1,  ""@45{$}(פג)@46 הרי אלו מיעוטין. עי' (שבת צ"ג.) תלתא מיעוטי כתיבי ושם דריש לכולהו: 
""2:85, -1,  ""@45{$}(פד)@46 והלך ועשה על פיהן. היינו היחיד עשה עפ"י ב"ד פטור לפי שתלה בב"ד ועיין בת"כ בארוכה: 
""2:86, -1,  ""@45{$}(פה)@46 במלגז. כמו מזלג ולוזנים הוא מאסף השבלים: 
""2:87, -1,  ""@45{$}(פו)@46 הזכורים למעלה במשיח. שחייבין על זדונו כרת. וכמו שמסיים לבסוף: 
""2:88, -1,  ""@45{$}(פז)@46 השב מידיעתו וכו'. למעוטי' ישראל מומר לעבודת כוכבים שאינו שב מידיעתו: 
""2:89, -1,  ""@45{$}(פח)@46 אשר לא תעשינה ואשם מלמד שהוא מביא אשם תלוי כצ"ל וכ"ה בת"כ. ועיין במבארי הת"כ: 
""2:90, -1,  ""@45{$}(פט)@46 מה חטאת עז בת שנתה. כדכתיב (במדבר ט"ו) והקריבה עז בת שנתה לחטאת ועיין ת"כ שיליף ג"כ ממצורע: 
""2:91, -1,  ""@45{$}(צ)@46 לרבות חטאת עבודת כוכבים לסמיכה. כי שם במדבר לא נאמר סמיכה: 
""2:92, -1,  ""@45{$}(צא)@46 ושחט את החטאת במקום העולה וכו'. אלא בצפון כמו עולה: 
""2:93, -1,  ""@45{$}(צב)@46 מכאן אמרו וכו'. דורש סיפא דקרא דלמעלה. במקום העולה ולקח הכהן וכו' היינו שיקח. במקום העולה שנשחטה בצפון. ועי' ת"כ: 
""2:94, -1,  ""@45{$}(צג)@46 שאם קיבל וכו'. בד' כוסות וכו'. פי' שנתן מכל כוס מתנה אחת אזי מותר הדמים דין שיריים יש להם ונשפכין ע"ג היסוד: 
""2:95, -1,  ""@45{$}(צד)@46 שתהא כפרה לשמו. בת"כ מוסיף שלא יכפר לשנים כאחת ושיהא הכהן מכפר ע"י עצמו כצ"ל בת"כ. והכוונה הכהן הזורק יהיה מכוון הכפרה לשם הבעלים ולא יעשה כוונה זו ע"י כהן אחר: 
""2:96, -1,  ""@45{$}(צה)@46 ת"ל אם כבש יביא קרבנו לחטאת כצ"ל. וכ"ה בת"כ ולעיל כתיב והביא קרבנו שעירת עזים כאן הקדים עז לכבש: 
""2:97, -1,  ""@45{$}(צו)@46 אבל אמרו חכמים וכו'. בכאן חסר וכנ"ל וכ"ה בת"כ האב קודם לאם בכ"מ יכול מפני שכבוד האב עודף על כבוד האם ת"ל (ויקרא י"ט) איש אמו ואביו תיראו מלמד ששניהם שקולין אבל אמרו חכמים האב קודם וכו' כצ"ל: 
""2:98, -1,  ""@45{$}(צז)@46 לרבות חטאת נזיר. דה"ל למיכתב וסמך ידו על ראשה וחטאת יתירא היא: 
""2:99, -1,  ""@45{$}(צח)@46 והיינו דאמרי ב "ה. (סנהדרין ד': זבחים ל "ח) ועיין בת"כ נאמרו דמים למעלה כצ"ל: 
""2:100, -1,  ""@45{$}(צט)@46 דיו במחנה אחת כצ"ל. ועיין כל הדרשא בת"כ ובסנהדרין ובזבחים כי הלשון דהכא אינו מדוייק: 
""2:101, -1,  ""@45{$}(ק)@46 הסמיך חטאת יחיד לאשם יחיד כצ"ל. כי בפרשה שלמעלה חטאת יחיד ובכאן אשם יחיד: 
""2:102, -1,  ""@45{$}(קא)@46 אין לי אלא באלה שיש עמו שבועה. כמו בסוטה: 
""2:103, -1,  ""@45{$}(קב)@46 ושמעה קול אלה. מקול משמע אפילו כאלה שאין עמו שבועה. ועיין (שבועות ל"ו:) לומד (מיחזקאל י"ז) ויבא אותו באלה ע"ש: 
""2:104, -1,  ""@45{$}(קג)@46 עד שישמע מפי התובע כצ"ל. דעיקר קרא כתיב במושבע מפי אחרים: 
""2:105, -1,  ""@45{$}(קד)@46 ולא מפי עבדו. היינו ששלח התובע עבדו להעדים ונשבעו (ועיין בשבועות ל"ה.): 
""2:106, -1,  ""@45{$}(קה)@46 שקדמה עדות לשבועה. דורש ושמעה קול אלה והוא עד בשעה שנשבע כבר ידע העדות: 
""2:107, -1,  ""@45{$}(קו)@46 נאמר כאן אוין. היינו או ראה או ידע: 
""2:108, -1,  ""@45{$}(קז)@46 ונאמר להלן אוין כצ"ל היינו גבי פקדון או בתשומת יד או בגזל או עשק: 
""2:109, -1,  ""@45{$}(קח)@46 מה אוי האמורים בפקדון וכו'. אינו אלא בתביעת ממון כדכתיב בהדיא או בגזל או עשק אף אוין האמורים כאן גבי שבועה בתביעת ממון כצ"ל וכ"ה בת"כ ובכאן הלשון מעורבב: 
""2:110, 46,  ""@45{$}(קנו)@46 ריה"ג אומר וכו'. הוא אוין לא דריש ודריש מקרא אחרינא. 
""2:111, -1,  ""@45{$}(קי)@46 ואיזו זו זו תביעת ממון. ולא בעדי נפשות שאם הודה שהרג את הנפש לפני עדים הוא פטור עד שיראו בעיניהם ולא שייך ע"ז שבועה. וכן בעדי קנס אם הודה לפני עדים פטור. ע"ז קאי הקרא והוא עד או ראה או ידע. דוקא בתביעת ממון: 
""2:112, -1,  ""@45{$}(קיא)@46 כפרו שניהם כאחת. היינו השני עדים: 
""2:113, -1,  ""@45{$}(קיב)@46 הכופר חייב. היינו א היה ראשון שכפר חייב כי אולי יגיד ג"כ השני ויתחייב ממון ע"י השני. משא"כ השני אם כפר אחר שכפר הראשון בפני עצמו. ושוב הראשון לא יכול לחזור ולהגיד שוב אין השני ראוי להעיד. ורק לחייבו שבועה להכחיש את העד אינו נקרא תביעת ממון: 
""2:114, -1,  ""@45{$}(קיג)@46 מפני שהעדות יכולה להתקיים בשתיהן כצ"ל: 
""2:115, -1,  ""@45{$}(קיד)@46 אם לוא יגיד. (כתיב לוא בוא"ו ואל"ף) דורש אם לו לא יגיד רק שהודה חוצה לו אינו נפטר מן השבועה עד שיגיד למי שהשביעו: 
""2:116, -1,  ""@45{$}(קטו)@46 שאם השביע עליו וכו'. היינו אם כפר אח"כ בב"ד חייב קרבן שבועה: 
""2:117, -1,  ""@45{$}(קטז)@46 יכול אפי' נגע אדם במגע טומאה יהא חייב כצ"ל. וכ"ה בת"כ והיינו שלא נגע בנבילה עצמה אלא באדם שנגע בנבילה והוא ראשון לטומאה: 
""2:118, -1,  ""@45{$}(קיז)@46 שהם מטמאין במשא כצ"ל לפי גירסת הת"כ. וכמו שכתב הרב ק"א. והלשון במשא לאו דוקא כי רק טומאת מגע יש בה. ע"ש: 
""2:119, -1,  ""@45{$}(קיח)@46 אפילו כזית ממנה. מלת טמאה מיותר ע"כ דורש לרבות כזית ועיין בת"כ בארוכה: 
""2:120, -1,  ""@45{$}(קיט)@46 להוציא קרניה ושערה. לפי גירסא דהכא להוציא יהיה הכוונה קרנה ושערה שאינם מחוברים לבשר ע"כ אין בהם טומאה. אבל בת"כ הגירסא לרבות קרנה ושערה ופירשו המבארים שמחובר לכזית בשר וקמ"ל דקרנה ושערה מטמאין משום יד: 
""2:121, -1,  ""@45{$}(קכ)@46 לרבות צירופן ועירובן כצ"ל. עי' לקמן בפ' שמיני: 
""2:122, -1,  ""@45{$}(קכא)@46 אשר יטמא לרבות בועל נדה. בה לרבות נבלת עוף טהור כצ"ל. ועיין ת"כ: 
""2:123, -1,  ""@45{$}(קכב)@46 דכתיב כי את מקדש ה' וכו'. חסר כאן ועיין ת"כ. גבי אזהרת מקדש כתיב (במדבר ה') ולא יטמאו אח מחניהם וכתיב בתריה ונכרתה כי את מקדש ה' טמא הרי עונש מקדש (ויקרא י"ב) בכל קדש לא תגע זו אזהרת קדש. וכתיב (שם ז') והנפש אשר האכל מבשר זבח השלמים וטומאתו עליו ונכרתה הרי עונש קודש מה עונש האמור להלן בטומאת מקדש וקדשיו אף קרבן שחייב כאן על טומאת מקדש וקדשיו כצ"ל: 
""2:124, -1,  ""@45{$}(קכג)@46 רבי אומר ונעלם ממנו. מכלל דהוי ליה ידיעה בתחילה והוא ידע ידיעה לבסוף עיין (שבועות ה') לימד הגמ' היכא משמע ע"ש וכצ"ל הכא וכ"ה בת"כ: 
""2:125, -1,  ""@45{$}(קכד)@46 עד שיבטא בשפתיו. דכתיב לבטא בשפתים: 
""2:126, -1,  ""@45{$}(קכה)@46 אף הרעה רשות יצא להרע לאחרים וכו' כצ"ל. ופי' להרע לאחרים כגון שיכה לאיש פלוני שאינו רשאי שהוא פטור מקרבן: 
""2:127, -1,  ""@45{$}(קכו)@46 כי הא דאר"י אהא וכו'. (תענית י"ב מכות כ"א) יכול נשבע לעבור על המצוה יהיה חייב קרבן כצ"ל: 
""2:128, -1,  ""@45{$}(קכז)@46 אף הרעה רשות יצא הנשבע לבטל המצוה כצ"ל: 
""2:129, -1,  ""@45{$}(קכח)@46 וכן אמר דוד. (נדרים ח':) ע"ש: 
""2:130, -1,  ""@45{$}(קכט)@46 האדם בשבועה פרט לאנוס. היינו בשבועה שעבר קסבר שנשבע באמת שלבו אונסו: 
""2:131, -1,  ""@45{$}(קל)@46 מלמד שהוא טעון וידוי חי כצ"ל וכ"ה בת"כ. כי על וידוי בעצמו אינו צריך לימוד שכתוב בהדיא והתודה. 
""2:132, 6,  ""@45{$}(קלח)@46 מלמד שהוא טעון סמיכה. מלת עליה דריש: 
""2:133, -1,  ""@45{$}(קלב)@46 והביא אף לאחר יוה"כ. כי אינו מתכפר עד שיביא קרבנו: 
""2:134, -1,  ""@45{$}(קלג)@46 ולא הפלגס. כל חודש י"ג נקרא פלגס: 
""2:135, -1,  ""@45{$}(קלד)@46 ואינו מביא שתים. דה"א ללמוד כמו שבדלות מביא תורים א' לחטאת וא' לעולה כמו כן כאן יביא ב' א' לחטאת וא' לעולה עיין בת"כ בארוכה: 
""2:136, -1,  ""@45{$}(קלה)@46 והעני. פי' כי הוקרו הטלאים אחר שהפריש המעות והעני ואין לו מעות להוסיף יביא עוף: 
""2:137, -1,  ""@45{$}(קלו)@46 מנין שיביא קרבן עני ת"ל די שה כצ"ל. ודי מיעוטא הוא: 
""2:138, -1,  ""@45{$}(קלז)@46 והביא אותו וכו' שיפרישם וכו'. הלשון בכאן מעורבב משני דרשות. גם בת"כ הלשון אינו מכוון כ"כ ועי' בילקוט. וכפי שהעלו המבארים בת"כ כצ"ל אחד לחטאת ואחד לעולה והביא אותם אל הכהן שיפרישם הכהן א' לחטאת וא' לעולה. ומנין שאם הפרישם הוא (היינו הבעלים) יהיה הפרישו הפרש ת"ל אחד לחטאת ואחד לעולה. והביא אותם אל הכהן. היינו שהוא הפרישם תחלה ואח"כ הביא אותם אל הכהן. ואח"כ צ"ל והביא אותם אל הכהן שהוא חייב בטיפול הבאתן שכל כמה שלא מסרן ליד כהן בבל תאחר קאי: 
""2:139, -1,  ""@45{$}(קלח)@46 ומלק את ראשו ממול ערפו מול הרואה את העורף כצ"ל. וזה שהוא מולקה למעלה מהאגפיה בגרון וזה הוא מול הרואה את העורף: 
""2:140, -1,  ""@45{$}(קלט)@46 והוא יושב ממולי. והיינו כל היכא דכתיב ממולי לאו עליו ממש כי לא עליו היו יושבים רק שבלק ראה אותם. ועיין (חולין י"ט) מביא קרא אחרינא: 
""2:141, -1,  ""@45{$}(קמ)@46 מעצמה של חטאת. שלא יקבל בכלי ויזה רק מחטאת עצמה יזה על קיר המזבח: 
""2:142, -1,  ""@45{$}(קמא)@46 זה קיר התחתון. היינו מחוט הסיקרא ולמטה: 
""2:143, -1,  ""@45{$}(קמב)@46 כמשפט עולת בהמה. בת"כ הגירסא כמשפטי חטאת בהמה. עיין כ"ז (חולין כ"א) הסוגיא בארוכה. אבל רש"י פי' בחומש כמשפט עולת נדבה כפי פשוטו של מקרא. ואולי דברי רש"י נלקחים מכאן אם אין כאן ט"ס: 
""2:144, -1,  ""@45{$}(קמג)@46 ר' ישמעאל אומר כמשפט חטאת העוף. כ"ה בת"כ ובחולין שם ובכאן ערבובי דברים ע"ש ותבין: 
""2:145, -1,  ""@45{$}(קמד)@46 חביבה מצוה בשעתה. פי' כשנעשית מיד ואין מחמיצין אותה כמו שמסיים: 
""2:146, -1,  ""@45{$}(קמה)@46 האיפה ג' סאין וכו'. הוא מדברי המחבר בעצמו: 
""2:147, -1,  ""@45{$}(קמו)@46 נותן הוא על שיריה. פי' ששירי מנחות נאכלות לכהנים ויכולים לאכול עם שמן וכן עם לבונה אבל משום דאין דרך בני אדם לאכול לבונה להכי נקט שמן: 
""2:148, -1,  ""@45{$}(קמז)@46 הא מנחת כה"ג אינה חטאת וטעונה לבונה כצ"ל וכ"ה בת"כ. ומנחת כה"ג היא עשירית האיפה של מנחת חביתין שמביא בכל יום: 
""2:149, 391,  ""@45{$}(קמת)@46 שיהיה מקטיר לאשים ומתכוין לשם כצ"ל וכ"ה בת"כ: 
""2:150, -1,  ""@45{$}(קמט)@46 להשוות קלים כחמורים. פי' כי ג' עבירות כתובים בפרשה. וכל אחד חמיר מחבירו טומאת מקדש וקדשיו זדונו בכרת. ושמיעת הקול חומרא בו שהשווה שוגג כמזיד ושבועת ביטוי קלה מכולן שלא עשה בו שוגג כמזיד ואין זדונה בכרת. וג' קרבנות כתובים. כשבה או שעירה. ועוף. ומנחה. ולא תימא ליתן לכאו"א קרב: בפני עצמו קמ"ל שכולן שוות בו. ורק החילוקים הוא מעשיר לדל ודלי דלות כמו שמסיים. ועי' בת"כ בארוכה וכ"ה ברש"י בפירושו לחומש: 
""2:151, -1,  ""@45{$}(קנ)@46 שתהא עבודת מנחה של כהן שלו. בת"כ קצת גירסא אחרת. וגירסא דהכא יותר נכונה. ואין הכוונה שהעבודה שייך לו ולא לבית אב המשמר של אותו שבוע. כי זה נלמד לקמן וכן בספרי פרשת נשא מאיש את קדשיו לו יהיו. אלא הכא רבותא קמ"ל מדכתיב וכפר עליו מאשר חטא. ה"א כי הוא בעצמו אינו יכול להקריב אחרי שהוא בעצמו החוטא רק כהן אחר יכפר עליו. כמו ע"ד מאמרם אין קטיגור נעשה סניגור קמ"ל כי הכהן החוטא בעצמו יכול להקריב (הרב רצ"ר בבאורו) בקצת תבלין: 
""2:152, -1,  ""@45{$}(קנא)@46 הרי הוא לו כמנחת נדבה. הוא דרשא אחרת. ועיין בת"כ בארוכה: 
""2:153, -2,  ""@45{$}(קנא)@46 לרבות כה: משיח וכו'. עיין (מעילה י"ח): 
""2:154, -2,  ""@45{$}(קנב)@46 אלא שיקור. בת"כ וכן במעילה שם הגי' אלא שינוי וכה"א וימעלו מעל בה' היינו ג"כ ששינו עבודת השם לכנעני: 
""2:155, -2,  ""@45{$}(קנג)@46 בשגגה פרט למזיד. דהא כאן לחייב את המזיד מחמת שיש בו עון מיתה. ועיין ת"כ בארוכה: (קנד@46 ) יצאו ק"ק וכו'. היינו קודם זריקת דמים ואז עדיין אינם מיוחדים לשם ואין בהם מעילה אבל באימיריהם לאחר זריקת דמים מועלין בהם. ועיין ת"כ: 
""2:156, -1,  ""@45{$}(קנה)@46 והביא אף לאחר יוה"כ. כי אין יו"כ מכפר עד שיביא קרבנו: 
""2:157, -1,  ""@45{$}(קנו)@46 שאין איל אלא לשון קשה. וזה כשהוא בן שתי שנים נשלם גידולו: 
""2:158, -1,  ""@45{$}(קנז)@46 לאשם שיהיה הפרש מעות לאשם. כ"ה ג"כ בת"כ והמבארים נלחצו מאוד בכוונת הת"כ. והנה המחבר הזה הוסיף פירש האשם הוא הממון. נ"ל כוונתו כי אחרי כי התורה נתנה ערך האשם כסף שקלים בין בשעת היוקר ובין בשעת הזול כי לא נביט אל מיטב הקרבן רק שיעלה שני שקלים וזה כוונת הדרשה האשם הוא הממון כי השני שקלים הם האשם כן נ"ל בכוונתו והבוחר יבחר: 
""2:159, -1,  ""@45{$}(קנח)@46 לרבות פחות משוה פרוטה. דורש ואת לרבות. כי אתין וגמין ריבויא הוא: 
""2:160, -1,  ""@45{$}(קנט)@46 שהכהן עצמו מועל. אם בא לידו חטא מעילה חייב ג"כ קרן וחומש. דה"א אחרי כשזר מועל נותן לכהן א"כ כהן עצמו כשימעול יפטור קמ"ל דחייב: 
""2:161, -1,  ""@45{$}(קס)@46 האשם זו מעילת ממון. דורש באיל האשם ונסלח לו האיל. והאשם (זה הממון) מעכבי הכפרה: 
""2:162, -1,  ""@45{$}(קסא)@46 אין משיירין לו ליו"כ. דלא תימא שהקרבן תולה עד שיבוא יו"כ ויתכפר לו קמ"ל שנתכפרה לו מיד: 
""2:163, -1,  ""@45{$}(קסב)@46 הרי זה מוסיף על ענין ראשון כצ"ל. כי ואם מוסיף על ענין ראשון. ועיין בת"כ כי ר"ט פליג ע"ש. 
""2:164, -1,  ""@45{$}(קסג)@46 חייב על כל אחת ואחת. כי המה שמות מחולקים: 
""2:165, -1,  ""@45{$}(קסד)@46 קבע הכתוב פקוח נפש וכו' כצ"ל וכ"ה בת"כ. והיינו מה שנותה התורה לעשות ערי מקלט להציל הרוצח בשגגה: 
""2:166, -1,  ""@45{$}(קסה)@46 הא אם ידע. (היינו אח"כ) אינו מתכפר לו עד שיביא חטאת כצ"ל וכ"ה בת"כ וכ"ה ברש"י בחומש: 
""2:167, -1,  ""@45{$}(קסו)@46 אע"פ שנערפה וכו'. היינו כמו התם אם נמצא הרוצח יהרג כי העגלה הערופה מכפר רק על לא נודע. ואף הכא אם שהביא אשם תלוי אם נודע לו שחטא ודאי אינו מתכפר באשמו ונצרך לו להביא חטאת עיין (כריתות כ"ג) בהתחלת הפרק: 
