Perek:Comment, Off-by, Comment Text
""6:82, -2,  ""@45{$}(פ)@46 ודומה לו כרם חמר וכו'. המחבר ביאר כאן פשוטו של מקרא בטוב טעם ועיין להראב"ע כי עלי באר היא תחילת השירה ולא נכתבה כולה ענו לה לשון ציווי וכו' עכ"ל ולכן בא לבאר כי המלות ענו לה היא פקודה להמזמרים (מקהלה) שיענו אחרי כל כרוז וכרוז מהשירה את המלות עלי באר (והשירה לא נכתבה כאן) וכן ביאר הכתוב בישעי' כרם חמר ענו לה ר"ל הוא מצוה להמקהלה שיענו אחרי כל ענין וענין המלות כרם חמר רק בישעיה היא פקודה לעתיד שבימי הגאולה יענו המשוררים כרם חמר. וכאן הוא דבר בעתו ומביא ראיה משירת משה כי גם הכרוז אשירה לה' כי גאה גאה ענו ג"כ המקהלה כפעם בפעם. וכן מרים ענתה זאת בלוית נשים אשירה לה' וכו'. ועיין במכילתא פרשת השירה משה היה פותח דבריו תחילה וישראל עונין אחריו ועיין (סוטה ל.) כיצד אמרו ישראל שירה כגדול המקרא את הלל ע"ש. הארכתי בזה להראותך כי גם חכמי ישראל הקדמונים ידעו לפרש פשוטו של מקרא והמחבר הזה אשר שיבה זרקה בו יותר משש מאות שנה הוא היה האחד מהם. 
""6:83, -2,  ""@45{$}(פא)@46 ע"ז שהיא במדבר. אולי הוא האליל אפאלאן במקום דעלס (אי בחלק ים האמצעי) אשר אנשי אתינא בימי סאקראטס היווני עבדו שם והוא כעת ת"י ישמעאל חרב מאין יושב. וכל חוצבי אבן מאיים הסמוכים באים שמה לקחת שארית הבנינים אבני שיש וכדומה ככתוב בתולדות סאקראטוס בספר פעדאן: 
""6:84, -2,  ""@45{$}(פב)@46 כמו הן עד ירח. ופירושו לשוןהסרה 
""6:85, -2,  ""@45{$}(פג)@46 ונך אותו ואת בנו כצ"ל: 
""6:86, -2,  ""@45{$}(פד)@46 לא חיסר הכתוב. פי' שזה מסע האחרונ' מהמסעות: 
""8:14, 196,  ""@45{$}(יר)@46 בני זבולון וכו'. לפקודיהם ששים אלף וחמש מאות ולהלן בפ' במדבר שבעה וחמשים אלף וארבע מאות עדפו להם שלשה אלפים ומאה כצ"ל: 
""8:60, -60,  ""@45{$}(ם)@46 כנגד היום. דריש ליום הוא השמש כמו (יתזקאל ל') ובתתפנחס חשך היום: 
""9:23, -1,  ""@45{$}(כב)@46 ובטלה ולבו ט"ס וצ"ל ובטל בלבו היינו האב בטל לה הנדר והיא לא ידעה ועברה אעפ"כ צריכה כפרה ק"ו לנדרים: 
""9:24, -1,  ""@45{$}(כג)@46 זו ארוסה. כשהוא אומר ואם בית אישה נדרה הרי נשואה אמורה דברי ר' יאשיה. ודע כי בין ר' יאשיה ובין ר' נתן אין שום נ"מ ומשמעות דורשין א"ב שכל זמן שהיא בבית אביה אביה ובעלה מפירין נדריה. ניסת אין האב מפר נדריה כצ"ל: 
""9:25, -1,  ""@45{$}(כד)@46 נדרים שבאו עמה מבית אביה לבית בעלה. פי' שנדרה בעודה ארוסה והאב הפר חלקו וכשבאה לבית בעלה יפר חלקו. אבל מה שנדרה קודם שהיתה ארוסה אין הבעל יכול להפר שאין הבעל מפר בקודמין: 
""9:26, -1,  ""@45{$}(כה)@46 ולא מפר עד שלא נדרה. (נדרים ע"ה) והוא כדברי חכמים שם האומר לאשתו כל נדרים שתדורו מכאן עד שאביא ממקום פלוני הרי הם מופרים. וחכ"א אינו מופר והוא כמו שסיים אישה יקימנו ואישה יפירנו את שבא לכלל הקם בא לכלל הפר: 
""9:27, -1,  ""@45{$}(כו)@46 כנון שאם נדר בר"ה וכו'. (נדרים כ"ג:) ובלבד שיהיה זכור בשעת הנדר וכו': 
""9:28, -1,  ""@45{$}(כז)@46 אלא כאשתו וכו'. נדרים אשר עליה מיפר ולא קודם שנדרה: 
""9:29, -1,  ""@45{$}(כח)@46 אף אלמנה וגרושה סן הנשואין. אבל מן הארוסין מת הבעל חזרה לרשות האב: 
""9:30, -1,  ""@45{$}(כט)@46 זו יתומה בחיי האב. שנשאת ונתארמלה או נתגרשה כשהיא קטנה כצ"ל. ותיבת שנתקדשה ט"ס: 
""9:31, -2,  ""@45{$}(כט)@46 זו חרישה לקיים. היינו ששותק על מנת לקיים הנדר: 
""9:32, -2,  ""@45{$}(ל)@46 אחרי קיום הנדר. היינו אם קיים לה הנדר אף באותו יום אינו יכול להפר: 
""9:33, -2,  ""@45{$}(לא)@46 מלמד שהוא מכונס וכו'. היינו אחרי כי קיים לה הנדר ואם אח"כ מכריחה לעבור הנדר אזי מכונס הוא תחתיה לעון: 
""9:34, -2,  ""@45{$}(לב)@46 בכל המידות שאמרנו. כי דיני הקמה והפרה שוים האב להבעל: 
""9:35, -2,  ""@45{$}(לג)@46 עד שנוקמין וכו'. ברבה מסמיך ליה על קרא ישמח צדיק כי חזה נקם: 
""9:36, -2,  ""@45{$}(לד)@46 והלא מואבים היו בתחילה לדבר כצ"ל. והכוונה כי המואבים הם פתחו תחלה ללחום עם ישראל כדכתיב בפרשת בלק ויאמר מואב אל זקני מדין עתה ילחכו וכן. וילכו זקני מואב וזקני מדין ועיין רש"י בחומש שכתב טעם אחר וז"ל מאת המדינים ולא מאת המואבים שהמואבים נכנסו לדבר מחמת יראה שהיו יריאים מהם שהיו ישראל שוללים אותם שלא נאמר רק אל תתגר בם מלחמה. אבל המדינים נתגרו על ריב לא להם ובאמת דברי רש"י נגד גמרא ערוכה (ב"ק ל"ח) וכי מה עלה על דעתו של משה לעשות מלחמה עם מואב שלא ברשות וכו' ועיין במזרחי שמיישב קצת דברי רש"י: 
""9:37, -2,  ""@45{$}(לה)@46 אלא בתחלה היה להם תגר וכו'. לא ידעתי מאי מתרץ בזה הקושי'. ועיין בספרי ובז"א: 
""9:38, -2,  ""@45{$}(לו)@46 להביא שבטו של לוי. הגר"א גורס בספרי להוציא שבטו של לוי דלא מצאתי ששבטו של לוי ילך למלחמה: 
""9:39, -2,  ""@45{$}(לז)@46 מלמד שהיו שקולים כפינחס וכו' דורש אותם השני מיותר הוא דכתיב וישלח אותם משה כו' אותם ואת פינחס. (מזרחי) ודע כי הלשון שהיו שקולים כפינחס לאו דוקא אלא שהיו צדיקים כי אח"כ אמר ופינחס שקול כנגד כולם. 
""9:40, -2,  ""@45{$}(לח)@46@46 ומפני מה הלך פנחס וכו'. (סוטה מ"ג). ע"ש כי דברי המחבר בסופו מעורבבים קצת. 
""9:41, -2,  ""@45{$}(לט)@46@46 בידו ברשותו כצ"ל. וכה"א וכל טוב אדוניו בידו פי' ברשותו: 
""9:42, -2,  ""@45{$}(מ)@46 הקיפוה מג' רוחותיה. בספרי הג' מד' רוחותיה. וגרסא דהכא נכונה כי כן דעת הרמב"ם בהלכות מלכים כשצרין על עיר לתפסה אין מקיפין אותה אלא מג' רוחותיה ומניחין מקום לברוח למי שירצה: 
""9:43, -2,  ""@45{$}(מא)@46 ומשלו חכמים. (סנהדרין ק"ו): 
""9:44, -2,  ""@45{$}(מב)@46 בב"ד הרגוהו. הגר"א הגיה בספרי בד' מיתות בית דין הרגוהו וכמו שהוא (סנהדרין ק"ו.) א"ר שקיימו בו ד' מיתות בי"ד: 
""9:45, -2,  ""@45{$}(מג)@46 אדונינו כשם וכו'. פי' פינחס אמר למשה אתה אמרת נקום נקמת בני ישראל מאת המדינים ע"כ הרגנו רק הזכרים וע"ז אמר לו משה הן הנה היו לבני ישראל בדבר בלעם וכו' כמו שמסיים הכא ע"כ גם הנקבות חייבין מיתה: 
""9:46, -2,  ""@45{$}(מד)@46 שינה עליהם. הכתוב היינו תהרגו השני לעכב שכל אשה יודעת איש ג"כ להריגה: 
""9:47, -2,  ""@45{$}(מה)@46 אמרו רבותינו. העבירן לפני הארון. (יבמות ס.) ושם הג' כל שפניה מוריקות בידוע שהיא ראויה להבעל: 
""9:48, -2,  ""@45{$}(מו)@46 מפורש בברייתא. ספרי חוקת פיסקא קכ"ז ע"ש: 
""9:49, -2,  ""@45{$}(מז)@46 הא למדנו לארבעה כלים כצ"ל וכ"ה בספרי שם בגד וכלי עור ומעשה עזים וכלי עץ: 
""9:50, -2,  ""@45{$}(מח)@46 מה אתם בני ברית אף שביכם בני ברית. כי הא"י אינם מקבלים טומאה רק אחר שיתגיירו יקבלו טומאה. 
""9:51, -2,  ""@45{$}(מט)@46@46 מה המת חמור. היינו הכא כתיב בהדיא וכל מעשה עזים תתחטאו. ועיין בספרי שפריך ע"ז האיך הוא ק"ו ממת החמור על שרץ הקל וע"ש שמסיים דרשא אחרת ובכאן חסר. 
""9:52, -2,  ""@45{$}(נ)@46 שמעו נא המורים. מה הוא אומר ויך והיינו שטעה וזה חטא דמי מריבה: 
""9:53, -2,  ""@45{$}(נא)@46 או אינו אלא גלמים. הואיל ומתי ישראל מטמאין והרוגי מדין מטמאין מה מתי ישראל מטמאין כלים ולא גולמים (דכתיב והזה על האוהל ועל הכלים) אף מתי מדין מטמאין כלים ולא גולמים כצ"ל: 
""9:54, -2,  ""@45{$}(נב)@46 ומה מי שאין טעון טבילה. חסר ג"כ ומה מי שאין טעון הזיה (דהיינו דבר שלאיבוא באש שלא הוזכרה בו הזיה) צריך טבילה. דבר שצריך הזייה (היינו דבר אשר יבוא באש) אינו דין שצריך טבילה פ' החכם הכפרדי ולמדנו ששניהם צריך טבילה והזיה. ועיין בספרי ועיין ברש"י והרמב"ן: 
""9:55, -2,  ""@45{$}(נג)@46 בא הכתוב ללמד. על החרב שהוא טמא ז' ועל הנוגע בו שהוא טמא ז' כצ"ל כי חרב הרי הוא כחלל. ולומד זה מקרא כל הורג נפש הרי הרגו בכלי זיין ולא יגע במת עצמו. ודע לפי הכלל שסתם ספרי ר' שמעון ב"י מכאן ראיה לדברי רבינא (יבמות ס) שתירץ לרשב"י אף שסובר שקברי א"י אין מטמאין אבל במגע ובמשא מטמאין. כי כאן ראינו שהחרב נטמא מחלל מדין לא כסתמא דגמרא דמתרץ לקרא כל הורג נפש דילמא איקטל חד מישראל ע"ש. 
""9:56, -2,  ""@45{$}(נד)@46@46 שלא יעשה אדם עצמות אביו וכו'. ידים פ"ד כה"ע ע"ש: 
""9:57, -2,  ""@45{$}(נה)@46 ואחר תבואו אל המחנה אחרי כן. פי' אחר הוא אחר כן: 
""9:58, -2,  ""@45{$}(נו)@46 זה א' מעיטור סופרים. קאי ג"כ על קרא ואחר תבואו כי מלת אחר מיותר הוא דה"ל למכתב ותבואו ועיין כ"ז (נדרים ל"ז:) בפרש"י ור"ן: 
""9:59, -2,  ""@45{$}(נז)@46 אדם אלו הנשים. כי הזכרים נהרגו כולם: 
""9:60, -2,  ""@45{$}(נח)@46 שנאמר ברה היא ליולדתה. פי' מי שמוציא הדין מתוך משנתו. 
""9:61, -2,  ""@45{$}(נט)@46@46 מלמר שהכהנים כו'. מדכתיב מכס לה' 
""9:62, -2,  ""@45{$}(ס)@46 מנה הכתוב. (שבת ס"ב). 
""9:63, -3,  ""@45{$}(ס)@46 וכל שעסקו עם הנשים סורו רע כצ"ל: 
""9:64, -3,  ""@45{$}(סא)@46 מכאן אמרו לשכת חשאים היו שם כצ"ל: 
""9:65, -3,  ""@45{$}(סב)@46 לא כשאתם אומרים כו'. כי הם החשיבו המקנה יותר מן הבנים שאמרו גדרות צאן למקננו וערים לטפנו. 
""9:66, -3,  ""@45{$}(סג)@46@46 מכאן אמרו כל תנאי וכו'. (קדושין סא.): 
""9:67, -3,  ""@45{$}(סד)@46 ושמעון. פי' אף שהיה גם כן בדגל ראובן: 
""9:68, -4,  ""@45{$}(סד)@46 מוסבות שם. מקום הוא פי' המחבר מפרש מוסבות שם הוא שם מקום שעמדו שם הערים נבו ובעל מעון לא כפרש"י ושארי מפרשים שפי' שנשתנה שמם מחמת שם עובדי כוכבים: 
""9:69, -4,  ""@45{$}(סה)@46 ויקרא לה נובח בשמו לה לא מפיק ה' כצ"ל ובכאן ט"ס ועיין במנחת שי: 
""
