Perek:Comment, Off-by, Comment Text
""4:97, -2,  ""@45{$}(צה)@46 למרנו מצות עשה סן הכתוב ומצות ל"ת מק"ו. כבר עמד הרמב"ן בפ' שמיני הלא אין מזהירין מן הדין וכן אמרו גבי אחוחו בת אביו ואמו שאסור הכתוב והוצרך לרבות אף שבאה מק"ו מהכתוב שאסר אחותו בת אביו או בת אמו כדאיתא בסנהדרין ובמכות. עיין ברמב"ן התירוץ השני. והנה המזרחי הרבה לפלפל בדברי הרמב"ן ולדחותו. והנה הרב המגיד תירץ דהא דאמרינן אין מזהירין מן הדין אלא במידי דלית ביה איסורא דאורייתא בביאור אבל כאן כיון שיש לנו עשה בפירוש מקרא אז הל"ת שהוא מק"ו נוכל ללקות עליו וזה הטעם שחזר הספרי הכא נמצא מצות עשה שלהם מן הכתוב ול"ת מק"ו ודברים של טעם הם. גם הז"א מפרש הספרי פלפל הרבה בזה. ואענה גם אנכי את חלקי בזה בס"ד. הנה הטעם שאין מזהירין מן הדין הובא בקיצור כללי הש"ס הטעם לפי שק"ו נדרש מעצמו ולפעמים שהוא טועה בסברא והדין פריכא ולאו אדעתין ואין כח ביד חכמים לענשו מלקות מק"ו (זולת ממון יכולין לחייבו) והנה משונה ק"ו זה מכל ק"ו דעלמא כי זה לשון הקרא הכא וכן בפ' שמיני. אך את זה לא תאכלו ממעלה הגרה וממפריסי הפרסה. את הגמל כי מעלה גרה הוא ופרסה איננו מפריס טמא וכן גבי שפן וארנבת. ואת החזיר כי מפריס פרסה הוא ושוסעת שסע פרסה והוא גרה לא יגר וכו' אשר באמת קשה למה היה להתורה לכתוב הסימני טהרה כי מעלה גרה הוא וכן גבי חזיר כי מפריס פרסה הוא יגיד הכחוב הסימן טומאה והיה די. ויותר הלשון כי בוודאי מיותר יכתוב הקרא מעלה גרה הוא ופרסה לא הפריס וכן להיפך גבי חזיר. וכבר ידוע כי מלת כי משמש בד' לשונות ונוכל לפרשו ג"כ בלשון דלמא ויהיה כוונת התורה כי מעלה גרה הוא בלשון דלמא. בל תאמר אחרי כי יש לו סימן טהרה כי מעלה גרה הוא יהיה טהור אעפ"כ אני אוסרו ופרסה לא יפריס וכן להיפך גבי חזיר כי מפריס פרסה הוא בל תאמר אחרי שיש לו סימן טהרה כי מפריס פרסה הוא יהיה טהור אעפ"כ אני אוסר והוא גרה לא יגר הרי מי שיש לו שני סימני טומאה מבואר בהדיא בקרא כי טמא הוא ואין צריך לק"ו. כי מהפסוק הראשון גבי גמל מבואר איסורו בהדיא אחרי כי התורה אמרה בל תביט להתירו אף שיש לו סימן א' טהרה רק אם יש לו סימן א' טמא טמא הוא. מבואר בהדיא כי בשני סימני טומאה טמא הוא לא כן גבי אחותו כי בקרא כתיב רק אחותו בת אביו או בת אמו והנה אחותו מאביו ואמו אם תרצה לאוסרה הוא רק מכח ק"ו מה אחותו בת אביו שלא בת אמו בת אמו שלא בת אביו אסור ק"ו אחותו מאביו ואמו. ע"ז אמר אין מזהירין מן הדין כי אין לנו לענוש ע"י ק"ו גרידא שנלמוד כי אולי נטעה בסברא וכל הדברים האלו נוכל לכוון בדברי הרמב"ן בתירוץ השני רק קיצר בלשונו ומוצל הוא רבינו הרמב"ן מהשגות המזרחי כי משונה ק"ו זה מק"ו דאחותו. ומה שמסיים הספרי נמצא מ"ע מן הכתוב ומצות ל"ת מק"ו לרווחא דמלתא היינו להראות לשון הלאוי"ן את הגמל וכו' ופרסה לא הפריס וגבי חזיר ולא גרה וכו' כי בלשון לא הוא הלאוי"ן: 
""4:98, -2,  ""@45{$}(צו)@46 אר"ע וכי משה קניגי היה וכו'. (חולין ס:) ע"ש כי עיקר הקושיא הוא על השסועה שהיא בריה בפני עצמה: 
""4:99, -2,  ""@45{$}(צז)@46 לרבות צפור המשולחת. (קדושין כ"ז) ע"ש מסקנת רבא כי לא אמרה תורה שלח לתקלה: 
""4:100, -2,  ""@45{$}(צח)@46 והראה ואת האיה כצ"ל: 
""4:101, -2,  ""@45{$}(צט)@46 זו ביצתה. (חולין ס"ד:): 
""4:102, -2,  ""@45{$}(ק)@46 ועורב הבא בראש היונים. (שם ס"ג) וע"ש בגמ' דדמי רישיה לדיונה: 
""4:103, -94,  ""@45{$}(חא)@46 כל עור. וכו'. הא טמא לא תאכלו לאו הבא מכלל עשה עשה. כה"ג לפנינו בספרי. והר"ן בשו"ת סי' נ"ו הביא הגירסא כל עוף טהור תאכלו זו מצות עשה וכה"ג בילקוט. ובזה דחה דעת הרמב"ם דסובר דרבית עובד כוכבים מ"ע לקבל מדרשתם לנכרי תשיך זו מ"ע ואומר כמו הכא כל עוף טהור תאכלו זו מ"ע בודאי הכוונה רק הא טמא לא תאכלו (כי מאי שייך מ"ע לאכול צפרים) כן התם לנכרי תשיך זו מ"ע ג"כ הכוונה הא לישראל לא. זו מ"ע. ודבריו נכונים מאד ע"כ העתקתי אותם כאן אף שאין זה מקומו. אחרי עבור זמן רב מצטער הייתי בדברי הרמב"ם ז"ל שפי' לנכרי תשיך זו מ"ע הלא פשוטו של מקרא הוא רק עצה טובה לאחיך לא תשיך ולנכרי רשאי לשוך. ועתה מצאתי דוגמא לזה (ערכין כט:) המוכר את שדהו בשעת היובל אינו מותר לגאול פחות משתי שנים וע"ש בגמרא מוכר קאי בעשה דכתיב במספר שני תבואות ימכר לך לוקח נמי קאי בעשה דכתיב שנים תקנה והנה בפסוק זה הוא נותן רק עצה טובה ע"ש ברש"י בחומש וז"ל זהו פשוטו של מקרא על האונאה בא להזהיר כשתמכור או תקנה קרקע דעו כמה שנים יש עד היובל ולפי השנים ותבואות השדה הראויה לעשות ימכור המוכר ויקנה הקונה וכו' עכ"ל רש"י. הרי מצאנו אף שהכתוב בא ללמד רק עצה טובה. אעפ"כ סבירא להגמ' במספר שני תבואות דוקא לעבור הקונה והמוכר כ"א בעשה. ומזה יצא להרמב"ם בפסוק לנכרי תשיך אף שהוא עצה טובה אעפ"כ מקיים העשה: 
""4:104, -2,  ""@45{$}(קב)@46 את שנתנבלה בשחיטתה. היינו שנעקרו הסימנים ולא יצאתה מדי שחיטתה מתורת נבלה: 
""4:105, -2,  ""@45{$}(קג)@46 דברים ככתבן דברי ר"י. (פסחים כ"א:): 
""4:106, -2,  ""@45{$}(קד)@46 זה מע"ש. שבו דבר הכתוב ואכלת לפני ה' אלהיך היינו בירושלים כ"ה בספרי: 
""4:107, -2,  ""@45{$}(קה)@46 היוצא להזרע בשדה וכו'. לאפוקי הפקר עיין (מעשרות פ"א) כל שהוא אוכל ונשמר: 
""4:108, -2,  ""@45{$}(קו)@46 היוצא מן השדה. היינו שנגמרה מלאכתו אז חייבת במעשרות: 
""4:109, -2,  ""@45{$}(קז)@46 את המוכר שהוא חייב במעשר. שמקח קובע למעשר. ודע כי בספרי דורש עשר תעשר ואכלת ולא מוכר תבואת זרעך. ולא לוקח היפך ממה שכתב המחבר עיין (ב"מ פ"ח.) תוס' ד"ה תבואות זרעך שחילקו בין הלוקח קודם מירוח חייב לאחר מירוח פטור. ודברי המחבר קאי בקונה קודם מירוח: 
""4:110, -2,  ""@45{$}(קח)@46 רע"א יכול יהא אדם מעלה בכורות מח"ל. (תמורה כא): בזמן שבהמ"ק היה קיים: 
""4:111, -2,  ""@45{$}(קט)@46 בין בארץ בין בח"ל. כל הימים דורש: 
""4:112, -2,  ""@45{$}(קי)@46 וכי ירבה וכו' אחד מרובה וכו' ערבובי דברים בכאן וט"ס וכצ"ל וכי ירבה ממך הדרך יכול בריחוק זמן הכתוב מדבר (פי' שאין לו פנאי וזמן להעלותו לירושלים שיהא מותר לפדותו. ת"ל כי ירחק ממך המקום בריחוק מקום הכתוב מדבר. אין לי אלא שהוא מרובה (שיש לו מעשר שני הרבה שיש לו טרחה גדולה להעלותו לירושלים) בזמן שהוא מועט מנין ת"ל כי לא תוכל שאתו (פי' שאינו יכול לשאת אותו אפילו מועט אם רב עליו הדרך) אין לי אלא עני עשיר מנין (פי' עשיר יכול לשכור סוסים ועגלות ת"ל כי יברכך ה' אלהיך) פי' אף שברכך בעושר אעפ"כ אם הוא מרובה תוכל לפדותו: 
""4:113, -2,  ""@45{$}(קיא)@46 דבר שדרכו לצרור. (ב"מ מ"ז): 
""4:114, -2,  ""@45{$}(קיב)@46 פרט לכשיצא חוץ מרשותך. כגון שנפל כיסו לים הגדול אינו יכול לפדות מע"ש על מעות שבתוכו שצריך לשכור מי ששט ע"פ המים להוציאו (מעשר שני פ"א בפי' הרע"ב): 
""4:115, -2,  ""@45{$}(קיג)@46 ר"י אומר יכול הלוקח וכו'. דה"א ללמוד ק"ו ממעשר עצמו (מעשרות פ"ג משנה י') וה"א דמהני ליה פדיון ת"ל וצרת הכסף כסף ראשון וכו' ולא מהני ליה פדיון אלא יקבר: 
""4:116, -2,  ""@45{$}(קיד)@46 אלא פרי מפרי. לאפוקי מים ומלח: 
""4:117, -2,  ""@45{$}(קטו)@46 אלא שלמים. ולא עולות שאין בהם אכילה שכולה כליל: 
""4:118, -2,  ""@45{$}(קטז)@46 להגיד מה גרם. אחרי שלא קיבל חלק בא"י וחלקו אצלך ע"כ פרנסהו: 
""4:119, -2,  ""@45{$}(קיז)@46 ולהלן הוא אומר. מקץ שבע שנים בחג הסוכות: 
""4:120, -2,  ""@45{$}(קיח)@46 שבשלישית ובשביעית. מפני מעשר עני שבששית: 
""4:121, -2,  ""@45{$}(קיט)@46 ומעשר שני יבטל שנאמר כי תכלה כצ"ל ומלת ת"ל ט"ס הכא: 
""4:122, -2,  ""@45{$}(קכ)@46 יכול אף בשביעית. תהי חייבת בביעור (כן הגיה הגר"א בספרי) ת"ל שנת המעשר שנה שחייבת במעשר חייבת בביעור ושביעית שפטור מן המעשר כי השדות הפקר פטור מן הביעור: 
""4:123, -2,  ""@45{$}(קכא)@46 של שנה ההיא וכו'. הוא מאמר בפ"ע. על הקרא תוציא את כל מעשר תבואתך בשנה ההיא וע"ז אמר שלשנה ההיא וכו' ואי אתה מבער ירק וכו' דבירקות אזלינן בתר לקיטה (ר"ה י"ג) וכיון שנלקט אחר ר"ה של רביעית אינו חייב בביעור באותו שנה עד שיגיע פסח של שביעית (ז"ר) ודע כי בפסקא זו הלשון אינו מכוון: 
""4:124, -2,  ""@45{$}(קכב)@46 יבוא הלוי וכו'. (ר"ה י"ג:) ובא הלוי כ"ז שבא תן לו דברי ר"י וכן כוונת המחבר ויטול חלקו מ"מ כי מעשר ראשון אין לו הפסק: 
""4:125, -2,  ""@45{$}(קכג)@46 מכאן אמרו אין פוחתין וכו'. היינו מדכתיב ושבעו שיתן לו כדי שביעה. וע"ז קאי אין פוחתין: 
""4:126, -2,  ""@45{$}(קכד)@46 שאין מוציאין. היינו המעשר עני לעניי חו"ל שיאכלו בחו"ל. וכ"ה גרסת הרמב"ם בספ"ו מהלכות מתנות ענים: 
""4:127, -2,  ""@45{$}(קכה)@46 וכה"א השמר לך וכו' קרבה שנת השבע. ואם אתה אומר ז' שנים לכל מלוה ומלוה להלואתו כאו"א האיך הוא קרבה (רש"י בחומש): 
""4:128, -2,  ""@45{$}(קכו)@46 מקץ שבע שנים. ולהלן הוא אומר וכו' עיין (עירכין כ"ח:) יליף מקרא דהכא גופא ע"ש בשלמא שביעית בסופה דכתיב מקץ ז' שנים. וגירסא דהכא וכ"ה בספרי ראיה לדעת הראב"ע ושארי מדקדקים. כי הראש והסוף יקראו קצה. ע"כ אין ראיה מקרא דהכא. ועיין רמב"ן: 
""4:129, -2,  ""@45{$}(קכז)@46 מה להלן בסוף השנה. דהיינו בחג הסוכות הוא משנה השמינית עיין (ר"ה י"ב): 
""4:130, -2,  ""@45{$}(קכח)@46 שהשמטה נוהגת בתחלת השנה. היינו שאסור בחרישה וש"ד: 
""4:131, -2,  ""@45{$}(קכט)@46 מה שמטה משמטת ט"ס וכצ"ל יכול אי מה שמיטה משמטת וכו': 
""4:132, -2,  ""@45{$}(קל)@46 שזקפן עליו במלוה. היינו דרך הלואה. ולא ש"ש והקפת חנות: 
""4:133, -2,  ""@45{$}(קלא)@46 רעהו פרט לאחרים. היינו כנענים: 
""4:134, -2,  ""@45{$}(קלב)@46 בזמן שהיובל כו'. (קדושין ל"ח): 
""4:135, -2,  ""@45{$}(קלג)@46 אם אמר ליתן. דורש בגלל הדבר לשון דיבור שכר אמירה: 
""4:136, -2,  ""@45{$}(קלד)@46 ר"א ובך לא ימשולו. כדרך שב"א שולטים וכו'. והפסוק ואתה לא תעבוט ט"ס: 
""4:137, -2,  ""@45{$}(קלה)@46 אחיך זו אחיך מאביך. דורש אחוה אחוה מבני יעקב: 
""4:138, -2,  ""@45{$}(קלו)@46 הרי יושב במקום אהר. פי' ובא לכאן אתה מצווה לפרנסו. ודורש מאחד שעריך לרבות. ועיין טוי"ד סי' רנ"א בשם הר"ר יצחק ב"ר ברוך דהא דאמרינן עניי עירך קודמין. היינו שלא לשלוח לעיר אחרת אם יכול ליתן לעניי העיר. אבל העניים הבאים לעיר דינם כעניי העיר והספרי והפסקתא דהכא מסייעם: 
""4:139, -2,  ""@45{$}(קלז)@46 בכ"מ אפילו בחו"ל. אלא שעניי א"י קודמין כאמור למעלה: 
""4:140, -2,  ""@45{$}(קלח)@46 לפי שיש אדם וכו'. בספרי הג' לא תאמץ את לבבך. יש בן אדם שמצטער אם יתן או לא יתן כי אינו נותן בסבר פנים יפות. וכן הכוונה הכא: 
""4:141, -2,  ""@45{$}(קלט)@46 לו זו אשה. (כתובות ס"ז) יתום הבא לישא: 
""4:142, -2,  ""@45{$}(קמ)@46 מכאן אמרו כל המעלים. (שם ס"ח.): 
""4:143, -2,  ""@45{$}(קמא)@46 לא אמר ולא נתן יצא כל שכרו בהפסדו. ולא הבנתי כוונתו אחרי כי לא אמר ולא נתן מה שכר יש לו ובספרי כאן גירסא אחרת לא אמר כו' ולא נתן כו' אבל נח לו בדברים טובים מנין שנותנים לו שכר שנאמר בגלל הדבר הזה יברכך ה' והיינו הדבר שנחמו בדברים טובים: 
""4:144, -2,  ""@45{$}(קמב)@46 והיה מעשה הצרקה. פי' שמעשה אחרים ליתן: 
""4:145, -2,  ""@45{$}(קמג)@46 עצה טובה אני נותן לך. לטובתך כ"ה בספרי: 
""4:146, -2,  ""@45{$}(קמד)@46 ופודין אותה בע"כ. דאב משום פגם משפחה: 
""4:147, -2,  ""@45{$}(קמה)@46 עובד את הבן. (קדושין י"ז): 
""4:148, -2,  ""@45{$}(קמו)@46 ומנין שאם ברח. (שם ט"ז): 
""4:149, -2,  ""@45{$}(קמז)@46 ולהלן הוא אומר ולא יראו פני ריקם. חסר המאמר ונכתב לבסוף פיסקא השניה נאמר כאן ריקם ונאמר להלן ריקם (בעולת ראיה) כדתנן אלו דברים וכו' אבל דבריו אינם מובנים כלל עיין (קידושין י"ז.) דפריך הגמ' ולילף ריקם ריקם מעולת ראיה (דשעורא שתי כסף) ומשני אמר קרא (הכא) אשר ברכך ה' אלהיך לפי הברכה תן לו כמו שמסיים ג"כ הכא והאיך רוצה ללמוד מעולת ראיה. וצע"ג שאין אתה מעניק לו שנאמר וכי תשלחנו חפשי מעמך יצא זה המשתלח בכסף ששלוחו ע"י עצמו ולא ע"י האדון: 
""4:150, -2,  ""@45{$}(קמח)@46 שהן ראוים לברכה. וצאן פרה ורבה וכן יקב הוא מגדולי קרקע (רש"י שם): 
""4:151, -2,  ""@45{$}(קמט)@46 יכול פעם אחת (קידושין כ"ב): 
""4:152, -2,  ""@45{$}(קנ)@46 מכאן אמרו (קידושין ט"ו) והעבד ביום ובלילה שרבו מוסר לו שפתה כנענית והוולדות לאדון: 
""4:153, -2,  ""@45{$}(קנא)@46 לימר על בכור וכו'. הכא נאמר בפירוש בקרא לפני ה' אלהיך תאכלנו שנה בשנה (וכ"ה לישנא דמתניתין (בכורות כ"ו) רק כוונת הספרי והפסיקתא כי בבעלי מומין נאמר בקרא אח"כ וכי יהיה בו מום וכו' בשעריך תאכלנו קאי ג"כ על קרא דלקמיה תאכלנו שנה בשנה: 
""4:154, -2,  ""@45{$}(קנב)@46 שאר קדשים מנין. שיהיה בתוך שנתן נאכלין ת"ל כל הבכור וכל לרבות כ"ה ה"ג בילקוט מצוין בשם הספרי. ובספרי שלפנינו ליתא: 
""4:155, -2,  ""@45{$}(קנג)@46 אשר יולד וכו'. תקדיש וכו'. עיין (ערכין כ"ט.) ושם הגירסא מקדישו הקדש עילוי ואי אתה מקדישו הקדש מזבח היינו לשם קרבן אחר. וע"ש בפרש"י ותוס' הקדש עילוי להעלותו בדמים ויתן טובת הנאה לכהן. ודברי המחבר דחוק ונצרך לפרש הקדש מזבח להקדישו לשם בכור כי מצוה לקדשו כמו שמסיים אבל אי אתה מקדישו הקדש בדק הבית שאינו חל על קדשים: 
""4:156, -2,  ""@45{$}(קנד)@46 יצא הקדש בדק הבית. שמותר בגיזה ועבודה מדאורייתא רק מדרבנן אסור (בכורות כ"ה): 
""4:157, -2,  ""@45{$}(קנה)@46 ר"ש אומר לא תעבוד וכו'. בבכור אדם וכו' (שם ט): 
""4:158, -2,  ""@45{$}(קנו)@46 יום א' משנה זו וכו'. (בכורות כ"ו) וע"ש בפרש"י: 
""4:159, -2,  ""@45{$}(קנז)@46 שמור את חדש האביב. מפני האביב שיהיה בזמנו היינו האביב יום התקופה יהיה במילוי הלבנה ואז נקרא ניסן חודש האביב: 
""4:160, -2,  ""@45{$}(קנח)@46 לא פחות ולא יותר. בספרי יכול אם חסרה השנה י"ד או ט"ו יום תתן לו רק י"ד ט"ו יום ת"ל החודש שלם דוקא. וכן אם נחסר מ' או נ' יום יכול אתה נותן לה מ' או נ' יום ת"ל החודש לא יותר מחודש. וזה כוונת המחבר לא פחות ולא יותר כדרכו לקצר לשון הספרי. ומה שהקשה הז"א האיך משכחת לה שתהא השנה חסרה כ"כ ולא עוברה בשנת העברה. ולי לא קשה מידי שזה היה בשנות הרעבון שאין מעברין השנים. ועיין בתוספתא וכן (סנהדרין י"ב) אמר ר' שמעון מעשה בר"ע שהי' חבוש בבית האסורין ועיבר ג' שנים זו אחר זו ע"ש כי חכמים פליגי ע"ז ואמרו משם ראיה ב"ד ישבו וקבעו כ"א בזמנה אבל ר' שמעון סובר שעשה ג' שנים רצופים מעוברים ואז חסרו יותר מנ' יום. וכבר ידעת כי סתם ספרי ר' שמעון ע"כ נכון מאד דברי הספרי שכותב מ' או נ' יום. ובזה ג"כ ניחא בדבר שכתב הרמב"ם בהלכות קידוש החודש ה' י"ג יראה לי שמה שאין מעברין בשני רעבון אבל אם היתה שנה הראויה להתעבר מפני התקופה מפני האביב ופירות האילן מעברין לעולם. והשיגו הרמ"ה ממאמרם (סנהדרין שם) ואיש בא מבעל שלישה וכו' ראויה היה שתתעבר ומפני מה לא עברה אלישע ששנת בצורת היתה ולא השיגו מספרי דהכא שמפורש בהדיא מ' או נ' יום (וע"ז לא היה עולה ג"כ תירוץ הכ"מ ע"ש) אך מהך דהכא אין ראיה כי דברי ספרי הוא לפ"ד ר"ש ואינו הלכה: 
""4:161, -2,  ""@45{$}(קנט)@46 חדש האביב וכו'. לא חם ולא צונן. נראה כי יפרש אביב כמו (איוב י"ב) עודנו באבו לא יקטף שפי' רש"י באבו בלחותו ורעננותו שאז הפרי בעצם תקפה לא בוסר שלא נגמל כל צרכה וכן לא נגמל כולו שאז ג"כ הפרי אינה חזקה ותפול מעל העץ. וכן מפרש הכא חודש האביב לא חם ולא צונן רק האויר אז ממוזג: 
""4:162, -2,  ""@45{$}(קס)@46 שנגאלו מהלילה. במכות בכורות ואז אתחלתא דגאולה שאמר פרעה קומי צאי מתוך עמי: 
""4:163, -2,  ""@45{$}(קסא)@46 ולמה יצאת. פי' ולמה נאמר דוקא וזבחת. עיין בספרי: 
""4:164, -2,  ""@45{$}(קסב)@46 משש שעות וכו'. (פסחים כ"ח:). דברי ר' יהודה: 
""4:165, -2,  ""@45{$}(קסג)@46 פרט לחלוט. (פסחים לו:) וחלוט הוא חשיבות ולא עוני: 
""4:166, -2,  ""@45{$}(קסד)@46 חפזון דמצרים. (ברכות ט.): 
""4:167, -2,  ""@45{$}(קסה)@46 שנשרף הנותר בט"ו בניסן. כי אין שורפין קדשים ביו"ט: 
""4:168, -2,  ""@45{$}(קסו)@46 מכאן שאין שוחטין הפסח על היחיד. דורש מסיפא דקרא באחד שעריך כמו לא תוכל לזבוח את הפסח באחד (פסחים צ"א): 
""4:169, -2,  ""@45{$}(קסז)@46 עד מועד צאתך ממצרים אתה שורף כצ"ל והשאר מקודם נמחק: 
""4:170, -2,  ""@45{$}(קסח)@46 שהיה קרב בט"ז בניסן. ומתיר את החדש: 
""4:171, -2,  ""@45{$}(קסט)@46 למדנו שחולו של מועד. (חגיגה י"ח.) וביום השביעי עצרת מה שביעי עצור אף ששת ימים עצורין אי מה שביעי עצור בכל מלאכה אף ששת ימים עצורין בכל מלאכה ת"ל וביום השביעי וכו' לא מסרן הכתוב אלא לחכמים: 
""4:172, -2,  ""@45{$}(קע)@46 שבעה שבועות תספר לך יכול בב"ד. מדכתיב תספור לך ומשה מומחה ב"ד הוא וה"א ללמוד מספירת יובל שהוא בב"ד ת"ל וספרתם לכם ספירה לכל או"א כצ"ל: 
""4:173, -2,  ""@45{$}(קעא)@46 ר"י הגלילי ג' מצות וכו' (חגיגה ו'): 
""4:174, -2,  ""@45{$}(קעב)@46 חגיגה נוהגת לפני הדבור. אותם שלמים שהקריבו הבכורות בפרשת משפטים אע"פ שלא ברגל הקריבום חגיגה נקראו שבהם נתקיים ויחוגו לי במדבר שנאמר במצרים (רש"י שם): 
""4:175, -2,  ""@45{$}(קעג)@46 במה שאתה חוגג. היינו בבשר שמהם מביא קרבן חגיגה: 
""4:176, -2,  ""@45{$}(קעד)@46 שבעת ימים תחוג. יכול יהא חוגג והולך כל ז' ת"ל וחגותם אותו ואותו משמע רק יום אחד א"כ למה נאמר ז' ימים ללמד שכל הרגל תשלומין דראשון הוא: 
""4:177, -2,  ""@45{$}(קעה)@46 יכול באותו המין. היינו במה שעשית סוכה וחגיגה יהיה רק חל הברכה (ז"ר): 
""5:18, 392,  ""@45{$}(ית)@46 דברי אלו ערכין וחרמין וכו'. שנתחייב אדם ע"י דבורו: 
""5:33, 67,  ""@45{$}(ננ)@46 שתהא מוגהת וכו'. היינו מספר המונח בעזרה (הגר"א): 
""5:38, 392,  ""@45{$}(לת)@46 אחד גדול ואחד קטן. ובספרי וכן הועתק ברש"י אחד תמימין ואחד בעלי מומין ואולי כאן ט"ס וצ"ל כמו התם: 
""5:86, 220,  ""@45{$}(שו)@46 ולהלן הוא אומר ע"פ שנים. בהתחלת הפרשה גבי עובד כוכבים: 
""5:95, -1,  ""@45{$}(צד)@46 במלחמת הרשות הכתוב מדבר. למלחמת מצוה יוצאין אפילו חתן מחדרו (סוטה מ"ד): 
""5:96, -1,  ""@45{$}(צה)@46 מלמד ששתי מלחמות וכו'. עיין (בר"ר פ' ע"ד) בסופה: 
""5:97, -1,  ""@45{$}(צו)@46 שארץ מצרים עמוקה. מדכתיב המעלך: 
""5:98, -1,  ""@45{$}(צז)@46 אלא קריאת שמע. שמתחלת שמע ישראל: 
""5:99, -1,  ""@45{$}(צח)@46 כיון שמתחיל הכהן לדבר שוטר משמיע כצ"ל: 
""5:100, -1,  ""@45{$}(צט)@46 השיבוני על דברי. היינו אותם. החוזרים יאמרו טעמם מי בנה בית וכו': 
""5:101, -1,  ""@45{$}(ק)@46 אם אינו שומע לדברי הכהן. הכוונה כמו שאמרו במשנה לפיכך תלתה התורה כל אלו שיחזרו בגללן ולא יתביישו עוברי עבירה כי יאמרו מחמת אלו דברים חזרו והנה מי שאין בידו עון יחשוב כי הוא ילך למלחמה אף שבנה בית וכו' אחרי כי הטעם רק שלא יתביישו עוברי עבירה לכך מסייסכי זה גופא עבירה שלא ישמע לדברי הכהן וימות בשביל חטא זה (הרב המזרחי): 
""5:102, -1,  ""@45{$}(קא)@46 ואיש אחר יחנכנו יכול א' מן המשפחה נאמר כאן אחר ונאמר להלן אחר (דברים כ"ח) אשה תארש ואיש אחר וכו' או הקרא בניך ובנותיך נתונים לעם אחר. מה להלן נכרי אף כאן נכרי כצ"ל וכ"ה בספרי. ובכאן חסר. וצער יש לאדם יותר שביתו יבוא לידי נכרי. ולא לידי אחד ממשפחתו: 
""5:103, -1,  ""@45{$}(קב)@46 אחליה לקדושתיה. שטעון פדיון (ברכות לה.): 
""5:104, -1,  ""@45{$}(קג)@46 במלחמת הרשות וכו'. כמו שמפורש בענין כן תעשה לכל הערים הרחוקות ממך (רש"י) ועיין ברמב"ן: 
""5:105, -1,  ""@45{$}(קד)@46 והיה אם שלום תענך. יכול אפילו מקצתן ת"ל ופתחה לך כולה ולא מקצתה כצ"ל: 
""5:106, -1,  ""@45{$}(קה)@46 אלו כנענים שבתוכה. מסיפא דקרא והיה כל העם הנמצא בה אלו כנענים. כ"ה בספרי: 
""5:107, -1,  ""@45{$}(קו)@46 לכל הערים הרחוקות ממך מאוד לא יהיה דינם כצ"ל: 
""5:108, -1,  ""@45{$}(קז)@46 לרבות הגרגשי. אף שפינה מקומו אעפ"כ ביזתו מותרת (ז"א) כגון בני גבעון שהחיה יהושע. הגר"א בא"א כתב ובגבעונים שהערימו אותם ואם לא הערימו היו נהרגין אף שעשו שלום משום שהשלום שעשו הי' אחר שעמדו במרדם שיהושע היה שולח אגרות מי שישלים יבוא וישלים ומי שרוצה לפנות יפנה ומי שרוצה לעשות מלחמה יעשה עכ"ל. וזה שלא כדברי המחבר דהכא: 
""5:109, -1,  ""@45{$}(קח)@46 במלחמת הרשות הכתוב מדבר. דריש מלתופסה ולא תשחיתנה ובשבעה עממין מצוה לשחתה: 
""5:110, -1,  ""@45{$}(קט)@46 רבים שלשה. מגיד שתובע שלום ב' או ג' ימים. ואע"פ שאין ראיה לדבר זכר לדבר (שמואל א כ"ח) ויהי בבוא דוד ואנשיו צקלג ביום השלישי: 
""5:111, -1,  ""@45{$}(קי)@46 לתפסה ולא לבזות אותה. בספרי הגי' ולא לשובתה והכוונה להרסה בלי תועלת. וכן הוא כוונת המחבר לבזות אותה: 
""5:112, -1,  ""@45{$}(קיא)@46 כי ימצא. פרט למצוי. עיין (סנהדרין פ'.ר) ע"ש בתוספות ד"ה ונמצא בידו שהקשו מהכא. ולפע"ד לא קשה מידי כי הכא סמוך על סוף הקרא לא נודע מי הכהו ע"כ דורש כי ימצא פרט למצוי. והוא כעין שם בסוטה גבי נמצא טמון בגל שהקשו מעומר ותירצו הכא מעניני דקרא והתם מעניני דקרא. ע"ש ותבין כוונתי: 
""5:113, -1,  ""@45{$}(קיב)@46 אפילו אחד בסוף העולם (היה יודע מי ערפו) לא היו עורפין כצ"ל: 
""5:114, -1,  ""@45{$}(קיג)@46 ומדדו אל הערים אשר סביבות החלל. מן החלל אל הערים ולא מן הערים אל החלל כצ"ל: 
""5:115, -1,  ""@45{$}(קיד)@46 כשיעור העול לרחבו כצ"ל: 
""5:116, -1,  ""@45{$}(קטו)@46 מצוה בזקני העיר ההוא: ולא בזקני ירושלים שהם מדדו עיין שם בסוטה: 
""5:117, -1,  ""@45{$}(קטז)@46 את העגלה הערופה בנחל כצ"ל. ומפרש הערופה (לא כדברי רש"א וראב"ע שמפרשים ערופה מלשון עורף שמשבר ערפה) והמחבר מפרש מלת הערופה בעצמה לשון שברון והפוכה כמו התם הוא יערוף מזבחותם והוא כמו שתרגם. אונקלוס וינקפון תמן ית עגלתא: 
""5:118, -1,  ""@45{$}(קיז)@46 וכן אמר שהעגלה היתה מתלעת וכו'. עיין כ"ז בתרגום המכונה ליונתן בן עוזיאל: 
