,@44לא,ציפור הי׳ בנילוס בעל דע ושרק להם. עיין בגמרא סנהדרין ס״ז ע״ב וכן בתנא דבי אליהו פ״ז ומובא בילקוט רמז קפ״ב ותעל הצפרדע [צפור] שיש בו דעה כו׳. ובתנחומא ושמ״ר צפרדע אתת היתה ושרקה להן ובאו:
@99ח,@44א,"א״ר אלעאי. בתנחומא וארא ושמ״ר פ״י ותדב״א פ״ז הגי׳ ר׳ עקיבא אומר צפרדע אחת היתה והיו המצרים מכין אותה ומתזת צפרדעים הרבה. ובשו״ט מזמור ע״ח ורש״י עה״ת חסר שם האומר, ועיין בגמרא סנהדרין ס״ז סע״ב, וגם שם הגי׳ ר׳ עקיבא אומר, ובכ״י פ״ב חסר הביאור על הכתוב הזה, ובכ״י פלארענץ כתוב ג״כ א״ר אלעאי, והמאמר שם מוקדם לפני הכתוב ויאמר ה׳ אל משה."
,@44ב,ויש מפרשים. גם רש״י כתב ופשוטו יש לומר שרוץ הצפרדעים קורא לשון יחידית וכן ותהי הכנם.
,@44ג,כמו ששנינו במשנתינו לא יפלה. שבת י״א ע״א. לא יפלה את כליו ע״ש בפירש״י.
,@44ד,"רי״ש ולמ״ד משמשין. ר״ל מתחלפים. ודוחק לומר כי פאר הוא כמו פלא ויותר נכון לומר כי תפאר אחריך מתרגמינן לא תפלי בתרך כמו שהביא הערוך בערך פל, אבל לא מפני שהם מתחלפים."
,@44ה,"אין חומר פחות מעשרה איפות. לדעתו תמרים ענינו מדה כמו עשרה חמרים (במדבר יא לב), ולדעת המפרשים ענינו צבור."
,@44ו,"תוכן אחת להם. ובכ״י פלארענץ תוכן אחת להן, ובקרא כתיב תוכן אחד יהי׳."
,@44ז,"ותוכל לומר כי גם החושך ז׳ ימים. עד סוף הפסוק, חסר בכ״י פלארענץ."
,@44ח,"שבוע לכל מכה. בסדר עולם פ״ג איתא מכות מצרים י״ב חדשים שנאמר ויפץ העם וגו׳ אימתי דרכו של תבן באייר והס יצאו בניסן לקו המצרים עשר מכות כל י״ב חודש. והגאון הרא״וו בהגהות שלו לס״ע כתב ודל לאו מכות מצרים היה י״ב חודש. שהם התחילו באייר וג׳ חדשים נתעכב משה במדין באותה שנה אלא משעה שנדבר עמו בסנה חושב אותס למכות מצרים, ורש״י כתב שי״ב חודש היו המכות ואינו נראה עכ״ל. ובמס׳ עדיות פ״ב מ״י משפט המצריים י״ב חודש וכתב שם הראב״ד דכתיב לקושש קש לתבן אימתי התבן מצוי שם באייר והם יצאו בניסן, ועיין תנחומא ושמ״ר סוף פ״ט ר׳ יהודה ור׳ נחמיה חד אמר כ״ד ימים היה מתרה בהם וז׳ ימים היתה המכה משמשת בהם, וחד אמנק ז׳ ימים היה מתרה בהם וכ״ד ימים היתה המפה משמשת, לכן לכ״ע הי׳ נמשך כל מכה זמן חדש ימים וא״כ היא כסברת רש״י, ועיין עוד במדבר רבה פי״א ששלשה חדשיס נכסה משה מהם, ונמשך זמן תשעה חדשים. וז״ל הראב״ע שמות ט׳ י׳ ובעבור שהמכה הראשונה עמדה ז׳ ימים, לא נלמד ממנה על דרך הפשט שככה עמדה כל מכה, ועוד כי אחרי הכתוב נרדף, וידוע כי מכת הדבר היתה שעה אחת, ומכת החושך ג׳ ימים. על כן אין לנו דרך לדעת באיזו חודש בא משה והחלו המכות, רק אם היתה קבלה ביד חכמינו הקדושים קבלנו ושמענו. עכ״ל."
,@44ט,"חסר יו״ד. מובא במנחת שי וז״ל דין לחוד חסר ידד כו׳ ובמדרש לקחטוב חסר יו״ד כתיב כי נחסר מדעת החרטומים כו׳, עכ״ל. וראיתי ברבינו בחיי הביא וז״ל עד עתה הזכיר החרטמים מלא ביו״ד אבל במכה זו של כנים שהזכיר בה ולא יכלו הזכיר החרטמם חסר יו״ד כי בכאן תסרה חכמתם וכשל כחם והודו על כרתם."
,@44י,"והוא שאמרו רז״ל. סנהדרין ס״ז ע״ב, וכ״ה בתנחומא ושמ״ר וילקוט רמז קפ״ג, ומובא בספר והזהיר דף א׳ ע״ב, ורש״י עה״ת הביא ולא יכלו שאין השד שולט על בריה פחותה מכשעורה. והרמב״ן הביא פחותה מכעדשה."
,@44יא,כלומר לא זו המכה. עיין ש״ר סוף פ״י כיון שראו החרטומים שלא יכלו להוציא הכניס מיד הכירו המעשים מעשה אלהים ולא מעשה שדים ועוד לא חששו לדמות עצמן למשה להוציא המכות. וגם רש״י עה״ת הביא אצבע אלהים הוא מכה זו אינה ע״י כשפים מאת המקום היא ועיין גם ברש״י סנהדרין שם.
,@44יב,כסימנו של ר׳ יהודה עיין לעיל וארא ז׳ הערה כ׳.
,@44יג,והיינו דתנן. סנהדרין פ״א רע״ב במשנה.
,@44יד,נוי שלקה ושנה. פירש״י שלקה שתי פעווים על שתי עבירות.
,@44טו,"ולמה לקו בכנים. בתד״א פ״ז ותנחומא וארא ושמ״ר פ״י ׳ וילקוט רמז קפ״ב בשם תדב״א, ומובא גם בס׳ והזהיר דף א׳ ע״א, איתא למה הביא עליהם כנים, לפי ששמו ישראל מכבדי חוצות ושוקים לפיכך הפך הקב״ה את עפר מצרים לכנים עד שלא מצאו עפר שיכבדו. וראיתי בבעל הטורים שהביא ג״כ כמו שהוא לפנינו טעם הכנים לפי שמנעו המצרים את ישראל מלכת במרחצאות ומתוך כך נתמלאו כנים בבגדיהם לפיכך לקו הם בכנים עכ״ל.<br>טו. לעולם. עיין פסחים ד׳ ע״א, יומא כ״ח ע״ב."
,@44טז,"דרשו רבותינו בספר השכם. המדרש הזה נקרא ״מדרש השכם״ על שם התחלתו השכם בבוקר ונאבד מאתנו ודברתי אודותיו במבוא. והמאמר שהביא רבינו בשמו נמצא גם בתנחומא וארא עה״כ השכם בבוקר, ובשמ״ר פ״ט עה״כ לך אל פרעה בבוקר הנה יוצא המימה, וכן מובא ברש״י עה״ת וארא ז׳ ט״ו."
,@44יז,ואעפ״כ ראיה לדבר. בכ״י פלארענץ ואע״פ שאין ראיה לדבר.
,@44יח,ויבא שאול אל גדרות הצאן להסך את רגליו. וכן מובא בכ״י פלארענץ. ובמקרא כתוב ויבא אל גדרות הצאן על הדרך ושם מערה ויבא שאול להסך את רגליו.<br>יח. מפרעה התחילו. תנחומא וארא ושמ״ר פי״א. ע׳ מכילתא בא פ״ז בשלח פ״א סוטה ט׳ ע״א תוספתא שם פ״ד.
,@44יט,עבדיך. הוספתי ונמצא לנכון בכ״י פלארענץ.
,@44כ,אלו הכפרים והכרכים. בכ״י פלארענץ אלו הכרכים והכפרים.
,@44כא,"חיות רעות כו׳ לפי שהיו אומרים לישראל כו׳. בתנחומא וארא ושמ״ר פי״א ומובא בס׳ והזהיר דף ב׳ ע״ב ערוב למה שהיו המצרים אומרים לישראל צאו והביאו לנו דובים ואריות כדי להיות מצירין בהם, לפיכך הביא עליהן חיות מעורבבות. ועוד איתא בתד״א פ״ז ומובא בילקוט רמז קפ״ב ערוב מפני מה אמרו להן צאו והביאו לנו דובים ואריות והכניסו לבית מלחמתינו ונעשה בהם קניגאות כו׳. פי׳ ביוני צידת חיות מדבריות (יאגד). וברור כי בתנחומא ושמ״ר צ״ל כדי להיות מציידין בהם. וכן יסד הפייטן בסילוק ליום שני של פסח הם הגלום להביא חיות להצדאות. ומה שהביא רבינו חיות רעות באות ונוטלות תינוק וכו׳, הוא מתנחומא בא אות ד׳ ומובא בילקוט רמז קפ״ב בשם התנחומא, ועיין בהראב״ע שכתב מלת ערב. פי׳ חיות רעות מעורבות כמו אריות זאבים ודובים ונמרים. ועיין גם ברשב״ם."
,@44כב,"כי על כל מכות. עיין ילקוט רמז קפ״ב בשם מדרש, ובשם תנחומא, ובשם תד״א."
,@44כג,"פליאה תהיה בעולם. מפרש והפליתי שהוא חסר אל״ף כמו שהביא הראב״ע ויהי׳ מלשון פלא, וע׳ ת״י ואעביד פלאין ביומא ההוא."
,@44כד,לפי שבשלש עשרה מדות התורה נדרשת בהם כאשר דרש ר׳ ישמעאל בת״כ. המדרש הזה נקבע בהתחלת הספרא ומתחיל רבי ישמעאל אומר בשלש עשרה מדות התורה נדרשת. ורבינו גרס נדרשת בהם. עיין מה שהעיר ידידי הרה״ג מוהר״ר אייזיק הירש ווייס. במסורת התלמוד אות ב׳.
,@44כה,"כי לימים רחוקים הוא ניבא וגו׳. הרכיב שני כתובים יחד, הכתוב הראשון יארכו הימים ואבד כל חזון (יחזקאל יב כב) והכתוב השני בן אדם הנה בית ישראל אומרים החזון אשר הוא חוזה לימים רבים ולעתים רחוקות הוא נבא (שם שם כז)."
,@44כו,ויקרא פרעה למשה ולאהרן. וכן מובא בכ״י פלארענץ ופ״ב ובקרא כתיב ויקרא פרעה אל משה ולאהרן.
,@44כז,וכן בתלמוד אומר. ביצה כ׳ ע״ב.
,@44כח,ועד שעת השכמה. וכ״ה גם בכ״י פלארענץ אבל בכ״י פ״ב הגי׳ ועד שעת החשיכה.
,@44כט,ותגזר אומר. עי׳ תענית כ״ג ע״א וירושלמי שם פ״ג הי״ב.
@99ט,@44א,לית דכוותיה. וכן נמסר במסורה.
,@44ב,"לפי שהיו ישראל רועים. בתנחומא ושמ״ר פי״א ומובא בס, והזהיר ב׳ ע״ב למה הביא להם דבר, לפי ששמו ישראל רועי בקר ורועי צאן כו׳. וכ״ה בתד״א פ״ז ומובא בילקוט רמז קש״ב."
,@44ג,"את הדבר הזה. וכ״ה גם בכ״י פלארענץ ופ״ב. ובקרא ליתא למלת ״את״ ובמסורה י״א חסר את בלישנא, וביב״ע תרגם ית פתגמא כאלו הי׳ כתוב לפניו את הדבר."
,@44ד,היא האפר הלבנה כו׳. וכן רש״י עה״ת כתב דבר הנפח מן הגחלים עמומים הנשרפים בכבשן.
,@44ה,"שחין שהיה בימי פרעה לח מבפנים ויבש מבחוץ. בגמרא בכורות מ״א ע״א שחין דמצרים יבש מבפנים ולח מבחוץ, דמתניתן לח מבפנים ויבש מבחוץ וכן ב״ק פ׳ ע״ב דאמר ריב״ל שחין שהביא הקב״ה על המצריים לח מבחוץ ויבש מבפנים שנאמר ויהי שחין אבעבועות פורח באדם ובבהמה. ופירש״י אבעבועות פודרא, בפריחתו דהיינו מבחוץ הוא מבעבע דהיינו לח, מכלל דבפנים הוי יבש. לכן יש לתקן כן גם בדברי רבינו יבש מבפנים ולח מבחוץ."
,@44ו,מכת שחין באה על המצריים. תנחומא וארא שמ״ר פי״א ותד״א פ״ז ומובא בס׳ והזהיר ב׳ ע״ב.
,@44ז,שבעבורם נברא העולם בעשרה מאמרות. במשנה אבות פ״ה מ״א בעשרה מאמרות נברא העולם. ובאדר״נ פל״ג איתא עשר מכות הם כנגד עשרה נסיונות שנתנסה אברהם אבינו ע״ה.
,@44ח,שהרי סגנון אחד. סנהדרין פ״ט ע״א.
,@44ט,זבדי בן לוי אמר. תנחומא וארא ושמ״ר פי״ב ורש״י עה״ת וס׳ והזהיר ג׳ ע״א.<br>ט. הוא שאסור. עיין סנהדרין ל״ה ע״א ושם פ״ט ע״א.
,@44י,קבץ ודומה לו כו׳. גם רש״י עה״ת הביא ראיה מן הכתובים האלה.
,@44יא,אלא זש״ה הן אל שגיא וגו׳. תנחומא וארא עה״כ השכם בבוקר.
,@44יב,"הן אל שגיא בכחו. וכן מובא בכ״י פלארענץ, ובקרא הן אל ישגיב בכחו."
,@44יג,בוא וראה מה כתוב. מכילתא בשלח פ״א על הכתוב ויקח שש מאות רכב בחור.
,@44יד,"הוא שאמרו חז״ל. מכילתא שם, וילקוט רמז קפ״ו וחסר הציון, ומובא בס׳ והזהיר ג׳ ע״א."
,@44טו,ר׳ שמעון בן יוחאי. במכילתא שם הגי׳ ר׳ שמעון לבד ובילקוט ובס׳ והזהיר הגי׳ כמו שהביא רבינו.
,@44טז,והכשר כו׳. וכן הובא בס׳ והזהיר ובמכילתא הגי׳ טוב.
,@44יז,"על האויר. וכן כתב הראב״ע על השמים, הוא האויר וכמוהו על פני רקיע השמים."
,@44יח,"כמו שכתבנו למעלה, שמות ח א."
,@44יט,"א״ר יוסי בר חנינא צלוחית מלאה אש. בכ״י פלארענץ חסרהביאמר הזה בשם ר׳ יוסי ומתחיל ר׳ יוחנן אמר וזה משגגת המעתיק. והנה לפנינו בפסיקתא ויהי ביום כלות משה (דף ג׳ ע״ב) ומדרש חזית פ׳ צאינה וראינה ותנחומא וארא, ושמ״ר פי״ב וס׳ והזהיר ב׳ ע״ב מובא בשם ר׳ יהודה ור׳ נחמיה ר׳ יהודה אומר צלוחית של ברד מלאה אש, ר׳ נחמיה אמר אש וברד פתוכין זה בזה אולם מה שהביא רבינו בשם ר׳ יוסי בר חנינא ור׳ יוחנן לא מצאתי במדרשים רק בס׳ והזהיר דף ג׳ ע״א. ובודאי הוציאו הדרש ממדרש ילמדנו או ממדרש השכם אשר הביא רבינו למעלה וגם בעל ס׳ והזהיר לקח ממנו."
,@44כ,"ג׳ טפחים. המלות שהוספתי חסרים גם בכ״י פלארענץ ובכ״י פ״ב, ונמצא לנכון בס׳ והזהיר והמעתיק השמיט מן טפחים עד טפחים."
,@44כא,"לפי שהיו המצריים חושבים. בתנחומא וארא ושמ״ר פי״ב וס׳ והזהיר ב׳ ע״א ותד״א פ״ז ומובא בילקוט רמז קפ״ב. נמצא דרשה אחרת ברד מפני מה, מפני ששמו את ישראל נוטע גנות ופרדסים ואילנות וכרמים לפיכך הביא עליהן ברד ושבר אילנותיהן. וכאשר הביא רבינו מובא ג״כ בס׳ והזהיר דף ג׳ ע״א ולמה הכה הברד חשבו המצרים שיהיו ישראל בוצרין את כרמיהן לפיכך הרג בברד גפנם ושקמותם בחנמל (תהלים עח) בא חן מל וקיצץ את האילנות. ובעל ס׳ והזהיר הביא בתחלה (דף ב׳ ע״א) כמו שמצא בתנחומא ושמ״ר ואח״כ (דף ג׳ ע״א) הביא דרשה אחרת, ואולי היה כן לפניו במדרש השכם. אשר גם דברי רבינו נובעים משם."
,@44כב,"בא חן מל. בשמ״ר סוף וארא סיים במדרש תהלים יהרוג בברד גפנם ושקמותם בחנמל ר׳ יהודה בר שלום אומר בחנמל בא נח מל ור׳ פנחס אמר כו׳ הציון ״במדרש תהלים״ נוסף מאיזה מעתיק, ובאמת דברי המדרש נובעים מתנחומא וארא ושם שמות האומרים הם ר׳ יהודה בר שלום ור׳ פנחס. אולם במדרש תהלים מזמור ע״ח ומזמור ק״ה, שמות האומרים הם ר׳ הונא ור׳ יוחנן. וכוונת הדורש בא חן מל עיין דברי ידידי הרה״ג מהרא״ם פאדווא בביאורו למדרש שו״ט מזמור ע״ח."
,@44כג,"שהיו מתערבין זה בזה. הוא כדברי ר׳ נחמיה בפסיקתא ויהי ביום כלות משה, שהיו פתוכין זה בזה. וע״ש בהערה נ״ו שהמלה סורית וענינה ערוב. וכן מובא בילקוט רמז קמ״ו וחסר הציון פסיקתא. ובצדו נרשם על מלת פתוכין פי׳ מעורבין.<br>כג. הפה שאמר. עיין מכילתא בשלח פתיחתא."
,@44כד,מן העיר. וכן הביא רש״י עה״ת. ובכ״י פ״ב חסר מן העיר הראשון עד מן העיר השני ונמצא לנכון גם בכ״י פלארענץ.
,@44כה,"מלמד שחוצה לעיר היה לו בית תפלה. במדרש שמ״ר סוף פ׳ וארא. כצאתי את העיר מכאן שלא היה משה חפץ להתפלל בתוך מצרים לפי שהיתה מטונפת בגלולים ובשקוצים. וכן הביא רש״י עה״ת ובודאי היה כן לפניהם באיזה מדרש כי גם רש״י לא ראה את מדרש שמ״ר, ועיין ברמב״ן, אך מקורם במכילתא בא בפתיחתא פסוק בארץ מצרים."
,@44כו,והכתיב והארץ נתן לבני אדם לא קשיא כו׳. בגמרא ברכות ל״ה ע״א ר׳ לוי רמי כתיב לה׳ הארץ ומלואה (תהלים כד) וכתיב השמים שמים לה׳ והארץ נתן לבני אדם לא קשיא כאן קודם ברכה כאן לאחר ברכה וע״ש בתוס׳ ד״ה כאן. אולם התשובה כאן בזמן שישראל עושין רצונו של מקום כאן בזמן שאין ישראל עושים רצונו של מקום הוא בגמרא שם על מאמר אחר אשר רבי חנינא בר פפא רמי כתיב ולקחתי דגני בעתו וגו׳ וכתיב ואספת דגנך וגו׳.
,@44כז,וכן במשנה. שבת כ׳ ע״ב.
,@44כח,לא בלכש. בכ״י פלארענץ הגי׳ לא בלגש. וכן גורס בעל הערוך בערך לגש. וע״ש במוספי שהמלה יונית. וזה כוונת הירושלמי לא בלכש רחב״א אמר לוגשא מפרש מלת לכש שהיא מלה יונית.
,@44כט,ולפי שהיתה כבר גדולה נשתברה. בכ״י פלארענץ נמצא אחר זה והפשתה גבעול פירושו גבעול בגבו על הזרע נכנס בו הזרע ונתגדל לכך נשברה.
,@44ל,מכוסות בתוך הקש. הוא כדעת ר׳ יהודה לקישות היו ופי׳ כמו שכתב גם רש״י בפי׳ התורה מאוחרות ועדיין היו רכות ויכולות לעמוד בפני קשה.
,@44לא,"ד״א כו׳ פלאות נעשו בהם. תנחומא ושמ״ר סוף פ וארא, ומובא בילקוט רמז קפ״ו בשם התנחומא וכן רש״י עה״ת הביא ובמדרש רבי תנחומא יש מרבותינו שנחלקו על זאת ודרשו כי אפילות פלאי פלאות נעשו להם שלא לקו."
,@44לב,"אלא עומדים תלוין עד גוג ומגוג. עיין תנחומא ושמ״ר בפ׳ הנני ממטיר. ומובא בילקוט סוף וארא אשר לא היה כמוהו אבל עתיד להיות אימתי בימי גוג ומגוג שנאמר אשר חשכתי לעת צר ליום קרב ומלחמה (איוב לח) וכה״א ונשפטתי אתו בדבר ובדם וגשם שוטף ואבני אלגביש וגו׳ (יחזקאל לח) וכן שם בסוף הפסקא והשאר שהיו בשמים ירדו על גוג ומגוג לימות המשיח. וכוונת הדורש שהביא לראיה מפסוק אשר חשכתי לעת צר. מחובר לפסוק לשלפניו הבאת אל אוצרות שלג ואוצרות ברד תראה אשר חשכתי לעת צר ליום קרב ומלחמה ר״ל אשר מנעתי אותם מלהורידם במצרים ושמרתים להורידם ביום קרב ומלחמה, הוא מלחמות גוג."
,@44לג,"ראיתי שנים עשר ברד כתוב בפרשה. ואני ראיתי ארבע עשר ברד כתוב בפרשה ט׳, פסוק י״ח י״ט כ״ב כ״ג כ״ד כ״ה כ״ו כ״ח כ״ט ל״ג ל״ד: ובלי ספק היה רבינו מונה י״ב ברד שבפרשת נטה את ידך ששם נמצא רק י״ב ברד ובאמת לפי המסורה הוא תחלת הפרשה שע״י היא פתוחה ועיין בתנחומא שהחל דרשתו בפ׳ נטה את ידך בלשון זש״ה וזה מורה שהי׳ בפ׳ הזה תחלת הפרשה ובמ״א הארכתי בענין הפרשיות של התנחומא אשר עתיד אני להוציאו לאור עולם עפ״י הרבה כתבי יד אם יהי׳ אלהים עמדי."
@99י,@44א,"שיראו מלפניו. וכן בכ״י פלארענץ, ובקרא אשר ייראו מלפניו."
,@44ב,"מלפני האלהים. וכן בכ״י פלארענץ, ובקרא אלהים."
,@44ג,שנאמר ע״י עזרא. המקרא הוא בנחמיה כמו שציינתי רק חז״ל גם הקדמונים ורש״י ז״ל כינו לנחמי׳ בשם עזרא כמו שתראה בגמרא סוכה ל״ז ע״א בעזרא הוא אומר צאו ההר וגו׳ והוא מקרא בנחמיה ח׳ ט״ז וכן תמצא הרבה פעמים ברש״י שהביא בשם עזרא והמקרא הוא בנחמיה עיין בן יוחאי מענה י״ג.
,@44ד,ובכל ארצו. וכ״ה בכ״י פלארענץ ופ״ב ובמקרא כתיב ובכל עם ארצו.
,@44ה,א״ר לקיש. שבת ק״ד ע״א.<br>ה. ואני אוסיף. שמ״ר פי״ג והכבדתי לבך הריני מוסיף לך טומאה על טומאתך.
,@44ו,"ולמען תספר. בכ״י נמצא לפני זה הוספה מהמעתיק וז״ל ״אמר המעתיק שמעתי למה אמר בלשון בא ולא אמר לך, לפי שג׳ מכות עתידין לבוא עליו כמנין ב״א ואלו הן אח״ב ע״כ. ובכ״י פלארענץ ופ״ב לא נמצא, וראיתי בבעל הטוריס שהביא וז״ל בא עולה בגימטריא ג׳ רמז לו שג׳ מכות יביא עוד עליו עכ״ל."
,@44ז,כשם שהם עוללו את כרמי. דורש מלשון וכרמך לא תעולל (ויקרא יט י).
,@44ח,"בגודל עלילות. פי׳ מלשון פעולה, וכן פי׳ הרשב״ם."
,@44ט,כלומר ממאן אתה כו׳. וז״ל רש״י לענות כתרגומו לאתכנעא והוא מגזרת עני מאנת להיות עני ושפל מפני עכ״ל.
,@44י,ארבה שמו על שהוא הרבה שנאמר חילי הגדול. וכן כתב הראב״ע ארבה שם מין אול. י נקרא כן בעבור שהוא יותר רב מהמינים האחרים. וכתוב יתר הגזם אכל הארבה [יואל א ד] ועליו כתוב חילי הגדול [שם ב כה] וא״כ יהי האל״ף נוסף עכ״ל.
,@44יא,"היה הארבה אוכל ואינו נאכל כו׳. מצאתי ג״כ כן מובא בס׳ והזהיר ג׳ ע״א. הנני מביא מחר ארבה בגבולך, היה ארבה הזה אוכל ולא נאכל, היה נופל בפני המצרי, ואכלו ומנקר את עיניו ע״כ. ואולי לקוח ממדרש השכם."
,@44יב,שלח אחריהם שלוחים. וכן הביא רש״י.
,@44יג,זה בעל צפון. מכילתא בא פי״ג בעל צפון נשתייר מכל היראות כו׳.<br>יג. כל הפורעניות. מכילתא בשלח פ״ד ב״ב כ״ה ע״א.
,@44יד,"כצל בנטותו. וכ״ה בכ״י פלארענץ, ובקרא כנטותו."
,@44טו,הילק הגזם והחסיל. וכן מובא בכ״י פלארענץ וכ״י פ״ב ובמקרא כתוב הילק והחסיל והגזם.
,@44טז,מה עתר זה. יבמות ס״ד ע״א.
,@44יז,"ים סוף הוא למצרים מן המזרח כו׳. עיין רש״י עה״ת שהביא וז״ל ורוח הקדים רוח מזרחית נשא את הארבה, לפי שבא כנגדו שמצרים בדרומית מערבית היתה כמו שמפורש במקום אחר (במדבר לד ג) וע״ש שהביא אומר אני שים סוף היה מקצתו במערב לפיכך רוח ים תקעו לארבה בימה סוף כנגדו."
,@44יח,אבל הארבה לא מתו במצרים. עיין תנחומא וארא ושמ״ר פי״ג א״ר יוחנן כיון שבא ארבה שמחו המצריים.
,@44יט,היינו דא״ר לקיש. שבת ק״ד ע״א.
,@44כ,"ואנכי פתיתי. וכ״ה בכ״י פ״ב. ובכ״י פלארענץ אנכי פתיתי הנביא ההוא, ובמקרא כתיב אני ה׳ פתיתי את הנביא ההוא."
,@44כא,ובא לטהר מסייעין אותו. שבת שם.
,@44כב,נטה את ידך. וכ״ה בכ״י פלארענץ ובמקרא כתב נטה ידך ובמסורה נמנה בין י״ו חסר את בלישנא. ויב״ע תרגם ית ידך כאילו הי׳ גם לפניו את ידך.
,@44כג,"וימששו מצרים חשך ולא אור. כוונתו כי הוא מפעלי הכפל. והביא לשון הכתוב ימששו חשך ולא אור (איוב יב כה). ועיין בהראב״ע אחרי שהביא דברי יפת כי וימש חשך כמו וימיש הביא דעתו כי וימש מגזירת ימשש ואין טענה בעבור שהוא מפעלי הכפל, כי כמוהו בזה הענין ידיהם ולא ימישון כו׳ והנה הטעם שימששו בידם החשך שכל כך יהי׳ עב. וגם רש״י עה״ת הביא וז״ל ומדרש אגדה פותרו לשון ממשש בצהרים שהי׳ כפול ומכופל ועב עד שהי׳ בו ממש עכ״ל ובתנחומא בא ושמ״ר פי״ד איתא וימש חשך כמה היה אותו חשך רבותינו אמרי עבה כדינר הי׳, שנאמר וימש חשך שהי׳ בו ממש ע״כ. ובילקוט בא רמז קפ״ו הביא בשם תנחומא עבה כדינר קורדיינא. לכן תראה כי בתנחומא ובמדרש נשמטה המלה ״קורדיינא״ והוא מלשון חז״ל חולין נ״ד ע״ב שיעוריה בדינר קורדינאה כו׳ והם מיני דינרים של גודיין קיסר כמו שהביא המוספי. וכן בתנחומא עבה כדינר קורדיינא זהו שיעור ממשות. וע״ע בחולין נ״ה ע״ב אם אישתיור כעובי דינר זהב כשרה. וראיתי בספר והזהיר (ג׳ סע״א) וימש חשך שהי׳ משתמש והיה עוביו כדינר זהב, עובי דינר גורדיאני יש לתקן שצ״ל שהיה ממשש או ממשמש כתרגום ירושלמי. והמחבר הוסיף על לשון התנחומא ״והיה עוביו כדינר זהב״ עפ״י מאמרם חולין נ״ה ע״ב וכן בהרבה מקומות בדברי רז״ל מובא השיעור הזה. כדינר זהב. וידידי הרה״ג בעל ענפי יהודה כתב וז״ל מ״ש המחבר עובי דינר וכו׳ ליתא בתנחומא ושמ״ר וכנראה שהיא חסר עכ״ל אולם עובי דינר גורדינאי הוא דברי התנחומא ובעל והזהיר הוסיף רק המלות עוביו כדינר זהב. ואולי היתה זאת הגהה מבחוץ והובא פנימה."
,@44כד,"ד״א מלשון לא ימיש. עיין רש״י שכתב ואונקלוס תרגם לשון הסרה כמו לא ימיש, בתר דיעדי קבל לילה, כשיגיע סמוך לאור היום, אבל אין הדבור מיושב על הוי״ו של וימש לפי שהוא כתוב אחר ויהי חשך. והרב הגאון הגדול מהר״ן אדלער בעל נתינה לגר העיר בצדק שגם המתרגם מפרש שהוא כמו ויאמש ע״ש. ועי׳ מכילתא בשלח פ״ד שהוא מש באפילה שנאמר וימש חשך. וצ״ל שהואמש מלה אתת ועי׳ במדות סופרים אות מ׳. והראב״ע הביא בשם יפת כי וימש חשך כמו וימיש."
,@44כה,ומכת החשך למה היא באה כו׳. גם זה מובא בס׳ והזהיר (ג׳ ע״א) וז״ל אמרו כשהיה המצרי סועד בלילה הי׳ מביא את ישראל ומושיבו כנגדו ומדליק את הנר ומניחה על ראשו ואומר ראה שלא תטה לכאן ולכאן ואם לאו אני מתיז את ראשך. ואין ספק כי נובע ממדרש השכם כי בתנחומא סוף וארא ושמ״ר פי״ד ותד״א פ״ז וילקוט רמז קפ״ב ורש״י עה״ת (בא י כב) וס׳ והזהיר (ב׳ ע״ב) נמצא טעם אחר למכת הארבה.
,@44כו,תבן אתה מכניס לעפרים. מנחות פ״ה רע״ב.
,@44כז,כלומר עפרים מקום כולו תבן. ז״ל רש״י שם עפריים שהוא מקום הרבה תבואה אתה מביא לשם תבואה למכור בתמיה כך ארץ מצרים שהיא מלאה כשפים אתה בא לשם לעסוק בכשפים.
,@44כח,למתא ירקא ירקא שקול. בגמרא שם אמר להו אמרי אינשי למתא ירקא ירקא שקול.
,@44כט,כלומר לעיר שהיא מלאה ירק כו׳. ז״ל רש״י שם לעיר שגדל שם ירק הרבה הביא ירק שלך למכור לפי שמתקבצין שם הכל לקנותן.
,@44ל,"אמרו שלשה ימים. הכוונה ג׳ ימים האחרונים הי׳ חשך ואפלה, וג׳ ימים אחרים היינו הראשונים. וז״ל התנחומא ריש בא עה״כ ויט משה את ידו ושמ״ר פי״ד ז׳ ימים היה כיצד שלשה ימים הראשונים מי שהי׳ יושב ובקש לעמוד עומד והעומד שבקש לישב יושב, שלשה ימים האחרונים כל מי שהי׳ יושב לא הי׳ יכול לעמוד כו׳, מנין שכן כתיב לא ראו איש את אחיו הרי שלשה ולא קמו איש מתחתיו שלשת ימים הרי ששה כו׳ וכן הביא רש״י עה״ת ומובא גם בס׳ והזהיר (ג׳ ע״ב)."
,@44לא,עוביו כדינר זהב. עיין לעיל הערה כ״ג.
,@44לב,יש אומרים. הביא רבינו לעיל ח י וע״ש בהערה.
,@44לג,"לפיכך נקראו שבט שבט למצרים, לעיל הביא רבינו לכך נקרא שבט שבו נשבטו המצריים."
,@44לד,אמרו רז״ל גם לרבות אשת פרעה שהיא התחילה לקרוא למכשפים. לא מצאתי לפנינו בתנחומא רק ראיתי בילקוט רמז קפ״א וחסר הציון. ויקרא פרעה אין כתיב כאן אלא ויקרא גם פרעה וא״ר לוי שקרא לאשתו וא״ל ראי היאך באו היהודים לשחק בי כו׳. ובשמ״ר פ״ט ויקרא גם פרעה מהו גם שאף לאשתו קרא ועשתה כן.
