"id","type","title","text","perek_id","halacha_num","content_id","match_id"
914,15,שֵׁם אֶחָד,מילה שלמה בעלת מובן. ,149,10,207,
915,15,בְּכָל כְּתָב,בכל סוג של כתב (גופן). ,149,10,207,
916,15,וּבְכָל לָשׁוֹן,בכל שפה. ,149,10,207,
917,15,וַאֲפִלּוּ מִשְּׁנֵי סִמְיוֹנוֹת,"סימנים וסמלים אחרים בעלי משמעות, אף שאינם נקראים כאותיות (כגון סְפרוֹת).  ",149,10,207,
918,15,אוֹת אַחַת סָמוּךְ לַכְּתָב,סמוך לאותיות שהיו כתובות מכבר. ,149,11,208,
919,15,כְּתָב עַל גַּבֵּי כְּתָב, שכתב שתי אותיות על גבי אותיות הכתובות כבר וחידשן.,149,11,208,
920,15,"וְכָתַב שְׁנֵי זַיְ""נִין"," שהאות חי""ת מורכבת משני אותיות זי""ן, ולא חיברן. ",149,11,208,
921,15,וְכֵן כַּיּוֹצֵא בָּזֶה בִּשְׁאָר אוֹתִיּוֹת,"שכתבן בשני חלקים ולא חיברם, ונוצרו לו מכך שתי אותיות. ופטור משום שלא התכוון לכתוב שתי אותיות אלא אחת. ",149,11,208,
922,15,בָּאָרֶץ,בצד הרצפה. ,149,11,208,
923,15,בַּקּוֹרָה,לצד התקרה. ,149,11,208,
924,15,שֶׁהֲרֵי אֵין נֶהֱגִין זֶה עִם זֶה,"לא ניתן לקרוא את שתי האותיות יחד, משום המרחק. ",149,11,208,
925,15,בִּשְׁנֵי דַּפֵּי פִּנְקָס, העשוי לוחות קשיחים. ,149,11,208,
926,15,בִּשְׁנֵי כָּתְלֵי זָוִית,שני קירות הבית הסמוכים זה לזה. ,149,11,208,
927,15,גְּוִיל,עור מעובד המשמש לכתיבה. ,149,12,209,
928,15,שֶׁבִּזְמַן שֶׁמְּקָרְבָן נֶהֱגִין זֶה עִם זֶה וְאֵינָן מְחֻסָּרִין מַעֲשֶׂה לִקְרִיבָתָן," שאת הכתוב על גבי שתי המגילות ניתן לקרוא יחד אם מצמידים אותן זו לזו, בלא מעשה נוסף, בניגוד לאותיות שבשני דפי פנקס וכיוצא בזה, שלא ניתן לקראן ביחד בלא לקצצן מן הפנקס. ",149,12,209,
929,15,אוֹת אַחַת... שֶׁקּוֹרִין מִמֶּנָּה תֵּבָה שְׁלֵמָה,"שנכתבה כראשי תיבות, נוטריקון. ",149,13,210,
930,15,בִּמְקוֹם מִנְיָן," במשמעות של מספר, גימטריה. ",149,13,210,
931,15,הַמַּגִּיהַּ,מתקן. ,149,13,210,
932,15,"וְנַעֲשֵׂית שְׁנֵי זַיְ""נִין חַיָּב",שנמצא שכתב שתי אותיות.  ,149,13,210,
933,15,בִּשְׂמֹאלוֹ וכו',שאין כך דרך הכתיבה הרגילה. ,149,14,211,
934,15,לְאַחַר יָדוֹ,בצד גב ידו. ,149,14,211,
935,15,אִטֵּר,שמאלי. ,149,14,211,
936,15,קָטָן אוֹחֵז בַּקֻּלְמוֹס וְגָדוֹל אוֹחֵז בְּיָדוֹ וְכוֹתֵב חַיָּב וכו'," שאחיזת הקולמוס במקרה זה איננה הפעולה העיקרית, אלא הזזת היד לצורך הכתיבה.   ",149,14,211,
937,15,בְּדָבָר הָרוֹשֵׁם וְעוֹמֵד,"חומר שהכתיבה שלו יציבה ומתקיימת (השווה הלכות גירושין ד,א). ",149,15,212,
938,15,וְשָׁחֹר, פיח. ,149,15,212,
939,15,וְסִקְרָא,צבע אדום. ,149,15,212,
940,15,וְקוֹמוֹס וְקַלְקַנְתּוֹס,"מיני צבעים המשמשים להכנת דיו (ראה לעיל ט,יד). ",149,15,212,
941,15,כְּגוֹן עוֹר וּקְלָף וּנְיָר וְעֵץ,שהם חומרים יציבים המתקיימים לאורך זמן. ,149,15,212,
942,15,כְּגוֹן מַשְׁקִין וּמֵי פֵּרוֹת,שהכתיבה בהם דהה ונמחית בזמן מועט. ,149,15,212,
943,15,עַל בְּשָׂרוֹ,עור האדם. ,149,16,214,
944,15,מִפְּנֵי שֶׁהוּא עוֹר,"חומר המתקיים (לעיל הט""ו). ",149,16,214,
945,15,וְאַף עַל פִּי שֶׁחֲמִימוּת בְּשָׂרוֹ מַעֲבֶרֶת הַכְּתָב וכו'," כלומר מדובר בחומר הנחשב יציב, אלא שהכתב נמחק מחמת סיבה אחרת. ",149,16,214,
946,15,אֲבָל הַמְשָׂרֵט עַל בְּשָׂרוֹ צוּרַת כְּתָב פָּטוּר," ואפילו אם השריטה הוציאה דם, שאין דרך כתיבה בכך (פה""מ שבת יב,ד). ",149,16,214,
947,15,וְהָרוֹשֵׁם עַל הָעוֹר כְּתַבְנִית כְּתָב," יצר צורה של אותיות באמצעות שריטה וכדומה, ופטור מכיוון שאין דרך כתיבה בכך (פירוש קדמון מובא ביד""פ). ",149,16,214,
948,15,הַמַּעֲבִיר דְּיוֹ עַל גַּבֵּי סִקְרָא,"שחור על האדום, והכתיבה בדיו נחשבת איכותית יותר. ",149,16,214,
949,15,אַחַת מִשּׁוּם כּוֹתֵב,שכתב בדיו.,149,16,214,
950,15,וְאַחַת מִשּׁוּם מוֹחֵק," על שמחק את הכתוב בסקרא, שהוא כתב המתקיים (לעיל הט""ו), על מנת לכתוב במקומו. ",149,16,214,
951,15,הֶעֱבִיר דְּיוֹ עַל גַּבֵּי דְּיוֹ וכו',"בכל מקרה שבו לא שיפר את איכות הכתב, הרי זה בכלל כתב על גבי כתב, שפטור (לעיל הי""א).  ",149,16,214,
952,15,רוֹשֵׁם, מצייר. ,149,17,216,
953,15,בַּכֹּחַל וּבַשָּׁשַׁר,מיני צבעים.  ,149,17,216,
954,15,הַמְשַׂרְטֵט," מסמן שורות על הקלף, כדי ליישר את הכתיבה.",149,17,216,
955,15,כְּדֵי לִכְתֹּב שְׁתֵּי אוֹתוֹת תַּחַת אוֹתוֹ שִׂרְטוּט, שנוהגים לשרטט את השורות לסימון גג האותיות.,149,17,216,
956,15,שֶׁמַּעֲבִירִין חוּט שֶׁל סִקְרָא,מותחים חוט עם צבע אדום לסימון קו הניסור. ,149,17,216,
957,15,הַגַּבָּלִין,מסתתי אבן. ,149,17,216,
958,15,כְּדֵי שֶׁיִּפְצַל הָאֶבֶן בְּשָׁוֶה, שהאבן תבוקע בקו ישר. ,149,17,216,
959,15,אוֹ בְּלֹא צֶבַע, אלא בשריטה בלבד.,149,17,216,
960,15,כָּל שֶׁהוּא,כמות מזערית. ,150,1,217,
961,15,וְהוּא שֶׁיְּהֵא צָרִיךְ לָאֵפֶר וכו'," בתנאי שיהיה לו צורך בתוצר הבערה, שהוא האפר, אחרת נחשב למקלקל. ",150,1,217,
962,15,וְנַעֲשָׂה כַּקּוֹרֵעַ עַל מֵתוֹ וכו',"ראה לעיל ח,ח, י,י. ",150,1,217,
963,15,מְתַקְּנִין הֵן אֵצֶל יִצְרָן הָרַע, נחשבים לתיקון מבחינת נחת הרוח שיש ליצרם בכך. ,150,1,217,
964,15,לְצָרְפוֹ,לחסם אותו ולעשותו פלדה. ,150,1,217,
965,15,הֲרֵי זֶה תּוֹלֶדֶת מַבְעִיר,שהבערתו וכיבויו הם חלק מתהליך עיבודו (ראה בהלכה הבאה). ,150,1,217,
966,15,אֲבָל הַמְכַבֶּה גַּחֶלֶת שֶׁל מַתֶּכֶת פָּטוּר,שאין בה בערה של ממש. ,150,2,218,
967,15,וּמֻתָּר לְכַבּוֹת גַּחֶלֶת שֶׁל מַתֶּכֶת בִּרְשׁוּת הָרַבִּים וכו',"שלא אסרו חכמים במקום של סילוק נזק (ראה לקמן יד,יא, כא,יד).  ",150,2,218,
968,15,שֶׁאֵין אִבּוּד מָמוֹן דּוֹחֶה שַׁבָּת אֶלָּא אִבּוּד נְפָשׁוֹת,"שמותר לכבות את הדלקה משום סכנה לחיי אדם, אך לא לצורך הצלת ממון. ",150,3,219,
969,15,וְיַנִּיחוּ הָאֵשׁ תְּלַהֵט,ישאירו את האש לבעור. ,150,3,219,
970,15,כָּל הַמְּדִינָה, כל העיר.  ,150,3,219,
971,15,אַף עַל פִּי שֶׁוַּדַּאי מִתְבַּקְּעִין וּמְכַבִּין,"שאותם הכלים יישברו מחום האש, והמים שבתוכם יכבו את הדלקה. ",150,4,220,
972,15,שֶׁגְּרַם כִּבּוּי מֻתָּר,"שאין זו אלא פעולה עקיפה, ולא במגע ישיר עם האש. ",150,4,220,
973,15,וְכוֹפִין קְעָרָה עַל גַּבֵּי הַנֵּר בִּשְׁבִיל שֶׁלֹּא תֶּאֱחֹז בַּקּוֹרָה,"מותר להניח קערה מעל הנר בכדי לחצוץ בין השלהבת ובין קורת הגג, לבל תידלק.  ",150,4,220,
974,15,וּמִגְדָּל, ארון.,150,5,221,
975,15,מִדְּבָרִים שֶׁאֵין הָאוּר מְלַהֶטֶת אוֹתָן,שאינם דליקים. ,150,5,221,
976,15,כְּדֵי שֶׁלֹּא תַּעֲבֹר לוֹ הָאֵשׁ,"שאין זה כיבוי, אלא מניעת התפשטות הדלקה.  ",150,5,221,
977,15,עַל גַּבֵּי הַטַּבְלָה,לוח המשמש כשולחן. ,150,6,222,
978,15,אֲבָל אִם הִנִּיחוֹ מִבָּעֶרֶב... אָסוּר לְטַלְטְלָהּ," שאם לא שכחו שם אלא הניחו בכוונה, נעשה בסיס לדבר האסור (לקמן כה,י, כה,יז).  ",150,6,222,
979,15,אֵין אוֹמְרִים לוֹ כַּבֵּה וְאַל תְּכַבֶּה,"אין מבקשים ממנו לכבות, אך גם אין מונעים ממנו אם רצה לכבות. ",150,7,223,
980,15,מִפְּנֵי שֶׁאֵין שְׁבִיתָתוֹ עָלֵינוּ,"אין ישראל מצווים למנוע את הגוי מחילול שבת שהוא רוצה בו (ראה גם לעיל ו,ד). ",150,7,223,
981,15,אֵין שׁוֹמְעִין לוֹ,לא מרשים לו לכבות. ,150,7,223,
982,15,וְהוּא שֶׁיִּהְיֶה עוֹשֶׂה עַל דַּעַת אָבִיו, אם עושה משום שמבין שלאביו יש תועלת בדבר. ,150,7,223,
983,15,אֵין בֵּית דִּין מְצֻוִּין לְהַפְרִישׁוֹ,"שאין בית דין מצֻווים להפריש מן האיסור מי שאינו בן דעת (הלכות מאכלות אסורות יז,כז). ",150,7,223,
984,15,הִתִּירוּ לוֹמַר כָּל הַמְכַבֶּה אֵינוֹ מַפְסִיד," כדי שיבואו גויים ויכבו, שלא נאסר אלא לומר להם במפורש לכבות.  ",150,7,223,
985,15,הַהוֹצָאָה מֵרְשׁוּת לִרְשׁוּת,העברת חפץ מרשות היחיד לרשות הרבים או להפך (רשויות השבת יבוארו לקמן פרק יד).,150,8,224,
986,15,וְאַף עַל פִּי שֶׁדָּבָר זֶה... מִפִּי מֹשֶׁה מִסִּינַי וכו',"למרות שאיסור זה נודע במסורת חכמים, ככל מצוות התורה, מכל מקום אפשר ללמדו מן התורה עצמה. ",150,8,224,
987,15,אַל יַעֲשׂוּ עוֹד מְלָאכָה לִתְרוּמַת הַקֹּדֶשׁ,"שיפסיקו להביא את נדבותיהם לבניין המשכן, משום שהרבו להביא יותר מדי. ",150,8,224,
988,15,שֶׁהַהֲבָאָה מְלָאכָה קוֹרֵא אוֹתָהּ," שהעברת החפצים מאצל היחיד נקראה בפסוק זה 'מלאכה', ובשבת נאסרה עשיית כל מלאכה (ראה לעיל א,א). ",150,8,224,
989,15,מִפִּי הַשְּׁמוּעָה,במסורת חכמים. ,150,8,224,
990,15,מִתְּחִלַּת אַרְבַּע לְסוֹף אַרְבַּע,"מקצה אחד של תחום ארבע אמות לקצהו השני (ולשיעור המרחק המדויק ראה לקמן הי""ח).  ",150,8,224,
991,15,כַּשִּׁעוּר הַמּוֹעִיל,דבר בגודל שניתן לעשות בו שימוש כלשהו (שיעורי הוצאה בחומרים שונים יפורטו לקמן פרק יח). ,150,9,225,
992,15,וְיַעֲקֹר,ירים את החפץ מן הקרקע.  ,150,9,225,
993,15,הַזּוֹרֵק... אוֹ הַמּוֹשִׁיט הֲרֵי זֶה תּוֹלֶדֶת הַמּוֹצִיא,"משום הדמיון להוצאה, אף שנעשים באופן אחר. ",150,10,226,
994,15,כִּלְאַחַר יָד,"בצורה שאיננה הזריקה הרגילה, כגון כלפי אחוריו.  ",150,10,226,
995,15,הַמּוֹצִיא מִקְצָת הַחֵפֶץ,וחלקו עדיין נמצא ברשות שנעקר ממנה. ,150,11,227,
996,15,קֻפָּה,סל גדול. ,150,11,227,
997,15,מְלֵאָה חַרְדָּל,גרגרי חרדל קטנים. ,150,11,227,
998,15,וְהוֹצִיא רֻבָּהּ מֵרְשׁוּת זוֹ לִרְשׁוּת זוֹ פָּטוּר,"אף שיש גרגרים שנכנסו לתחום הרשות השנייה לגמרי, הקופה אוגדת אותם ליחידה אחת, והיא לא הוצאה בשלמות.  ",150,11,227,
999,15,בְּמָעוֹת צְרוּרִין לוֹ בִּסְדִינוֹ, בחלק מן הבגד שהוא מתעטף בו. ,150,12,228,
1000,15,כְּדֶרֶךְ הַמּוֹצִיאִין, שכך רגילים אנשים לשאת חפצים. ,150,12,228,
1001,15,אַף עַל פִּי שֶׁהַמַּשּׂוֹי לְמַעְלָה מֵעֲשָׂרָה טְפָחִים בִּרְשׁוּת הָרַבִּים," ובאופן עקרוני תחום רשות הרבים אינו מגיע למעלה מעשרה טפחים (לקמן יד,ג). ",150,12,228,
1002,15,בַּכָּתֵף יִשָּׂאוּ,"ונשיאה בכתף היא מעל עשרה טפחים. ומשום שכזו הייתה במשכן, חייבים עליה. ",150,12,228,
1003,15,וְכָל הַמְּלָאכוֹת מִמִּשְׁכָּן לוֹמְדִין אוֹתָן," ראה לעיל ח,יא ולקמן יג,יח. ",150,12,228,
1004,15,לְאַחַר יָדוֹ,על גב ידו. ,150,13,229,
1005,15,וּפִי הַכִּיס לְמַטָּה,פתחו של הכיס כלפי הקרקע. ,150,13,229,
1006,15,בְּפִי בִּגְדוֹ,שפת הבגד.  ,150,13,229,
1007,15,תֵּבָה וּמִגְדָּל,ארגז או ארון. ,150,14,230,
1008,15,וְתוֹפֵשׂ בְּיָדוֹ,תומך בחפץ שלא יישמט וייפול.,150,14,230,
1009,15,שֶׁכֵּן דֶּרֶךְ הַמּוֹצִיאִין,שנוהגים לשאת באופן כזה חפצים כבדים. ,150,14,230,
1010,15,אַף עַל פִּי שֶׁהֶעֱבִירוֹ לְמַעְלָה מֵרֹאשׁוֹ חַיָּב," ואף שמעל עשרה טפחים אינו רשות הרבים ונחשב 'מקום פטור' (לקמן יד,ג), מכיוון שגופו של האדם עומד ברשות הרבים נחשב החפץ כעובר ארבע אמות ברשות הרבים. ",150,14,230,
1011,15,שֶׁהוּא עוֹמֵד בְּצִדָּן,הצמודות למקומו.,150,15,231,
1012,15,וְיֵשׁ לוֹ,רשאי. ,150,15,231,
1013,15,וּבְאַמָּה שֶׁלּוֹ מוֹדְדִין לוֹ,"בגודל האמה שלו, ולא באמת המידה הקבועה. ",150,15,231,
1014,15,נַנָּס בְּאֵבָרָיו,ואמת ידו קצרה מהרגיל. ,150,15,231,
1015,15,בְּבֵינוֹנִית שֶׁל כָּל אָדָם,ממוצעת. ,150,15,231,
1016,15,וּמִפִּי הַקַּבָּלָה אָמְרוּ,"מסורת חז""ל בפירוש המקראות. ",150,15,231,
1017,15,שֶׁנֶּאֱמַר בַּתּוֹרָה שְׁבוּ אִישׁ תַּחְתָּיו,בציווי המתייחס לאיסור לקיטת מָן בשבת. ,150,15,231,
1018,15,כְּשֶׁיִּפְשֹׁט יָדָיו וְרַגְלָיו,"ימתח ידיו ורגליו לאורך, שכל זה הוא בכלל 'תחתיו' של אדם.  ",150,15,231,
1019,15,הָיוּ שְׁנַיִם,שהיו ברשות הרבים. ,150,16,232,
1020,15,מְבִיאִין וְאוֹכְלִין בָּאֶמְצַע,מותרים לטלטל מקצה ארבע אמות אל המקום שבתווך ולאכול שם יחד. ,150,16,232,
1021,15,וּשְׁנַיִם הַחִיצוֹנִים אֲסוּרִין זֶה עִם זֶה,שאינם בתוך ארבע אמות.  ,150,16,232,
1022,15,וְלִתְּנוֹ לַחֲבֵרוֹ שֶׁעִמּוֹ בְּתוֹךְ אַרְבַּע אַמּוֹת וכו',"שפעולה זו מותרת, וחברו מעביר ארבע אמות אחרות (וראה לעיל ו,כב, לקמן כ,ז). ",150,17,233,
1023,15,מִפְּנֵי שֶׁכָּל אֶחָד מֵהֶן לֹא טִלְטֵל אֶלָּא בְּתוֹךְ אַרְבַּע אַמּוֹת שֶׁלּוֹ," והיתר זה רק כאשר נותנו לחברו, אך אסור לאדם עצמו לטלטל כל פעם פחות פחות מארבע אמות (ראה לקמן יג,י). ",150,17,233,
1024,15,חָמֵשׁ אַמּוֹת וּשְׁלֹשָׁה חֻמְשֵׁי אַמָּה, שזה שיעור האלכסון של ריבוע שצלעותיו ארבע אמות. ,150,18,234,
1025,15,אֵין הַמַּעֲבִיר... חַיָּב עַד שֶׁיַּעֲבִיר חוּץ לְחָמֵשׁ אַמּוֹת וּשְׁלֹשָׁה חֻמְשֵׁי אַמָּה,"שכל עוד אינו מעביר בשיעור זה, לא נתברר שיצא מתחום ריבוע ארבע אמות.  ",150,18,234,
1026,15,מָקוֹם שֶׁיֵּשׁ בּוֹ אַרְבָּעָה טְפָחִים עַל אַרְבָּעָה טְפָחִים,"שזהו שיעור מקום שאם יניחו עליו חפצים גדולים, יישארו שם (פה""מ שבת א,א).  ",151,1,236,
1027,15,יָדוֹ שֶׁל אָדָם חֲשׁוּבָה לוֹ כְּאַרְבָּעָה עַל אַרְבָּעָה," שאף ידו של אדם נחשבת כמקום הראוי להנחת חפץ, משום שאפשר לאחוז בה חפצים (פה""מ שבת א,א).",151,2,237,
1028,15,וְהֶחֱזִיר יָדוֹ אֵלָיו, הביא בידו את החפץ לרשות שבה הוא עומד.  ,151,2,237,
1029,15,וְחָשַׁב לְהוֹצִיא הָאֹכֶל שֶׁבְּפִיו,התכוון להוציאו לרשות אחרת בעזרת פיו. ,151,3,238,
1030,15,מְשִׂימָה,מחשיבה. ,151,3,238,
1031,15,אַף עַל פִּי שֶׁלֹּא הוֹצִיא כְּדֶרֶךְ הַמּוֹצִיאִין," שהמוציא שלא כדרך הוצאה, כגון לאחר ידו ברגלו בפיו ובמרפקו, פטור (לעיל יב,יג). ",151,3,238,
1032,15,רָקַק,ירק. ,151,3,238,
1033,15,וּפִי אַמָּה,קצה האבר. ,151,3,238,
1034,15,פָּטוּר, מכיוון שנחשב שעקר והניח באותה רשות. ,151,3,238,
1035,15,שֶׁהַמַּיִם כֻּלָּן כְּאִלּוּ הֵן מֻנָּחִין עַל הָאָרֶץ, ונחשבים המים כיחידה אחת המונחת. ,151,4,239,
1036,15,שֶׁהֲרֵי לֹא נָחוּ הַפֵּרוֹת עַל גַּבֵּי הָאָרֶץ,"אלא על גבי המים, ואינם מקום הנחה לגבי חפצים. ",151,4,239,
1037,15,כְּבָר אָמַרְנוּ," לעיל יב,ט. ",151,5,240,
1038,15,שְׁנֵיהֶן פְּטוּרִין מִפְּנֵי שֶׁזֶּה עָקַר וְזֶה הִנִּיחַ," כדין מלאכה שנעשתה על ידי שניים יחד (ראה לעיל א,טו). ",151,5,240,
1039,15,בַּמֶּה דְּבָרִים אֲמוּרִים, שפטור אם עקר ולא הניח או להפך. ,151,6,241,
1040,15, לְמַעְלָה מִשְּׁלֹשָׁה,טפחים.,151,6,241,
1041,15,הֲרֵי זֶה כְּמִי שֶׁהִנִּיחַ בָּאָרֶץ," שהסמוך לארץ נחשב כמונח בה (וראה לקמן הט""ז).  ",151,6,241,
1042,15,וְיָצָא בְּאוֹתוֹ הַחֵפֶץ, עם אותו חפץ הנתון עליו. ,151,8,244,
1043,15,עַד שֶׁיָּצָא הַיּוֹם,עד צאת השבת.,151,8,244,
1044,15,לְפִי שֶׁעָקַר וְלֹא הִנִּיחַ, את גופו ברשות השנייה. ,151,8,244,
1045,15,עֲדַיִן פָּטוּר הוּא,"שעמידה כזו היא בכלל ההליכה, ואינה נחשבת להנחה (ראה עוד לקמן ה""י). ",151,8,244,
1046,15,וְכֵן מִי שֶׁהָיְתָה חֲבִילָתוֹ וְרָץ בָּהּ אֲפִלּוּ כָּל הַיּוֹם," בדומה להלכה הקודמת, גם כאן פטור מפני שלא הייתה הנחה (יד""פ).",151,9,245,
1047,15,הֲרֵי זֶה כְּעוֹקֵר וּמַנִּיחַ וְאָסוּר," כיוון שהליכה כזו אינה שינוי, ונדמה כעוקר ומניח בהליכתו. ",151,9,245,
1048,15,מִי שֶׁקָּדַשׁ עָלָיו הַיּוֹם וַחֲבִילָתוֹ עַל כְּתֵפוֹ,שנכנסה השבת והוא בדרכו ברשות הרבים.,151,9,245,
1049,15,וְזוֹרְקָהּ שָׁם כִּלְאַחַר יָד,"שלא כדרכו, בשינוי. ",151,9,245,
1050,15,עָקַר חֵפֶץ מֵרְשׁוּת הָרַבִּים וְהָלַךְ בּוֹ פָּחוֹת מֵאַרְבַּע אַמּוֹת... אֲפִלּוּ כָּל הַיּוֹם כֻּלּוֹ פָּטוּר," אך אסור לכתחילה לעשות כן שמא יבוא לטלטל ארבע אמות בבת אחת, ולא הותר אלא כשנותן לחברו וחברו לחברו (לעיל יב,יז; וראה לקמן טו,כב, יט,כד, כ,ז נסיבות שבהן הותר גם לאדם עצמו לטלטל באופן זה. ויש כת""י שגרסו כאן 'מותר' במקום 'פטור', וראה יד""פ). ",151,10,246,
1051,15,בַּמֶּה דְּבָרִים אֲמוּרִים בְּשֶׁעָמַד לָנוּחַ," שנעשית הנחה בתוך ארבע אמות, והעקירה משם היא פעולה חדשה. ",151,10,246,
1052,15,וְהוּא שֶׁיַּעֲמֹד חוּץ לְאַרְבַּע אַמּוֹת לָנוּחַ," שאז הסתיימה ההליכה, ויש כאן הנחה חוץ לארבע אמות שחייבים עליה. ",151,10,246,
1053,15,קָנֶה אוֹ רֹמַח, חפצים ארוכים. ,151,11,247,
1054,15,וְהִגְבִּיהַּ הַקָּצֶה הָאֶחָד וכו'," הזיז את המקל באופן שהרים את קצהו האחד והניח אותו לפנים, ואחר כך הרים את הקצה השני והניח אותו לפנים.",151,11,247,
1055,15,כַּמָּה מִילִין,מרחק רב מאוד.,151,11,247,
1056,15,לְפִי שֶׁלֹּא עָקַר הַחֵפֶץ כֻּלּוֹ מֵעַל גַּבֵּי הָאָרֶץ,שתמיד נשאר מונח על הקרקע בקצהו האחד. ,151,11,247,
1057,15,שֶׁהַמְגַלְגֵּל עוֹקֵר הוּא, כיוון שהזיז את כולו בבת אחת. ,151,11,247,
1058,15,מִזָּוִית זוֹ לְהַנִּיחוֹ בְּזָוִית אַחֶרֶת, מפינה לפינה ברשות היחיד.,151,12,248,
1059,15,וְנִמְלַךְ, שינה את דעתו.,151,12,248,
1060,15,שֶׁלֹּא הָיְתָה עֲקִירָה רִאשׁוֹנָה לְכָךְ,שלא עקר בתחילה על מנת להניחו ברשות אחרת.,151,12,248,
1061,15,וּבְעֵת שֶׁיִּרְצֶה חֲבֵרוֹ לַעֲמֹד נוֹטְלוֹ מֵעַל גַּבֵּי חֲבֵרוֹ הֲרֵי זֶה פָּטוּר,"שאין הנחה עד שיעמוד זה שהחפץ עליו (וראה עוד לקמן כ,ו). ",151,12,248,
1062,15,וְקֹדֶם שֶׁיָּנוּחַ קְלָטוֹ אַחֵר,ועצר את מסלול תנועת החפץ.,151,13,249,
1063,15,מִפְּנֵי שֶׁאֵין זוֹ הַנָּחָה שֶׁנִּתְכַּוֵּן לָהּ,"שלא נעשית מחשבתו (ראה לעיל א,ח-יג).  ",151,13,249,
1064,15,וֶאֱגוֹדוֹ בְּיָדוֹ,קצה החבל ביד הזורק. ,151,14,250,
1065,15,אִם יָכוֹל לִמְשֹׁךְ הַחֵפֶץ אֶצְלוֹ,החבל והקשר חזקים דיים בכדי לאפשר משיכת החפץ.,151,14,250,
1066,15,שֶׁהֲרֵי אֵין כָּאן הַנָּחָה גְּמוּרָה,"מכיוון שהוא נחשב כמחובר לרשות שממנה נעקר (והשווה לעיל יב,יא).  ",151,14,250,
1067,15,אִם עָמַד חֲבֵרוֹ בִּמְקוֹמוֹ,שעמד באותו המקום משעת העקירה.,151,15,251,
1068,15,וְאִם נֶעֱקַר חֲבֵרוֹ מִמְּקוֹמוֹ וְקִבְּלָהּ פָּטוּר, שהחפץ לא היה ראוי לנוח בידו בשעת הזריקה. ,151,15,251,
1069,15,אַף עַל פִּי שֶׁעָבַר הַחֵפֶץ בַּאֲוִיר רְשׁוּת הָרַבִּים פָּטוּר," ואם זרק מעל לאוויר רשות הרבים (למעלה מעשרה טפחים) מותר אף לכתחילה (ראה לקמן טו,ח). ",151,16,253,
1070,15,וְנָח עַל גַּבֵּי מַשֶּׁהוּא," מקום כל שהוא, ואפילו אינו של ארבעה על ארבעה טפחים (ראה לעיל ה""ו). ",151,16,253,
1071,15,כְּמִי שֶׁנִּשְׁאַר עוֹמֵד בִּרְשׁוּת הָרַבִּים,שהדבר נחשב כהנחה גמורה.  ,151,16,253,
1072,15,בִּרְשׁוּת הָרַבִּים זוֹ עִם רְשׁוּת הָרַבִּים הַשְּׁנִיָּה,"בשני מקומות שהם רשות הרבים, ויש רשות אחרת ביניהם. ובשתי הרשויות יחד עבר החפץ ארבע אמות.  ",151,17,254,
1073,15,הַמּוֹשִׁיט מֵרְשׁוּת הַיָּחִיד לִרְשׁוּת הַיָּחִיד וּרְשׁוּת הָרַבִּים בָּאֶמְצַע חַיָּב,"בשונה מזורק שפטור במקרה זה אם החפץ לא נח בינתיים (לעיל הט""ז). ",151,18,255,
1074,15,וְכָל עֲגָלָה וַעֲגָלָה רְשׁוּת הַיָּחִיד הִיא," מכיוון שיש לה מידות המגדירות אותה כרשות היחיד (לקמן יד,ב). ",151,18,255,
1075,15,כְּמוֹ שֶׁהָעֲגָלוֹת מְהַלְּכוֹת בִּרְשׁוּת הָרַבִּים זוֹ אַחַר זוֹ,ורק באופן זה היו מושיטים את הקרשים. ,151,19,256,
1076,15,אֲבָל אִם הָיוּ שְׁתֵּי הָרְשֻׁיּוֹת בִּשְׁנֵי צִדֵּי רְשׁוּת הָרַבִּים,כגון שני בתים משני צדי הרחוב. ,151,19,256,
1077,15,לְהַכְנִיסָהּ לֶחָצֵר שֶׁבְּצִדָּהּ,"באורך רשות הרבים, ורשות הרבים ביניהן. ",151,20,257,
1078,15,וַהֲרֵי יָדוֹ תְּלוּיָה בַּאֲוִיר רְשׁוּת הָרַבִּים,כך שטרם הושיט באופן האסור לרשות האחרת. ,151,20,257,
1079,15,מֻתָּר לְהַחֲזִירָהּ אֵלָיו לַחֲצֵרוֹ,שהרי לא הייתה הנחה ברשות הרבים.,151,20,257,
1080,15,אֲבָל לְהַכְנִיסָהּ לְאוֹתָהּ חָצֵר הַשְּׁנִיָּה אָסוּר כְּדֵי שֶׁלֹּא יַעֲשֶׂה מַחֲשַׁבְתּוֹ שֶׁחָשַׁב בִּשְׁעַת שְׁגָגָה,"שאמנם מבחינת דיני חיוב חטאת יהיה פטור אף אם העביר לחצר השנייה (מכיוון שתחילתו שוגג וסופו מזיד, ראה לעיל א,יט), אולם כדי שלא יימצא שעשה את העברה שרצה, אסרו להשלים את הפעולה. ",151,20,257,
1081,15,שֶׁהֲרֵי נַעֲשָׂה שִׁעוּר הַמְּלָאכָה וְנַעֲשֵׂית מַחֲשַׁבְתּוֹ," עיין לעיל א,יד.",151,21,258,
1082,15,לְפִיכָךְ אִם חָשַׁב בְּעֵת זְרִיקָה שֶׁיָּנוּחַ הַחֵפֶץ בְּכָל מָקוֹם שֶׁיִּרְצֶה חַיָּב,מכיוון שבכל מקום שינוח הרי זה בכלל מחשבתו. ,151,21,258,
