 I: the Deliverance Narrative,Exodus 1:1-21:37,Moshe’s Birth and Early Life,Exodus 2:1-22,6,"Incredibly, the man whose activity is to span four whole books has, it seems, half his life (or, according to the chronology of 7:7, two-thirds of his life!) described in a single chapter. Typical of biblical storytelling, much has been compressed and left out, but enough is told to establish the person who is to come."
 I: the Deliverance Narrative,Exodus 1:1-21:37,God Takes Notice,Exodus 2:23-25,1,"Chap. 2 ends on a note that looks forward and backward simultaneously. The fourfold “God” plus verb (vv.24–25) echo the same structure at Creation’s first day (Gen. 1:3–5), and suggest that he puts his concern for the people of Israel on a par with his concern for creation of light (connoting “good” in folklore). In addition, the four verbs used here play a prominent role in the entire Deliverance Narrative, as Isbell has shown."
 I: the Deliverance Narrative,Exodus 1:1-21:37,God Takes Notice,Exodus 2:23-25,2,"and also he drew, yes, drew for us and watered the sheep!"
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,1,"The great revelation scene in these two chapters, so much a classic in the literature of the West, comes as somewhat of a surprise in the close context of our story. Nothing in Exodus so far has prepared us for such a religious, inward vision on the part of Moshe; and indeed, Genesis itself contains no meeting between God and a human being of such a dramatic character. Adam and Avraham converse with God; Yaakov experiences him, to be sure, in dreams and in the guise of a wrestler; but nowhere thus far does one find a biblical hero encountering God with such intensity and purity of vision."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,2,"The shepherd, now in the service of his father-in-law, the “priest,” comes upon the “mountain of God,” “behind the wilderness.” The results are those of an unintended or half-intended journey. Moshe, who had fled previously, finds himself at the utmost reaches of the wilderness, almost like Jonah in the bowels of the boat or of the great fish. The sight that Moshe is granted is of unclear nature, but it involves fire, with all its pregnant associations: passion, purity, light, mystery (Greenberg 1969), and here, inextinguishability."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,3,"God’s initial speech (vv.6–10) contains all the elements basic to the Deliverance Narrative: it identifies him as the ancestral deity, establishes his compassion for the oppressed people, demonstrates his resolve to rescue them, and ends with the commissioning of Moshe to be his emissary. Central here is the verb <i>see,</i> whose threefold occurrence (vv.7 and 9) ties together the threads of the previous parts of Moshe’s story (see above)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,4,"The entire scene is the model for the “call” of the biblical prophet, with its emphasis on God’s speaking to the fledgling prophet amid a vision and the motif of refusal; of the call scenes in the Bible, this is the longest and most memorable in its starkness. A man is called by God to return to society and serve as God’s spokesperson—despite any opposition he may encounter and despite his personal shortcomings. Moshe’s reluctance, indeed his almost obsessive need to turn down the commission, is as much indicative of the general nature of prophecy (cf. Elijah and Jeremiah) as it is of Moshe’s own personality. The prophet must be prepared “to uproot and tear down, to destroy and overthrow, to build and plant” (Jer. 1:10), and to stand tall against kings if necessary (Jer. 1:13). So it comes as no surprise that the call is met with less than enthusiasm. And this refusal also teaches something about Israel’s political conceptions. With such a response as this, there can be no question of personal ambition or inner lust for power. The prophet does what he does out of compulsion: he is driven by forces that he perceives as external to him."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,5,"In our text, Moshe refuses the commission five times, and five times God counters. In four of these cases the assurance is given that God will “be-there” with him (3:12, 14; 4:12, 15), and the use of that verb carries in its essence one of the most significant motifs of the Bush Narrative: the interpretation of God’s name."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,6,"When Moshe asks God for his name in 3:13, he asks for more than a title (Buber and Rosenzweig 1994). In the context of Egyptian magic, knowing the true name of a person or a god meant that one could coerce him, or at the very least understand his true essence. Moshe foresees that the slaves will want to be able to call on this power that has promised to deliver them."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,7,"God’s answer is one of the most enigmatic and widely debated statements in the Hebrew Bible (the reader will want to consult Childs for a full bibliography). What does <i>ehyeh asher ehyeh</i> mean? One’s suspicions are aroused from the outset, for the answer is alliterative and hence already not easy to pin down; the poetics of the phrase indicate both importance and vagueness or mystery. There is some scholarly consensus that the name may mean “He who causes (things) to be” or perhaps “He who is.” Buber and Rosenzweig, taking an entirely different tack (of which one occasionally finds echoes in the scholarly literature), interpret the verb <i>hayoh</i> as signifying presence, “being-<i>there</i>,” and hence see God’s words as a real answer to the Israelites’ imagined question—an assurance of his presence. The B-R interpretation has been retained here, out of a desire to follow them on at least this significant point of theology, and out of my feeling that it also fits the smaller context. For of the several times that Moshe tries to wriggle out of his mission, God answers him all but once with the same verb, in the same meaning: “I will be-there with you” (note the parallel between Moshe and the people again)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,8,"It is, however, also possible that <i>ehyeh asher ehyeh</i> is a deliberately vague phrase, whose purpose is antimagical and an attempt to evade the question (Rosenzweig speaks of this as well), as if to suggest that possession of the true name cannot be used to coerce this God. In this interpretation, it would follow that, just as God is magicless (see v. 20), he is nameless, at least in the conventional sense of religion. On the other hand, the name Y<small>hwh</small>, however it may have been vocalized throughout the history of the text, did function as a name in ancient Israel (and possibly outside of Israel as well). It was used in oaths (e.g., Gen. 22:16, II Sam. 12:5), and later, in the Second Temple period, limited in public pronunciation to the high priest on the Day of Atonement. As happens frequently in the history of religion, if we follow a concept long enough it transforms back to the beginning, often in an opposite meaning, and so when the use of Y<small>hwh</small> is traced through the Middle Ages one finds it turned into a magical name at the hands of Jewish mystics."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,9,"To return to the Bush Narrative as a whole: these chapters introduce a number of important words that will recur throughout the enire Liberation Narrative. These include “trust,” “hearken to (my) voice,” “staff,” “heavy,” “go out,” “strong,” “send,” and “blood” (see Isbell). It should also be mentioned that several key words occur in multiples of 7 from 2:23 to 4:31 (Cassuto): “see” (7), “send” (7), “go” (14), “mouth” (7), “speak/word” (Heb. <i>dabber/davar;</i> 7). This vocabulary in particular focuses the story around major aspects of prophecy."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Bush: The Call,Exodus 3:1-4:17,10,"In the end, what does Moshe have with which to return from the mount of vision? In the DeMille film version his face and personality clearly change; in the biblical text, however, he comes back with a word—the divine promise—and a staff, “with which you shall do the signs” (4:17). He had previously been a man whose lack of tolerance for injustice produced violence; now he is armed with words and a wonder-working object—not a sword or a helmet, but a shepherd’s staff."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Journey Back,Exodus 4:18-31,1,"It is clear that something has been inserted into the normal course of our narrative. What follows v.20 should be v.27; Moshe, ready to go back to Egypt, is met by Aharon in the wilderness, and they subsequently announce their mission to the Children of Israel. However, the editor has prefaced the brothers’ meeting, first with a warning to Moshe that his mission will be strongly resisted by Pharaoh, and a warning that Moshe is to deliver to Pharaoh. Then follows a bizarre episode, which, like the Name passage discussed above, has provoked centuries of comment and attempts to explain it. What are we to make of the circumcision story here, especially the last scene, which is unclear not only in import but in details such as pronouns as well?"
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Journey Back,Exodus 4:18-31,2,"Buber (1988) explains it as an event that sometimes occurs in hero stories: the deity appears as “divine demon” and threatens the hero’s life. Perhaps this underlines the dangerous side of contact between the human and the divine. But there seem to be other reasons for the passage’s inclusion at this point in the text. First, it serves as an end bracket to Moshe’s sojourn in Midyan. As mentioned earlier, Moshe flees Egypt under pain of death (2:15); here, on his return, he is in mortal danger once more. Second, our passage seems to be an <i>inclusio</i> or bracketing passage for the entire Plague Narrative (Kosmala and others). This is confirmed by the use of vv.21–23 as an introduction. God, designating Israel his firstborn and alluding to the future killing of Pharaoh’s/Egypt’s firstborn sons, demonstrates his power as life-taker, to be pacified or turned away only by a ceremonial blood-smearing—parallel to the Israelites’ smearing of blood on their doorposts when their own firstborn are threatened by the Tenth Plague (12:12–13)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Journey Back,Exodus 4:18-31,3,"Two final points should be noted here. First, it is with the act of his son’s circumcision that Moshe finally becomes a true Israelite (that, after all, was the major term of God’s covenant with Abraham in Gen. 17). Similarly, Yehoshua (Joshua), Moshe’s successor, will circumcise the next generation of Israelites in the process of conquering the Promised Land (Josh. 5:2). And second, it is telling, again, that the person who saves Moshe’s life in adulthood is a woman. In a sense, Moshe’s early life is now over, having come full circle."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Before Pharaoh,Exodus 5:1-6:1,1,"Moshe and Aharon’s initial efforts to free the people—even temporarily for an act of worship—are unsuccessful, as foretold in the previous chapter. But even though God had predicted failure, we are still left with a portrait of clashing human wills: the liberators’, the king’s, and the reluctant people’s. The narrative appears to be a set-up for the second major revelation of God to Moshe (Chap. 6), which, preceded by expressions of doubt on both Moshe’s part and that of the people, harks back to the concerns voiced at the Burning Bush. There is also a forward-looking figure, Pharaoh, who is a prototype for other foreign rulers and enemies in the Bible who challenge God (Greenberg 1969)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Before Pharaoh,Exodus 5:1-6:1,2,"Chap. 5 contains the Bible’s most extended description of the conditions of Egyptian bondage. Not surprisingly, the root “serve” occurs seven times in vv.9 to 21 (Greenberg 1969), and sound variations on the Hebrew <i>ra’</i> (“ill/evil”) three times (vv.19–23)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Promise Renewed,Exodus 6:2-13,1,Greenberg (1969) and others have noted how this section in many respects recapitulates God’s speeches at the Bush. Once again God assures Moshe that he has “heard” and “recalled” the Israelites and their old covenant; once again he promises to act (“bring out” resounds four times); once again the promise is linked to an interpretation of God’s name; and once again Moshe expresses doubt as to whether he will be believed or listened to (v.12).
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Promise Renewed,Exodus 6:2-13,2,"Why the repetition? Perhaps here, as elsewhere, to double is to emphasize. Also, just as Moshe initially failed as a self-appointed liberator in Chap. 2, only to be sought out by God in the wilderness, he fails as a leader here as well, followed by God’s reassuring speech. There can be no question from whence the liberation comes."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Genealogy of Moshe and Aharon,Exodus 6:14-27,1,"At this tension-filled moment in the narrative, in the face of Moshe’s self-doubt and the possible collapse of his mission, there is an unlikely break, at least by Western storytelling standards. Apparently the genealogy has been inserted to buttress Moshe and Aharon’s claim to represent the people before the Egyptian crown, and to stress their Levite ancestry (which solidly establishes them within the priestly class in Israel). Significantly, the genealogy of Yaakov’s sons ends with the third, Levi, and the rest of the list enumerates the Levite clans. More significantly, the ages mentioned are composed of patterned numbers such as 3, 7, 30, and 100. As in Genesis, this betokens a concept of order and meaning in history."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Genealogy of Moshe and Aharon,Exodus 6:14-27,2,"Thus legitimated, Moshe and Aharon can return to the task at hand. It would seem, then, that the passage is speaking to the Israelites, both in Egypt and in the audience of later generations."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Mission Renewed,Exodus 6:28-7:13,1,"As preparation for the next meeting with Pharaoh, Moshe is once more reminded that the king will not listen to him. Taking a page from his speech at the Bush, God instructs Moshe and Aharon to use the “sign” that had previously served to convince the people: snake magic. Yet despite Aharon’s one-upping the Egyptian magicians in the warm-up for the plagues, Pharaoh remains unconvinced. This episode helps to prepare for what follows, and indeed contains a virtual glossary of Exodus words. Some of these are: “speak,” “send,” “harden,” “heart,” “sign/portent,” “hand,” “bring out,” “know,” “staff,” “hearken,” “midst.”"
 I: the Deliverance Narrative,Exodus 1:1-21:37,First Blow,Exodus 7:14-25,1,"The first plague uses elements and words common to many subsequent plagues; in addition to those just mentioned, it introduces “refuse” and “reek” and “throughout all the land of Egypt.” More important is the choice of site and object for the curse: the Nile (a god in Egypt), water (source of life for the Egyptians but earlier source of death for the Hebrew babies), and blood (sign of life and death). No more effective choice could have been made for this first demonstration of the far-reaching power of the Israelite God."
 I: the Deliverance Narrative,Exodus 1:1-21:37,First Blow,Exodus 7:14-25,2,"As with the first six plagues, the threat is long and the actual carrying-out brief. Note the relationship, at the end of the episode, between the uncaring Pharaoh and his own people, who have to scratch for water."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Third Blow,Exodus 8:12-15,1,"With the third plague, the curse becomes more intimate, affecting the bodies of all living creatures in Egypt (cf. the refrain in vv.13–14, “on man and on beast”). The narrative uses the briefest plague formula here, without introduction or warning to Pharaoh. Yet it results in an Egyptian effort to end the siege, as the magicians term the plague “the finger of a god” (v.15)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Fourth Blow,Exodus 8:16-28,1,"Despite its similarity to the previous plague (insects), number four introduces a new and important element into the tale: the idea that God makes a distinction between Egypt and Israel. It also involves protracted bargaining between Moshe and Pharaoh over the issue of allowing the Israelites to worship God."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Fifth Blow,Exodus 9:1-7,1,"Although this plague spares humans, it is nevertheless described as “heavy” (v.3). The narrative uses a play-on-words as well: the Hebrew for pestilence (<i>dever</i>) echoes that for thing (<i>davar</i>)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Sixth Blow,Exodus 9:8-12,1,"Just as in the previous “short” plague, number 3, the magicians come to the fore. No longer do they cry to Pharaoh; they cannot even take the stage!"
 I: the Deliverance Narrative,Exodus 1:1-21:37,Seventh Blow,Exodus 9:13-35,1,"Long like its corresponding predecessors (numbers 1 and 4), the seventh plague prefaces its occurrence with an emphatic introduction by God, and its warning gives God-fearing Egyptians a chance to save themselves (vv.19–21), something new. The description of the plague itself is fraught with spectacle, presaging Sinai with its use of thunder and fire. There is also the ominous note, twice in the text (vv.18, 24), that such a plague was unique in Egyptian annals. The plagues, at least for the Egyptians, now transcend the realms of normal, explainable experience, as well as of historical recollection."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Eighth Blow,Exodus 10:1-20,1,"Anticipating Pharaoh’s eventual capitulation, the Egyptians now urge their king to release the Israelites, before Egypt is truly “lost” (v.7). The request occurs before the plague does. This longest plague is in many ways the most devastating of all, affecting as it does the very soil itself. Here the last two plagues are anticipated (v.15, “the ground became dark”; and v.17, “this death”), and the previous one is echoed (vv.6, 14, with the reference to past history). Also foreshadowed, in the locusts’ removal, is the final victory at the Sea of Reeds (Chap. 14), through the mention of the location and the use of a powerful wind."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Ninth Blow,Exodus 10:21-29,1,"Little is new here; darkness foreshadows the final plague, death. Yet at the end of the brief episode, as well as in 11:8, we are given a glimpse into the human element, as Moshe and Pharaoh rage in anger against each other."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Final Warning,Exodus 11:1-10,1,"What seems to be the introduction to the last plague is made up of motifs common to several of the previous ones. It also reintroduces the idea of despoiling the Egyptians, which had been mentioned in Moshe’s original commission (3:21–22)—so we know that redemption is at hand. Artfully, the specification of what “one more blow” is, is delayed until v.5. In addition, there is the motif of Moshe’s greatness/fame among the Egyptians, which would appear to be a suppressed remnant of the story (in the face of the desire to glorify God as the hero). The section ends (vv.9–10) with a summary of the entire Plague Narrative—or at least of what is to be learned from it."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Passover Ritual,Exodus 12:1-28,1,"The festival depicted in this chapter is, in the opinion of many scholars, a combination of two ancient holy days: a shepherds’ festival, in which each spring a lamb was sacrificed to the deity in gratitude and for protection of the flock, and a celebration of the barley harvest, at which time all leaven/fermentation products were avoided (although see Ginsberg, who theorizes a shepherds’ festival with <i>matza</i>). Each has numerous parallels in other cultures (see Gaster 1949). What has apparently happened here is that the two days have been fused together and imbued with historical meaning. In addition, rites that were originally protective in function have been reinterpreted in the light of the Exodus story. But whatever its origin, Passover as described in our text bespeaks a strong sense of Israelite tribal community and of distinctiveness. And it is distinctiveness, which played such an important role in Israelite religion, that is singled out here, with the striking penalty for transgressing the boundaries of the festival—being “cut off” (probably death). One also notes the repetition of the phrase “a law for the ages” (vv.14, 17, 24). Passover, then, is central both to the Exodus story and to Israelite ideas as a whole (see Sarna 1986 for a detailed discussion)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Tenth Blow and Exodus,Exodus 12:29-42,1,"The final blow falls. This most horrifying of all the plagues, and the reaction to it, are described in only two verses, whereas the rest of the narrative concerns itself with preparations for and actual description of the exodus. Note how, as above, the narrative is surrounded by ritual concerns—trying to explain the subsequent reason for eating unleavened bread (which had not been done in v.15f., above). There also returns the important motif of despoiling (“stripping”) Egypt."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Tenth Blow and Exodus,Exodus 12:29-42,2,"The section ends (vv.40–42) with a dramatic summary of Israel’s sojourn in Egypt and the importance of the Passover festival, built on repetition (“thirty years and four hundred years,” “a night … for Y<small>hwh</small>,” “keeping-watch”). Again, a past event is made immediate for the audience. The powerful religious tones of story and ceremony are established by the threefold reference to night as the setting for both (vv.29–31)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Who May Make Passover,Exodus 12:43-50,1,"Continuing the immediacy of ritual, the narrative pauses where one would expect it to talk about the Israelites’ route, to specify carefully that partaking of the Passover meal, and indeed being a part of the community in general, requires circumcision on the part of the participant. In essence, it creates the new Israelite nation, on the heels of common participation in a historical event. This small passage has been inserted between two occurrences of the same phrase (“that same day”), an editorial device often used in biblical literature."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Passover and the Firstborn,Exodus 12:51-13:16,1,"To close out the text’s celebration of the exodus event, the editor includes a peroration on the firstborn. This too is a reinterpretation of earlier religious practices. Many ancient cultures selected the firstborn as an object for sacrifice to the gods—whether firstborn of fruit, of animals, or of human beings—the grounds for this being that the firstborn represents the best that nature has to offer (see Gen. 49:3, where Jacob’s firstborn is “beginning of my strength”). The idea of strength is played upon in the reinterpretation of sacrifice: four times, including at the end of the passage, we are told that the firstborn is to be consecrated, “for by strength of hand Y<small>hwh</small> brought you out of Egypt” (vv.3, 9, 14, 16)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,Passover and the Firstborn,Exodus 12:51-13:16,2,"The chapter has a few notable characteristics. For one, the eating of <i>matzot</i> has been integrated into the firstborn material; for another, the language is unmistakably reminiscent of Deuteronomy (vv.5 and 11, “it shall be [a refrain here]/when Y<small>hwh</small> brings you to the land of the Canaanite …”; see Deut. 6:10, 7:1, etc.). This has led some scholars to point to a relatively late date for the material, supporting the idea that Israel in its sixth-century <small>b.c.e.</small> exile in Babylonia looked back to recast the past in its own image. At any rate, memory is clearly important here, with two passages stressing the continuity of commemoration through the following generations (vv.8–10 and 14–16)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Route and the Escort,Exodus 13:17-22,1,"The initial exit from Egypt highlights an ominous fact about the Israelites: God is well aware of their weaknesses and leads them by a detour, lest they “see war” and seek to recover the familiar security of being serfs. The section also explains what they are doing out of the way of the logical route to Canaan (the place names are difficult to identify, but the general stress is clear), and sets up the great final victory of the next chapter."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Route and the Escort,Exodus 13:17-22,2,"Two other elements of weight enter in this brief passage. One concerns Yosef’s bones, which leave Egypt with his descendants. The body of Yosef seems to anchor early Israelite history: its mummification brings the Genesis stories to a close, its journey here links up Israel’s patriarchal past with the radically new deliverance from bondage, and its final interment in the land of Israel formally closes out the conquest of the land under Yehoshua (Joshua) (Josh. 24:32)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Route and the Escort,Exodus 13:17-22,3,"Another unifying motif is that of God’s accompanying the journeying Israelites in the form of cloud and fire. This passage is the first of what I have called the “Presence Accounts” described in “On the Book of Exodus and Its Structure,” above."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Sea of Reeds,Exodus 14:1-31,1,"The liberation account ends with two literary masterpieces: the semipoetic story of Israel’s miraculous passage through the Sea of Reeds along with God’s smashing of the Egyptian war machine, and the song of triumph that follows in Chap. 15. Taken together, they form a natural conclusion to what has gone before and a bridge to what follows. Chap. 14 marks the Israelites’ last contact with the Egyptians, and the beginning of their desert journey."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Sea of Reeds,Exodus 14:1-31,2,"As if the actual exodus were not dramatic enough, the narrator or editor has included a battle scene at this point in the text. As before, the principal combatants are God and Pharaoh, and as before, we begin with God’s hardening the monarch’s heart (v.4) to teach him a final lesson (“I will be glorified”). In that vein, some of the plague motifs are repeated, making Chap. 14 a fitting conclusion to the Deliverance account stylistically and thematically (see also Isbell). At the same time the story includes a foreshadowing of Israel’s behavior in the wilderness for the next two years, with a detailed account of their complaints against Moshe (and God’s miraculous response)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Sea of Reeds,Exodus 14:1-31,3,"God appears in this story in his most warlike garb, and temporarily resembles many of the gods of antiquity (Cross uses the term “the divine warrior,” relating it to Northwest Semitic imagery). This is not unusual for the Bible, and seems appropriate here, given the climactic nature of the events and the general context of the Deliverance Narrative. Otherwise, the Hebrew God was conceived of as the originator of all things, good and evil, and was of course not compartmentalized into limited tasks as were other gods of neighboring cultures."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Sea of Reeds,Exodus 14:1-31,4,"From a formal point of view, the sea narrative is among the most formulaic in the Hebrew Bible. That is, it is built entirely upon several phrases that repeat throughout the text, stressing its major themes. These include: God’s “making Pharaoh’s heart strong-willed” (vv.4, 8, 17); God’s “being glorified” through what he does to the Egyptians (vv.4, 17, 18); Israel’s going “upon dry-land” (vv.16, 22, 29); the waters’ “returning” (vv.26, 27, 28); Israel’s marching “through/into the midst of the sea” (vv.16, 22, 23, 27, 29); Pharaoh’s “chariots and riders” (vv.17, 18, 23, 26, 28); and a description of the standing waters, “the waters a wall for them to their right and to their left” (vv.22, 29); see also the refrain, “before Pi ha-Hirot … before Baal-Tzefon” (v.4) and “by Pi ha-Hirot, before Baal-Tzefon” (v.9). The text is thus much more than a journalistic account of what happened: it is a rhythmic retelling of an experience, strongly conditioned by traditional (probably oral) Israelite forms of storytelling."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Sea of Reeds,Exodus 14:1-31,5,"The ending (vv.29–31) betrays the influence of Deuteronomy. Using language that mirrors the end of the entire Torah (Deut. 34), the text speaks of seeing, fearing, hand, eyes, and the unique-to-Deuteronomy phrase “Moshe his servant” (see Deut. 34:5). Significantly, then, the final narrative of Israel’s relationship to Egypt is cast as a classic ending in general."
 I: the Deliverance Narrative,Exodus 1:1-21:37,At the Sea of Reeds,Exodus 14:1-31,6,"What exactly happened at the sea? As I indicated in “On the Book of Exodus and Its Structure,” above, such a point is unanswerable, and may not have a great bearing on the meaning of our text. Scholars have scrambled their brains for decades, trying either to reconstruct precisely what “natural” event this “really” was (e.g., tides, tidal wave), or to identify the exact location of the “Sea of Reeds.” While such matters are important to the historian, the Bible itself concentrates on the theme of the story. The narrator was concerned to demonstrate God’s final victory and to portray Israel’s escape in terms of a birthing (through a path, out of water), and these themes had the most influence both on later biblical tradition and on the generations of inspired Jews and Christians that heeded them."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,1,"Moshe’s famous Song at the Sea provides a natural boundary in the book of Exodus. It sets off the Egypt traditions from those of Sinai and the wilderness, and brings to a spectacular close the saga of liberation. This is borne out even in scribal tradition, still observed in the writing of Torah scrolls today, where the Song is written out with different spacing from the preceding and following narrative portions."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,2,"A poem is necessary at this point in the story, to provide emotional exultation and a needed break before the next phase of Israel’s journey in the book. The Song manages to focus the Israelites’ (the audience’s?) intense feelings in a way that neither the ritual of Chaps. 12–13 nor even the semipoetic description of God’s miraculous intervention in Chap. 14 can do. Only poetry is capable of expressing the full range of the people’s emotions about what has happened. This is similar to the effect of the great poems that occur toward the end of Genesis (Chap. 49, the Blessing of Yaakov) and Deuteronomy (Chaps. 32–33, the Song and Blessing of Moshe)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,3,"A major concern of the poet is God’s kingship, with which he ends the poem (a one-liner—“Let Y<small>hwh</small> be king for the ages, eternity!”—contrasting with the doublets and triplets in the body of the poem). This is no accident, nor is it inappropriate; since Chaps. 4 and 5 the story of Exodus has revolved around just who shall be king (God or Pharaoh) and just who shall be served. By the end of Chap. 14 this is no longer an issue. The victorious Y<small>hwh</small> can now be acclaimed as king, while we hear nothing further of Pharaoh. (Has he drowned or merely been written out of the story? Later generations of Jews enjoyed giving him a role in the world to come: he stands at the gate of Hell, admonishing evildoers as they enter; see Ginzberg.)"
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,4,"The attempts to recover what happened at the sea through the poem are doomed to failure, considering that the piece is constructed out of two traditional stories, the victory at the sea and the later conquest of Canaan (vv.1–12, 13–17). Further, it is set in cosmic terms. The words “Oceans” (Heb. <i>tehomot;</i> vv.5, 8) and ‘breath” (<i>ru’ah;</i> v.8) recall the primeval chaos at the beginning of Creation itself (Gen. 1:2). This technique is characteristic of much of ancient/religious literature: a great event is told in a way that reflects the beginnings of the gods and the world (this may include statements about the end of the world as well)."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,5,"It should be noted that some scholars point out the close resemblance between God’s victory here and scenes in other ancient Near Eastern literatures that portray the triumph of a storm god over a sea god. So however historical the events in Chaps. 14–15 may have been, in their biblical retelling they have been patterned after antecedents in myth."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,6,"Much has been written concerning the structure of the Song (see, e.g., Cassuto, Cross, and Lichtenstein). I will mention only a few points here. The vocabulary of the poem is extremely concentrated. Major ideas are expressed by clusters of key verbs. Note, for instance, the grouping of “flung,” “hurled,” “plunged,” “shattered,” “smashed,” “consumed”—a veritable lexicon of military victory. A number of verbs describe divine leadership (“led,” “guided,” “brought”), and God’s establishment of the Israelites in Canaan (“planted,” “founded”). The fear of the Canaanites (of Israel and its God) is graphically expanded to “shuddered,” “seized with writhing,” “terrified,” “seized with trembling,” “melted away,” “… dread and anguish,” and “grew dumb.” Finally, there are a number of nouns that express weight (cf. Heb. <i>kaved,</i> previously discussed): “stone,” “dam,” and “lead.”"
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,7,"The overall effect of the poem is of fierce pride at God’s victory, and exultant description of the destruction and discomfort of enemies, whether Egyptian or Canaanite. This general tone parallels many ancient war poems; what is characteristically Israelite about it is God’s choosing and leading a people. Therefore the last verse goes far beyond the celebration of a single military victory. The Song constitutes the founding of a theocratic people."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,8,"Scholars have long noted the archaic style of the Song, which uses forms characteristic of early biblical Hebrew. Its tone is for this reason even more exalted than is usual in biblical poetry. An imaginative reflection of the effect can be found in Daiches, who paraphrases the Song in the style of early English epic poetry."
 I: the Deliverance Narrative,Exodus 1:1-21:37,The Song of God as Triumphant King,Exodus 15:1-21,9,"Two sections have been appended to the end of the poem. First there is the poetically remarkable summary of the narrative in v.19, notable for the fact that it is composed wholly from phrases used in Chap. 14. There follows a women’s repetition/performance of at least part of the Song complete with dance. Some scholars see this as the “original” form of the poem. Of equal interest is the characterization of Miryam as a “prophetess.” But there may be a structural reason for her appearance as well: the enterprise of deliverance from Egypt began with a little girl at the Nile, watching through the reeds to make sure her baby brother would survive; it ends with the same person, now an adult, a “prophetess” celebrating the final victory at the Sea of Reeds."
