תולדות,דעת הכולל תרין עטרין:,"Torah Ohr, Toldot 3:26","ראה לקו""ת פ' פקודי ה, א.","יט, ד",
תולדות,"ועמ""ש בפ' ראה אנכי נותן:",,"אולי הכוונה לסה""מ תקס""ח ע' שעב ואילך. ונמצא עם הגהות וכו' באוה""ת פ' ראה ע' תרמח ואילך, דשם מבואר בענין כתר שהוא ממוצע.","כ, א",
תולדות,דחייב אדם לברך מאה ברכות:,,"מנחות מג, ב. וראה שו""ע אדה""ז סי' מו.<br>ראה במאמרי אדה""ז — נביאים ע' צו הטעם לק' ברכות דוקא שזה כנגד ע""ס וכל אחד כלול מעשר ספירות.<br>בלקו""ת מסעי צו ג, עקב טז, ב מציין לכאן.","כ, א",
תולדות,"א""ת מה אלא מאה:",,"מנחות שם בתוס' ד""ה שואל. וע' במד""ר ס""פ קרח (ראה הלשון באוה""ת נ""ך ע' נ). זח""ב קכז, א. ובזח""ג קעט, א.","כ, א",
תולדות,מה היינו בחי' מל':,,"זח""ב תרומה קכז, א.","כ, א",
תולדות,"וצריך להמשיך מבחי' סוכ""ע בממכ""ע:",,"מובא באוה""ת נ""ך כרך א ע' נ.","כ, א",
תולדות,"והוא ע""י הכתר שהוא הממוצע:","Torah Ohr, Toldot 4:3","ראה אוה""ת שמות ע' פב. ושם ציין הצ""צ ללקו""ת פ' צו בד""ה והיה אור הלבנה פ""ג.<br>נסמן לקמן כב, ד.","כ, א",
תולדות,"ונאם הגבר הוקם ע""ל:",,"שמואל-ב כג, א.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,שהיו מתים ק' אנשים בכל יום:,,"במדבר רבה פ' יח, כא. תנחומא ס""פ קרח.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,"שע""י המאה ברכות פסקו מלמות:",,"ע' אוה""ת פ' עקב ע' תקפח. תקצד.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,ויחפרו עבדי יצחק:,,"ראה לעיל בציונים לכ""ק אדמו""ר זי""ע.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,ויחפרו עבדי יצחק בנחל:,,"בראשית כו, יט.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,באר חפרוה שרים:,,"במדבר כא, יח.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,"איתא בגמרא ע""פ והנהר הרביעי:",,"בכורות נה, ב. ראה לקו""ת פ' צו יז, א. ובמאמרי אדה""א בס' נר מצוה ותו""א פג, ב.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,מסולמא דפרת:,,"וכ""ה בלקו""ת פ' חקת סב, ב. אבל הגי' בש""ס ווילנא: סולמי דפרת (וכ""ה באוה""ת פ' חקת ע' תתס). ורש""י פי' ”מקלחין תחת הקרקע ועולין בהרים כמו סולם"". ובשיטה מקובצת שם גורס ברש""י ”דפרת מראש פרת מקלחין"".","כ, א","Torah Ohr, Toldot 4:3"
תולדות,ולכאורה תמוה מפני מה יקרא . . שעיקר נביעתו הוא מנהר פרת:,,"ראה בסה""מ תרס""א ע' רטו ב' דיעות איך המים באים לנהרות.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,ונהר יוצא מעדן:,"Torah Ohr, Toldot 4:3","בראשית ב, י.","כ, א",
תולדות,"ג""ן סדרי דאורייתא:",,"זח""א (מהנ""ע) קד, ב. וראה נצו""א לזח""ב רו, ב. לקו""ש חי""ט ע' 298 ובהערה 3 שם.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,כי יעקב חבל נחלתו:,,"דברים לב, ט.","כ, א","Torah Ohr, Toldot 4:3"
תולדות,לעשותם כי ענין המצות — אך:,"Torah Ohr, Toldot 4:3","בבוך 1064 קח, א נוסף: כי ענין המצות מעשיות הוא שהם למעלה מעלה פנימיותם ושרשם למה רומזים: אך שנתלבשו.","כ, א",
תולדות,למעלה מעלה בפנימיותם:,"Torah Ohr, Toldot 4:3","ע' לקמן פ' בשלח סד, ג. שענין המצות בעצם הוא בחי' שלמעלה מאתעדל""ת, וע' באוה""ת דרושים לר""ה ע' א'שה שמציין לכאן בענין מצות אין צריכים כוונה.","כ, א",
תולדות,"שו""ה כו' — ומ""מ רומזים . . שבשרש':",,"בכת""י 1064 ליתא.","כ, ב","Torah Ohr, Toldot 4:3"
תולדות,כמו מצות ציצית:,"Torah Ohr, Toldot 4:3","לקו""ת פ' חקת סד, א מציין לכאן בענין המצות מעשיות ברעותא דליבא.","כ, ב",
תולדות,ועיקר הכוונה . . איך שהוא מאד רחוק:,,"מובא בהמשך תער""ב ח""ב ע' א'יג.","כ, ב","Torah Ohr, Toldot 4:3"
תולדות,"ויכוון במצוה . . שנובעת מנהר הנ""ל:","Torah Ohr, Toldot 4:3","ראה אוה""ת פ' ויצא כרך א רג, ב: הרי מובן שמה שהמצוה נק' באר מ""ח זהו דוקא לפי שעברו דרך עובי עפר הקרקע דהיינו גשמיות עסקי גופו כל היום במו""מ כשמ""מ אח""כ בכח זה עושה המצוה נעשה בחי' באר מ""ח. עכ""ל.","כ, ב",
תולדות,כשהי' לו בתחלה . . בחי' נהר יוצא מעדן:,"Torah Ohr, Toldot 4:3","בהמשך תער""ב ח""ב ע' א'יג מציין ע""ז: י""ל שזהו טפת מ""ד המברר כו'.","כ, ב",
תולדות,"וזהו שהי' האריז""ל:","Torah Ohr, Toldot 4:6","ראה שעהמ""צ (להאריז""ל) בתחלתו. וראה תניא פכ""ו. לא.","כ, ב",
תולדות,"ולכך זכה לרוה""ק:","Torah Ohr, Toldot 4:6","השייכות לרוה""ק — ראה ירושלמי סוכה רפ""ה וע' בלקו""א להה""מ ד""ה וסוכה תהי'. לקו""ש ח""ט ע' 252. לקו""ש חכ""ד ע' 639. ועוד. נסמן בארוכה במאמרי אדה""א במדבר ח""ג ע' א'רפ.","כ, ב",
תולדות,נפש שבעה:,"Torah Ohr, Toldot 4:6","משלי כז, ז.","כ, ב",
תולדות,ראה ריח בני:,"Torah Ohr, Toldot 5:1","ב' נוסחאות אחרות בסה""מ תקס""ה ע' יז.<br>הנחה אחרת מהמאמר עם הגהות באוה""ת כרך ד תתכט, ב. כרך ז תתתיט, א.<br>ראה לעיל בציונים לכ""ק אדמו""ר זי""ע.<br>מאמר זה נזכר באוה""ת ואתחנן כרך ו ע' ב'תסז.<br>ד""ה זה בסה""מ תרל""ט ח""א ע' כו מיוסד על מאמר זה. וראה במ""מ לשם.<br>ראה עבודת הלוי לא, ב.","כ, ב",
תולדות,ראה ריח בני:,"Torah Ohr, Toldot 5:1","בראשית כז, כו.","כ, ב",
תולדות,כי ציד בפיו:,"Torah Ohr, Toldot 5:1","בראשית כה, כח.","כ, ב",
תולדות,איך מעשרין את התבן:,"Torah Ohr, Toldot 5:1","בלקו""ש חכ""ה ע' 121 מבאר הטעם שרימה ליצחק במצות מעשר דוקא ע""ש.","כ, ב",
תולדות,הקל קול יעקב:,"Torah Ohr, Toldot 5:1","בראשית כז, כב.","כ, ב",
תולדות,כי הקרה ה' אלקיך:,"Torah Ohr, Toldot 5:1","בראשית כז, כ.","כ, ב",
תולדות,"אין ש""ש שגור בפיו:","Torah Ohr, Toldot 5:1","ראה ב""ר פס""ה. פרש""י פרשתנו כז, כא.<br>בד""ה ויתן לך תשכ""ח נדפס בסה""מ מלוקט כרך ד ע' סד הערה 14 וז""ל: ”בב""ר פרשתנו (פס""ה, יט) ”שאין עשו מזכיר שמו של הקב""ה"". ולכאורה צ""ל שכ""ה גם הכוונה בפירוש רש""י שם. כי באם נאמר שכוונת רש""י היא רק ”שאין ש""ש שגור בפיו"" (אבל לפעמים הוא מזכירו) — זה שאמר (פעם אחת) ”כי הקרה ה' אלקיך"" (פרשתינו שם, כ) לא היה מטיל ספק אצל יצחק אם זה עשו. ולהעיר שבד""ה ויתן לך תרנ""ד (סה""מ תרנ""ד ע' סה) מביא מפרש""י ”דאין עשו מזכיר שם שמים"" עכ""ל שם בהערה 14.","כ, ב",
תולדות,עשו סוספיתא דדהבא:,"Torah Ohr, Toldot 5:1","ע' זח""ב רכד, ד. זח""א קלז, ב.","כ, ב",
תולדות,ורישא דעשו בעטפוי דיצחק:,"Torah Ohr, Toldot 5:1","תרגום יונתן בן עוזיאל בראשית נ, יז. ראה סידור עם דא""ח כב, א בשם הזהר. וראה בלקו""ש חט""ו ע' 193 הערה 21.","כ, ב",
תולדות,כתרין דמסאבותא:,"Torah Ohr, Toldot 5:2","ונק' כתרין, דכתר הוא עטרה ע""ג הראש שהוא מקיף. ראה ד""ה פתח אליהו תש""ב ע' 82.<br>בד""ה ויתן לך תשכ""ח הערה 17 (בסה""מ מלוקט חלק ד ע' סד) מציין ”ראה ע""ח שער יא (שער המלכים) פ""י. פע""ח שער ו' (שער הקדישים) פ""ד"".","כ, ב",
תולדות,עשר ולא תשע:,"Torah Ohr, Toldot 5:2","ספר יצירה בתחלתו. וראה זח""ב קפז, ב. פרדס ש""א פ""ז. ראה לקו""ת שה""ש ז, ד. אוה""ת תולדות כרך א קנא, ב ואילך. סה""מ תרל""ה ח""א ע' לא. סה""מ תרנ""ד ע' סה ואילך. סה""מ תרפ""ו ע' קפג ואילך. ספר המאמרים תש""ב ד""ה פתח אליהו.","כ, ב",
תולדות,"והענין כי ע""י החיות:","Torah Ohr, Toldot 5:3","בכת""י 1099: על החיות.<br>ראה אוה""ת תבוא ע' תתרעב.","כ, ב",
תולדות,וצבא השמים לך משתחוים:,"Torah Ohr, Toldot 5:3","נחמי' ט, ו.","כ, ב",
תולדות,שהחיות . . אצלם בסוד גלות:,"Torah Ohr, Toldot 5:3","ראה הערות וקיצורים לתניא לכ""ק אדמו""ר הצ""צ לפרק ו. ובליקוט פי' שם ובאוה""ת כאן.","כ, ב",
תולדות,"שו""ה ואדרבה — א""ע כנשר כו':",,"בבוך 1824 בשינוים: א""ע בחופצה וגסה""ר והיינו לפי שהחיות הנמשך אליהם הוא בסוד גלות נבלע בתוכם: הנה זהו.","כ, ג","Torah Ohr, Toldot 5:3"
תולדות,הוא נבלע בתוכם:,"Torah Ohr, Toldot 5:3","מענין הבליעה — ראה בד""ה פתח אליהו תש""ב ע' 80.","כ, ג",
תולדות,הנה זהו ענין לבונה:,"Torah Ohr, Toldot 5:3","ראה לעיל ה, ג. המשך זאת חנוכת המזבח תר""מ סעי' יז.<br>בלקו""ת שה""ש י, א מציין לכאן. מובא בביאוה""ז להצ""צ כרך ב ע' תתקמו. ושם מציין לאוה""ת חנוכה כרך ב רפב, ב.","כ, ג",
תולדות,שהוא אור המקיף עליהם מלמעלה:,"Torah Ohr, Toldot 5:3","ראה לקו""ת תזריע כג, ד. ובהמשך תער""ב ר""פ רי. באוה""ת נ""ך כרך א ע' תקלג מבאר שכאן נתבאר דזה המקיף הוא בחי' גבוה ושרשו ממקיף דתהו שלמעלה מהתיקון ע""ש.","כ, ג",
תולדות,חיל בלע ויקיאנו:,"Torah Ohr, Toldot 5:5","איוב כ, טו. ראה ביאור הפסוק באוה""ת תולדות תתכט, ב. באוה""ת כאן קנו, א מציין לעיין מזה בלקו""ת ד""ה כנשר יעיר ספ""ב. פ' האזינו עח, ב. וראה גם באוה""ת נ""ך כרך א ע' תרסג ואילך.","כ, ג",
תולדות,ועת אשר שלט האדם:,"Torah Ohr, Toldot 5:5","קהלת ח, ט.","כ, ג",
תולדות,"שו""ה וימלוך — כו' וגם:",,בבוך 1824 במקומו: והוא.,"כ, ג","Torah Ohr, Toldot 5:5"
תולדות,בס' הגלגולים:,"Torah Ohr, Toldot 5:5","פ""ב.","כ, ג",
תולדות,"שו""ה נמשך — בם:",,בבוך 1824: גם.,"כ, ג","Torah Ohr, Toldot 5:5"
תולדות,לא גלו ישראל:,"Torah Ohr, Toldot 5:5","פסחים פז, ב. נסמן לעיל ו, א.","כ, ג",
תולדות,"שו""ה ביתו — כנ""ל:",,בבוך 1824: כו'.,"כ, ג",
תולדות,ויתן לך האלקים מטל השמים:,"Torah Ohr, Toldot 5:6","בראשית כז, כח.","כ, ג",
תולדות,שמן הוא חכמה:,"Torah Ohr, Toldot 5:6","מאו""א אות ש, מח.","כ, ג",
תולדות,ואבא יסד ברתא:,"Torah Ohr, Toldot 5:6","זח""ג רמח, ב. רנו, ב. רנח, א. ת""ז תי' כא.","כ, ג",
תולדות,"שו""ה שאנו — כשהשמש:",,"בבוך 1824: כמו ע""י שהשמש.","כ, ג","Torah Ohr, Toldot 5:6"
תולדות,ואד יעלה מן הארץ:,"Torah Ohr, Toldot 5:6","בראשית ב, ו.","כ, ג",
תולדות,ואברככה לפני ה':,"Torah Ohr, Toldot 5:7","בראשית כז, ז. בבוך 1824 נוסף: לפני מתי.","כ, ג",
תולדות,"שו""ה יעקב — לבונה:",,בבוך 1824 נוסף: שבו.,"כ, ג","Torah Ohr, Toldot 5:7"
תולדות,"שו""ה יהיה — מבחי':",,בבוך 1824: בבחי'.,"כ, ג","Torah Ohr, Toldot 5:7"
תולדות,הנה משמני הארץ:,"Torah Ohr, Toldot 5:7","בראשית כז, לט.","כ, ג",
תולדות,משמני מקצת שמני:,"Torah Ohr, Toldot 5:7","ראה ב""ר פ' ס""ז.","כ, ג",
תולדות,וליעקב אמר ומשמני:,"Torah Ohr, Toldot 5:7","בראשית כז, כח.","כ, ג",
תולדות,ואת אחיך תעבוד:,"Torah Ohr, Toldot 5:7","בראשית כז, מ.","כ, ג",
תולדות,"שו""ה ועתה יבואר:","Torah Ohr, Toldot 5:8",בבוך 1824: ועתה מבואר.,"כ, ג",
תולדות,רצה להמשיך . . כנודע:,"Torah Ohr, Toldot 5:8","בבוך 1824 הנוסח במקומו: ”רצה להמשיך בחי' מ""ן בבחי' פנימי' אבל להמשכת המקיף צ""ל העלאות מ""ן כנודע"".","כ, ג",
תולדות,"בהעלאת מ""ן בבחי' פנימי' . . העלאת מ""ן ג""כ בבחי' מקיף:","Torah Ohr, Toldot 5:8","ראה לקמן כ, ד במ""מ ד""ה ויש.","כ, ג",
תולדות,"(משא""כ . .):",,"המוסגר נמצא גם בכת""י שנכתבו בחיי אדה""ז.","כ, ג",
תולדות,"שו""ה אחיך — שע""י יהי' עלייה דוקא כנ""ל:",,"בבוך 1824: שע""י דוקא יהי' עלי' כו'. וזהו ויתן לך האלהי' גם בבחי' צמצום וקאי על בחי' הוי' שלמעלה בפסוק אשר ברכך הוי' ועתה מבואר הכתבו הנה יצחק רצה להמשיך בחי' מ""ן בבחי' פנימי' אבל להמשכת המקיף צ""ל בעלאות מ""ן: כנודע.","כ, ג",
תולדות,"העלאת מ""ן שהוא בחי' אור חוזר:","Torah Ohr, Toldot 5:9","בלקו""ת נשא כט, א מציין לכאן.","כ, ד",
תולדות,והנה ריח:,"Torah Ohr, Toldot 5:10","לקמן פ, ג מציין לכאן.","כ, ד",
תולדות,ויש בזה ב' בחי':,"Torah Ohr, Toldot 5:11","”שם [הכוונה לכאן] נת' ג""כ ענין ב' מיני העלאת מ""ן, הא' לעורר בחי' מקיפים, הב' לעורר בחי' פנימיים, ונת' שם [הכוונה לכאן] ג""כ שענין העלאת מ""ן דמקיפים היינו בחי' מאדך, ולפענ""ד ג""כ שזהו כענין ב' מיני העלאת מ""ן דאו""כ הנ""ל ודו""ק כי בשניהם הכוונה א' רק שהלשון מחולק"" — דרך מצותיך קסה, ב.<br>באוה""ת חוקת ע' תתפ [שם מציין לד""ה זה משנת תקס""ה], דברים כרך ז ע' ב'רסז מציין לכאן.","כ, ד",
תולדות,למען יזמרך:,"Torah Ohr, Toldot 5:11","תהלים ל, יג.","כ, ד",
תולדות,קארי תדיר:,"Torah Ohr, Toldot 5:11","ת""ז תי' ה.","כ, ד",
תולדות,"שו""ה מ""ן — המשכת הקו. ויש העלאת . .:",,"בבוך 1824 הקטע זה בשינוי: ויש העלאת מ""ן של המקיף וכתיב באר חפרוה שרים ויכרו שם עבדי יצחק שצריך סיוע מלמעלה שאין כח בה להעלות מ""ן בעצמו והוא לבחי' המקיף שהוא בחי' אוא""ס עצמו כשהקו מאיר לתוך מקום החלל: והנה מ""ן.","כ, ד","Torah Ohr, Toldot 5:11"
תולדות,(שהקו . .):,"Torah Ohr, Toldot 5:11",בבוך 1824 בלי מוסגר.,"כ, ד",
תולדות,בארה של מרים:,"Torah Ohr, Toldot 5:11","בלקו""ת חקת סד ג מציין לכאן.<br>בענין בארה של מרים ראה בלקו""ת חקת סד, ג הנסמן לעיל. אוה""ת חקת ע' תתסו ואילך.","כ, ד",
תולדות,והנה העלאת . . אתה אבינו:,,"ראה קטע זה באוה""ת פ' חקת ע' תתמג ע""ש.","כ, ד","Torah Ohr, Toldot 5:11"
תולדות,באר חפרוה שרים:,"Torah Ohr, Toldot 5:11","במדבר כא, יח.","כ, ד",
תולדות,ויכרו שם עבדי יצחק:,"Torah Ohr, Toldot 5:11","בראשית כו, כה.","כ, ד",
תולדות,מבחי' יצחק שהוא עיקר האבות:,"Torah Ohr, Toldot 5:11","זח""ג צט, ב.","כ, ד",
תולדות,בוצינא דקרדוניתא:,"Torah Ohr, Toldot 5:11","ראה במ""מ לקמן לט, א.","כ, ד",
תולדות,ויריבו רעי גרר:,"Torah Ohr, Toldot 5:11","בראשית כו, כ.","כ, ד",
תולדות,"אי' במדרש . . ריח בגדיו, בוגדיו:","Torah Ohr, Toldot 5:13","ב""ר פ' סה. אגדת בראשית פמ""ב. ראה סנהדרין לז, א.<br>השייכות בגדיו לבוגדיו — ראה אוה""ת שה""ש ע' שפח שמציין לקידושין יח, ב. שמחמת הבגידה דעץ הדעת הוצרך לבגדים ולבושים.<br>בלקו""ת ראה לג, ד. שה""ש לב, ב. לז, ב מציין לכאן.","כ, ד",
תולדות,שבזהר אמר:,"Torah Ohr, Toldot 5:13","זח""א קכט, ב. ראה גם לקמן פב, א. הלשון באוה""ת פ' בלק ע' תתקמ. וראה שם פ' פנחס ע' א'רב.","כ, ד",
תולדות,"שבזוהר אמרו ע""פ ואברהם זקן:","Torah Ohr, Toldot 5:13","נסמן לעיל טז, א.","כ, ד",
תולדות,"וכמעשה דר""א בן דורדייא:","Torah Ohr, Toldot 5:14","ע""ז יז, א.","כ, ד",
תולדות,באברהם כתיב בא בימים:,"Torah Ohr, Toldot 5:14","בראשית כד, א.","כ, ד",
תולדות,"והעלאת מ""ן כזה שהוא בחי' מקיף:","Torah Ohr, Toldot 5:14","מובא בלקו""ת שה""ש לז, ב.","כ, ד",
תולדות,אני ה' לא שניתי:,,"מלאכי ג, ו.","כ, ד","Torah Ohr, Toldot 5:14"
תולדות,הודו על ארץ ושמים:,"Torah Ohr, Toldot 5:14","תהלים קמח, יג.","כ, ד",
תולדות,"בע""ת אף מי שאין עבירות בידו:","Torah Ohr, Toldot 5:14","ראה שבת קנג, א. לקו""ת בלק עד, א.","כ, ד",
תולדות,"וספורי מעשיות שבגמ' דרבב""ח:","Torah Ohr, Toldot 5:15","ב""ב עג, ב.","כ, ד",
תולדות,ובכדי שיאיר אור רב . . שהוא קו המדה:,"Torah Ohr, Toldot 5:15","בלקו""ת נשא כז, ד מביא קטע זה דשם מבואר באופן אחר והניח בצ""ע.<br>ביהל אור ע' תנט מציין לכאן ”בענין הברכה של יצחק שורש קו המדה שיהי' בבחי' ברכה"" וע""ז מציין קודם מגמרא ב""ב דף פח, ב.","כא, א",
תולדות,בעשי' הגשמי' . . ואף גם זאת:,"Torah Ohr, Toldot 5:15-16","בבוך 1824: בעשי' הגשמי' כי זאת הי' בלי דעתו של יצחק רק בא במרמה כו' שא""א להתלבש.","כא, א",
תולדות,ויתן לך האלקים גם בבחי' צמצום:,"Torah Ohr, Toldot 5:16","ראה סידור שער התקיעות. ד""ה פדה בשלום תש""ג.","כא, א",
תולדות,בא אחיך במרמה:,"Torah Ohr, Toldot 5:16","בראשית כז, לה.","כא, א",
תולדות,ואף גם זאת בלי דעתו של יצחק:,,"בלקו""ת ברכה צט, ג מציין לכאן, שזהו ע""ד התוספתא פ""ג דפיאה שמצוה זו שלא לדעתנו ומסיים ”והיינו לפי ששרש ברכות אלו הוא ג""כ מבחי' טלא דנטיף מעתיקא"" ע""ש.","כא, א","Torah Ohr, Toldot 5:16"
תולדות,לאו בזכותא תליא מילתא:,"Torah Ohr, Toldot 5:16","מו""ק כח, א. זח""א קפא, א. רנז, ב. ועוד. וראה בשערי זהר (להרב ר. מרגליות) למו""ק שם. ראה לקו""ת במדבר טו, א. ד""ה וה' פקד תרל""א אות ד. תרל""ג ע' רלח, וע' רמז ואילך.","כא, א",
תולדות,"והי' צריך לזה לתקן חטא עה""ד:","Torah Ohr, Toldot 5:16","ראה אגה""ק סי' ז. זח""ב קמא, ב. וברח""ו הובא באור החמה שם. זח""א קמא, ב. סה""מ תקס""ה ע' מב. אוה""ת ויקרא ע' קפג.","כא, ב",
תולדות,ונעשה עירוב גשמיות ברוחניות:,"Torah Ohr, Toldot 5:16","ת""ז תי' מ'. וראה באוה""ת בראשית כרך ג תקפא, ב ”מבואר בת""א סד""ה ראה ריח בני, שהנחש עירב גשמי' ברוחניות משמע מקודם לא הי' מעורבים הטו""ר והיינו כמ""ש בטו""ב ה' פסח סי' תל""א שהיו הקליפות בשפל המדרגה חוץ לגבול בי""ע דקדושה למטה מן העולם העשי' כו' אמנם כאשר חטא אדה""ר עלתה הקליפה למעלה כו'"" עכ""ל. ע""ש.","כא, ב",
תולדות,וכדה על שכמה כו':,"Torah Ohr, Toldot 5:16","בבוך 1824 נוסף: ”כמ""ש במ""א"" ראה לקו""ת ברכה צה, ד.","כא, ב",
ויצא,ושבתי בשלום:,"Torah Ohr, Vayetzei 1:1","הנחת כ""א אדה""א בסה""מ תקס""ח ח""ב ע' תרכו מתחיל וידר יעקב נדר (וכן הוא ההתחלה בתו""ח). עוד הנחה בסה""מ הנחות הר""פ ע' סז. באוה""ת ויצא כרך א קצג, ב מציין הצ""צ שד""ה זה וד""ה ששים המה הנדפס בלקו""ת שה""ש נאמרו בשבת א'.<br>ראה לעיל בציונים לכ""ק אדמו""ר זי""ע.<br>קיצורים באוה""ת כרך ה תתנד, ב. נדפסו במ""מ לדף כא, ד.<br>לכללות מאמר זה ראה ד""ה ושבתי בשלום תשל""ח (נדפס בסה""מ מלוקט ח""ב ע' קנז). ד""ה זה תשמ""ז.","כא, א",
ויצא,ושבתי בשלום:,"Torah Ohr, Vayetzei 1:1","בראשית כח, כא.","כא, א",
ויצא,וצריך להבין השייכות של האבן וכו':,"Torah Ohr, Vayetzei 1:1","בסה""מ תקס""ח ובתו""ח נמצאים עוד קושיות: ”אור אבא שהוא אור הראשון דאצי' יונק מן בחי' מזל השמיני דא""א והוא מזל ונוצר חסד ונק' בשם מזל העליון"". — סה""מ תקס""ה כרך ב ע' תתקמב. וראה בלקו""ת אמור לט, א. לשון יניקה, ומהו ההגדלה. ובסה""מ תקס""ה שם.","כא, א",
ויצא,ויפגע במקום:,"Torah Ohr, Vayetzei 1:2","בראשית כח, יא.","כא, א",
ויצא,"יעקב הוא בחי' יו""ד עקב:","Torah Ohr, Vayetzei 1:3","ע""ח שער סדר האצי' פ""ב. וראה פרדס שער עה""כ ערך יעקב. וערך עקב. קהלת יעקב ערך ישראל. ובכ""מ. ראה לקמן כז, ב. כט, א. לקו""ת בלק סח, ב. ר""ה סא, ד. אוה""ת וישב תתצד, ב. תצא ע' תתעו ואילך.","כא, א",
ויצא,צוה ישועות יעקב:,"Torah Ohr, Vayetzei 1:5","תהלים מד, ה. ”ע' לקו""ת פ' חקת ד""ה על כן יאמרו המושלים שם בהביאור ס""ז א'"" — הג""ה בגיליון תו""א.<br>קטע מכאן בד""ה לא תלבש שעטנז בסה""מ תרל""ב כרך ב ע' תסד עם הוספות.","כא, א",
ויצא,"ש""ע נהורין עילאין:","Torah Ohr, Vayetzei 1:5","ראה ד""ה ושבתי בשלום — תשל""ח (סה""מ מלוקט ח""ב ע' קס) הערה 44 שבתו""ח כאן (והוא הנק' שע""ה נהורין כמ""ש בזהר). ובתו""א [כאן] ישועות הם ש""ע נהורין עילאין (וראה בארוכה בהגהות לתו""א שם — באוה""ת פרשתנו קצב סע""א ואילך). ובאגה""ק ס""ג (קד, סע""ב): ישיעות הוא מלשון וישע . . דש""ע נהורין שבזוה""ק (ראה זח""א ד, ב. ח""ג קלג, סע""ב. ע""ח שער טו (שער הזיווגים) פ""ב ואילך. ועוד).","כא, א",
ויצא,וישע ה' אל הבל:,"Torah Ohr, Vayetzei 1:5","בראשית ד, ד.","כא, א",
ויצא,ונהר יוצא מעדן:,"Torah Ohr, Vayetzei 1:5","בראשית ב, י.","כא, א",
ויצא,"שו""ה הגן כו' — בהשתלשלות רבות וצמצומים רבים:",,בבוך 1824: בהשתלשלות וצמצומים רבים.,"כא, א",
ויצא,"כמ""ש בס""י שני אבנים:","Torah Ohr, Vayetzei 1:7","פ""ד מט""ז עפ""י נוסח האריז""ל. ראה לקמן כט, א. לקו""ת במדבר ח, ב.","כא, א",
ויצא,בדבר ה' שמים נעשו:,"Torah Ohr, Vayetzei 1:7","תהלים לג, ו.","כא, א",
ויצא,מלכותך מלכות כל עולמים:,"Torah Ohr, Vayetzei 1:8","תהלים קמה, יג.","כא, א",
ויצא,היש מספר לגדודיו:,"Torah Ohr, Vayetzei 1:8","איוב כה, ג. ראה בסה""מ תרל""ה כרך א ע' נג.","כא, א",
ויצא,קדוש ה' צבאות:,"Torah Ohr, Vayetzei 1:9","ישעי' ו, ג.","כא, א",
ויצא,"וכמארז""ל:","Torah Ohr, Vayetzei 1:9","בבוך 1824: וכמ""ש בזהר. — ת""ז בהקדמה יב, ב.","כא, ב",
ויצא,אות הוא בצבאות שלו:,"Torah Ohr, Vayetzei 1:9","חגיגה טז, א. (ראה שם ע""י, ובחדא""ג).","כא, ב",
ויצא,אלף אלפין ישמשונה:,"Torah Ohr, Vayetzei 1:9","דניאל ז, י.","כא, ב",
ויצא,השתלשלות כל העולמות . . צירופי האותיות שבבחי' דבר ה':,"Torah Ohr, Vayetzei 1:10","ראה תניא ח""ב פ'","כא, ב",
ויצא,לך ה' הגדולה:,"Torah Ohr, Vayetzei 1:11","דה""א כט, יא.","כא, ב",
ויצא,"ואות הה""א:","Torah Ohr, Vayetzei 1:12","ענין זה ליתא בהנחת הר""פ.","כא, ב",
ויצא,"אות הוא""ו שעל ראשו נקודת היו""ד:","Torah Ohr, Vayetzei 1:13","ראה לעיל טו, ד. לקו""ת תצא כט, ג.","כא, ב",
ויצא,ויצק שמן על ראשה:,"Torah Ohr, Vayetzei 1:14","בראשית כח, יח. באוה""ת פ' ויקהל ע' ב'קד: ”ור""ל שאין תכלית המכוון להיות העלאה שזהו ענין וישם אותה מצבה, כ""א להיות המשכה, וזהו ויצוק שמן כו'"" עכ""ל.","כא, ב",
ויצא,פי' שמן הוא בחי' חכמה עילאה:,"Torah Ohr, Vayetzei 1:14","מאו""א בערכו. ראה מנחות פה, ב: שמתוך שרגילין בשמן זית חכמה מצוי בהן.","כא, ב",
ויצא,שמן משחת קודש:,"Torah Ohr, Vayetzei 1:14","שמות ל, כה.","כא, ב",
ויצא,"וכמארז""ל מה להלן באימה וביראה:","Torah Ohr, Vayetzei 1:15","ברכות כב, א. נתבאר בבונה ירושלים סי' קו. מאמרי אדה""ז הקצרים ע' שו. וראה לקמן מ, ד. סז, ב. לקו""ת נשא כב, ג. אוה""ת מטות ע' א'רפה. ד""ה אשר ברא תשל""ט.<br>כל הענין ליתא בהנחת הר""פ.","כא, ב",
ויצא,ואשים דברי בפיך:,"Torah Ohr, Vayetzei 1:15","ישעי' נא, טז.","כא, ב",
ויצא,נעוץ סופן בתחלתן . . כידוע:,"Torah Ohr, Vayetzei 1:16","ראה אוה""ת ואתחנן ע' פט. וראה לעיל א, ב.","כא, ב",
ויצא,וירימה מצבה:,,"בראשית לא, מה.","כא, ב",
