במדבר,העומר משעורים:,"Likkutei Torah, Bamidbar 11:1","מנחות סח, ב.","י, א"
במדבר,ראשית קצירכם:,"Likkutei Torah, Bamidbar 11:1","ויקרא כג, י.","י, א"
במדבר,ושתי הלחם מחטים:,"Likkutei Torah, Bamidbar 11:1","שם כג, יז.","י, א"
במדבר,ופניהם וכנפיהם פרודות:,"Likkutei Torah, Bamidbar 11:1","יחזקאל א, יא.","י, א"
במדבר,"בזח""ג פנחס דרכ""ט סע""א:","Likkutei Torah, Bamidbar 11:1","”משמע ד' פנים נמשכים מד' אותיות הוי' וד' כנפים מד' אותיות אד'"" — אוה""ת נ""ך-א ע' שצג.","י, א"
במדבר,"ובת""ז תיקון נ""ו בתחלתו:","Likkutei Torah, Bamidbar 11:1","”ענפין דאילנא מתפרשין כו' וכנפיהם פרודות כו'"" — אוה""ת נ""ך-א ע' שצג.","י, א"
במדבר,וסוף תיקון ה':,"Likkutei Torah, Bamidbar 11:1","”שהכנפים הם האותיות והם פרושות לקבל עליהם הנקודות"" — אוה""ת נ""ך כרך א ע' שצג.","י, א"
במדבר,"ובעבה""ק ח""ד פי""ט:",,"”פי' פרודות שנפרדים מעולם האצי' וזהו ע""ד ומשם יפרד והי' לד' ראשים כו' ושם פי' כנף כסוי כנף אביו כסותא"" — אוה""ת נ""ך-א ע' שצג.","י, א"
במדבר,אחרי ה' ילכו כארי' ישאג:,"Likkutei Torah, Bamidbar 11:1","הושע יא, י.","י, א"
במדבר,ארי' שבמרכבה . . קדוש:,,"ישעי' ו, ג.","י, א"
במדבר,נשר . . רחמנות:,,"ראה ירושלמי פאה פ""א, ה""א.","י, א"
במדבר,כנשר יאיר קנו:,"Likkutei Torah, Bamidbar 11:2","דברים לב, יא.","י, א"
במדבר,ואשא אתכם על כנפי נשרים:,"Likkutei Torah, Bamidbar 11:2","שמות יט, ד.","י, א"
במדבר,בחומר ובלבנים:,"Likkutei Torah, Bamidbar 11:2","שם א, יד.","י, א"
במדבר,פנים בפנים דבר ה':,"Likkutei Torah, Bamidbar 11:2","דברים ה, ד.","י, א"
במדבר,"מלכותך מכ""ע:","Likkutei Torah, Bamidbar 11:2","תהלים קמה, יג.","י, א"
במדבר,בהבראם:,"Likkutei Torah, Bamidbar 11:2","בראשית ב, ד.","י, א"
במדבר,בה' בראם:,"Likkutei Torah, Bamidbar 11:2","מנחות כט, ב.","י, א"
במדבר,"כמו עד""מ הבל היוצא מן הפה:",,"ראה המשך בששה""ק תער""ב ח""ב ע' א'כג. סו""ס דרמ""צ קצט, ב (בשולי העמוד).","י, א"
במדבר,וברוח פיו כל צבאם:,"Likkutei Torah, Bamidbar 11:2","תהלים לג, ו.","י, א"
במדבר,באתא קלילא:,"Likkutei Torah, Bamidbar 11:2","ריש אקדמות. נתבאר באוה""ת ויקרא-ג ע' תתנב.","י, א"
במדבר,"כנגד . . ד' מוצאות . . בחי' גיכ""ק:","Likkutei Torah, Bamidbar 11:2-3","ראה סה""מ — תרס""ו ע' יב.","י, א"
במדבר,עושה שלום במרומיו:,"Likkutei Torah, Bamidbar 11:3","איוב כה, ב.","י, א"
במדבר,מיכאל שר של מים:,"Likkutei Torah, Bamidbar 11:3","שהש""ר ג, ד""ה צאינה וראינה. השמטות לזח""א רסג, א.<br>ע' באגה""ק שלו (רס""י יב). ועל""ק ואתחנן (ח, א). שהש""ר פ' צאינה מיכאל שר של שלג, גבריאל שר של אש. תנחומא ויגש סי' ו מיכאל מן המים וגבריאל מן האש והן עומדין לפני השכינה כו' — אר""ש כל הרקיע של מים והמלאכים של אש ומשרתיו אש לוהט ואין המים מכבין את האש וכו', ואפשר ע""ז כוונתו הק' מ""ש כאן. [כ].","י, א"
במדבר,עונים באימה ואומרים קדוש:,"Likkutei Torah, Bamidbar 11:3",ברכת יוצר.,"י, א"
במדבר,כמראה הלפידים:,"Likkutei Torah, Bamidbar 11:3","יחזקאל א, יג.","י, א"
במדבר,חכו ממתקים:,"Likkutei Torah, Bamidbar 11:3","יחזקאל א, יג.","י, א"
במדבר,חיך אוכל יטעם:,"Likkutei Torah, Bamidbar 11:3","איוב יב, יא.","י, א"
במדבר,כגחלי אש בוערות:,"Likkutei Torah, Bamidbar 11:3","יחזקאל א, יג.","י, ב"
במדבר,"ועיין מזה ברבות בהעלותך פט""ו דרס""ג ע""ד:","Likkutei Torah, Bamidbar 11:3","”א""ר ברכי' הכהן בי רבי: הברק הזה תולדות האש שלמעלן הוא, והוא יוצא ומבהיק את כל העולם כולו, שנאמר ודמות החיות מראיהם כגחלי אש כו' ומן האש יוצא ברק ומבהיק את כל כל העולם כולו, ואני צריך לאורה שלכם ולמה אמרתי לך כדי להעלותך עכ""ל"" — אוה""ת נ""ך-א ע' שצג.","י, ב"
במדבר,"ובשה""ש רבה ע""פ צאינה וראינה:","Likkutei Torah, Bamidbar 11:3","”תני רשב""י הרקיע של שלג כו' שנאמר רקיע כעין הקרח הנורא החיות של אש שנאמר ודמות החיות מראיהן כגחלי אש כו' ולא זה מכבה זה כו'"" — אוה""ת נ""ך-א ע' שצד.","י, ב"
במדבר,"ובזהר ח""ג פ' צו ד' ל""א ב' ובת""ז ד""ג סע""ב ד' ב':","Likkutei Torah, Bamidbar 11:3","”ודמות החיות מראיהם כגחלי אש, בנקודי אורייתא דעלייהו אתמר, ודמות החיות מראיהם כגחלי אש, אלין אינון נקודין בוערות כמראה הלפידים אלין אינון טעמי כו' ושכינתא כלילא מכולהו עלה אתמר היא מתהלכת בין החיות עכ""ל"" — אוה""ת נ""ך-א ע' שצד. ושם ע' שצג ”בת""ז שם פי' החיות שרשם מחכ' והחכמה תחי' והם חיות האותיות והם הנקודות כו'"".","י, ב"
במדבר,"ועמ""ש מענין אש בד""ה בפ' נסכים:","Likkutei Torah, Bamidbar 11:3","לקמן פ' שלח מ, ב.","י, ב"
במדבר,שרפים עומדים ממעל לו:,"Likkutei Torah, Bamidbar 11:3","ישעי' ו, ב.","י, ב"
במדבר,בפרות שנשאו את הארון בימי דוד:,"Likkutei Torah, Bamidbar 11:3","והרי הי' זה קודם מלכות שאול אפילו כדמוכחי קראי. — ולהעיר אשר בביאור ענין זה בסהמ""צ להצ""צ מצות העומר וספירה ס""א אין התיבות ”בימי דוד"" — אבל עפמש""כ ש""א ז, ב. ש""ב ה, ד-ה. ש""ב ו, ג מוכח שבמאורע דפרות שנשאו הי' דוד בן י""ז שנה, ומודגשת השייכות דוישרנה הפרות לדוד במרז""ל (ע""ז כד, ב. מדרש שמואל ויל""ש במקומו. ועוד) שאמרו השירה הודו לה' גו' שזה ציווה דוד לאמר לפני הארון (דה""א טז). וראה פי' הרד""ק בדה""א שם שעפ""ז יובנו גם עוד דעות שע""ד שירת הפרות.<br>שייכות ענין שירת הפרות לדוד ע""פ חסידות — עיין הצ""צ על תהלים סי' צ""ח. וד""ה הודו לה' (ספר המאמרים תרכ""ז) — לקו""ש חי""ג ע' 133. נדפס עכשיו באוה""ת סדור ע' יא. סה""מ תרל""ה ע' קע.<br>ראה הערת כ""ק אדמו""ר בהערות וציונים לעיל בהוספות יט, א.","י, ב"
במדבר,וישרנה הפרות:,"Likkutei Torah, Bamidbar 11:3","ש""א ו, יב.","י, ב"
במדבר,מפני שנשאו הארון שהוא בחי' עלמא דאתגליא:,"Likkutei Torah, Bamidbar 11:3","בסה""מ תרכ""ו שם ע' סז שיכלו לומר שירה היינו מצד שהוליכו הארון שהוא בחי' תורה קו האמצעי המבריח מן הקצה אל הקצה לכן יכלו לומר שירה, ע""ש. וראה יהל אור ע' שנד.","י, ב"
במדבר,"ברבות וירא ס""פ נ""ד . . ובפרק אין מעמידין דכ""ד ב':","Likkutei Torah, Bamidbar 11:3","”שהשירה שאמרו הוא אז ישיר משה ובנ""י את השירה הזאת, ובמד""ר למדו זה מג""ש שנא' בשירה זו כי גאה גאה ונאמר בפרות הלוך וגעו, שאותיות אחה""ע מתחלפין כנודע"" — ד""ה וישרנה הפרות תרכ""ו ע' סג. ראה אוה""ת סידור ע' יא ע""ש ובסה""מ תרכ""ז ע' מז. סה""מ תר""ל ע' קיח ואילך. סה""מ תרל""ה-א ע' קע.","י, ב"
במדבר,"ובזח""א פ' חיי שרה דקכ""ג ובפ' תרומה דקל""ח ע""א:","Likkutei Torah, Bamidbar 11:3","דשם פי' שזהו דוגמת חיות הנושאות את הכסא. — אוה""ת בשלח ע' תקו. וראה סידור עם דא""ח לאדה""א דף קפו, א. ובבאה""ז לאדה""א דף יג, ב. לשון הזהר נעתק באוה""ת מטות ע' א'רסט, ע""ש.","י, ב"
במדבר,שעורה הוא מאכל בהמה:,"Likkutei Torah, Bamidbar 11:4","פסחים ג, ב.","י, ב"
במדבר,"בד""ה ראו כי ה' נתן לכם השבת:","Likkutei Torah, Bamidbar 11:4","לקו""ת פ' בשלח א, א.","י, ב"
במדבר,נק' המלאכים עומדים:,"Likkutei Torah, Bamidbar 11:4","זכרי' ג, ז.","י, ב"
במדבר,וסביביו נשערה מאד:,"Likkutei Torah, Bamidbar 11:4","תהלים נ, ג.","י, ב"
במדבר,וגבורתך ידברו:,"Likkutei Torah, Bamidbar 11:4","תהלים קמה, יא.","י, ב"
במדבר,ושער רישי':,"Likkutei Torah, Bamidbar 11:4","דניאל ז, ט.","י, ב"
במדבר,זה השער:,"Likkutei Torah, Bamidbar 11:4","תהלים קיח, כ.","י, ב"
במדבר,"בפ' שלח . . ע""פ אני:",,"לקמן מז, א. ועיין באוה""ת ויקרא אמור ע' קעד.","י, ב"
במדבר,"מ""ט שערי בינה:","Likkutei Torah, Bamidbar 11:4","ר""ה כא, ב.","י, ב"
במדבר,והניף הכהן את העומר:,"Likkutei Torah, Bamidbar 11:4","ויקרא כג, יא.","י, ב"
במדבר,"ובאתדל""ת אתעדל""ע:",,"זח""ב קלה, ב.","י, ב"
במדבר,ומקטיר הקומץ:,"Likkutei Torah, Bamidbar 11:4","מנחות סז, ב.","י, ב"
במדבר,באש של מע':,"Likkutei Torah, Bamidbar 11:4","ראה עירובין סג, א.","י, ב"
במדבר,העומר בא מתרומת הלשכה:,"Likkutei Torah, Bamidbar 11:4","שקלים רפ""ד.","י, ב"
במדבר,נשמות עלה במחשבה:,"Likkutei Torah, Bamidbar 11:4","ראה ב""ר א, ה.","י, ב"
במדבר,אדם ובהמה תושיע ה':,"Likkutei Torah, Bamidbar 11:4","תהלים לו, ז.","י, ב"
במדבר,"כמארז""ל בפסח על התבואה:","Likkutei Torah, Bamidbar 11:4","ר""ה פ""א, מ""ב.","י, ג"
במדבר,"ועיין בזח""א ויחי דרכ""ו ע""ב:","Likkutei Torah, Bamidbar 11:4","”תבואת ה' כתיב רמיז לה' אחרונה דשם"" — אוה""ת אמור ע' קסג. וראה גם ביאה""ז להצ""צ-א ע' שפא. ע' שפג"" ר""ל ה' אחרונה דשם שהיא קדמאה מלמטה למעלה"". וראה גם ביהל אור ע' רעא.","י, ג"
במדבר,"ראשית קצירכם . . שעו""ד:","Likkutei Torah, Bamidbar 11:5","נמצא מפרש ג""כ קציר מה שנמשך האור בגילוי בהשגת הנפש, וכ""מ בגמרא ספ""ד דסוכה דקצירה זהו השכר הנמשך — אוה""ת ויקרא-א ע' קנח. וראה שם בכרך-ב ע' תקפח.","י, ג"
במדבר,כל חד לפום שיעורא דילי':,"Likkutei Torah, Bamidbar 11:5","זח""א קג, ב.","י, ג"
במדבר,"במאו""א א' ק' סל""ב:",,"”קצירה נק' לידת המל' את הנשמות כי הזריעה היא הורתן והקצירה לידתן"" — אוה""ת ויקרא-א ע' קנח. וראה שם ע' קצח. שם כרך-ב ע' תקפח.","י, ג"
במדבר,"בד""ה והי' מספר בנ""י:","Likkutei Torah, Bamidbar 11:5","לעיל ה, ד .","י, ג"
במדבר,"עה""ד חטה היתה שאין התינוק:","Likkutei Torah, Bamidbar 11:5","ברכות מ, א.","י, ג"
במדבר,נכספה וגם כלתה:,"Likkutei Torah, Bamidbar 11:6","תהלים פד, ג.","י, ג"
במדבר,"מענין — בד""ה להבין מ""ש בהגדה:","Likkutei Torah, Bamidbar 11:6","לעיל צו יב, ב.","י, ג"
במדבר,שעל כל דבור פרחה נשמתן:,"Likkutei Torah, Bamidbar 11:6","שבת פח, ב.","י, ג"
במדבר,כי הנה מצרים למעלה:,,"ראה לקו""ש חי""ח ע' 428.","י, ג"
במדבר,למסור נפשו באחד:,"Likkutei Torah, Bamidbar 11:6","ראה שו""ת הרשב""א ח""ה, נה. ב""ח טור או""ח רסס""א. פע""ח ש' הק""ש פי""ב.","י, ג"
במדבר,דלית מחשבה תפיסא בי':,"Likkutei Torah, Bamidbar 11:6","ת""ז בהקדמה (פתח אלי' ואמר).","י, ג"
במדבר,"אנכי ה""א:","Likkutei Torah, Bamidbar 11:7","שמות כ, ב.","י, ג"
במדבר,הודו על ארץ ושמים:,"Likkutei Torah, Bamidbar 11:7","תהלים קמח, יג.","י, ג"
במדבר,"מעלת ומדריגת בע""ת:","Likkutei Torah, Bamidbar 11:7","ראה ברכות לד, ב.","י, ג"
במדבר,רואים את הנשמע:,"Likkutei Torah, Bamidbar 11:8","מכילתא יתרו רפ""ט.","י, ג"
במדבר,הלשון במכילתא היא:,,"רואין ושומעין הנראה. משמע ש”רואין"" קאי רק על הנשמע, ו”שומעין"" רק על הנראה וכן מוכח בלקו""ת במדבר י, ג. סה""מ — תרכ""ט ע' קצח. ד""ה שלח תער""ב. ועוד. (אבל בלקו""ת האזינו (עז, ג) משמע (וכ""ה בד""ה וכל העם תש""ד פ""ג) שהיו רואין ושומעין בין הנראה ובין הנשמע). — לקו""ש ח""ו ע' 120 הערה 6.","י, ג"
במדבר,"בד""ה וידעת היום:","Likkutei Torah, Bamidbar 11:8","לקו""ת ואתחנן ח, א.","י, ג"
במדבר,אם בחקותי תלכו:,"Likkutei Torah, Bamidbar 11:8","ויקרא כו, ג.","י, ד"
במדבר,"בחי' אותיות שבחקיקה כו' כמ""ש במ""א:","Likkutei Torah, Bamidbar 11:8","ראה לעיל פ' בחקותי מה, א.","י, ד"
במדבר,"חטה היא בחי' כ""ב אתוון:","Likkutei Torah, Bamidbar 11:9","ראה זח""ג קפח, ב. טעהמ""צ ר""פ אמור. פע""ח שער חגה""ש פ""א.","י, ד"
במדבר,לכו לחמו בלחמי:,"Likkutei Torah, Bamidbar 11:9","משלי ט, ה. וראה ס' מאמרי אדה""ז — על פרשיות ח""ב ע' תקפא.","י, ד"
במדבר,אנכי מי שאנכי:,"Likkutei Torah, Bamidbar 11:9","ראה ס' מאמרי אדה""ז — פרשיות ע' רט. וש""נ.","י, ד"
במדבר,שמע ישראל:,,"דברים ו, ד.","י, ד"
במדבר,והיו הדברים האלה:,"Likkutei Torah, Bamidbar 11:9","דברים ו, ו.","י, ד"
במדבר,אך כדי . . תספרו חמשים יום:,"Likkutei Torah, Bamidbar 11:10","ראה לקו""ש ח""ג ע' 996.","י, ד"
במדבר,לך ה' הגדולה:,"Likkutei Torah, Bamidbar 11:10","דה""א כט, יא.","י, ד"
במדבר,"כלולים כל המ""ט . . בהרמ""ז פ' אמור . . ובפ' בראשית:","Likkutei Torah, Bamidbar 11:10","מובא באוה""ת אמור כרך-ג ע' תתעג, וכ""ש ”וי""ל דמשנ""ת שם [= הכוונה ללקו""ת כאן] הוא ע""ד שכ' הרמ""ז שם [בפ' בראשית] ובפ' אמור דצ""ו שחג השבועות ע""ש שבו מתגלים המ""ט בחי' הכלולים בשער הנ' אבל שבעה שבועות דספירת העומר הם מ""ט שע""ב ממש ולא בחי' שער החמשים וכמבואר בפרדס שער השערים פ""ה"".","י, ד"
במדבר,ע' בפרדס . . כתר עליון איהו שלימו דחמשין שערי בינה כו':,,"נתבאר באוה""ת פ' אמור-ג ע' תתעד.","י, ד"
במדבר,שבו ועל ידו יהי' גילוי אנכי:,"Likkutei Torah, Bamidbar 11:10","ובאוה""ת פ' אמור-ג ע' תתעג ”ואין זה סותר למ""ש במ""א ששער החמשים אין בנו כח להמשיך אלא שנמשך ממילא בחג השבועות כו'"" ע""ש.","י, ד"
במדבר,וארי' כבקר:,,"ראה לעיל פ' בחקותי מט, ב ושם כתוב אשר דרוש ד""ה אסור לאדם שייך לכאן.","יא, א"
במדבר,"שבבהמ""ק הי' בדמות ארי':","Likkutei Torah, Bamidbar 12:2","יומא כא, ב.","יא, א"
במדבר,דאיתא בזהר שכמה מלאכים ממונים על התפלה:,"Likkutei Torah, Bamidbar 12:2","ראה בהערת כ""ק אדמו""ר בסה""מ תש""ח ע' 202, בענין סנדל קושר כתרים.","יא, א"
במדבר,"שא""א לקול ודבור גשמי . . לעלות למעלה:","Likkutei Torah, Bamidbar 12:2","”הגם שאומרה בכוונה ורעותא דליבא, הרי נשמתו היא מלובשת בחומר גופני בחלקי כחות הנה""ט בשכלו ומדותיו הטבעיים, ובפרט בקולו ודיבור בהבל גשמי שמורכב מד' יסודות גשמי', ואיך יעלה קול התפלה הגשמי, הגם שיוצא מנקודת לבבו למעלה באלקים חיים להיות לריח נחוח"" — מאמרי אדה""א שבועות ע'תיד. וראה באוה""ת תזריע-ב ע' תקכד ואילך במה שכתב הכתר שם טוב בשם הבעש""ט ענין המלאכים שמעלים התפלה.","יא, א"
במדבר,הדם הוא הנפש:,"Likkutei Torah, Bamidbar 12:2","דברים יב, כג.","יא, א"
במדבר,"כמ""ש בספר הכוזרי במאמר שני סי' כו:","Likkutei Torah, Bamidbar 12:2","מובא גם באוה""ת בראשית כרך-א דף רו, א. ובאוה""ת במדבר כרך-ה ע' א'תרמב ”שהנשמה מתקשרת בנפש החיונית והנפש החיונית גם כן לא תתחבר בגוף כי אם על ידי רוח חם טבעי והוא המתקשר בלב שמשם יוצא רוח חם טבעי כהקשר הלהב בראש הפתילה כו'"" ע""ש.","יא, א"
במדבר,שוב אשוב אליך:,"Likkutei Torah, Bamidbar 12:2","בראשית יח, י.<br>להעיר שבסוה""מ להצ""צ כז, א ובמאמרי אדה""א שבועות ע' תט מביא גם הפסוק ראה נשאתי פניך כו' וכן עתה ידעתי . . את בנך יחידך ממני, וכ""ה במאמרי אדה""ז פרשיות-א ע' קט.","יא, א"
במדבר,ובשליחותו של מקום:,"Likkutei Torah, Bamidbar 12:2","ראה זח""א קב, ב.","יא, א"
במדבר,ותקרא שם ה':,"Likkutei Torah, Bamidbar 12:3","בראשית טז, יג.","יא, א"
במדבר,וכלים מכלים שונים:,"Likkutei Torah, Bamidbar 12:3","אסתר א, ז.","יא, א"
במדבר,העושה מצוה אחת:,"Likkutei Torah, Bamidbar 12:3","אבות ד, יא.","יא, א"
במדבר,"היושב ושונה הקב""ה:","Likkutei Torah, Bamidbar 12:3","ראה תדא""ר רפי""ח. יל""ש איכה רמז תתרלד.","יא, א"
במדבר,גבוה מעל גבוה:,"Likkutei Torah, Bamidbar 12:4","קהלת ה, ז.","יא, א"
במדבר,בתפלה שכנגד הקרבנות:,"Likkutei Torah, Bamidbar 12:4","ברכות כו, א. זח""ב כ, ב.","יא, א"
במדבר,במשכן . . לא הי' האש של מעלה:,"Likkutei Torah, Bamidbar 12:5","ראה לעיל (בהוספות) יט, א הערת כ""ק אדמו""ר.<br>ראה מאמרי אדה""א שבועות ע' תיא.","יא, א"
במדבר,משה לא רצה במלאך:,"Likkutei Torah, Bamidbar 12:5","שמות לג, יג.","יא, א"
במדבר,ותצא אש מלפני ה':,"Likkutei Torah, Bamidbar 12:5","ויקרא י, ב.","יא, א"
במדבר,"ע""פ כנשר יעיר:","Likkutei Torah, Bamidbar 12:5","לקמן פ' האזינו עז, ד ”כמו שהי' בימי משה שנמשך האור והשפע לישראל על ידי השכינה בעצמה שלא ע""י המלאכים שהרי משה לא רצה בשליחות מלאך כמ""ש אם אין פניך הולכים כו'"".","יא, א"
במדבר,"וסד""ה שובה ישראל:","Likkutei Torah, Bamidbar 12:5","לקמן ש""ש סח, א.","יא, א"
במדבר,והנה לעתיד לבא:,"Likkutei Torah, Bamidbar 12:6","”והנה ידוע דבעבודה דלע""ל בימי המשיח יהי' במעלה ומדרגה הע' יותר מזמן משה שהרי נא' בו משכיל..."" — מאמרי אדה""א שם.","יא, א"
במדבר,הנה ישכיל עבדי:,"Likkutei Torah, Bamidbar 12:6","ישעי' נב, יג.","יא, א"
במדבר,אפי' מבחי' משה:,,"יל""ש רמז תעו בשם תנחומא. וראה לעיל פ' צו יז, א ובהנסמן לשם.","יא, א"
במדבר,כעת יאמר:,"Likkutei Torah, Bamidbar 12:6","במדבר כג, כג. ”דהיינו כל פעולות והמשכות אלקות ביחו""ע דאצילות יבוא לבי""ע הכל ע""י ישראל דוקא שיהי' בבחי' פנימיות אא""ס"" — מאמרי אדה""א שבועות שם ע' תיג.","יא, ב"
במדבר,"ואמרז""ל שהמלאכים:",,"במ""ר כ, כ.<br>רש""י [במדבר] (שם). ובמדרש אגדה (שם). [כ].","יא, ב"
במדבר,עתידים צדיקים שיאמרו לפניהם:,"Likkutei Torah, Bamidbar 12:7","ב""ב עה, ב.","יא, ב"
במדבר,שורה ביאור:,,"ע' ביאור ע""ז בוך פערטעל (רכו, א) מאדמו""ר צ""צ נ""ע. [כ].","יא, ב"
במדבר,כי מלאך נק' שליח . . ותקרא שם ה':,"Likkutei Torah, Bamidbar 13:3","להעיר מאגה""ק סי' כה. קו""א לתניא ד""ה להבין מ""ש בפע""ח.","יא, ב"
במדבר,ותקרא שם ה' הדובר אלי':,"Likkutei Torah, Bamidbar 13:3","בראשית טז, יג.","יא, ב"
במדבר,שוב אשוב אליך:,"Likkutei Torah, Bamidbar 13:3","שם יח, י.","יא, ב"
במדבר,היש מספר לגדודיו:,"Likkutei Torah, Bamidbar 13:4","איוב כה, ג.","יא, ב"
במדבר,ורבוא רבבות מלאכים מחנה מיכאל:,"Likkutei Torah, Bamidbar 13:4","חגיגה יג, ב.","יא, ב"
במדבר,ומזיעתן של חיות:,"Likkutei Torah, Bamidbar 13:5","חגיגה יג, ב.","יא, ב"
במדבר,על ראש רשעים יחול:,"Likkutei Torah, Bamidbar 13:5","ירמי' כג, יט.","יא, ב"
במדבר,פי' זיעתן:,"Likkutei Torah, Bamidbar 13:5","ראה לקמן שלח מא, א.","יא, ב"
במדבר,לבם כו':,"Likkutei Torah, Bamidbar 13:5","בביאור הנ""ל כאן קיצור משנ""ת. [כ].","יא, ב"
במדבר,"הרחמנות ג""כ מגדולת:","Likkutei Torah, Bamidbar 13:6","[הרחמנות] על הריחוק כ""כ מגדולת כצ""ל. [כ].","יא, ב"
במדבר,בכל עצב יהי' מותר:,,"משלי יד, כג.","יא, ב"
במדבר,בחכמה אתברירו:,"Likkutei Torah, Bamidbar 13:6","ראה זח""ב רנד, ב. וראה הע' כ""ק אדמו""ר בסה""מ ה'תש""א, ע' 79. וראה לעיל פ' ויקרא ד, א.","יא, ג"
במדבר,שלום כו':,"Likkutei Torah, Bamidbar 13:6","בהביאור יש כאן תוס' [כ]. [ראה גם אוה""ת שבועות ע' ריב].","יא, ג"
במדבר,חכו ממתקים:,"Likkutei Torah, Bamidbar 13:7","שה""ש ה, טז.","יא, ג"
במדבר,חיך אוכל יטעם:,"Likkutei Torah, Bamidbar 13:7","איוב יב, א.","יא, ג"
במדבר,"בזהר פ' שמיני דף ל""ט ע""ב:","Likkutei Torah, Bamidbar 13:7","באוה""ת שבועות ע' ריב יש כאן הג""ה. וראה בביאה""ז להצ""צ כרך-א ע' שיט.","יא, ג"
במדבר,של — מוצאות:,,"כאן יש תוס' שם. [כ]. [ראה גם אוה""ת שבועות ע' ריב].","יא, ג"
במדבר,ויפח באפיו:,"Likkutei Torah, Bamidbar 13:7","בראשית ב, ז.","יא, ג"
במדבר,עשה את השמים ואת הארץ:,"Likkutei Torah, Bamidbar 13:7","שמות כ, יא.","יא, ג"
במדבר,אתא בוקר:,"Likkutei Torah, Bamidbar 13:7","ישעי' כא, יב. וראה סה""מ תקס""ג ע' שיא. אוה""ת בשלח ס""ע שצא.","יא, ג"
במדבר,ויאמר אלקים יהי אור:,"Likkutei Torah, Bamidbar 13:7","בראשית א, ג.","יא, ג"
במדבר,ונהר יוצא מעדן:,"Likkutei Torah, Bamidbar 13:7","שם ב, י.","יא, ג"
במדבר,שבכל — כו':,"Likkutei Torah, Bamidbar 13:7","שם יש כאן קיצור משנ""ת. [כ].","יא, ג"
במדבר,אנכי מי שאנכי:,"Likkutei Torah, Bamidbar 13:9","ראה הנסמן במאמרי אדה""ז — פרשיות לע' רט.","יא, ג"
במדבר,בחי' חיצוניות בלבד:,"Likkutei Torah, Bamidbar 13:9","יש כאן תוס' מרובה בהנ""ל. [כ]. [ראה אוה""ת שבועות ע' ריב].","יא, ג"
במדבר,כי לא על הלחם לבדו:,"Likkutei Torah, Bamidbar 13:10","דברים ח, ג.","יא, ג"
במדבר,כמראה אבן . . ועל דמות הכסא:,"Likkutei Torah, Bamidbar 13:10","יחזקאל א, כו.","יא, ג"
במדבר,ונוגה לו סביב:,"Likkutei Torah, Bamidbar 13:10","שם א, ד.","יא, ג"
במדבר,בלע שהוא הראשון לז' מלכין:,"Likkutei Torah, Bamidbar 13:11","בראשית לו, לב.","יא, ג"
במדבר,בלע . . דעת:,,"ע""ח שער דרושי הנקודות פ""ד.","יא, ג"
במדבר,"בביאור ע""פ כה תברכו:","Likkutei Torah, Bamidbar 13:12","לקמן פ' נשא כח, א.","יא, ג"
במדבר,מצרים נק' בינה ובינה בגרון שהוא מיצר:,"Likkutei Torah, Bamidbar 13:13","ראה פע""ח שער חג המצות פ""א דשם מבאר שהגרון נק' מצרים.","יא, ד"
במדבר,הקול שמעורר הכוונה:,"Likkutei Torah, Bamidbar 13:13","ראה טושו""ע או""ח סי' סא, ד.","יא, ד"
במדבר,"ובפ' וארא ע""פ לכן אמור:","Likkutei Torah, Bamidbar 13:13","תו""א נז, ג.","יא, ד"
במדבר,"בביאור ע""פ על כן יאמרו המושלים:","Likkutei Torah, Bamidbar 13:14","לקמן סז, א.","יא, ד"
במדבר,יאר ה' פניו:,"Likkutei Torah, Bamidbar 13:15","במדבר ו, כה.","יא, ד"
במדבר,"שאומרים כ""ד ספרים:","Likkutei Torah, Bamidbar 13:16","שו""ע או""ח סתצ""ד. חק יעקב שם.","יא, ד"
במדבר,"תרי""ג ארחין:","Likkutei Torah, Bamidbar 13:16","זח""ג קכט, א. קלו, א.","יא, ד"
במדבר,חמץ תאפינה:,"Likkutei Torah, Bamidbar 13:16","ויקרא כג, יז.","יא, ד"
במדבר,לית שמאלא בהאי עתיקא:,"Likkutei Torah, Bamidbar 13:16","זח""ג קכט, א.","יא, ד"
במדבר,"חירות ממה""מ:",,"שמ""ר רפל""ב. וש""נ.","יא, ד"
במדבר,בואו ונחזיק טובה:,"Likkutei Torah, Bamidbar 13:16","ע""ז ה, א.","יא, ד"
במדבר,מחמת שמחת העבודה . . מעוררין שמחה למע':,"Likkutei Torah, Bamidbar 13:17","ראה זח""ג קפד, ב.","יא, ד"
במדבר,צהבו פניו של רבי:,"Likkutei Torah, Bamidbar 13:17","חולין ז, ב.","יא, ד"
במדבר,"בד""ה צאינה וראינה:","Likkutei Torah, Bamidbar 13:17","לקו""ת שה""ש כו, ב.","יא, ד"
במדבר,ומלאה הארץ דעה:,"Likkutei Torah, Bamidbar 13:18","ישעי' יא, ט.","יא, ד"
במדבר,מעט תוס' ביאור:,"Likkutei Torah, Bamidbar 13:19","נדפס ג""כ באוה""ת אמור-ג ע' תתעג. עם תוספת הגהות וקיצורים באוה""ת במדבר ע' ריב.","יב, א"
במדבר,"והיינו דוקא ע""י שכבר נעשה שלימות ההמשכה במ""ט:","Likkutei Torah, Bamidbar 13:19","ראה בסה""מ — מלוקט כרך-ג ע' קטו הערה 17.","יב, א"
