עז,א,"(שו""ע סעיף א) רביעית. עיין חכם צבי סימן ק""ב:",@22סי' עז,"@11ש""ע סעיף א' (#)@33 רביעית. עיין ח""צ סימן ק""ב:","Shulchan Arukh, Orach Chayim 77:1",
עח,א,"(מג""א ס""ק א) מדרבנן. דמן התורה אין איסור אלא נגד העמוד, כמבואר בסימן ע""ו סעיף ז':",@22סימן עח,"@11מ""א סק""א (#)@33 מדרבנן דמן התורה אין איסור אלא נגד העמוד כמבואר בסי' ע""ו סעיף ז':",Magen Avraham 78:1,
,,"(שם ס""ק ב) ישהה יהיה ספק. א""כ מכניס עצמו לספק וזה גרע טפי לפי שאינו יודע כלל אח""כ איך יעשה. ודומה לזה כתב המג""א לעיל סימן ח' ס""ק י""ד, ועיין מה שכתבתי שם [ס""ק יד]:",,"@11סק""ב (#)@33 ישהה יהיה ספק א""כ מכניס עצמו לספק וזה גרע טפי לפי שאינו יודע כלל אח""כ איך יעשה ודומ' לזה כ' המ""א לעיל סי' ח' סקי""ד ועמ""ש.",Magen Avraham 78:2,
,,"(מג""א ס""ק ב) ועיין בסימן פ'. דמשם הביא תשובת רמ""א ראיה לדינו, מדכתב שם לשון מוטב דיעבור כו' ולא כתב שיש איסור בדבר, משמע דלא מיירו רק אם דבר זה באקראי, אבל מי שהוא תמיד כך ויעבור לעולם זמן תפילה שרי ליה להתפלל כיון דאין בו רק איסור דרבנן, ע""ש. וא""כ הוא הדין בשותת מי רגלים שהוא ג""כ דרבנן. ולזה רימז המג""א למה שכתב בסימן ע""ו סעיף ז' בשם הרא""ש בס""ק י""א. ומה שרימז לסימן ע""ו סעיף ה' כוונתו לחלק בין דין הרדב""ז שהביא בס""ק ח' דאם הוא מפי הטבעת אין לו תקנה ובין דין תשובת הרמ""א, משום דהתם מדאורייתא והא דרבנן, וק""ל:",,"@11שם(#)@33 ועיין בסי' פ' דמשם הביא תשו' רמ""א ראיה לדינו מדכ' שם לשון מוטב דיעבור כו' ולא כתב שיש איסו' בדבר משמע דלא מיירי רק אם ד""ז באקראי אבל מי שהוא תמיד כך ויעבו' לעולם זמן תפלה שרי להתפלל כיון דאינו בו רק איסו' דרבנן ע""ש וא""כ ה""ה בשות' מ""ר שהוא ג""כ דרבנן ולזה רומז המג""א למ""ש בסי' ע""ו סעיף ז' בשם הרא""ש בסקי""א ומה שרומז לסי' ע""ו סעיף ה' כוונתו לחלק בין דין הרדב""ז שהביא בסק""ח דאם הוא מפי הטבעת אין לו תקנה ובין דין תשוב' הרמ""א משום דהתם מדאו' והא דרבנן וק""ל:",Magen Avraham 78:2,
עט,א,"(מג""א ס""ק ב) עקום. הוא לקמן סימן תרמ""ה סעיף ח':",@22סימן עט,"@11מ""א סק""ב (#)@33 עקום הוא לקמן סי' תרמ""ה סעיף א':",Magen Avraham 79:2,
,,"(שם) והרמב""ם. ר""ל, דלהרמב""ם שכתב דין זה דצדדים כלאחריו, מיירי כשאי אפשר לו להחזיר [רק] לצדדין, דבהאי גוונא מבואר בסוף סימן פ""א דדי בצדדים, אבל היכא דאפשר אז אין צדדים כלפניו, כן כתב הכסף משנה בשם הר""ר מנוח. אבל הפוסקים חולקים על זה, ולכן סיים המג""א דצדדים שלפניו כולי עלמא מודו דהוי כלפניו:",,"@11שם (#)@33 והרמב""ם ר""ל דלהרמב""ם שכ' דין זה דצדדים כלאחריו מיירי כשא""א לו להחזיר לצדדין דבה""ג מבוא' בס""ס פ""א דדי בצדדים אבל היכ' דאפש' אז אין צדדים כלפניו כ""כ הכ""מ בשם ה""ר מנוח אבל הפוסקים חולקים ע""ז ולכן סיים המג""א דצדדים שלפניו. כ""ע מודו דהוי כלפניו:",Magen Avraham 79:2,
,,"(ט""ז ס""ק ב) שכלה. דכך הדין כמבואר בריש הסעיף. ועל זה סיים דבמי רגלים כו', ור""ל דאין להם ריח, דאלו יש להם ריח דינם כצואה עיין סימן פ""ז [סעיף ג]. וכוונת הט""ז למה כתב דין זה בצואה ולא כתב דהוא הדין למי רגלים, לכן כתב דמי רגלים מרחיקין כל הקהל ד' אמות כיון דאין צריך להרחיק רק מהמי רגלים עצמם דאין להם ריח, מה שאין כן בצואה דצריך להרחיק ממקום הריח אי אפשר להם להרחיק, וק""ל:",,"@11ט""ז סק""ב (#)@33 שכלה דכך הדין כמבואר בריש הסעיף וע""ז סיים דבמי רגלים כו' ור""ל דאין להם ריח דאלו יש להם ריח דינם כצואה עיין סי' פ""ו. וכוונת הט""ז למה כתב דין זה בצואה ולא כתב דה""ה למ""ר לכן כ' דמ""ר מרחיקין כל הקהל ד""א כיון דא""צ להרחיק רק מהמ""ר עצמם דאין להם ריח משא""כ בצואה דצריך להרחיק ממקום הריח א""א להם להרחיק וק""ל:","Turei Zahav on Shulchan Arukh, Orach Chayim 79:2",
,,"(שם) ואיני יודע. זהו טעות סופר, דיכולים להחזיר פניהם כמו שכתב המג""א ס""ק ג':",,"@11שם (#)@33 ואיני יודע. זהו ט""ס דיכולי' להחזיר פניהם כמ""ש המג""א סק""ב:","Turei Zahav on Shulchan Arukh, Orach Chayim 79:2",
,ב,"(מג""א ס""ק ו) בחדר. פירוש, דאין צריך דוקא בית אחר, אלא אפילו חדר אחר בבית אחד:",,"@11מ""א סק""ו (#)@33 בחדר. פי' דא""צ דוקא בית אחר אלא אפי' חדר אחר בבית אחד:",Magen Avraham 79:6,
,,"(שם ס""ק ח) לכולי עלמא. פירוש, אפילו למאן דאוסר בסוף סימן ע""ה [ב""ח ד""ה ושער; מ""א ס""ק ט; ט""ז ס""ק ב]. בערוה במעצים עיניו, הכא בצואה שאני, כיון דהוא בחדר אחר אין האיסור לרשב""א [שהובא בשו""ע סעיף ב]. אלא משום שרואה אותה, ושרי אם מעצים עיניו:",,"@11סק""ח (#)@33 לכ""ע פירוש אפי' למאן דאוסר בס""ס ע""ה בערוה במעצים עיניו הכא בצואה שאני כיון דהוא בחדר אחר אין האיסו' לרשב""א אלא משום שרואה אותה ושרי אם מעצים עיניו:",Magen Avraham 79:8,
פא,א,"(מג""א ס""ק א) מסתמא גם הוא יכול לאכול אבל אם הוא אינו יכול לאכול כגון דחליש, כצ""ל:",,,,
,,"(שם) כמו שכתוב סימן ע""ו סעיף ה' . [כצ""ל]. קצת קשה דמשמע התם דדוקא לאותו אדם עצמו אסור, ומנא ליה להמג""א דהוא הדין לאחרים. ועיין בספר חמד משה [אות ב], ואינו כעת לפני:",@22סי' פא,"@11מ""א סק""א (#)@33 כמ""ש סי' ע""ו ס""ה. ק""ק דמשמע התם דדוקא לאותו אדם עצמו אסור ומ""ל להמ""א דה""ה לאחרים ועיין בס' חמד משה ואינו כעת לפני:",Magen Avraham 81:1,
,,"(שם ס""ק ב) צ""ע. ר""ל, שיש ספק אם משערין בשיעור פרס לחם לגדול:",,"@11סק""ב (#)@33 צ""ע ר""ל שיש ספק אם משערין בשיעור פרס לחם לגדול:",Magen Avraham 81:2,
פב,א,"(מג""א ס""ק ב) כחרס. צואה כחרס נקרא בגמרא [ברכות כה, א] כל שתזרק ועדיין אינה נפרכת יש לה דין צואה:",@22סי' פב,"@11מ""א סק""ב (#)@33 כחרס צואה כחרס נקרא בגמ' כל שתזרק ועדיין אינה נפרכת יש לה דין צואה:",Magen Avraham 82:2,
,,"(שם) עד שתזרק ונפרכת, כצ""ל:",,,,
פג,א,"(שם) מביא הטור על זה מבית הכסא שלנו. בית הכסא דפרסאי הוא המבואר בשו""ע סעיף ד' דהוה ליה כסתום, וכתב על זה הטור בתי הכסאות שלנו אע""פ שהם סתומים אסור משום דרגילים להשתין בהם, ע""ש. א""כ משמע דכך היו בית הכסא דפרסאי. אבל תמיה לי ראיה זו שמביא הט""ז דהא בית הכסא דפרסאי מותר לקרות בתוכן, ולענין בתוכן מה יועילו המחיצות, ולכן אין היתר אלא בחפירה, וצ""ע:",@22סי' פג,"@11ט""ז סק""א (#)@33 מבי' הטור ע""ז מב""ה שלנו. בה""כ דפרסאי הוא המבואר בש""ע סעיף ד' דה""ל כסתום וכתב ע""ז הטור בה""כ שלנו אע""פ שהם סתומים אסור משום דרגילים להשתין בהם ע""ש א""כ משמע דכך היה בה""כ דפרסאי אבל תימה לי ראיה זו שמביא הט""ז דהא בה""כ דפרסאי מותר לקרות בתוכן ולענין בתוכן מה יועילו המחיצות ולכן אין היתר אלא בחפיר' וצ""ע:","Turei Zahav on Shulchan Arukh, Orach Chayim 83:1",
,,"(מג""א ס""ק א) מחיצות מדקתני הנכנס. אפילו הכי אסור לו להתקרב",,"@11מ""א סק""א (#)@33 מחיצות מדקתני הנכנס אפ""ה אסור לו להתקרב בתפילין עד המחיצה:",Magen Avraham 83:1,
,,בתפילין עד המחיצה:,,,,
,,"(שם) הרב ב""י סימן ג' . דנכנס דקאמר היינו שנכנס תוך אותה שדה שהיתה מיוחדת לו לבית הכסא:",,"@11שם (#)@33 כ' ב""י סי' ג'. דנכנס דקאמר היינו שנכנס תוך אותה שדה שהיתה מיוחדת לו לבה""כ:",Magen Avraham 83:1,
,,"(שם) והדין (נמי) מהו. מי נימא והדין נמי לבית הכסא או דלמא לתשמישא בעלמא קאמר, הובא בעיא זו בשו""ע סעיף ג'. ואהא הקשה המג""א דלהרב ב""י דסוגית הש""ס מיירי בלי מחיצות א""כ ההוא דרב חסדא דבית הכסא חדתי מותר לקרות כנגדו ולא בתוכו, הובא הש""ס במג""א ס""ק ה', ר""ל דמקום המושב אסור, וא""כ אפילו אם מקום המושב מוקף מחיצות אין אסור אלא מקום המושב, א""כ איך שייך על זה לתשמישא בעלמא:",,"@11שם (#)@33 והדין נמי מהו מי נימא והדין נמי לבה""כ או דלמא לתשמישא בעלמא קאמר הובא בעיא זו בש""ע סעי' ג' ואהא הקשה המ""א דלהב""י דסוגית הש""ס מיירי בלי מחיצות א""כ ההוא דרב חסדא דבה""כ חדתי מותר לקרות כנגדו ולא בתוכן הובא הש""ס במג""א סק""ה ר""ל דמקום המושב אסור וא""כ אפילו אם מקום המושב מוקף מחיצות אין אסור אלא מקום המושב א""כ איך שייך ע""ז לתשמישא בעלמא:",Magen Avraham 83:1,
,,"(ט""ז ס""ק א) קרקע הבית הכסא, כצ""ל.:",,,,
,,"(מג""א ס""ק א) דלמא רב חסדא מיירי. לשון דלמא הוא לאו דווקא, אלא דרב חסדא [ודאי] ו]. מיירי בלא מחיצות, דמדרב חסדא מייתי הב""י ראיה, הובא בט""ז ריש ס""ק א':",,"@11שם (#)@33 דלמא ר""ח מיירי לשון דלמא הוא לאו דוקא אלא דר""ח מיירי בלא מחיצו' דמדר""ח מייתי הב""י ראיה הובא בט""ז ריש סק""א:",Magen Avraham 83:1,
,,"(שם) לו מחיצות ורבינא. ר""ל, דהש""ס פריך אדרב חסדא דעומד אדם נגד בית הכסא חדתי ומתפלל, מדרבינא דבעי הזמינו לבית הכסא מאי, והוצרך לתרץ דרבינא מבעיא ליה בתוכו, הובא במג""א ס""ק ה', והא שפיר י""ל דרבינא מבעיא ליה כנגדו דכיון דיש מחיצות חמור טפי:",,"@11שם (#)@33 לו מחיצות. ר""ל דהש""ס פריך אדר""ח דעומד אדם נגד בה""כ חדתי ומתפלל מדרבינ' דבעי הזמינו לבה""כ מאי והוצרך לתרץ דרבינא מבעיא ליה בתוכו הובא במג""א סק""ה והא שפיר י""ל דרבינא מבעיא ליה כנגדו דכיון דיש מחיצות חמיר טפי:",Magen Avraham 83:1,
,,"(שם) ורבינא על כרחך מיירי ביש. משום דהנך שני בעיות בעי רבינא ביחד בריש נדרים, יש זימון לבית הכסא או אין זימון, ואם תמצא לומר יש זימון אמר הדין ביתא כו', וכיון דבעיא שניה מיירי בבית המוקף מחיצות, מסתמא גם בעיא ראשונה דכוותה:",,"@11שם (#)@33 ורבינא ע""כ מיירי ביש. משום דהנך ב' בעיות בעי רבינ' ביחד בריש נדרים יש זימון לבה""כ או אין זימון ואת""ל יש זימון אמר הדין ביתא וכיון דבעי' שניה מיירי בבית המוקף מחיצות מסתמא גם בעיא ראשונה דכוותה:",Magen Avraham 83:1,
,,"(שם) המחיצות דאלו חוץ למחיצות. כלומר, וכי תימא דמקשה הבין דרבינא בעי אפילו חוץ למחיצות הבית ואהא מתרץ באמת דבתוכו בעי היינו תוך הבית אפילו רחוק ממקום המושב, להכי קאמר המג""א דזה אינו, דהא חוץ למחיצות אפילו בישן מותר סמוך למחיצה, וא""כ וודאי גם המקשה הבין דלא בעי רבינא אלא תוך המחיצות לכולי עלמא:",,"@11שם (#)@33 המחיצות דאלו חוץ למחיצות. כלומר וכ""ת דמקשה הבין דרבינא בעי אפילו חוץ למחיצו' הבית ואהא מתרץ באמת דבתוכו בעי היינו תוך הבית אפי' רחוק ממקום המושב לה""ק המג""א דז""א דהא חוץ למחיצות אפילו בישן מותר סמוך למחיצה וא""כ ודאי גם המקשה הבין דלא בעי רבינא אלא תוך המחיצות לכ""ע:",Magen Avraham 83:1,
,,"(שם) הרב ב""י מדפריך מרבא, כצ""ל:",,,,
,,"(שם) עיין סימן ע""ט . פירוש, אפילו למאן דאמר בסימן ע""ט סעיף ב' דמועיל הפסקה לריח רע, מכל מקום מחיצות של הבית הכסא עצמו מודים דלא:",,"@11שם (#)@33 עסי' ע""ט פי' אפילו למ""ד בסי' ע""ט סעיף ב' דמועיל הפסקה לריח רע מ""מ מחיצות של הבה""כ עצמו מודים דלא:",Magen Avraham 83:1,
,ב,"(שם ס""ק ב) אם יש לו. ודאי דפשטא דמלתא לפי דברי הב""י דמיירי הכל בבית הכסא שאין לו מחיצות, משמע דמה דאמרינן אבל לא בתוכו היינו במקום המושב עצמו. אלא דהמג""א קא משמע לן דאם יש מחיצות סביבות המושב אזי אסור כל בתוך המחיצות, וכך מבואר מסקנתו דהמג""א בס""ק א', אע""ג דמעיקרא רצה שם לומר איפכא, ע""ש:",,"@11סק""ב (#)@33 אם יש לו. ודאי דפשטא דמלתא לפ""ד הב""י דמיירי הכל בבה""כ שאין בו מחיצות משמע דמה דאמרינן אבל לא בתוכו היינו במקום המושב עצמו. אלא דהמ""א קמ""ל דאם יש מחיצות סביבות המושב אזי אסור כל בתוך המחיצות וכך מבואר מסקנתו דהמג""א בסק""א אע""ג דמעיקרא רצה שם לומר איפכא ע""ש:",Magen Avraham 83:2,
,ד,"(ט""ז ס""ק ב) במי רגלים. פירוש, אע""ג דצריכין להרחיק ממי רגלים גם כן כמצואה כמבואר בסימן פ""ז [סעיף ג], [מכל מקום] לענין מה שחלק אהב""י בס""ק הקודם לאסור חוץ להמחיצות, בהא מיקל כאן במי רגלים כהב""י דחוץ למחיצות מותר:",,"@11ט""ז סק""ב (#)@33 במי רגלים. פי' אע""ג דצריכין להרחיק ממ""ר ג""כ כמצואה כמבואר בסימן פ""ו לענין מה שחולק אהב""י בס""ק הקודם לאסור חוץ להמחיצות בהא מיקל כאן במ""ר כהב""י דחוץ למחיצות מותר:","Turei Zahav on Shulchan Arukh, Orach Chayim 83:2",
,ה,"(מג""א ס""ק ה) והאמר רפרם אמר רב חסדא, כצ""ל:",,,,
,,"(ט""ז ס""ק ג) דין בית הכסא ולפי זה. פירוש, אם אינו מכוסה, וסבירא ליה דהמרדכי לא התיר אלא א""כ מכוסה, אע""ג דהיתרא דכיסוי כתב בלשון ועוד, מכל מקום אין היתר בלעדו:",,"@11ט""ז סק""ג (#)@33 דין ב""ה ולפ""ז. פי' אם אינו מכוסה וס""ל דהמרדכי לא התיר אא""כ מכוסה אע""ג דהתיר' דכיסוי כ' בלשון ועוד מ""מ אין היתר בלעדו:","Turei Zahav on Shulchan Arukh, Orach Chayim 83:3",
,,"(מג""א ס""ק ה) עיניו ולמה כתב. אין המג""א מפרש דהב""י מיירי באין מכוסה כאשר פירש הט""ז ס""ק ג', אלא משמע ליה דהב""י בלשון פלוגתא אהמרדכי כתביה לאסור אף במכוסה, לכן הקשה דאיך כתב בשו""ע להתיר:",,"@11מ""א סק""ה (#)@33 עיניו ולמה כ'. אין המ""א מפרש דהב""י מיירי באין מכוסה כאשר פי' הט""ז סק""ג אלא משמע ליה דהב""י בלשון פלוגתא אהמרדכי כתבי' לאסור אף במכוסה לכן הקשה דאיך כ' בש""ע להתיר:",Magen Avraham 83:5,
,,"(שם) והנה קשה לרש""י. כלומר, דהוקשה לרש""י ז""ל אדפריך לרפרם מרבא הא ממתניתין גופיה מצי למפרך, לכך פירש דרפרם מיירי ברחוק ד' אמות משום הכי לא קשיא עליה ממתניתין:",,"@11(שם) (#)@33 והנה קשה לרש""י. כלומר דהוקשה לרש""י ז""ל אדפריך לרפרם מרבא הא ממתני' גופיה מצי למפרך ולכן פי' דרפרם מיירי ברחוק ד""א מש""ה לא קשיא עליה ממתני':",Magen Avraham 83:5,
,,"(שם) והנה קשה להמרדכי. פירוש, דבהצעה שכתב תחלה דרפרם מיירי ברחוק ד' אמות, מיושב קושיתו אהמרדכי שכתב דמפרש בבית הכסא שאין בו צואה, משום הכי שפיר בעי רבינא אי מיירי רפרם בחדתי או בישן שאין בו צואה, וכיון דזהו בעיית רבינא מיושב שפיר דברי המרדכי משום דסבירא ליה כהפוסקים שהביא הב""י [ד""ה ואם] דבעיא דרבינא לקולא, משום דבהזמנה בעלמא פשיטא ליה לרבינא דמדאורייתא שרי, ולא בעי רק אי רבנן אסרו משום בזיון, וספק דרבנן לקולא. א""כ להלכתא מיירי רפרם בישן שאין בו צואה, אבל בחדש גם בתוכו מותר:",,"@11(שם) (#)@33 והנה קשה להמרדכי. פי' דבהצעה שכ' תחלה דרפרם מיירי ברחוק ד""א מיושב קושיתו אהמרדכי שכתב דמפרש בבה""כ שאין בו צואה מש""ה שפיר בעי רבינא אי מיירי רפרם בחדתי או בישן שאין בו צואה וכיון דזהו בעייא רבינא מיושב שפיר דברי המרדכי משום דס""ל כהפוסקים שהביא הב""י דבעי' דרבינא לקולא משום דבהזמנה בעלמא פשיטא לרבינא דמדאורייתא שרי ולא בעי רק אי רבנן אסרו משום בזיון וספק דרבנן לקולא א""כ להלכת' מיירי רפרם בישן שאין בו צואה אבל בחדש גם בתוכו מותר:",Magen Avraham 83:5,
,,"(שם) דרפרם גופיה מבעי. ר""ל, אם הלכה כרפרם או לא:",,"@11(שם) (#)@33 דרפרם גופו מבעי'. ר""ל אם הלכה כרפרם או לא:",Magen Avraham 83:5,
,,"(שם) רק ד' אמות ורבא קאי, כצ""ל:",,,,
,,"(שם) ולכן כתב [המרדכי] אמר רפרם, כצ""ל:",,,,
,,"(שם) וא""כ לדידן דסבירא לן בעיא. וכל פלפולו של המג""א הוא להחזיק דברי הב""י לאסור לדינא ספסל זה אפילו מכוסה, דלא כדפסק כאן בשו""ע:",,"@11(שם) (#)@33 וא""כ לדידן דס""ל בעיא. וכל פלפולו של המ""א הוא להחזיק דברי הב""י לאסור לדינא ספסל זה אפילו מכוסה דלא כדפסק כאן בש""ע:",Magen Avraham 83:5,
,,"(שם) המגולה למכוסה. אין ר""ל דכל הבית הכסא מכוסה, חדא דנראה דכהאי גוונא שרי, דהא גרף של רעי דינו כבית הכסא בסימן פ""ז במג""א ס""ק א' ואפילו הכי כפה עליו כלי מותר, שם בסעיף ג'. ותו, דכאן הא אין הבית הכסא מכוסה, דהא הספסל דינו כבית הכסא ואין מכוסה בו רק הנקב. אלא כוונת המג""א דאין לחלק בין בית הכסא שהצואה מגולה ובין בית הכסא שהצואה מכוסה, וכן אפילו בית הכסא שאין בו צואה ומקום הצואה מכוסה כגון בית הכסא שהוא בחפירה שוה לא במדרון דאז הוי בית הכסא דפרסאי, והחפירה מכוסה ואפילו גם אין בו צואה אסור, ולכן ספסל זה שהוא בית הכסא ומקום הצואה הוא הנקב משום הכי אע""פ שאין צואה תוך הנקב והנקב מכוסה ג""כ לא מהני. ועיין בפסקי תוספות בסנהדרין [פ""ב סימן מח] שהביא הב""י [ד""ה ומ""ש רבינו] אהאי דינא דהגמרא, ובטור חו""מ סימן קנ""ה תראה שהפירוש כמו שכתבתי:",,"@11(שם) (#)@33 המגולה למכוסה. אין ר""ל דכל הבה""כ מכוסה חדא דנראה דכה""ג שרי דהא גרף של רעי דינו כבה""כ בסי' פ""ז במג""א סק""א ואפ""ה כפה עליו כלי מותר שם בסעיף ג' ותו דכאן הא אין הבה""כ מכוסה דהא הספסל דינו כבה""כ ואין מכוסה בו רק הנקב אלא כוונת המג""א דאין לחלק בין בה""כ שהצואה מגולה ובין בה""כ שהצואה מכוסה וכן אפילו בה""כ שאין בו צואה ומקום הצואה מכוסה כגון בה""כ שהוא בחפירה שוה לא במדרון דאז הוי בה""כ דפרסאי והחפירה מכוסה ואפילו אם אין בו צואה אסור ולכן ספסל זה שהוא בה""כ ומקום הצואה הוא הנקב מש""ה אע""פ שאין צואה תוך הנקב והנקב מכוסה ג""כ לא מהני. ועיין בפסקי תוס' בסנהדרין שהביא הב""י אהאי דינא דהגמ' ובטור ח""מ סי' קנ""ה תראה שהפירוש כמו שכתבתי:",Magen Avraham 83:5,
פד,א,"(ט""ז ס""ק ב) הר""ר מנוח. ועיין מג""א בסוף הלכות תפלין [סימן מה ס""ק ב]. מזה:",@22סי' פד,"@11ט""ז סק""א (#)@33 הר""ר מנוח. ועיין מג""א בסוף הלכות תפילין מזה:","Turei Zahav on Shulchan Arukh, Orach Chayim 84:1",
,,"(ט""ז ס""ק ג) דאסור לקרות לאדם במרחץ. עיין בכור שור סנהדרין דף ס""ה [ע""א]:",,,,
פה,ב,"(מג""א ס""ק ב) לשמוע הברכות. דזה חמור מהרהור וחשיב כמדבר, דהא צריך שיהיה כעונה:",@22סי' פה,"@11מ""א סק""ב (#)@33 לשמוע הברכות. דזה חמיר מהרהור וחשיב כמדבר דהא צריך שיהיה כעונה:",Magen Avraham 85:2,
,,"(מג""א ס""ק ה) בכלי שני. הוא בפרק כירה [שבת מ, ב] הובא בט""ז לקמן סימן שי""ח ס""ק י""ט:",,"@11סק""ה. (#)@33 בכלי שני הוא בפ' כירה הובא בט""ז לקמן סי' שי""ח סקי""ט:",Magen Avraham 85:5,
פז,א,"(ט""ז ס""ק ב) גרע מחרס. נראה דצ""ל גרע כחרס, דלא מצינו שיהיה גרוע מחרס:",פז,"@11ט""ז סק""ב. (#)@33 גרע מחרס נראה דצ""ל גרע כחרס דלא מצינו שיהיה גרוע מחרס:","Turei Zahav on Shulchan Arukh, Orach Chayim 87:2",
,,"(שם ס""ק ג) בהם מים. כן כתב הב""י [ד""ה ומ""ש אם וד""ה ומה] בשם התוספות והמרדכי [שם רמז פא] דבגרף ועביט של זכוכית ודומיהן אין מותר אלא א""כ נתן בהם מים. מיהו לגרסא שלפנינו בתוספות דווקא בעביט, אבל בגרף אפילו נתינת מים לא מהני. ולגרסת המהרש""א שם בתוספות אין צריך נתינת מים אפילו בגרף, ע""ש:",,"@11סק""ג. (#)@33 בהם מים כ""כ הב""י בשם התוס' והמרדכי דבגרף ועביט של זכוכית ודומיהן אין מותר אא""כ נתן בהם מים. מיהו לגרסא שלפנינו בתוס' דוקא בעביט אבל בגרף אפי' נתינת מים לא מהני ולגרסת המהרש""א שם בתו' א""צ נתינת מים אפילו בגרף ע""ש:","Turei Zahav on Shulchan Arukh, Orach Chayim 87:3",
,ב,"(שם ס""ק ד) הגאון כהרשב""ג. רשב""ג סבירא ליה דאם הגרף אחורי המטה מותר לקרות לפני המטה, דמטה חוצצת. ורבנן סבירא להו דאינה חוצצת, ומיירו במטה שמחיצותיה מגיעות לארץ וסתומה:",,"@11ט""ז סק""ד. (#)@33 הגאון כרשב""ג. רשב""ג ס""ל דאם הגרף אחורי המטה מותר לקרות לפני המטה דהמטה חוצצת ורבנן ס""ל דאינה חוצצת ומיירי במטה שמחיצותיה מגיעות לארץ וסתומה:","Turei Zahav on Shulchan Arukh, Orach Chayim 87:4",
,,"(שם) לפי שהאבעיא. דבעי רב יוסף מרב הונא מטה פחותה מג' שאינה גבוה ג' טפחים כלבוד (ואינה חוצצת), עשרה כרשותא אחרינא (וחוצצת), מג' עד יו""ד [מאי]. אמר ליה לא ידענא, ע""כ. וכיון דהגאון מפרש בעיא זו אליבא דרשב""ג, דהיינו באיזה אופן המטה חוצצת, לכן פסק הלכתא כוותיה:",,"@11(שם) (#)@33 לפי שהאבעי' דבעי ר' יוסף מרב הונא מטה פחותה מג' שאינה גבוה ג' טפחים כלבוד (ואינה חוצצת) עשרה כרשות' אחרינ' (וחוצצת) מג' ועד יו""ד א""ל לא ידענא ע""כ וכיון דהגאון מפרש בעי' זו אליב' דרשב""ג דהיינו באיזה אופן המטה חוצצת לכן פסק הלכת' כוותיה:","Turei Zahav on Shulchan Arukh, Orach Chayim 87:4",
,,"(שם) האיבעיא אליבא דרבי שמעון בן אלעזר. רשב""א סבירא ליה דאפילו בית גדול מאה אמה חשיב כולו כד' אמות, ואם הגרף בבית לא יקרא עד שיוציאנו או יניחנו תחת המטה, דאז חשיב כאלו הוא ברשות אחרת, ורבנן סבירא להו דלא חשיב כל הבית כד' אמות. ופירש רש""י דהאבעיא קאי אליבא דרשב""א, ואתחת המטה קאי, דאי (אמחיצות) [המחיצות]. של המטה רחוקים מהארץ פחות מג' כלבוד דמי, אי (בטמונים) [בגבוהים] עשרה לא מבעיא ליה דכיון שיש הפסק גדול כל כך אין זה כיסוי, ומבעיא ליה מג' עד יו""ד:",,"@11(שם) (#)@33 האיבעי' אליב' דרשב""א רשב""ג ס""ל דאפילו בית גדול מאה אמה חשיב כולו כד""א. ואם הגרף בבית לא יקרא עד שיוציאנו או יניחנו תחת המטה דאז חשיב כאלו הוא ברשות אחרת ורבנן ס""ל דלא חשיב כל הבית כד""א ופרש""י דהאבעי' קאי אליבא דרשב""א ואתחת המטה קאי דאי אמחיצות של המטה רחוקים מהארץ פחות מג' כלבוד דמי אי בטמונים עשרה לא מבעי' ליה דכיון שיש הפסק גדול כ""כ אין זה כיסוי ומבעי' ליה מג' עד י':","Turei Zahav on Shulchan Arukh, Orach Chayim 87:4",
,,"(מג""א ס""ק ד) [שם בטור] כאלו הוא ברשות. הטור כתב כן בשטת רש""י דהאבעיא אליבא דרשב""א, וז""ל [הטור], למעלה מעשרה כאלו הוא ברשות אחרת ולא חשוב כמכוסה, ע""כ. והגיה הב""י אחת במקום אחרת:",,"@11(שם) (#)@33 בטור כאלו הוא ברשות. הטור כ""כ בשטת רש""י דהאבעי' אליב' דרשב""א וז""ל למעלה מי' כאלו הוא ברשות אחרת ולא חשיב כמכוסה ע""כ והגיה הב""י אחת במקום אחרת:","Turei Zahav on Shulchan Arukh, Orach Chayim 87:4",
,,"(שם) וגדולה בסימן ע""ט. אע""ג דבלא נפרצה במילואה שפיר הוה ליה רשות אחרת, סבירא ליה להמג""א דאין המטה חשובה כמחיצה גמורה כל שאינה מכותל לכותל, ומחיצה שאני:",,"@11מ""א סק""ד. (#)@33 קטנה וגדולה בסי' ע""ט. אע""ג דבלא נפרצה במילוא' שפיר ה""ל רשות אחרת ס""ל להמג""א דאין המטה חשובה כמחיצ' גמורה כל שאינה מכותל לכותל מחיצה שאני:",Magen Avraham 87:4,
