Gur Aryeh on Vayikra 5:19:1	להלן יט, כא)	להלן ויקרא יט, כא)
Gur Aryeh on Vayikra 5:19:1	להלן יד, יב)	להלן ויקרא יד, יב)
Gur Aryeh on Vayikra 5:19:2	להלן יט, כא)	להלן ויקרא יט, כא)
Gur Aryeh on Vayikra 5:19:2	להלן יד, יב)	להלן ויקרא יד, יב)
Gur Aryeh on Vayikra 6:2:2	להלן כד, ב)	להלן ויקרא כד, ב)
Gur Aryeh on Vayikra 6:2:5	לעיל א, ט)	לעיל ויקרא א, ט)
Gur Aryeh on Vayikra 6:3:3	לעיל א, טז)	לעיל ויקרא א, טז)
Gur Aryeh on Vayikra 6:4:1	להלן טז, כג-	להלן ויקרא טז, כג-
Gur Aryeh on Vayikra 6:7:1	לעיל ב, ב)	לעיל ויקרא ב, ב)
Gur Aryeh on Vayikra 6:8:2	לעיל ב, א)	לעיל ויקרא ב, א)
Gur Aryeh on Vayikra 6:8:4	לעיל ב, ב)	לעיל ויקרא ב, ב)
Gur Aryeh on Vayikra 6:10:1	לעיל ב, יא)	לעיל ויקרא ב, יא)
Gur Aryeh on Vayikra 6:14:2	לעיל ב, ו)	לעיל ויקרא ב, ו)
Gur Aryeh on Vayikra 6:19:2	להלן ז, לג)	להלן ויקרא ז, לג)
Gur Aryeh on Vayikra 6:19:2	לקמן (ז, לג,	לקמן (ויקרא ז, לג,
Gur Aryeh on Vayikra 7:9:1	לעיל ב, א)	לעיל ויקרא ב, א)
Gur Aryeh on Vayikra 7:9:1	לעיל ב, א)	לעיל ויקרא ב, א)
Gur Aryeh on Vayikra 7:9:1	לעיל ו, יט)	לעיל ויקרא ו, יט)
Gur Aryeh on Vayikra 7:9:1	לעיל ו, יט)	לעיל ויקרא ו, יט)
Gur Aryeh on Vayikra 7:12:3	להלן כג, יז)	להלן ויקרא כג, יז)
Gur Aryeh on Vayikra 7:12:3	להלן כד, ז)	להלן ויקרא כד, ז)
Gur Aryeh on Vayikra 7:12:3	להלן כג, טז-	להלן ויקרא כג, טז-
Gur Aryeh on Vayikra 7:12:3	להלן כג, טז)	להלן ויקרא כג, טז)
Gur Aryeh on Vayikra 7:12:3	להלן כג, יז)	להלן ויקרא כג, יז)
Gur Aryeh on Vayikra 7:20:1	להלן כב, ג)	להלן ויקרא כב, ג)
Gur Aryeh on Vayikra 7:20:3	להלן כב, ג)	להלן ויקרא כב, ג)
Gur Aryeh on Vayikra 7:20:5	לעיל ה, ג)	לעיל ויקרא ה, ג)
Gur Aryeh on Vayikra 7:20:5	לעיל ה, ב)	לעיל ויקרא ה, ב)
Gur Aryeh on Vayikra 7:24:2	לעיל ג, יז)	לעיל ויקרא ג, יז)
Gur Aryeh on Vayikra 7:30:2	להלן י, טו)	להלן ויקרא י, טו)
Gur Aryeh on Vayikra 7:30:2	להלן ט, כ)	להלן ויקרא ט, כ)
Gur Aryeh on Vayikra 7:30:3	לעיל ג, ד)	לעיל ויקרא ג, ד)
Gur Aryeh on Vayikra 7:30:3	להלן ט, י)	להלן ויקרא ט, י)
Gur Aryeh on Vayikra 8:2:1	להלן ט, א)	להלן ויקרא ט, א)
Gur Aryeh on Vayikra 8:2:1	להלן ט, יז)	להלן ויקרא ט, יז)
Gur Aryeh on Vayikra 8:2:1	להלן ט, יז)	להלן ויקרא ט, יז)
Gur Aryeh on Vayikra 8:2:1	להלן ט, א)	להלן ויקרא ט, א)
Gur Aryeh on Vayikra 8:2:1	להלן ט, ד)	להלן ויקרא ט, ד)
Gur Aryeh on Vayikra 8:2:1	לעיל א, א)	לעיל ויקרא א, א)
Gur Aryeh on Vayikra 8:2:1	להלן ט, א)	להלן ויקרא ט, א)
Gur Aryeh on Vayikra 8:2:1	להלן ט, כג)	להלן ויקרא ט, כג)
Gur Aryeh on Vayikra 8:2:1	להלן י, א)	להלן ויקרא י, א)
Gur Aryeh on Vayikra 8:2:1	להלן י, ג)	להלן ויקרא י, ג)
Gur Aryeh on Vayikra 8:16:1	להלן ט, י)	להלן ויקרא ט, י)
Gur Aryeh on Vayikra 8:26:1	לעיל ז, יב)	לעיל ויקרא ז, יב)
Gur Aryeh on Vayikra 8:28:1	לעיל (ז, ל)	לעיל (ויקרא ז, ל)
Gur Aryeh on Vayikra 8:28:1	להלן טז, כג)	להלן ויקרא טז, כג)
Gur Aryeh on Vayikra 8:37:1	להלן טז, לד)	להלן ויקרא טז, לד)
Gur Aryeh on Vayikra 9:1:3	לעיל ח, ה)	לעיל ויקרא ח, ה)
Gur Aryeh on Vayikra 9:16:1	לעיל א, ג-	לעיל ויקרא א, ג-
Gur Aryeh on Vayikra 9:16:1	לעיל א, ד)	לעיל ויקרא א, ד)
Gur Aryeh on Vayikra 9:17:1	לעיל ב, ב)	לעיל ויקרא ב, ב)
Gur Aryeh on Vayikra 10:3:2	לעיל א, א)	לעיל ויקרא א, א)
Gur Aryeh on Vayikra 10:12:1	לעיל ו, ז-	לעיל ויקרא ו, ז-
Gur Aryeh on Vayikra 10:14:1	לעיל ט, כא)	לעיל ויקרא ט, כא)
Gur Aryeh on Vayikra 10:14:1	לעיל ו, ט)	לעיל ויקרא ו, ט)
Gur Aryeh on Vayikra 10:14:1	לעיל ט, יז)	לעיל ויקרא ט, יז)
Gur Aryeh on Vayikra 10:19:3	לעיל י, א)	לעיל ויקרא י, א)
Gur Aryeh on Vayikra 10:19:3	לעיל ט, יז)	לעיל ויקרא ט, יז)
Gur Aryeh on Vayikra 11:3:1	לעיל א, יז)	לעיל ויקרא א, יז)
Gur Aryeh on Vayikra 11:8:1	להלן יח, י)	להלן ויקרא יח, י)
Gur Aryeh on Vayikra 11:40:2	להלן כב, ח)	להלן ויקרא כב, ח)
Gur Aryeh on Vayikra 11:40:3	להלן כב, ח)	להלן ויקרא כב, ח)
Gur Aryeh on Vayikra 12:2:1	להלן יג, ב)	להלן ויקרא יג, ב)
Gur Aryeh on Vayikra 12:2:3	להלן טו, יט-	להלן ויקרא טו, יט-
Gur Aryeh on Vayikra 12:4:2	להלן כב, ג)	להלן ויקרא כב, ג)
Gur Aryeh on Vayikra 12:4:3	להלן כב, ד)	להלן ויקרא כב, ד)
Gur Aryeh on Vayikra 12:4:3	לעיל יא, לב)	לעיל ויקרא יא, לב)
Gur Aryeh on Vayikra 12:7:2	לעיל א, ד)	לעיל ויקרא א, ד)
Gur Aryeh on Vayikra 13:2:1	להלן יד, נו)	להלן ויקרא יד, נו)
Gur Aryeh on Vayikra 13:4:1	להלן יד, לז)	להלן ויקרא יד, לז)
Gur Aryeh on Vayikra 13:8:1	להלן יד, ד-	להלן ויקרא יד, ד-
Gur Aryeh on Vayikra 13:52:1	לעיל ח, לב)	לעיל ויקרא ח, לב)
Gur Aryeh on Vayikra 14:10:1	לעיל א, ג)	לעיל ויקרא א, ג)
Gur Aryeh on Vayikra 14:10:2	לעיל א, ט)	לעיל ויקרא א, ט)
Gur Aryeh on Vayikra 14:13:2	לעיל ז, א-	לעיל ויקרא ז, א-
Gur Aryeh on Vayikra 14:13:4	לעיל ד, לד)	לעיל ויקרא ד, לד)
Gur Aryeh on Vayikra 14:13:4	לעיל ז, א)	לעיל ויקרא ז, א)
Gur Aryeh on Vayikra 14:20:1	לעיל א, ט)	לעיל ויקרא א, ט)
Gur Aryeh on Vayikra 14:37:1	לעיל יג, מט)	לעיל ויקרא יג, מט)
Gur Aryeh on Vayikra 14:44:1	לעיל יג, נה)	לעיל ויקרא יג, נה)
Gur Aryeh on Vayikra 14:44:1	לעיל יג, נז)	לעיל ויקרא יג, נז)
Gur Aryeh on Vayikra 14:44:2	לעיל (יג, נא)	לעיל (ויקרא יג, נא)
Gur Aryeh on Vayikra 15:18:1	להלן כב, ד)	להלן ויקרא כב, ד)
Gur Aryeh on Vayikra 15:31:1	להלן יז, ט)	להלן ויקרא יז, ט)
Gur Aryeh on Vayikra 16:15:3	להלן כ, ג)	להלן ויקרא כ, ג)
Gur Aryeh on Vayikra 16:15:3	להלן יח, ל)	להלן ויקרא יח, ל)
Gur Aryeh on Vayikra 16:15:3	לעיל ה, א-	לעיל ויקרא ה, א-
Gur Aryeh on Vayikra 17:3:2	לעיל א, יא)	לעיל ויקרא א, יא)
Gur Aryeh on Vayikra 17:3:2	לעיל ד, כא)	לעיל ויקרא ד, כא)
Gur Aryeh on Vayikra 17:15:1	להלן כב, ח)	להלן ויקרא כב, ח)
Gur Aryeh on Vayikra 17:15:1	לעיל ה, ב)	לעיל ויקרא ה, ב)
Gur Aryeh on Vayikra 18:7:1	להלן כ, יא)	להלן ויקרא כ, יא)
Gur Aryeh on Vayikra 18:10:2	להלן כ, יד)	להלן ויקרא כ, יד)
Gur Aryeh on Vayikra 19:7:1	לעיל ז, יח)	לעיל ויקרא ז, יח)
Gur Aryeh on Vayikra 19:7:1	לעיל ז, יח)	לעיל ויקרא ז, יח)
Gur Aryeh on Vayikra 19:7:2	לעיל ז, יח)	לעיל ויקרא ז, יח)
Gur Aryeh on Vayikra 19:9:3	להלן כג, כב)	להלן ויקרא כג, כב)
Gur Aryeh on Vayikra 19:11:2	לעיל ה, כב)	לעיל ויקרא ה, כב)
Gur Aryeh on Vayikra 19:11:2	לעיל ה, כב)	לעיל ויקרא ה, כב)
Gur Aryeh on Vayikra 19:11:2	לעיל ה, כד)	לעיל ויקרא ה, כד)
Gur Aryeh on Vayikra 19:11:2	לעיל ה, כג-	לעיל ויקרא ה, כג-
Gur Aryeh on Vayikra 19:11:2	לעיל ה, כב)	לעיל ויקרא ה, כב)
Gur Aryeh on Vayikra 19:13:2	להלן כה, נג)	להלן ויקרא כה, נג)
Gur Aryeh on Vayikra 19:14:2	להלן כ, ט)	להלן ויקרא כ, ט)
Gur Aryeh on Vayikra 19:16:2	לעיל יח, ו)	לעיל ויקרא יח, ו)
Gur Aryeh on Vayikra 19:31:1	להלן כ, ו)	להלן ויקרא כ, ו)
Gur Aryeh on Vayikra 20:3:3	לעיל ה, טו-	לעיל ויקרא ה, טו-
Gur Aryeh on Vayikra 20:5:1	לעיל יח, כא)	לעיל ויקרא יח, כא)
Gur Aryeh on Vayikra 20:5:1	לעיל יח, כא)	לעיל ויקרא יח, כא)
Gur Aryeh on Vayikra 20:5:1	לעיל יח, כא)	לעיל ויקרא יח, כא)
Gur Aryeh on Vayikra 20:7:1	לעיל יא, מד)	לעיל ויקרא יא, מד)
Gur Aryeh on Vayikra 20:9:2	להלן כד, כא)	להלן ויקרא כד, כא)
Gur Aryeh on Vayikra 20:9:2	לעיל יט, יד)	לעיל ויקרא יט, יד)
Gur Aryeh on Vayikra 20:10:1	להלן כד, יז)	להלן ויקרא כד, יז)
Gur Aryeh on Vayikra 20:19:1	לעיל יח, יב)	לעיל ויקרא יח, יב)
Gur Aryeh on Vayikra 20:20:1	לעיל יח, כט)	לעיל ויקרא יח, כט)
Gur Aryeh on Vayikra 20:20:1	לעיל יח, כט)	לעיל ויקרא יח, כט)
Gur Aryeh on Vayikra 20:20:1	להלן (כה, מט)	להלן (ויקרא כה, מט)
Gur Aryeh on Vayikra 21:1:1	לעיל יז, יד)	לעיל ויקרא יז, יד)
Gur Aryeh on Vayikra 21:1:2	לעיל א, ה)	לעיל ויקרא א, ה)
Gur Aryeh on Vayikra 21:1:2	לעיל א, ה)	לעיל ויקרא א, ה)
Gur Aryeh on Vayikra 21:1:2	לעיל א, ה)	לעיל ויקרא א, ה)
Gur Aryeh on Vayikra 21:5:2	לעיל יט, כז)	לעיל ויקרא יט, כז)
Gur Aryeh on Vayikra 21:5:3	לעיל יט, כח)	לעיל ויקרא יט, כח)
Gur Aryeh on Vayikra 21:6:2	לעיל יט, כט)	לעיל ויקרא יט, כט)
Gur Aryeh on Vayikra 21:6:2	לעיל יח, כט)	לעיל ויקרא יח, כט)
Gur Aryeh on Vayikra 21:9:1	לעיל כ, י)	לעיל ויקרא כ, י)
Gur Aryeh on Vayikra 21:22:1	לעיל ח, כט)	לעיל ויקרא ח, כט)
Gur Aryeh on Vayikra 21:23:1	לעיל ד, ו,	לעיל ויקרא ד, ו,
Gur Aryeh on Vayikra 22:3:1	לעיל יב, ד)	לעיל ויקרא יב, ד)
Gur Aryeh on Vayikra 22:3:1	לעיל יב, יד)	לעיל ויקרא יב, יד)
Gur Aryeh on Vayikra 22:3:3	לעיל ז, כ-	לעיל ויקרא ז, כ-
Gur Aryeh on Vayikra 22:5:2	לעיל יא, לא)	לעיל ויקרא יא, לא)
Gur Aryeh on Vayikra 22:7:1	לעיל יב, ח)	לעיל ויקרא יב, ח)
Gur Aryeh on Vayikra 22:7:1	לעיל ז, יט)	לעיל ויקרא ז, יט)
Gur Aryeh on Vayikra 22:8:1	לעיל יא, לט-	לעיל ויקרא יא, לט-
Gur Aryeh on Vayikra 22:13:2	לעיל כא, ז)	לעיל ויקרא כא, ז)
Gur Aryeh on Vayikra 22:16:1	לעיל יט, יד)	לעיל ויקרא יט, יד)
Gur Aryeh on Vayikra 22:29:1	לעיל ז, יח)	לעיל ויקרא ז, יח)
Gur Aryeh on Vayikra 23:20:1	לעיל ז, ל)	לעיל ויקרא ז, ל)
Gur Aryeh on Vayikra 23:20:1	לעיל ז, לד)	לעיל ויקרא ז, לד)
Gur Aryeh on Vayikra 24:2:1	לעיל ו, ב)	לעיל ויקרא ו, ב)
Gur Aryeh on Vayikra 24:7:1	לעיל ב, ב)	לעיל ויקרא ב, ב)
Gur Aryeh on Vayikra 24:10:1	לעיל י, ד)	לעיל ויקרא י, ד)
Gur Aryeh on Vayikra 25:1:2	להלן כז, לד)	להלן ויקרא כז, לד)
Gur Aryeh on Vayikra 25:1:2	להלן כו, מו)	להלן ויקרא כו, מו)
Gur Aryeh on Vayikra 25:1:2	להלן כו, מו)	להלן ויקרא כו, מו)
Gur Aryeh on Vayikra 25:1:2	לעיל א, א)	לעיל ויקרא א, א)
Gur Aryeh on Vayikra 25:1:3	להלן כז, לד)	להלן ויקרא כז, לד)
Gur Aryeh on Vayikra 25:1:3	להלן כו, מו)	להלן ויקרא כו, מו)
Gur Aryeh on Vayikra 25:9:1	לעיל כג, כד)	לעיל ויקרא כג, כד)
Gur Aryeh on Vayikra 25:9:1	לעיל כג, כד)	לעיל ויקרא כג, כד)
Gur Aryeh on Vayikra 25:18:1	להלן כו, לד)	להלן ויקרא כו, לד)
Gur Aryeh on Vayikra 26:1:1	לעיל כה, מז)	לעיל ויקרא כה, מז)
Gur Aryeh on Vayikra 27:9:1	לעיל א, י)	לעיל ויקרא א, י)
Gur Aryeh on Vayikra 27:17:1	לעיל כה, יא)	לעיל ויקרא כה, יא)
Gur Aryeh on Bamidbar 1:4:1	להלן ז, י-	להלן במדבר ז, י-
Gur Aryeh on Bamidbar 1:49:1	להלן ג, טו)	להלן במדבר ג, טו)
Gur Aryeh on Bamidbar 1:49:1	להלן ד, ג)	להלן במדבר ד, ג)
Gur Aryeh on Bamidbar 1:49:1	להלן יד, כט)	להלן במדבר יד, כט)
Gur Aryeh on Bamidbar 1:51:3	להלן יז, יא)	להלן במדבר יז, יא)
Gur Aryeh on Bamidbar 1:51:3	להלן טז, כב)	להלן במדבר טז, כב)
Gur Aryeh on Bamidbar 1:51:3	להלן יז, כח)	להלן במדבר יז, כח)
Gur Aryeh on Bamidbar 1:51:3	להלן ח, יט)	להלן במדבר ח, יט)
Gur Aryeh on Bamidbar 2:9:1	להלן י, לה)	להלן במדבר י, לה)
Gur Aryeh on Bamidbar 3:15:1	לעיל א, מט)	לעיל במדבר א, מט)
Gur Aryeh on Bamidbar 3:15:2	להלן כו, נט)	להלן במדבר כו, נט)
Gur Aryeh on Bamidbar 3:39:1	לעיל א, ד)	לעיל במדבר א, ד)
Gur Aryeh on Bamidbar 3:39:1	לעיל א, ג)	לעיל במדבר א, ג)
Gur Aryeh on Bamidbar 3:45:1	להלן לב, א)	להלן במדבר לב, א)
Gur Aryeh on Bamidbar 4:2:1	לעיל ג, לט)	לעיל במדבר ג, לט)
Gur Aryeh on Bamidbar 4:5:1	להלן י, יג-	להלן במדבר י, יג-
Gur Aryeh on Bamidbar 4:13:3	להלן כד, ט)	להלן במדבר כד, ט)
Gur Aryeh on Bamidbar 4:22:1	לעיל ב, לב)	לעיל במדבר ב, לב)
Gur Aryeh on Bamidbar 4:22:1	לעיל א, ב)	לעיל במדבר א, ב)
Gur Aryeh on Bamidbar 4:22:1	לעיל ג, טו)	לעיל במדבר ג, טו)
Gur Aryeh on Bamidbar 4:22:1	לעיל ג, לט)	לעיל במדבר ג, לט)
Gur Aryeh on Bamidbar 4:22:1	לעיל א, ג)	לעיל במדבר א, ג)
Gur Aryeh on Bamidbar 4:25:2	לעיל ג, כה)	לעיל במדבר ג, כה)
Gur Aryeh on Bamidbar 4:47:1	להלן ח, כה)	להלן במדבר ח, כה)
Gur Aryeh on Bamidbar 5:2:3	להלן ט, ו)	להלן במדבר ט, ו)
Gur Aryeh on Bamidbar 5:2:3	להלן ט, ו)	להלן במדבר ט, ו)
Gur Aryeh on Bamidbar 5:2:3	להלן יט, יג)	להלן במדבר יט, יג)
Gur Aryeh on Bamidbar 5:12:1	לקמן (ו, ב,	לקמן (במדבר ו, ב,
Gur Aryeh on Bamidbar 5:12:2	להלן לה, כה)	להלן במדבר לה, כה)
Gur Aryeh on Bamidbar 6:15:2	להלן יח, כו)	להלן במדבר יח, כו)
Gur Aryeh on Bamidbar 7:11:1	לעיל ב, ב)	לעיל במדבר ב, ב)
Gur Aryeh on Bamidbar 7:13:1	להלן כח, יב)	להלן במדבר כח, יב)
Gur Aryeh on Bamidbar 7:15:1	להלן כט, ב,	להלן במדבר כט, ב,
Gur Aryeh on Bamidbar 7:15:1	להלן כח, טו)	להלן במדבר כח, טו)
Gur Aryeh on Bamidbar 8:4:1	להלן יט, יד)	להלן במדבר יט, יד)
Gur Aryeh on Bamidbar 8:8:1	להלן טו, כד)	להלן במדבר טו, כד)
Gur Aryeh on Bamidbar 8:17:1	לעיל ג, מה-	לעיל במדבר ג, מה-
Gur Aryeh on Bamidbar 8:25:1	להלן יח, ג)	להלן במדבר יח, ג)
Gur Aryeh on Bamidbar 8:25:1	לעיל ז, ט)	לעיל במדבר ז, ט)
Gur Aryeh on Bamidbar 8:25:1	לעיל ז, ז-	לעיל במדבר ז, ז-
Gur Aryeh on Bamidbar 8:25:1	לעיל ד, כז,	לעיל במדבר ד, כז,
Gur Aryeh on Bamidbar 8:25:1	לעיל ד, מז)	לעיל במדבר ד, מז)
Gur Aryeh on Bamidbar 9:18:1	להלן י, לה)	להלן במדבר י, לה)
Gur Aryeh on Bamidbar 9:18:1	להלן י, יא)	להלן במדבר י, יא)
Gur Aryeh on Bamidbar 10:12:1	להלן לג, א-	להלן במדבר לג, א-
Gur Aryeh on Bamidbar 10:12:2	להלן יא, לה)	להלן במדבר יא, לה)
Gur Aryeh on Bamidbar 10:17:1	לעיל ד, ה)	לעיל במדבר ד, ה)
Gur Aryeh on Bamidbar 10:17:2	לעיל ב, יז)	לעיל במדבר ב, יז)
Gur Aryeh on Bamidbar 10:21:1	לעיל ג, כה,	לעיל במדבר ג, כה,
Gur Aryeh on Bamidbar 10:21:1	לעיל ט, כ)	לעיל במדבר ט, כ)
Gur Aryeh on Bamidbar 10:28:1	להלן לג, א)	להלן במדבר לג, א)
Gur Aryeh on Bamidbar 10:29:4	להלן יא, לד)	להלן במדבר יא, לד)
Gur Aryeh on Bamidbar 10:29:4	להלן יא, ד)	להלן במדבר יא, ד)
Gur Aryeh on Bamidbar 10:29:4	להלן יא, א)	להלן במדבר יא, א)
Gur Aryeh on Bamidbar 10:33:2	לעיל ב, יז)	לעיל במדבר ב, יז)
Gur Aryeh on Bamidbar 10:34:1	להלן יד, יד)	להלן במדבר יד, יד)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יט)	לעיל במדבר ט, יט)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יח)	לעיל במדבר ט, יח)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יט)	לעיל במדבר ט, יט)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יז)	לעיל במדבר ט, יז)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יח)	לעיל במדבר ט, יח)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יט)	לעיל במדבר ט, יט)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, כ)	לעיל במדבר ט, כ)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יז)	לעיל במדבר ט, יז)
Gur Aryeh on Bamidbar 10:34:1	להלן יד, יד)	להלן במדבר יד, יד)
Gur Aryeh on Bamidbar 10:34:1	לעיל ט, יט)	לעיל במדבר ט, יט)
Gur Aryeh on Bamidbar 10:34:1	להלן יד, יד)	להלן במדבר יד, יד)
Gur Aryeh on Bamidbar 10:34:1	להלן יד, יד)	להלן במדבר יד, יד)
Gur Aryeh on Bamidbar 10:35:1	לעיל ב, יז)	לעיל במדבר ב, יז)
Gur Aryeh on Bamidbar 10:35:2	להלן יא, ד)	להלן במדבר יא, ד)
Gur Aryeh on Bamidbar 10:36:1	לעיל ג, לט)	לעיל במדבר ג, לט)
Gur Aryeh on Bamidbar 11:16:2	לעיל (ח, ו)	לעיל (במדבר ח, ו)
Gur Aryeh on Bamidbar 11:22:1	להלן יב, ז)	להלן במדבר יב, ז)
Gur Aryeh on Bamidbar 12:14:2	לעיל ח, ב)	לעיל במדבר ח, ב)
Gur Aryeh on Bamidbar 13:2:1	לעיל יב, טז)	לעיל במדבר יב, טז)
Gur Aryeh on Bamidbar 13:2:1	לעיל י, לה)	לעיל במדבר י, לה)
Gur Aryeh on Bamidbar 13:2:1	לעיל יב, א)	לעיל במדבר יב, א)
Gur Aryeh on Bamidbar 13:2:1	להלן טז, ד)	להלן במדבר טז, ד)
Gur Aryeh on Bamidbar 13:2:1	לעיל יא, לה)	לעיל במדבר יא, לה)
Gur Aryeh on Bamidbar 13:2:1	לעיל יב, א)	לעיל במדבר יב, א)
Gur Aryeh on Bamidbar 13:2:1	להלן טז, ג)	להלן במדבר טז, ג)
Gur Aryeh on Bamidbar 13:2:1	לעיל יב, טז)	לעיל במדבר יב, טז)
Gur Aryeh on Bamidbar 13:2:1	לעיל יב, טו)	לעיל במדבר יב, טו)
Gur Aryeh on Bamidbar 13:3:1	לעיל ט, כ)	לעיל במדבר ט, כ)
Gur Aryeh on Bamidbar 15:3:2	להלן פרקים כח, כט)	להלן במדבר פרקים כח, כט)
Gur Aryeh on Bamidbar 15:21:2	להלן יח, יב)	להלן במדבר יח, יב)
Gur Aryeh on Bamidbar 15:35:1	לעיל ו, כג)	לעיל במדבר ו, כג)
Gur Aryeh on Bamidbar 15:41:5	להלן לג, ג)	להלן במדבר לג, ג)
Gur Aryeh on Bamidbar 16:1:4	לעיל יג, ד-	לעיל במדבר יג, ד-
Gur Aryeh on Bamidbar 16:1:4	להלן כה, יד)	להלן במדבר כה, יד)
Gur Aryeh on Bamidbar 16:1:9	לעיל טו, לז-	לעיל במדבר טו, לז-
Gur Aryeh on Bamidbar 16:1:10	לעיל טו, לט)	לעיל במדבר טו, לט)
Gur Aryeh on Bamidbar 16:1:11	להלן כו, ז-	להלן במדבר כו, ז-
Gur Aryeh on Bamidbar 16:5:3	להלן כח, ב)	להלן במדבר כח, ב)
Gur Aryeh on Bamidbar 16:15:1	לעיל ג, כח)	לעיל במדבר ג, כח)
Gur Aryeh on Bamidbar 16:24:1	לעיל ט, כא)	לעיל במדבר ט, כא)
Gur Aryeh on Bamidbar 17:5:2	לעיל יב, יב)	לעיל במדבר יב, יב)
Gur Aryeh on Bamidbar 18:1:1	לעיל יז, כז)	לעיל במדבר יז, כז)
Gur Aryeh on Bamidbar 18:4:1	לעיל יז, כח)	לעיל במדבר יז, כח)
Gur Aryeh on Bamidbar 18:20:1	להלן לה, א-	להלן במדבר לה, א-
Gur Aryeh on Bamidbar 18:30:1	לעיל טו, יט)	לעיל במדבר טו, יט)
Gur Aryeh on Bamidbar 19:2:1	להלן לא, כא)	להלן במדבר לא, כא)
Gur Aryeh on Bamidbar 19:2:1	לעיל יח, כא)	לעיל במדבר יח, כא)
Gur Aryeh on Bamidbar 19:7:1	לעיל ה, ב)	לעיל במדבר ה, ב)
Gur Aryeh on Bamidbar 20:1:2	לעיל יט, ט)	לעיל במדבר יט, ט)
Gur Aryeh on Bamidbar 20:1:3	להלן לג, לח)	להלן במדבר לג, לח)
Gur Aryeh on Bamidbar 20:12:2	לעיל יא, כב)	לעיל במדבר יא, כב)
Gur Aryeh on Bamidbar 20:12:2	להלן לא, כא)	להלן במדבר לא, כא)
Gur Aryeh on Bamidbar 20:12:3	לעיל י, כט)	לעיל במדבר י, כט)
Gur Aryeh on Bamidbar 20:12:3	לעיל י, כט)	לעיל במדבר י, כט)
Gur Aryeh on Bamidbar 20:27:1	לעיל יז, כו)	לעיל במדבר יז, כו)
Gur Aryeh on Bamidbar 21:1:2	לעיל יג, כט)	לעיל במדבר יג, כט)
Gur Aryeh on Bamidbar 21:1:2	לעיל יג, כב)	לעיל במדבר יג, כב)
Gur Aryeh on Bamidbar 21:11:1	לעיל יט, ט)	לעיל במדבר יט, ט)
Gur Aryeh on Bamidbar 21:11:2	להלן לג, מז)	להלן במדבר לג, מז)
Gur Aryeh on Bamidbar 21:23:1	לעיל כ, יח-	לעיל במדבר כ, יח-
Gur Aryeh on Bamidbar 21:23:1	לעיל כ, יד)	לעיל במדבר כ, יד)
Gur Aryeh on Bamidbar 21:27:1	להלן כד, ג)	להלן במדבר כד, ג)
Gur Aryeh on Bamidbar 21:27:1	להלן כד, ג)	להלן במדבר כד, ג)
Gur Aryeh on Bamidbar 22:2:1	לעיל כא, א)	לעיל במדבר כא, א)
Gur Aryeh on Bamidbar 22:4:4	להלן לא, ח)	להלן במדבר לא, ח)
Gur Aryeh on Bamidbar 22:4:4	לעיל כא, כו)	לעיל במדבר כא, כו)
Gur Aryeh on Bamidbar 22:35:2	להלן כג, טז)	להלן במדבר כג, טז)
Gur Aryeh on Bamidbar 23:3:1	לעיל כב, יט)	לעיל במדבר כב, יט)
Gur Aryeh on Bamidbar 23:7:1	לעיל כב, ו)	לעיל במדבר כב, ו)
Gur Aryeh on Bamidbar 23:10:1	לעיל א, ג)	לעיל במדבר א, ג)
Gur Aryeh on Bamidbar 24:2:2	לעיל כב, יג)	לעיל במדבר כב, יג)
Gur Aryeh on Bamidbar 24:2:2	לעיל כב, יח)	לעיל במדבר כב, יח)
Gur Aryeh on Bamidbar 24:3:1	לעיל כג, יח)	לעיל במדבר כג, יח)
Gur Aryeh on Bamidbar 25:1:1	להלן כו, ה)	להלן במדבר כו, ה)
Gur Aryeh on Bamidbar 25:11:2	להלן לא, ו)	להלן במדבר לא, ו)
Gur Aryeh on Bamidbar 25:11:3	לעיל א, ב)	לעיל במדבר א, ב)
Gur Aryeh on Bamidbar 25:15:1	לעיל כב, ד)	לעיל במדבר כב, ד)
Gur Aryeh on Bamidbar 26:9:1	לעיל טז, ג)	לעיל במדבר טז, ג)
Gur Aryeh on Bamidbar 26:13:3	לעיל ג, כ,	לעיל במדבר ג, כ,
Gur Aryeh on Bamidbar 26:53:2	להלן לו, ז)	להלן במדבר לו, ז)
Gur Aryeh on Bamidbar 26:53:2	לעיל א, לג)	לעיל במדבר א, לג)
Gur Aryeh on Bamidbar 26:62:1	לעיל א, מט)	לעיל במדבר א, מט)
Gur Aryeh on Bamidbar 27:3:2	לעיל טו, לב)	לעיל במדבר טו, לב)
Gur Aryeh on Bamidbar 27:3:2	לעיל טו, לב-	לעיל במדבר טו, לב-
Gur Aryeh on Bamidbar 27:5:1	להלן לו, ה)	להלן במדבר לו, ה)
