Jerusalem Talmud Shabbat,1,1,4b,"@ר' בא בשם ר' חייא בר אשי כו'.# באחד מהם צ""ל: ""ר' בא @בר כהנא# בשם ר' חייא בר אשי"", וכעין זה לקמן פ""ג ה""ה ד""ו ע""ב."
Jerusalem Talmud Shabbat,2,1,4d,"@על ידי כן הוה שהר כו' צבע פתילתא מן חולא כו'.# ע' מ""ש ביאור זה בהגהותי סוף תרומות (עמ' 403), ודלא כק""ע.",Jerusalem Talmud Shabbat 2:1:17,"בְּקָרוֹ שֶׁלְּכֹהֵן שֶׁהָיָה עוֹבֵר אֶצֶל יִשְׂרָאֵל וְכֵן כֵּלָיו <i data-overlay=""Venice Columns"" data-value=""4d""></i>שֶׁלְּכֹהֵן שֶׁהָיָה נֶאֱרַג אֶצֶל יִשְׂרָאֵל הֲרֵי זֶה מַדְלִיק עַל גַּבָּיו שֶׁמֶן שְׂרֵיפָה וְאֵינוֹ חוֹשֵׁשׁ. יִשְׂרָאֵל וְכֹהֵן שֶׁהָיוּ שׁוֹתָפִין בְּחָנוּת מְמַלֵּא הוּא יִשְׂרָאֵל אֶת הַנֵּר שֶׁמֶן שְׂרֵיפָה וְעוֹלֶה בוֹ לָעֲלִייָה וְיוֹרֵד בּוֹ לְחָנוּת לַעֲשׂוֹת צְרָכָיו שֶׁלְּכֹהֵן אֲבָל לֹא צְרָכָיו שֶׁל יִשְׂרָאֵל. כֹּהֵן שֶׁבָּא אֶצֶל יִשְׂרָאֵל לַעֲשׂוֹת עִמּוֹ חֶשְׁבּוֹן וְהִדְלִיק עַל גַּבָּיו שֶׁמֶן שְׂרֵיפָה. אַף עַל פִּי שֶׁעָמַד הַכֹּהֵן וְהָלַךְ לוֹ אֵין מְחַייְבִין אוֹתוֹ לְכַבּוֹתוֹ עַד שֶׁיִּיכְבֶּה מֵאֵלָיו. רִבִּי חֲנַנְיָה בַּר עַכְבָּרִי הֲוָה אֲזַל וּמֵיעֲבֲד עִיבִידְתֵּיהּ גַּבֵּי רִבִּי חִייָה צִיפּוֹרַייָא. מִי אֲזִיל מֵיזִיל לֵיהּ הֲוָה מַלֵּי בּוֹצִינָא שֶׁמֶן שְׂרֵיפָה. וְלֹא כֵן סָֽבְרִנָן מֵימַר. לַעֲשׂוֹת צְרָכָיו שֶׁלְּכֹהֵן אֲבָל לֹא צְרָכָיו שֶׁל יִשְׂרָאֵל. <i data-overlay=""Vilna Pages"" data-value=""16a""></i>אָֽמְרִין. דִּלֹא הֲוָה עֲבַד כֵּן לָא הֲוָה אֲתִי. סָֽבְרִין מֵימַר. מָטָא בֵיתֵיהּ מַטְפִּי לָהּ. אָמַר רִבִּי חֲנִינָא. עַל יְדֵי כֵן הֲוָה שְׁהַר וְעַל יְדֵי כֵן הֲוָה קֶרַץ."
Jerusalem Talmud Shabbat,2,1,5b,"@והישן בבית אפל.# — ע' בבלי קנ""א ב'.",Jerusalem Talmud Shabbat 2:6:9,"אָמַר רִבִּי לֵוִי. בִּשְׁלֹשָׁה מְקוֹמוֹת הַשָּׂטָן מָצוּי לְקַטְרֵג. הַמְהַלֵּךְ בַּדֶּרֶךְ בְּעַצְמוֹ. וְהַיָּשֵׁן בְּבַיִת אָפֵל לְעַצְמוֹ. וְהַמְפָרֵשׂ בַּיָּם הַגָּדוֹל. אָמַר רִבִּי יִצְחָק בַּר מַרְיוֹן. אִילוּלֵי דִכְתִיב כֹּ֚ה אָמַ֣ר יְי הַנּוֹתֵ֥ן בַּיָּם֖ דָּ֑רֶךְ. כֵּיוָן שֶׁהָיָה אָדָם יוֹרֵד לְתוֹכוֹ הָיָה מֵת. וְרַבָּנִן אָמְרִין. הַנּוֹתֵ֥ן בַּיָּם֖ דָּ֑רֶךְ. מִן הָעֲצֶרֶת וְעַד הֶחָג. וּבְמַ֥יִם עַזִּי֭ם נְתִיבָֽה. מִן הֶחָג וְעַד חֲנוּכָּה. רִבִּי יוֹסֵה בְרֵיהּ דְּרִבִּי תַנְחוּם דִּכְפַר אָגִין עוּבְדָא הָיָה בְּאֶסְיָא. אֲתַא בָעֵי מִיפְרוֹשׂ מִן חַגָּא וְעַד חֲנוּכְּתָא. חַמְתֵּיהּ חָדָא מַטְרוֹנָה. אָֽמְרָה לֵיהּ. כְּדוֹן מַפְרִשִׂין. אִיתְחֲמֵי לֵיהּ אֲבוֹי. וְגַם־קְבוּרָ֖ה לֹֽא־הָ֣יְתָה לּ֑וֹ. וְלָא שְׁמַע לָא לְדֵין וְלָא לְדֵין וַאֲזַל בַיָּמָא. רִבִּי כֹהֵן אֲחוֹי דְרִבִּי חִייָה בַּר בָּא הֲוָה פְרִישׂ. אֲתַא בָעֵי מִיפְרוֹשׂ מִן חַגָּא לַחֲנוּכְּתָא. <i data-overlay=""Vilna Pages"" data-value=""20a""></i>אֲמַר לַאֲחוֹי. צְלוּ עָלַי. אֲמַר לֵיהּ. אִין. דִּצְלִיתִי עֲלָךְ. אֶלָּא אִין חֲמִיתִינוֹן לְצִיבּוּר מְצַלְייָן לְמִיטְרָא לָא תִתְרַחֵץ עַל צְלוּתִי. הָא דְאַתְּ קְטִיר לוּלָבָךְ קְטוֹר רַגְלָךְ."
Jerusalem Talmud Shabbat,3,1,5c,"@כיני מתני' מקיימין עליה תבשיל.# — .פי' היינו להשהות עליה את התבשיל אבל להחזיר את התבשיל אפי' ב""ה אליבא דר' יהודה מודין דאסור ואינן מתירין להחזיר אלא את החמין.",Jerusalem Talmud Shabbat 3:1:2,<strong><big>הלכה:</big></strong> כִּירָה שֶׁהִסִּיקוּהָ כול׳. כֵּינִי מַתְנִיתָא. מְקַייְמִין עָלֶיהָ תַבְשִׁיל. מַתְנִיתָא דְרִבִּי יוּדָה. דְּתַנְיָא. הָיוּ שְׁתֵּי כִירַיִים מַתְאִימוֹת. אַחַת גְּרוּפָה וּקְטוּמָה. וְאַחַת לֹא גְרוּפָה וְלֹא קְטוּמָה. מְקַייְמִין עַל הַגְּרוּפָה וְעַל הַקְּטוּמָה. מַה מְקַייְמִין עָלֶיהָ. בֵּית שַׁמַּי אוֹמְרִין. אֵין מְקַייְמִין עָלֶיהָ כְּלוּם. וּבֵית הִלֵּל אוֹמְרִין. חַמִּין אֲבָל לֹא תַבְשִׁיל. הֶעֱבִיר אֶת הַמֵּיחָם. הַכֹּל מוֹדִין שֶׁלֹּא יַחֲזִיר. דִּבְרֵי רִבִּי מֵאִיר. רִבִּי יְהוּדָה אוֹמֵר. בֵּית שַׁמַּי אוֹמְרִין. חַמִּין אֲבָל לֹא תַבְשִׁיל. וּבֵית הִלֵּל אוֹמְרִין. חַמִּין וְתַבְשִׁיל. הֶעֱבִיר אֶת הַמֵּיחָם בֵּית שַׁמַּי אוֹמְרִין. לֹא יַחֲזִיר. וּבֵית הִלֵּל אוֹמְרִין. יַחֲזִיר.
Jerusalem Talmud Shabbat,3,1,5d,"@אין תימר מיניין יש כאן כו'.# — ע' מ""ש בזה לעיל בתרומות פ""ב (עמ' 84).",Jerusalem Talmud Shabbat 3:1:12,תַּנֵּי. לֹא תְמַלֵּא אִשָּׁה קְדֵירָה עֲסִיסִיּוֹת וְתוּרְמוֹסִין וְתִתְּנֵם לְתוֹךְ הַתַּנּוּר עֶרֶב שַׁבָּת עִם חֲשֵׁיכָה. וְאִם נָֽתְנָה מוֹצָאֵי שַׁבָּת אֲסוּרִין בִּכְדֵי שֶׁייֵעָשׂוּ רִבִּי אָחָא אָמַר. בְּמֵזִיד. כְּרִבִּי מֵאִיר. רִבִּי יוֹסֵי אָמַר. בְּשׁוֹגֵג. כְּרִבִּי יוּדָה. אָמַר רִבִּי מָנָא. יְאוּת אָמַר רִבִּי יוֹסֵי רַבִי. הַנּוֹטֵעַ בַּשַּׁבָּת שׁוֹגֵג יְקַייֵם. מֵזִיד יַעֲקוֹר. וּבַשְּׁבִיעִית בֵּין שׁוֹגֵג בֵּין מֵזִיד יַעֲקוֹר. רִבִּי יְהוּדָה אוֹמֵר. חִילּוּף הַדְּבָרִים. הַנּוֹטֵעַ בַּשַּׁבָּת בֵּין בְּשׁוֹגֵג בֵּין בְּמֵזִיד יַעֲקוֹר. וּבַשְּׁבִיעִית שׁוֹגֵג יְקַייֵם וּמֵזִיד יַעֵקוֹר. לָמָּה. מִפְּנֵי שֶׁהֲנָייַת שַׁבָּת עָלָיו. וְכָאן. מִכֵּיוָן שֶׁאַתְּ אוֹמֵר. יַמְתִּין לְמוֹצָאֵי שַׁבָּת כְּדֵי שֶׁיֵּיעָשׂוּ. כְּמִי שֶׁלֹּא נֶהֱנֶה מַחְמַת שַׁבָּת כְּלוּם. וּמַה טַעֲמוֹן דְּרַבָּנִן. נֶחְשְׁדוּ עַל הַשְּׁבִיעִית וְלֹא נֶחְשְׁדוּ עַל הַשַּׁבָּתוֹת. דָּבָר אַחֵר. מוֹנִין לַשְּׁבִיעִיוֹת וְאֵין מוֹנִין לַשַּׁבָּתוֹת. הֵיךְ עֲבִידָה. נָטַע פָּחוּת מִשְּׁלֹשִׁים יוֹם לִפְנֵי שְׁבִיעִית וְנִכְנְסָה שְׁבִיעִית. אִין תֵּימַר. חֲשָׁד. אֵין כָּאן חֲשָׁד. אִין תֵּימַר. מִינְייָן. אֵין כָּאן מִינְייָן. נָטַע פָּחוּת מִשְּׁלֹשִׁים יוֹם לִפְנֵי שְׁמִינִית וְנִכְנְסָה שְׁמִינִית. אִין תֵּימַר. חֲשָׁד. יֵשׁ כָּאן חֲשָׁד. אִין תֵּימַר. מִינְייָן. יֵשׁ כָּאן מִינְייָן. וַתְייָא כְּמָאן דְּאָמַר. מִפְּנֵי הַחֲשָׁד. בְּרַם כְּמָאן דְּאָמַר. מִפְּנֵי הַמִּינְייָן. קָֽנְסוּ בְשׁוֹגֵג מִפְּנֵי הַמֵּזִיד.
Jerusalem Talmud Shabbat,3,1,6b,"@הכל מודין בכלי שני כו'.# פי' אפי' לחכמים דפליגי על ר""מ",Jerusalem Talmud Shabbat 3:4:4,"הַכֹּל מוֹדִין בְּכֶלִי שֵׁינִי שֶׁהוּא מוּתָּר. מַה בֵּין כֶּלִי רִאשׁוֹן מַה בֵּין כֶּלִי שֵׁינִי. אָמַר רִבִּי יוֹסֵי. כָּאן <i data-overlay=""Vilna Pages"" data-value=""25a""></i>הַיָּד שׁוֹלֶטֶת וְכָאן אֵין הַיָּד שׁוֹלֶטֶת. אָמַר רִבִּי יוֹנָה. כָּאן וְכָאן אֵין הַיָּד שׁוֹלֶטֶת. אֶלָּא עָשׂוּ הַרְחֵק לְכֶלִי רִאשׁוֹן וְלֹא עָשׂוּ הַרְחֵק לְכֶלִי שֵׁינִי (מתני׳. הָאִילְפָס וְהַקְּדֵירָה שֶׁהֶעֱבִירָן מְרוּתָּחִין כול׳.) אָמַר רִבִּי מָנָא. הָהֵן פִּינְכָּא דְאוֹרִזָא מְסַייֵעַ לְאַבָּא. הָהֵן פִּינְכָּא דִגְרִיסָא מְסַייֵעַ לֵיהּ לְאַבָּא. דְּאַתְּ מְפַנֵּי לֵיהּ מִן אָתָר לָאָתָר. וְעַד כְּדוֹן הוּא רוֹתֵחַ."
Jerusalem Talmud Shabbat,5,1,7b,"@מנן אילין מילייא? (פי' שבמרדעת מותר לצאת בחצר וברצועה אסור) א""ל תנינן הלכות שבת כו' ויתיבניה (פי' ר' ירמיה לר' זעירא).#"
Jerusalem Talmud Shabbat,6,1,8c,"@לאו לאו משום דרכי האמורי.# — ע' ב' שבועות ל""ו א'.",Jerusalem Talmud Shabbat 6:9:4,אִית תַּנָּיֵי תַנֵּי וּמַחֲלִיף. רִבִּי חֲנַנָיָה בְשֵׁם רִבִּי יוֹחָנָן כְּמַתְנִיתָן. רִבִּי שְׁמוּאֵל רִבִּי אַבָּהוּ בְשֵׁם רִבִּי יוֹחָנָן. כָּל־שֶׁהוּא מְרַפֵּא אֵין בּוֹ מִשּׁוּם דַּרְכֵי הָאֱמֹרִי. דרגי דרגיבת. מִשּׁוּם דַּרְכֵי הָאֱמֹרִי. רִבִּי יְהוּדָה אָמַר. מִשּׁוּם דָּגוֹן עֲבוֹדָה זָרָה. וְרֹ֨אשׁ דָּג֝וֹן וּשְׁתֵּ֣י ׀ כַּפּ֣וֹת יָדָ֗יו. דונו דני. מִשֵּׁם דַּרְכֵי הָאֱמֹרִי. רִבִּי יְהוּדָה אוֹמֵר. מִשֵּׁם דָּן עֲבוֹדָה זָרָה. וְאָֽמְר֗וּ חֵ֤י אֱלֹהֶ֨יךָ֙ דָּ֔ן. לָאו לָאו. מִשּׁוּם דַּרְכֵי הָאֱמֹרִי. רִבִּי יְהוּדָה אוֹמֵר. מִשֵּׁם עֲבוֹדָה זָרָה. וַיֹּֽאמְר֣וּ לָ֭אֵל ס֣וּר מִמֶּ֑נּוּ וְדַ֥עַת דְּ֝רָכֶ֗יךָ לֹ֣א חָפָֽצְנוּ׃
Jerusalem Talmud Shabbat,7,1,20a,"@טריקסימון.# — הוא עולשין (כלאים פ""א ה""ב [כ""ז ע""א])."
Jerusalem Talmud Shabbat,8,1,11c,"@חוץ מן העשוי כחפיסה (כצ""ל).# — פי' שהיא בצורה שאי אפשר לקנח בה."
Jerusalem Talmud Shabbat,9,1,11d,"@מ""ט דר""ע תעב תתעבנו כו'.# — צ""ל: תזרם כמו דוה כנדה כו' טעמא דר""ע תזרם כמו דוה צאיהו כו' שקץ תשקצינו צאיהו נבליהו מניין לרבנן צאיהו נבליהו (פי' שמן תזרם כמו דוה אין ראייה) ר' שמואל כו',",Jerusalem Talmud Shabbat 9:1:3,מַה טַעֲמֵיהּ דְּרִבִּי עֲקִיבָה. תַּעֵב תְּֽתַעֲבֶ֖נּוּ. כְּנִידָּה. מַה טַעֲמוֹן דְּרַבָּנִין. שַׁקֵּ֧ץ ׀ תְּשַׁקְּצֶ֛נּוּ. כִשְׁרָצִים. מַה מְקַייְמִין רַבָּנִן טַעֲמֵיהּ דְּרִבִּי עֲקִיבָה. תַּעֵב תְּֽתַעֲבֶ֖נּוּ. צָאֵיהוּ נַבְּלֵיהוּ. מַה מְקַייֵם רִבִּי עֲקִיבָה טַעֲמוֹן דְּרַבָּנִן. שַׁקֵּ֧ץ ׀ תְּשַׁקְּצֶ֛נּוּ. שַׁקְּצֵיהוּ נַבְּלֵיהוּ. מְנַיִן לְרַבָּנִן נַבְּלֵיהוּ. רִבִּי שְׁמוּאֵל רִבִּי אַבָּהוּ בְשֵׁם רִבִּי אֶלְעָזָר. צֵ֖א תֹּ֥אמַר לֽוֹ. צוֹאְה תֹאמַר לוֹ. צָאֵיהוּ נַבְּלֵיהוּ. אֶת שֶׁקּוֹרִין אוֹתוֹ פְּנֵי מֶלֶךְ קוֹרִין אוֹתוֹ פְּנֵי כֶלֶב. עֵין כּוֹס עֵין קוֹץ. גָּדִיָּא גָלִייָא. רִבִּי תַנְחוּמָה בְשֵׁם רַב חוּנָא. הָעַ֞י אֲשֶׁ֨ר עִם־בֵּ֥ית אָ֨וֶן֙ מִקֶּ֣דֶם לְבֵֽית־אֵ֔ל. מִקֶּדֶם הָיוּ קוֹרִין אוֹתוֹ בֵּיתְאֵל וְעַכְשָׁיו קוֹרִין אוֹתוֹ בֵּית אָוֶן. תַּנֵּי בְשֵׁם רִבִּי אֶלְעָזָר. לֹא רָצָה לְהִיקָּרוֹת עֹמְדָה. קוֹרִין אוֹתָהּ עֲמִידָה. דְּאָמַר רִבִּי אַבָּא בַּר כַּהֲנָא. תַּמָּן צַווְחִין לְפָעֲלָה טָבָא עֹמְדָה. וּצְווָחִין לִרְחוֹץ שֶׁלְּמֵימֵי רַגְלַיִם עֲמִידָה. מַה מְקַייֵם רִבִּי עֲקִיבָה צֵא֭ תֹּ֥אמַר לֽוֹ. רִבִּי יוֹסֵי בֵּירִבִּי בּוּן רַב חוּנָה בְשֵׁם רַב יוֹסֵף. מִיכָּן שֶׁאֵין אוֹמְרִים לָאָדָם צֵא עַד שֶׁיִּכָּנֵיס רֹאשׁוֹ וְרוּבּוֹ.
Jerusalem Talmud Shabbat,9,1,12b,"@נתר. נטרון.# — כן הוא בלשון ערבי (רשב""ץ ח""א סכ""ח ע""ש)."
Jerusalem Talmud Shabbat,10,1,12c,"@הלכה ה'.# — נחלפו ההלכות וצ""ל ה""ו וההלכה שלאחריה היא היה או שצריכין להחליף המשניות ומ""ו צ""ל קודם למ""ה וכן הסדר בבבלי."
Jerusalem Talmud Shabbat,10,1,13a,"@אבל אם יש שם חור מחלוקת ר""מ וחכמים.# פלוגתא דר""מ וחכמים בבבלי יומא י""א ב'.",Jerusalem Talmud Shabbat 11:3:2,"<strong><big>הלכה:</big></strong> ג׳. מַתְנִיתִין בְּשֶׁאֵין שָׁם חוֹר. אֲבָל אִם יֵשׁ שָׁם חוֹר מַחְלוֹקֶת רִבִּי מֵאִיר וַחֲכָמִים. עַל דַּעְתֵּיהּ דְּרִבִּי מֵאִיר. בֵּין שֶׁיֵּשׁ בּוֹ אַרְבָּעָה עַל אַרְבָּעָה בֵּין שֶׁאֵין בּוֹ אַרְבָּעָה עַל אַרְבָּעָה אַתְּ רוֹאֶה אֶת הַכּוֹתֶל <i data-overlay=""Vilna Pages"" data-value=""66b""></i>כְּגָמוּם. עַל דַּעְתּוֹן דְּרַבָּנִן. אִם יֵשׁ בּוֹ אַרְבָּעָה עַל אַרְבָּעָה אַתְּ רוֹאֶה אֶת הַכּוֹתֶל כְּגָמוּם. וְאִם לָאו אֵין אַתְּ רוֹאֶה אֶת הַכּוֹתֶל כְּגָמוּם אֶלָּא כְסָתוּם. רַב חִסְדָּא אָמַר. בְּמוֹדֵד לוֹכְסָן. וְאֵין סוֹפָהּ לֵירֵד. רִבִּי חִייָה בְשֵׁם רִבִּי יוֹחָנָן. תִּיפְתָּר שֶׁהָֽיְתָה דְבֵילָה שְׁמֵינָה וְהִיא נִיטּוֹחָה. רִבִּי חַגַּי בְעָא קוֹמֵי רִבִּי יוֹסֵה. לֵית הָדָא אָֽמְרָה שִׁיפּוּעַ מַדְרֵיגָה כִלְמַטָּן. אָמַר לֵיהּ. תַּמָּן זְרָעִים נֶהֱנִין מִן הַמַּדְרֵיגָה. בְּרַם הָכָא דֶרֶךְ בְּנֵי אָדָם לִהְיוֹת שָׁפִין בָהּ וְהִיא נוֹפֶלֶת. אִילּוּ אָמַר. כְּשֶׁהָיָה שָׁם חוֹר וְהִיא נֶהֱנִית מִן הַחוֹר כְּשֵׁם שֶׁהַזְּרָעִים נֶהֱנִין מִן הַמַּדְרֵיגָה. יְאוּת."
Jerusalem Talmud Shabbat,10,1,13b,"@ר' יעקב בר אחא בשם רב המנונא שכל ג' וג' כו'.# עירובין פ""י ה""ה [כ""ו ע""ב] ע""ש וגיטין פ""ח ה""ג [מ""ט ע""ג] ע""ש."
Jerusalem Talmud Shabbat,10,1,14c,@ושאינה נשרית כו'.# — פי' דכשהמים נשבעים במלח הרבה שוב אין ממסין עוד מלח.,Jerusalem Talmud Shabbat 14:2:2,<strong><big>הלכה:</big></strong> ב׳. אֵין עוֹשִׂין הִילְמִי בַּשַּׁבָּת. מַה בֵין הִילְמִי וּמַה בֵין מֵי מֶלַח. הִילְמִי צְרִיכָה אוּמָן. מֵי מֶלַח אֵין צְרִיכָה אוּמָן. רַב חוּנָא אָמַר. כָּל־שֶׁנּוֹתְנִין לְתוֹכָהּ מֶלַח וְהִיא נִשְׁרִית זוֹ הִיא מֵי מֶלַח. וְשֶׁאֵינָהּ נִשְׁרִית זוֹ הִיא הִילְמִי. אָמַר רִבִּי אַבָּהוֹ. כָּל־שֶׁנּוֹתְנִים לְתוֹכָהּ בֵּיצָה וְהִיא שׁוֹקַעַת זוֹ הִיא מֵי מֶלַח. וְשֶׁאֵינָהּ שׁוֹקַעַת זוֹ הִיא הִילְמִי.
Jerusalem Talmud Shabbat,10,1,14c,"@הכהנים נהגו בתרומה כר' ישמעאל.# — ע' תוספתא עידיות פ""א.",Jerusalem Talmud Shabbat 14:2:3,"עוֹשִׂין יֵינוֹמֵילִין בַּשַּׁבָּת. רִבִּי יָסָא בְשֵׁם רִבִּי יוֹחָנָן. יַיִן וּדְבַשׁ וְפִילְפְּלִין. רִבִּי יָסָא בְשֵׁם רִבִּי יוֹחָנָן. מוּתָּר לְעָרֵב וְאָסוּר לִשְׁחוֹק. רִבִּי יָסָא בְשֵׁם רִבִּי יוֹחָנָן. אֶת שֶׁהוּא מִשּׁוּם תַּעֲרוֹבֶת מוּתָּר. מִשּׁוּם שְׁחִיקָה אָסוּר. וְהָכָא. לֹא מִשּׁוּם תַּעֲרוֹבֶת אֲנָן קַייָמִין. רִבִּי יְהוּדָה בֶּן טִיטֻס רִבִּי יְהוּדָה בֶּן פָּזִי שִׁמָעוֹן בַּרַ בָּא בְשֵׁם רִבִּי יוֹחָנָן. שַׁנְייָא הִיא הָכָא שֶׁהִיא <i data-overlay=""Vilna Pages"" data-value=""75a""></i>גְמַר מְלָאכָה. רִבִּי אַבָּהוֹ בְשֵׁם רִבִּי יוֹחָנָן. מוּתָּר לְשַׁבֵּר וְאָסוּר לְקַבֵּץ. רִבִּי אַבָּהוֹ בְשֵׁם רִבִּי יוֹחָנָן. שׁוּם שֶׁשְּׁחָקוֹ. אִם הָיָה מְחוּסַּר שְׁחִיקָה אָסוּר. וְאִם לְעָרֵב אֶת שׁוּמְנָן מוּתָּר. תַּמָּן תַּנִּינָן. הַשּׁוּם וְהַבּוֹסֶר וְהַמְּלִילוֹת שֶׁרִיסְּקָן מִבְּעוֹד יוֹם. שֶׁהָיָה רַבִּי יִשְׁמָעֵאל אוֹמֵר. יִגְמוֹר מִשֶּׁתֶּחְשַׁךְ. וְרַבִּי עֲקִיבָה אוֹמֵר. לֹא יִגְמוֹר: רִבִּי יַעֲקֹב בַּר אָחָא רִבִּי שִׁמָעוֹן בַּרַ אָבָּא בְשֵׁם רִבִּי חֲנִינָא. לֹא נֶחְלְקוּ אֶלָּא בְחוּלִין. הַכֹּהֲנִים נָהֲגוּ בִתְרוּמַה כְרַבִּי יִשְׁמָעֵאל."
Jerusalem Talmud Shabbat,10,1,14d,@ההן בלעה.# — פי' עצם בגרון.,Jerusalem Talmud Shabbat 14:4:5,חֲבֵרַייָא בְשֵׁם רִבִּי בָּא בַּר זַבְדָּא. כָּל־שֶׁהוּא מִן הַשָּׂפָה וְלִפְנִים מְרַפִּין אוֹתוֹ בַּשַּׂבָּת. הָתִיב רִבִּי זְעִירָא. וְהָתָנֵי. הַחוֹשֵׁשׁ שִׁינָּיו לֹא יְגַמֵּא בָּהֶן חוֹמֶץ. וְלֹא מִן הַשָּׂפָה וְלִפְנִים הוּא. [רִבִּי זְעִירָא] לֹא אָמַר כֵּן. אֶלָּא רִבִּי זְעוּרָא בְשֵׁם רִבִּי בָּא בַּר זַבְדָּא. כָּל־שֶׁהוּא מִן הֶחָלָל וְלִפְנִים מְרַפִּין אוֹתוֹ. רִבִּי זְעִירָא רִבִּי בָּא בַּר זוּטְרָא רִבִּי חֲנִינָא בְשֵׁם רִבִּי. מַעֲלִין עֶצֶם שֶׁלְּרֹאשׁ בַּשַּׁבָּת. רִבִּי חִייָה בַּר מָדַייָה רִבִּי יוֹנָה רִבִּי זְעִירָא רַבָּא בַּר זוּטְרָא רִבִּי חֲנִינָא בְשֵׁם רִבִּי. מַעֲלִין בְּנוֹת אָזְנַיִם בַּשַּׁבָּת. תַּמּן אָֽמְרִין בְּשֵׁם רִבִּי יוֹחָנָן. עַיִן שֶׁמָּרָדָה מְרַפִּין אוֹתָהּ בַּשַּׂבָּת. רִבִּי אַבָּהוּ בְשֵׁם רִבִּי יוֹחָנָן. גַּבּוֹת יָדַיִם וְגַבּוֹת רַגְלַיִם סַכָּנָה. רִבִּי אַבָּהוּ בְשֵׁם רִבִּי יוֹחָנָן. הָהֵן סִימוּקָא סַכָּנָה. אָמַר רִבִּי אַבּוּן. לוֹקְטִין לוֹ עוֹקֶץ עַקְרָב בַּשַּׁבָּת. רַב אָמַר. הָהֵן חַמְרָא לְבַר מִן עַייְנָא שָׁרֵי. לְגַו מִן עַייְנָה אֲסִיר. שְׁמוּאֵל אָמַר. הָהֵן רוֹק תָּפֵל אָסוּר לִיתֵּן עַל גַּבֵּי הָעַיִן בַּשַּׁבָּת. מִינָּהּ אַתְּ שְׁמַע לַחֲזָזִיתָה. רַבָּנִן דְּקַיְסָרִין אָֽמְרֵי. הָדָא אוּרְדְּעָנָה סַכָּנָה. רִבִּי חִזְקִיָּה עַכָּייָה בְּשֵׁם רַבָּנִן דְּקַיְסָרִין. הָדָא עַכְשְׁמוּנִיתָה סַכָּנָה. אָמַר רִבִּי שְׁמוּאֵל בַּר רַב יִצְחָק. הָדָא גוּמַרְתָּא סַכָּנָה. אָמַר רִבִּי יִרְמְיָה. נוֹתְנִין עָלֶיהָ חָמֵץ בַּפֶּסַח. הָהֵן בְּלָעָה שָׁרֵי מִיפְקָתֵיהּ בְּשׁוּבְתָא. אָמַר רִבִּי יוֹסֵה. מַתְנִיתָא אָֽמְרָה כֵן. מַחַט שֶׁל יָד לִיטּוֹל בָּהּ אֶת הַקּוֹץ. דִּלֹא כֵן. מַה בֵין קוֹץ וּמַה בֵין בָּלַע. וְהָהֵן דְּעַיינָה שְׁאָלוּן לְרִבִּי יִרְמְיָה. אֲמַר לוֹן. הָא רִבִּי בָּא קוּמֵיכוֹן. שְׁאָלוּן לֵיהּ וְשָׁרָא. אֲמַר לוֹן. אוּף אֲנָא שָׁרֵי.
Jerusalem Talmud Shabbat,10,1,14d,"@דדורי.# — אולי הוא ארודא צלמא שבשקלים פ""ב ה""ו (מ""ז ע""א). ובמקום ""יכרותה"" (ד""ו וד""ח: זכרותה) צ""ל ""יברוחה"", והן דודאים והיו שולקין אותן ושותין את מימיהן לרפואה.",Jerusalem Talmud Shabbat 14:4:9,רִבִּי יַעֲקֹב בַּר אִידִי בְּשֵׁם רִבִּי יוֹנָתָן. בַּכֹּל מִתְרַפִּין. חוּץ מֵעֲבוֹדָה זָרָה וְגִילּוּי עֲרָיוֹת וּשְׁפִיכוּת דָּמִים. רִבִּי פִינְחָס בָּעֵי. עַד כְּדוֹן כְּשֶׁאָמַר לוֹ. הֲבֵא לִי עֵצִים מֵעֲבוֹדָה זָרָה. וְהֵבִיא לוֹ. אָמַר לוֹ. הֲבֵיא לִי עָלִים סְתָם. וְהֵבִיא לוֹ מֵעֲבוֹדָה זָרָה. נִישְׁמְעִינָהּ מִן הָדָא. רִבִּי יוֹנָה הֲוָה לֵיהּ צְמַרְמוֹרִין. אַייתוֹן לֵיהּ מִן זִכְרוּתֵהּ דְּדוֹרִי וְשָׁתָה. רִבִּי אָחָא אַייתוֹן לֵיהּ וְלֹא שָׁתָה. אָמַר רִבִּי מָנָא. אִילּוּ יָדַע רִבִּי יוֹנָה אַבָּא מְנַן הֲוָה לָא אִשְׁתֵה.
Jerusalem Talmud Shabbat,10,1,14d,"@שאע""פ שנתפרקו מע""ש.# — לפי הבבלי הרבותא הוא להיפך כמו שפי' הרמב""ם בפי' המשנה אבל דעת הירושלמי אינה כן."
Jerusalem Talmud Shabbat,10,1,14d,"@מטילין חלשים.# — לפי פשוטו נראה דהיינו הפייס שביומא פ""ב מ""ג מי שיזכה בעבודה, אבל על חלוקת המנות לאכילה אין מפיסין בשבת."
Jerusalem Talmud Eruvin,1,1,14d,"@כדי לקבל אריח לאורכו.# — פי' אורכו לאורך הקורה, ובבבלי הגירסא ,לרוחבו ופירושו רוחבו לרוחב הקורה."
Jerusalem Talmud Eruvin,2,1,14d,"@אם היה דרך הרבים כו'.# — צ""ל: ר' יהודה אומר אם היה כו' (וכן מוכח בגמרא וכן גירסת הבבלי)."
