I Kings 12:28,"<b>וַיִּוָּעַץ הַמֶּלֶךְ</b>, <b>וַיַּעַשׂ שְׁנֵי עֶגְלֵי זָהָב. וַיֹּאמֶר אֲלֵהֶם</b> – אל ישראל<b>: רַב</b>, די <b>לָכֶם מֵעֲלוֹת יְרוּשָׁלִַם. הִנֵּה אֱלֹהֶיךָ יִשְׂרָאֵל אֲשֶׁר הֶעֱלוּךָ מֵאֶרֶץ מִצְרָיִם.</b> זוהי דמותו.",וַיִּוָּעַ֣ץ הַמֶּ֔לֶךְ וַיַּ֕עַשׂ שְׁנֵ֖י עֶגְלֵ֣י זָהָ֑ב וַיֹּ֣אמֶר אֲלֵהֶ֗ם רַב־לָכֶם֙ מֵעֲל֣וֹת יְרוּשָׁלַ֔͏ִם הִנֵּ֤ה אֱלֹהֶ֙יךָ֙ יִשְׂרָאֵ֔ל אֲשֶׁ֥ר הֶעֱל֖וּךָ מֵאֶ֥רֶץ מִצְרָֽיִם׃,,
I Kings 15:18,"הואיל וצבאו לא היה חזק דיו, נקט אסא פתרון ששימש גם כמה מלכים אחריו: <b>וַיִּקַּח אָסָא אֶת־כָּל־הַכֶּסֶף וְהַזָּהָב הַנּוֹתָרִים בְּאוֹצְרוֹת בֵּית־ה' וְאֶת־אוֹצְרוֹת בֵּית הַמֶּלֶךְ, וַיִּתְּנֵם בְּיַד עֲבָדָיו, וַיִּשְׁלָחֵם הַמֶּלֶךְ אָסָא אֶל־בֶּן־הֲדַד בֶּן־טַבְרִמֹּן בֶּן־חֶזְיוֹן מֶלֶךְ אֲרָם הַיֹּשֵׁב בְּדַמֶּשֶׂק לֵאמֹר:</b>","וַיִּקַּ֣ח אָ֠סָ֠א אֶת־כׇּל־הַכֶּ֨סֶף וְהַזָּהָ֜ב הַנּֽוֹתָרִ֣ים <b>׀</b> בְּאוֹצְר֣וֹת בֵּית־יְהֹוָ֗ה וְאֶת־אֽוֹצְרוֹת֙ בֵּ֣ית <span class=""mam-kq""><span class=""mam-kq-k"">(מלך)</span> <span class=""mam-kq-q"">[הַמֶּ֔לֶךְ]</span></span> וַֽיִּתְּנֵ֖ם בְּיַד־עֲבָדָ֑יו וַיִּשְׁלָחֵ֞ם הַמֶּ֣לֶךְ אָסָ֗א אֶל־בֶּן־הֲ֠דַ֠ד בֶּן־טַבְרִמֹּ֤ן בֶּן־חֶזְיוֹן֙ מֶ֣לֶךְ אֲרָ֔ם הַיֹּשֵׁ֥ב בְּדַמֶּ֖שֶׂק לֵאמֹֽר׃",,?
I Kings 16:23,"<b>בִּשְׁנַת שְׁלֹשִׁים וְאַחַת שָׁנָה לְאָסָא מֶלֶךְ יְהוּדָה מָלַךְ עָמְרִי עַל־יִשְׂרָאֵל שְׁתֵּים עֶשְׂרֵה שָׁנָה.</b> המלחמה בין תומכיו של עמרי לתומכי תבני ארכה כארבע שנים. מן ההמשך עולה ששנות מלכותו של עמרי התחילו להימנות עוד קודם שניצח את תבני, ומתוכָן <b>בְּתִרְצָה</b>, עיר הבירה, <b>מָלַךְ שֵׁשׁ־שָׁנִים.</b>",בִּשְׁנַת֩ שְׁלֹשִׁ֨ים וְאַחַ֜ת שָׁנָ֗ה לְאָסָא֙ מֶ֣לֶךְ יְהוּדָ֔ה מָלַ֤ךְ עׇמְרִי֙ עַל־יִשְׂרָאֵ֔ל שְׁתֵּ֥ים עֶשְׂרֵ֖ה שָׁנָ֑ה בְּתִרְצָ֖ה מָלַ֥ךְ שֵׁשׁ־שָׁנִֽים׃,,
I Kings 17:13,"<b>וַיֹּאמֶר אֵלֶיהָ אֵלִיָּהוּ: אַל־תִּירְאִי. בֹּאִי עֲשִׂי כִדְבָרֵךְ.</b> הכיני את הלחם בשבילך ובשביל בנך, <b>אַךְ עֲשִׂי־לִי מִשָּׁם</b>, ממעט הקמח <b>עֻגָה קְטַנָּה בָרִאשֹׁנָה וְהוֹצֵאת לִי</b> לאכול, <b>וְלָךְ וְלִבְנֵךְ תַּעֲשִׂי בָּאַחֲרֹנָה.</b>",וַיֹּ֨אמֶר אֵלֶ֤יהָ אֵלִיָּ֙הוּ֙ אַל־תִּ֣ירְאִ֔י בֹּ֖אִי עֲשִׂ֣י כִדְבָרֵ֑ךְ אַ֣ךְ עֲשִׂי־לִֽי־מִ֠שָּׁ֠ם עֻגָ֨ה קְטַנָּ֤ה בָרִֽאשֹׁנָה֙ וְהוֹצֵ֣את לִ֔י וְלָ֣ךְ וְלִבְנֵ֔ךְ תַּעֲשִׂ֖י בָּאַחֲרֹנָֽה׃,,
I Kings 18:13,"<b>הֲלֹא־הֻגַּד לַאדֹנִי</b> – לך <b>אֵת אֲשֶׁר־עָשִׂיתִי בַּהֲרֹג אִיזֶבֶל אֵת נְבִיאֵי ה', וָאַחְבִּא מִנְּבִיאֵי ה' מֵאָה אִישׁ</b> – <b>חֲמִשִּׁים חֲמִשִּׁים אִישׁ בַּמְּעָרָה, וָאֲכַלְכְּלֵם לֶחֶם וָמָיִם.</b>",הֲלֹֽא־הֻגַּ֤ד לַֽאדֹנִי֙ אֵ֣ת אֲשֶׁר־עָשִׂ֔יתִי בַּֽהֲרֹ֣ג אִיזֶ֔בֶל אֵ֖ת נְבִיאֵ֣י יְהֹוָ֑ה וָאַחְבִּא֩ מִנְּבִיאֵ֨י יְהֹוָ֜ה מֵ֣אָה אִ֗ישׁ חֲמִשִּׁ֨ים חֲמִשִּׁ֥ים אִישׁ֙ בַּמְּעָרָ֔ה וָאֲכַלְכְּלֵ֖ם לֶ֥חֶם וָמָֽיִם׃,,
I Kings 18:45,"<b>וַיְהִי עַד־כֹּה וְעַד־כֹּה,</b> עד שהספיקו לרתום את הסוסים, <b>וְהַשָּׁמַיִם הִתְקַדְּרוּ עָבִים וְרוּחַ, וַיְהִי גֶּשֶׁם גָּדוֹל.</b> זה היה קץ הבצורת. <b>וַיִּרְכַּב אַחְאָב וַיֵּלֶךְ יִזְרְעֶאלָה.</b> ביזרעאל, שהיה מקום קטן משומרון, שכן ארמון החורף של מלכי ישראל.",וַיְהִ֣י <b>׀</b> עַד־כֹּ֣ה וְעַד־כֹּ֗ה וְהַשָּׁמַ֙יִם֙ הִֽתְקַדְּרוּ֙ עָבִ֣ים וְר֔וּחַ וַיְהִ֖י גֶּ֣שֶׁם גָּד֑וֹל וַיִּרְכַּ֥ב אַחְאָ֖ב וַיֵּ֥לֶךְ יִזְרְעֶֽאלָה׃,,
I Kings 20:22,"<b>וַיִּגַּשׁ הַנָּבִיא אֶל־מֶלֶךְ יִשְׂרָאֵל וַיֹּאמֶר לוֹ:</b> אמנם הברחת את הארמים, אבל לא ניצחת אותם. <b>לֵךְ הִתְחַזַּק,</b> חזק את עצמך <b>וְדַע וּרְאֵה אֵת אֲשֶׁר־תַּעֲשֶׂה, כִּי לִתְשׁוּבַת הַשָּׁנָה</b>, כשתשוב השנה, כלומר בשנה הבאה <b>מֶלֶךְ אֲרָם עֹלֶה עָלֶיךָ</b> שנית. בגלל תנאי מזג האוויר נערכו המלחמות בדרך כלל מן האביב והלאה.","וַיִּגַּ֤שׁ הַנָּבִיא֙ אֶל־מֶ֣לֶךְ יִשְׂרָאֵ֔ל וַיֹּ֤אמֶר לוֹ֙ לֵ֣ךְ הִתְחַזַּ֔ק וְדַ֥ע וּרְאֵ֖ה אֵ֣ת אֲשֶׁר־תַּעֲשֶׂ֑ה כִּ֚י לִתְשׁוּבַ֣ת הַשָּׁנָ֔ה מֶ֥לֶךְ אֲרָ֖ם עֹלֶ֥ה עָלֶֽיךָ׃ <span class=""mam-spi-pe"">{פ}</span><br>",,
I Kings 21:4,"<b>וַיָּבֹא אַחְאָב אֶל־בֵּיתוֹ סַר וְזָעֵף עַל־הַדָּבָר אֲשֶׁר־דִּבֶּר אֵלָיו נָבוֹת הַיִּזְרְעֵאלִי, וַיֹּאמֶר: לֹא־אֶתֵּן לְךָ אֶת־נַחֲלַת אֲבוֹתָי. וַיִּשְׁכַּב</b> אחאב <b>עַל־מִטָּתוֹ וַיַּסֵּב אֶת־פָּנָיו</b> אל הקיר <b>וְלֹא־אָכַל לָחֶם.</b>",וַיָּבֹא֩ אַחְאָ֨ב אֶל־בֵּית֜וֹ סַ֣ר וְזָעֵ֗ף עַל־הַדָּבָר֙ אֲשֶׁר־דִּבֶּ֣ר אֵלָ֗יו נָבוֹת֙ הַיִּזְרְעֵאלִ֔י וַיֹּ֕אמֶר לֹא־אֶתֵּ֥ן לְךָ֖ אֶת־נַחֲלַ֣ת אֲבוֹתָ֑י וַיִּשְׁכַּב֙ עַל־מִטָּת֔וֹ וַיַּסֵּ֥ב אֶת־פָּנָ֖יו וְלֹא־אָ֥כַל לָֽחֶם׃,,
I Kings 22:20,"<b>וַיֹּאמֶר ה': ""מִי</b> יהיה זה ש<b>יְפַתֶּה אֶת־אַחְאָב</b> לצאת למלחמה, <b>וְיַעַל וְיִפֹּל בְּרָמֹת גִּלְעָד</b>?<b>"" וַיֹּאמֶר זֶה בְּכֹה וְזֶה אֹמֵר בְּכֹה.</b> כל אחד מן הנוכחים שם אמר אם הוא ילך או לא ילך.",וַיֹּ֣אמֶר יְהֹוָ֗ה מִ֤י יְפַתֶּה֙ אֶת־אַחְאָ֔ב וְיַ֕עַל וְיִפֹּ֖ל בְּרָמֹ֣ת גִּלְעָ֑ד וַיֹּ֤אמֶר זֶה֙ בְּכֹ֔ה וְזֶ֥ה אֹמֵ֖ר בְּכֹֽה׃,,
II Kings 1:10,"<b>וַיַּעֲנֶה אֵלִיָּהוּ וַיְדַבֵּר אֶל־שַׂר הַחֲמִשִּׁים: וְאִם</b> אמנם <b>אִישׁ אֱלֹהִים אָנִי</b> כדבריך – <b>תֵּרֶד אֵשׁ מִן־הַשָּׁמַיִם וְתֹאכַל אֹתְךָ וְאֶת־חֲמִשֶּׁיךָ,</b> את חמישים אנשיך.<b>וַתֵּרֶד אֵשׁ מִן־הַשָּׁמַיִם וַתֹּאכַל אֹתוֹ וְאֶת־חֲמִשָּׁיו</b> והם נשרפו כולם.",וַיַּֽעֲנֶ֣ה אֵלִיָּ֗הוּ וַיְדַבֵּר֮ אֶל־שַׂ֣ר הַחֲמִשִּׁים֒ וְאִם־אִ֤ישׁ אֱלֹהִים֙ אָ֔נִי תֵּ֤רֶד אֵשׁ֙ מִן־הַשָּׁמַ֔יִם וְתֹאכַ֥ל אֹתְךָ֖ וְאֶת־חֲמִשֶּׁ֑יךָ וַתֵּ֤רֶד אֵשׁ֙ מִן־הַשָּׁמַ֔יִם וַתֹּ֥אכַל אֹת֖וֹ וְאֶת־חֲמִשָּֽׁיו׃,,
II Kings 3:25,"<b>וְהֶעָרִים יַהֲרֹסוּ, וְכָל־חֶלְקָה טוֹבָה יַשְׁלִיכוּ אִישׁ־אַבְנוֹ וּמִלְאוּהָ</b> – את החלקה באבנים, <b>וְכָל־מַעְיַן־מַיִם יִסְתֹּמוּ, וְכָל־עֵץ־טוֹב יַפִּילוּ, עַד־הִשְׁאִיר</b>, עד שנותרו רק <b>אֲבָנֶיהָ</b>, אבני החומה <b>בַּקִּיר חֲרָשֶׂת,</b> קיר מואב, הבירה המדינית של ארץ מואב. <b>וַיָּסֹבּוּ</b>, הסתובבו <b>הַקַּלָּעִים,</b> היורים באבני הקלע של המלכים <b>וַיַּכּוּהָ,</b> הכו את החומה.",וְהֶעָרִ֣ים יַהֲרֹ֡סוּ וְכׇל־חֶלְקָ֣ה ט֠וֹבָ֠ה יַשְׁלִ֨יכוּ אִישׁ־אַבְנ֜וֹ וּמִלְא֗וּהָ וְכׇל־מַעְיַן־מַ֤יִם יִסְתֹּ֙מוּ֙ וְכׇל־עֵֽץ־ט֣וֹב יַפִּ֔ילוּ עַד־הִשְׁאִ֧יר אֲבָנֶ֛יהָ בַּקִּ֖יר חֲרָ֑שֶׂת וַיָּסֹ֥בּוּ הַקַּלָּעִ֖ים וַיַּכּֽוּהָ׃,,
II Kings 5:11,"<b>וַיִּקְצֹף</b>, כעס <b>נַעֲמָן</b> על דברי השליח <b>וַיֵּלַךְ. וַיֹּאמֶר: הִנֵּה אָמַרְתִּי אֵלַי יֵצֵא יָצוֹא,</b> חשבתי שהנביא יֵצא אלי, <b>וְעָמַד וְקָרָא בְּשֵׁם־ה' אֱלֹהָיו, וְהֵנִיף יָדוֹ אֶל־הַמָּקוֹם</b> הנגוע <b>וְאָסַף</b>, וכך יסיר את <b>הַמְּצֹרָע.</b> ציפיתי למופת של ממש, הכולל מחוות ידיים מרשימות, ובמקומו הנביא מורה לי להתרחץ?!",וַיִּקְצֹ֥ף נַעֲמָ֖ן וַיֵּלַ֑ךְ וַיֹּ֩אמֶר֩ הִנֵּ֨ה אָמַ֜רְתִּי אֵלַ֣י <b>׀</b> יֵצֵ֣א יָצ֗וֹא וְעָמַד֙ וְקָרָא֙ בְּשֵׁם־יְהֹוָ֣ה אֱלֹהָ֔יו וְהֵנִ֥יף יָד֛וֹ אֶל־הַמָּק֖וֹם וְאָסַ֥ף הַמְּצֹרָֽע׃,,
II Kings 7:14,"<b>וַיִּקְחוּ שְׁנֵי רֶכֶב סוּסִים.</b> הם לא לקחו אפילו חמישה סוסים, אלא שני רכב, שהם לכל היותר ארבעה סוסים. <b>וַיִּשְׁלַח הַמֶּלֶךְ אַחֲרֵי מַחֲנֵה־אֲרָם לֵאמֹר: לְכוּ וּרְאוּ</b> לאן הם נעלמו.",וַיִּקְח֕וּ שְׁנֵ֖י רֶ֣כֶב סוּסִ֑ים וַיִּשְׁלַ֨ח הַמֶּ֜לֶךְ אַחֲרֵ֧י מַֽחֲנֵה־אֲרָ֛ם לֵאמֹ֖ר לְכ֥וּ וּרְאֽוּ׃,,
II Kings 9:27,"<b>וַאֲחַזְיָה מֶלֶךְ־יְהוּדָה,</b> שנקלע למקום שלא בטובתו, <b>רָאָה</b> את המרד פורץ לנגד עיניו, <b>וַיָּנָס דֶּרֶךְ בֵּית הַגָּן. וַיִּרְדֹּף אַחֲרָיו יֵהוּא, וַיֹּאמֶר</b> לעבדיו<b>: גַּם־אֹתוֹ הַכֻּהוּ אֶל־הַמֶּרְכָּבָה בְּמַעֲלֵה־גוּר אֲשֶׁר אֶת</b>, ליד <b>יִבְלְעָם.</b> ייתכן שיהוא ציווה להרוג את אחזיה, משום שאף שלא היה שייך למשפחה המולכת בישראל, הוא היה צאצא לאחאב, ועל יהוא הוטל להשמיד את כל בית אחאב.<b>וַיָּנָס</b> אחזיה עד <b>מְגִדּוֹ וַיָּמָת שָׁם.</b>",וַאֲחַזְיָ֤ה מֶֽלֶךְ־יְהוּדָה֙ רָאָ֔ה וַיָּ֕נׇס דֶּ֖רֶךְ בֵּ֣ית הַגָּ֑ן וַיִּרְדֹּ֨ף אַחֲרָ֜יו יֵה֗וּא וַ֠יֹּ֠אמֶר גַּם־אֹת֞וֹ הַכֻּ֣הוּ אֶל־הַמֶּרְכָּבָ֗ה בְּמַֽעֲלֵה־גוּר֙ אֲשֶׁ֣ר אֶת־יִבְלְעָ֔ם וַיָּ֥נׇס מְגִדּ֖וֹ וַיָּ֥מׇת שָֽׁם׃,,
II Kings 11:8,"<b>וְהִקַּפְתֶּם עַל־הַמֶּלֶךְ סָבִיב, אִישׁ וְכֵלָיו</b>, וכלי נשקו ׁ<b>בְּיָדוֹ, וְ</b>הזר <b>הַבָּא אֶל־הַשְּׂדֵרוֹת</b>, הנכנס בקרב סדרי השומרים הללו – <b>יוּמָת. וִהְיוּ אֶת</b>, עם <b>הַמֶּלֶךְ בְּצֵאתוֹ וּבְבֹאוֹ.</b> אתם מלוויו של המלך, ועליכם לדאוג שיהיה מוגן מכל סכנה.",וְהִקַּפְתֶּ֨ם עַל־הַמֶּ֜לֶךְ סָבִ֗יב אִ֚ישׁ וְכֵלָ֣יו בְּיָד֔וֹ וְהַבָּ֥א אֶל־הַשְּׂדֵר֖וֹת יוּמָ֑ת וִֽהְי֥וּ אֶת־הַמֶּ֖לֶךְ בְּצֵאת֥וֹ וּבְבֹאֽוֹ׃,,
II Kings 14:7,"<b>הוּא־הִכָּה אֶת־אֱדוֹם בְּגֵי־מֶלַח,</b> באזור ים המלח, הרג <b>עֲשֶׂרֶת אֲלָפִים</b> איש מהם, <b>וְתָפַשׂ</b>, כבש <b>אֶת־הַסֶּלַע</b>, מצודת סלע אדום <b>בַּמִּלְחָמָה. וַיִּקְרָא אֶת־שְׁמָהּ יָקְתְאֵל עַד הַיּוֹם הַזֶּה.</b>","הוּא־הִכָּ֨ה אֶת־אֱד֤וֹם בְּגֵי־<span class=""mam-kq""><span class=""mam-kq-q"">[מֶ֙לַח֙]</span> <span class=""mam-kq-k"">(המלח)</span></span> עֲשֶׂ֣רֶת אֲלָפִ֔ים וְתָפַ֥שׂ אֶת־הַסֶּ֖לַע בַּמִּלְחָמָ֑ה וַיִּקְרָ֤א אֶת־שְׁמָהּ֙ יׇקְתְאֵ֔ל עַ֖ד הַיּ֥וֹם הַזֶּֽה׃ <span class=""mam-spi-pe"">{פ}</span><br>",,
II Kings 14:13,"<b>וְאֵת אֲמַצְיָהוּ מֶלֶךְ־יְהוּדָה בֶּן־יְהוֹאָשׁ בֶּן־אֲחַזְיָהוּ תָּפַשׂ יְהוֹאָשׁ מֶלֶךְ־יִשְׂרָאֵל בְּבֵית שָׁמֶשׁ,</b> אך לא הרגו. <b>וַיָּבֹא</b> לאחר מכן ל<b>ירוּשָׁלִַם, וַיִּפְרֹץ בְּחוֹמַת יְרוּשָׁלִַם</b> פִּרצה שהחלה <b>בְּשַׁעַר אֶפְרַיִם</b> והגיעה <b>עַד־שַׁעַר הַפִּנָּה</b> באורך <b>אַרְבַּע מֵאוֹת אַמָּה.</b>","וְאֵת֩ אֲמַצְיָ֨הוּ מֶֽלֶךְ־יְהוּדָ֜ה בֶּן־יְהוֹאָ֣שׁ בֶּן־אֲחַזְיָ֗הוּ תָּפַ֛שׂ יְהוֹאָ֥שׁ מֶֽלֶךְ־יִשְׂרָאֵ֖ל בְּבֵ֣ית שָׁ֑מֶשׁ <span class=""mam-kq""><span class=""mam-kq-k"">(ויבאו)</span> <span class=""mam-kq-q"">[וַיָּבֹא֙]</span></span> יְר֣וּשָׁלַ֔͏ִם וַיִּפְרֹץ֩ בְּחוֹמַ֨ת יְרוּשָׁלַ֜͏ִם בְּשַׁ֤עַר אֶפְרַ֙יִם֙ עַד־שַׁ֣עַר הַפִּנָּ֔ה אַרְבַּ֥ע מֵא֖וֹת אַמָּֽה׃",,
II Kings 15:29,"<b>בִּימֵי פֶּקַח מֶלֶךְ־יִשְׂרָאֵל בָּא תִּגְלַת פִּלְאֶסֶר מֶלֶךְ אַשּׁוּר,</b> אלא שהפעם כוונת האשורים הייתה שונה. בפשיטה הקודמת יצא מלך אשור מן הארץ בשמחה לאחר שקיבל כסף, ואילו הפעם מלך אשור רצה לספח את האזור לממלכה האשורית. <b>וַיִּקַּח אֶת־עִיּוֹן וְאֶת־אָבֵל בֵּית־מַעֲכָה וְאֶת־יָנוֹחַ וְאֶת־קֶדֶשׁ וְאֶת־חָצוֹר וְאֶת־הַגִּלְעָד וְאֶת־הַגָּלִילָה, כֹּל</b> תושבי <b>אֶרֶץ נַפְתָּלִי, וַיַּגְלֵם אַשּׁוּרָה.</b> הוא כבש את נחלות שבטי הצפון ולקח עמו את תושביהן, כמנהג האשורים.",בִּימֵ֞י פֶּ֣קַח מֶֽלֶךְ־יִשְׂרָאֵ֗ל בָּא֮ תִּגְלַ֣ת פִּלְאֶ֘סֶר֮ מֶ֣לֶךְ אַשּׁוּר֒ וַיִּקַּ֣ח אֶת־עִיּ֡וֹן וְאֶת־אָבֵ֣ל בֵּֽית־מַעֲכָ֡ה וְאֶת־יָ֠נ֠וֹחַ וְאֶת־קֶ֨דֶשׁ וְאֶת־חָצ֤וֹר וְאֶת־הַגִּלְעָד֙ וְאֶת־הַגָּלִ֔ילָה כֹּ֖ל אֶ֣רֶץ נַפְתָּלִ֑י וַיַּגְלֵ֖ם אַשּֽׁוּרָה׃,,
II Kings 17:34,"<b>עַד הַיּוֹם הַזֶּה הֵם עֹשִׂים כַּמִּשְׁפָּטִים הָרִאשֹׁנִים</b> – ם כַּמִּשְׁפָּטִים הָרִאשֹׁנִים<b>אֵינָם יְרֵאִים אֶת־ה'</b> בשלמות, <b>וְאֵינָם עֹשִׂים כְּחֻקֹּתָם וּכְמִשְׁפָּטָם</b> של ישראל <b>וְכַתּוֹרָה וְכַמִּצְוָה אֲשֶׁר צִוָּה ה' אֶת־בְּנֵי יַעֲקֹב, אֲשֶׁר־שָׂם</b>, שינה את <b>שְׁמוֹ</b> ל<b>יִשְׂרָאֵל.</b> הם עדיין נוהגים שלא לפי אורח החיים המלא של עם ישראל, אלא כפי שהורה אותם הכהן משומרון, שהיה מן הסתם מעובדי העבודה הזרה.",עַ֣ד הַיּ֤וֹם הַזֶּה֙ הֵ֣ם עֹשִׂ֔ים כַּמִּשְׁפָּטִ֖ים הָרִֽאשֹׁנִ֑ים אֵינָ֤ם יְרֵאִים֙ אֶת־יְהֹוָ֔ה וְאֵינָ֣ם עֹשִׂ֗ים כְּחֻקֹּתָם֙ וּכְמִשְׁפָּטָ֔ם וְכַתּוֹרָ֣ה וְכַמִּצְוָ֗ה אֲשֶׁ֨ר צִוָּ֤ה יְהֹוָה֙ אֶת־בְּנֵ֣י יַעֲקֹ֔ב אֲשֶׁר־שָׂ֥ם שְׁמ֖וֹ יִשְׂרָאֵֽל׃,,
II Kings 19:1,"<b>וַיְהִי כִּשְׁמֹעַ הַמֶּלֶךְ חִזְקִיָּהוּ</b> את דברי ההתפארות של רבשקה, נציג המעצמה הגדולה, <b>וַיִּקְרַע אֶת־בְּגָדָיו וַיִּתְכַּס בַּשָּׂק,</b> לאות אבל, <b>וַיָּבֹא</b> אל <b>בֵּית ה'.</b>",וַיְהִ֗י כִּשְׁמֹ֙עַ֙ הַמֶּ֣לֶךְ חִזְקִיָּ֔הוּ וַיִּקְרַ֖ע אֶת־בְּגָדָ֑יו וַיִּתְכַּ֣ס בַּשָּׂ֔ק וַיָּבֹ֖א בֵּ֥ית יְהֹוָֽה׃,,
II Kings 19:22,"<b>אֶת־מִי חֵרַפְתָּ וְגִדַּפְתָּ, וְעַל־מִי הֲרִימוֹתָ קּוֹל, וַתִּשָּׂא מָרוֹם</b>, אל השמים את <b>עֵינֶיךָ</b> בגאווה?! – <b>עַל־קְדוֹשׁ יִשְׂרָאֵל.</b>",אֶת־מִ֤י חֵרַ֙פְתָּ֙ וְגִדַּ֔פְתָּ וְעַל־מִ֖י הֲרִימ֣וֹתָ קּ֑וֹל וַתִּשָּׂ֥א מָר֛וֹם עֵינֶ֖יךָ עַל־קְד֥וֹשׁ יִשְׂרָאֵֽל׃,,
II Kings 20:2,"חזקיהו חיכה שישעיהו יצא וילך לביתו, ורק אז – <b>וַיַּסֵּב אֶת־פָּנָיו אֶל־הַקִּיר, וַיִּתְפַּלֵּל אֶל־ה'</b> בתחינה אישית קצרה, <b>לֵאמֹר׃</b>",וַיַּסֵּ֥ב אֶת־פָּנָ֖יו אֶל־הַקִּ֑יר וַיִּ֨תְפַּלֵּ֔ל אֶל־יְהֹוָ֖ה לֵאמֹֽר׃,,
II Kings 20:20,"<b>וְיֶתֶר דִּבְרֵי חִזְקִיָּהוּ וְכָל־גְּבוּרָתוֹ</b> במלחמות <b>וַאֲשֶׁר עָשָׂה אֶת־הַבְּרֵכָה וְאֶת־הַתְּעָלָה וַיָּבֵא אֶת־הַמַּיִם הָעִירָה</b> באמצעות כריית נקבת השילוח, שאת בנייתה השלים במפעל הנדסי מרשים וקשה לביצוע שנועד להגנה על ירושלים בעת מצור – מעשיו של חזקיהו, <b>הֲלֹא־הֵם כְּתוּבִים עַל־סֵפֶר דִּבְרֵי הַיָּמִים לְמַלְכֵי יְהוּדָה.</b>",וְיֶ֨תֶר דִּבְרֵ֤י חִזְקִיָּ֙הוּ֙ וְכׇל־גְּב֣וּרָת֔וֹ וַאֲשֶׁ֣ר עָשָׂ֗ה אֶת־הַבְּרֵכָה֙ וְאֶת־הַתְּעָלָ֔ה וַיָּבֵ֥א אֶת־הַמַּ֖יִם הָעִ֑ירָה הֲלֹא־הֵ֣ם כְּתוּבִ֗ים עַל־סֵ֛פֶר דִּבְרֵ֥י הַיָּמִ֖ים לְמַלְכֵ֥י יְהוּדָֽה׃,,
II Kings 21:12,"<b>לָכֵן כֹּה־אָמַר ה' אֱלֹהֵי יִשְׂרָאֵל: הִנְנִי מֵבִיא רָעָה עַל־יְרוּשָׁלִַם וִיהוּדָה אֲשֶׁר כָּל־שֹׁמְעָהּ תִּצַּלְנָה</b>, יצלצלו, יטנטנו כמו לאחר שמיעת קול רעש גדול ומבהיל <b>שְׁתֵּי אָזְנָיו.</b>","לָכֵ֗ן כֹּֽה־אָמַ֤ר יְהֹוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל הִנְנִי֙ מֵבִ֣יא רָעָ֔ה עַל־יְרֽוּשָׁלַ֖͏ִם וִֽיהוּדָ֑ה אֲשֶׁר֙ כׇּל־<span class=""mam-kq""><span class=""mam-kq-q"">[שֹׁ֣מְעָ֔הּ]</span> <span class=""mam-kq-k"">(שמעיו)</span></span> תִּצַּ֖לְנָה שְׁתֵּ֥י אׇזְנָֽיו׃",,
II Kings 23:11,"<b>וַיַּשְׁבֵּת</b>, ביטל <b>אֶת־הַסּוּסִים אֲשֶׁר נָתְנוּ מַלְכֵי יְהוּדָה</b> לפולחן הקשור <b>לַשֶּׁמֶשׁ</b>, שעליהם היו רוכבים לקראתה <b>מִבֹּא בֵית־ה'</b>, מן המקדש מזרחה <b>אֶל־לִשְׁכַּת נְתַן־מֶלֶךְ הַסָּרִיס אֲשֶׁר בַּפַּרְוָרִים,</b> בפרוורי העיר. בין הפולחנים הזרים שהובאו ליהודה בשנות שלטונם של מנשה ואמון, הוכנס אל המקדש הפולחן שבו ביטאה תהלוכת סוסים טקסית את מהלך השמש בשמים. <b>וְאֶת־מַרְכְּבוֹת הַשֶּׁמֶשׁ</b>, שנסיעתן סימלה את תנועת השמש בשמים, <b>שָׂרַף</b> יאשיהו <b>בָּאֵשׁ.</b>",וַיַּשְׁבֵּ֣ת אֶת־הַסּוּסִ֗ים אֲשֶׁ֣ר נָתְנוּ֩ מַלְכֵ֨י יְהוּדָ֤ה לַשֶּׁ֙מֶשׁ֙ מִבֹּ֣א בֵית־יְהֹוָ֔ה אֶל־לִשְׁכַּת֙ נְתַן־מֶ֣לֶךְ הַסָּרִ֔יס אֲשֶׁ֖ר בַּפַּרְוָרִ֑ים וְאֶת־מַרְכְּב֥וֹת הַשֶּׁ֖מֶשׁ שָׂרַ֥ף בָּאֵֽשׁ׃,,
