page.section,content
5b:10,"ירושלמי @11ג החשוד בשבועה מאימתי מקבלין אותו משיבא לב""ד שאין מכירין אותו ויאמר חשוד אני:"
5b:11,"בר חמא קטל נפשא א""ל ריש גלותא לרב אחא בר יעקב פוק עיין בדיניה אי ודאי קטל נפשא ליכהיוה עיניה נפק אשכח תרי סהדי דודאי קטל נפשא אזל איהו ואייתי תרי סהדי ופסלי לחד @11ד מינייהו חד אמר קמאי דידי גנב קבא דחושלא וחד אמר קמאי דידי גנב @13דף כז:@77 קתא דבורטיא אמר ליה ר""מ ור' יוסי (ג) הלכה כר""י ור""י הא"
6a:1,"אמר הוזם בדיני ממונו' כשר בדינינפשות א""ל רב פפי הנ""מ היכא דלא סתם לן תנא כר""מ הכא הא סתם לן תנא כר""מ קם בר חמא נשקיה אכרעיה וקביל עליה כרגיה דכולהו שניה:"
6a:2,והילכתא כר' מאיר דאמר עד זומם פסול לכל התורה כולה:
6a:3,"גרסי' בקדושין @14דף מ:@77 כל @11א שאינו לא במקרא ולא במשנה ולא בתלמוד ולא בד""א אינו מן הישוב א""ר יוחנן ופסול לעדות ת""ר האוכל בשוק ה""ז ככלב וי""א פסול לעדות א""ר אידי בר אבין הלכה כי""א: "
6a:4," <b><big>מתני'</big></b>  @22א @13דף כז:@77 אלו הן @11ב הקרובין אחיו ואחי אביו ואחי אמו ובעל אחותו ובעל אחות אביו ובעל אחות אמו ובעל אמו וחמיו וגיסו הן ובניהן וחתניהן וחורגו לבדו א""ר יוסי זו משנת ר""ע אבל משנה הראשונה דודו ובן דודו וכל הראוי ליורשו וכל הקרוב לו באותה שעה היה קרוב ונתרחק כשר רבי יהודה אומר אפי' מתה בתו ויש לו בנים ממנה הרי זה קרוב:"
6a:5, <b><big>גמ'</big></b>  @13דף כח.@77 אמר רב נהמן אחי חמותי לא יעיד לי בן אחי חמותי לא יעיד לי בן אחות חמותי לא יעיד לי ותנא תונא בעל אחותו ובעל אחות אביו ובעל אחות אמו הן ובניהן וחתניהן:
6a:6,פי' כולהו מחתניהן ובניהן גמרינן להו שהאדם לחתן בעל אחותו נקרא אחי
6b:1,חמותו ובנו הוא בן אחי חמותו וכולם על זה הדרך:
6b:2,אמר רב אשי כי הוינן בי רב עולא איבעיא לן אחי חמי מהו בן אחי חמי מהו בן אחות חמי מהו אמר לן תניתוה אחיו ואחי אביו ואחי אמו הן ובניהן וחתניהן רב איקלע למיזבן @13דף כח:@77 גוילא בעו מיניה מהו שיעיד אדם באשת חורגו בסורא אמרי בעל @22א כאשתו בפומבדיתא אמרי אשה כבעלה:
6b:3,"א""ר הונא אמר רב מנין שהאשה כבעלה שנא' @16ויקרא יא@77 ערות אחי אביך לא תגלה."
6b:4,"אל אשתו לא תקרב (א) דודתך היא וכי דודתך היא והלא אשת דודו היא אלא קמ""ל דאשה כבעלה:"
6b:5,רב חסדא מכשר באחי האח וכן הלכתא ואמר רב חסדא @22ב אבי חתן ואבי כלה מעידין זה לזה ולא דמו להדדי אלא כאוכלא לדנא:
6b:6,"גרסינן בפרק יש נוחלין @14ב""ב דף קכח:@77 שלח ליה רבי אבא לרב יוסף בר חמא הלכתא שלישי בשני כשר רבא אמר אף בראשון מר בר רב אשי אכשר באבא דאבא ולית הלכתא כמר בר רב אשי פירוש קסבר מר בר רב אשי דאכשר באבא דאבא דשלישי בראשון הוא ומשום הכי קא מכשר ביה ולית הלכחא כותיה דאב ובנו ראשון בראשון הוא כמו אח ואחיו שהן ראשון בראשון והוה ליה אבא דאבא שני בראשון:"
6b:7,"@13דף כח:@77 ואשתו ארוסה אע""ג דתני רבי חייא בר אמי אשתו ארוסה לא אונן ולא מיטמא לה וכן היא לא אוננת ולא מיטמאה לו מתה אינו יורשה [מת הוא גובה כתובתה] לענין עדות פסול לגבה דהתם בשארו תלה רחמנא ואכתי לאו שארו היא אבל לענין עדות משום קרובי דעחא הוא והאי (@68א) מקרב דעתיה לגבה:"
6b:8,"וחורגו לבדו: ת""ר וחורגו לבדו רבי יוסי אומר גיסו לבדו וכ""ש חורגו א""ר יהודה אמר שמואל הלכתא כר' יוסי דאמר גיסו לבדו וכל שכן חורגו:"
6b:9,פירושא דגאון (ב) ר' יוסי דסבר גיסו לבדו אבל בנו וחחנו לא.
6b:10,מכשר בבעל בח אחות אשתו ולא תסתבר לך דבבנו
7a:1,"וחתנו דגיסו דלאו מן אחות אשתו פליגי דאילו בן גיסו שאינו בן אחות אשתו לא צריכא למימר דהא בעל אמו ובעל אחותו @14ס""א דבניהם@77 ובניהן פסולין הנ""מ דאיתינון בן אמו או בן אחותו אבל אי איתינון מן אשה אחרת כשרים דמקשינן בעל אמו הוא ובנו היינו אחיו ואתא רבי ירמיה למימר בנו מאשה אחרת (@68א) וקאמר לא נצרכא אלא לאחי האח ולא קם מימריה דאמרינן רב חסדא אכשר באחי האח אמרו ליה והא אמר רב ירמיה לא נצרכא אלא לאחי האח אמר להו לא סבירא לי אלא היינו אחיו תנא אחים מן האב וקתני אחים מן האם וכיון דבני בעל אמו ובעל אחותו ובעל אחות אחיו ובעל אחות אמו שפסולין בזמן שהן באים מאמו או מאחותו או מאחות אביו או מאחות אמו אבל בניהן מאשה אהרת כשרין אף כמו הן אלו נאמר (א) בגיסו הוא בנו וחתנו אף בנו מאשה אחרת כשר ועכשיו שהוא לבדו למדנו שבנו מאחות אשתו של זה כשר הוא לו[א] וכן בנו ובן חתנו אלו דברי גאון "
7a:2,"ואנן קשיא לן האי מימרא דא""כ הא דתנן ובעל אחות אמו הן ובניהן היכי משכחת לה (@68ב) בעל אחות אמו לאו היינו גיסו (@68ג) ובנו אלא ש""מ האי דאמרי' וגיסו לבדו לאפוקי בן גיסו מאשה אחרת הוא אבל בן גיסו מאחות אשתו פסול והכי מפורש בירושלמי <small>(הלכה ו)</small> גיסו אית תנא תאני יש לו בנים וחתנים ואית תנא תאני אין לו בנים וחתנים מ""ד יש לו בנים וחתנים מאחות אשתו ומ""ד אין לו בנים וחתנים מאשה אחרת ועוד האי דדייק ואמר אף כמו הן אלו נאמר בגיסו הוא ובנו וחתנו אף בנו מאשה אחרת כשר והא מתני' דתנן ובעל אחות אמו דהוא בנו מאחות אשתו וקתני סיפא וגיסו הוא ובנו וחתנו ולא קא מכשר בנו בין מאחות אשתו בין מאשה אחרת ומהיכא נפקא ליה האי דיוקא אלא ודאי דברי שגגה הן ואין לסמוך עליהן ומתני' דפסול בתרוייהו אוקימנא כר' יהודה ור' יוסי דפליג עליה בברייתא ואמר גיסו לבדו לאפוקי בנו מאשה אחרת הוא שיהא כשר אבל בנו מאחות אשתו דברי הכל פסול ואיפסיקא הלכתא כר' יוסי (@68ד):"
7a:3,"@11א היה קרוב ונתרחק כשר ר' יהודה אומר אפילו מתה בתו ויש לו בנים ממנה ה""ז קרוב:"
7a:4,"אמר רבא א""ר נחמן אין הלכה כר' יהודה:"
7a:5,"גרסי' בפרק מי שמת @14ב""ב דף קנט.@77 היה יודע לו בעדות  עד שלא נעשה גזלן ונעשה גזלן הוא אינו מעיד על כתב ידו אבל אחרים מעידין על כתב ידו וקשיא לן עלה איהו לא מהימן אחריני מהימני ואוקימנא בשהוחזק כתב ידו בב""ד וקא פרשי רבנן כגון שהוחזק אותו הכתב עצמו בב""ד קודם שנעשה גזלן היה יודע לו בעדות עד שלא נעשה חתנו ונעשה חתנו הוא אינו מעיד על כתב ידו אבל אחרים מעידין "
7a:6,"(@68ה) וגרסינן בפרק יש נוחלין @14ב""ב דף קכח.@77 היה יודע לו בעדות עד שלא נעשה חתנו ונעשה חתנו פקח ונתחרש פיתח ונסתמא שפוי ונשתטה פסול אבל היה יודע לו עדות עד שלא נעשה חתנו ונעשה חתנו ומתה בתו פקח ונתחרש וחזר ונתפקח שפוי ונשתטה וחזר ונשתפה פיתח ונסתמא וחזר ונתפתח כשר זה הכלל כל שתחלתו בכשרות וסופו בכשרות כשר שמעינן מיהא דהיכא דתחלתו בפסלות אע""פ שסופו בכשרות פסול "
7a:7,"ותנן נמי בהדיא @14כתובות דף יח.@77 @11ב העדים שאמרו כתב ידינו הוא זה אבל אנוסים היינו קטנים היינו פסולי עדות היינו הרי אלו נאמנים אלמא כל היכא דפסולים מעיקרא אע""ג דהשתא כשרים נינהו לא מקבלא סהדותהון בההיא סהדותא הואיל ומעיקרא כד אתמסרא להון ההיא עדות לאו בני עדות הוו הלכך ההוא בעיא דאיבעי' קמי' גאוני בענין מי שצוה בשעת מיתתו בפני קרוב לו [ב] ורחוק מבניו עדותו כשרה אם (@68ו) לא וקא פשיט להו דאיכשרה להו לא דיקא דכיון דבעידנא (@68ז) דאימסרי להו ההוא סהדותא (ב) הוה פסול להו השתא נמי פסולי:"
7b:1,"(@68א) @11א האוהב והשונא וכו' אמרו לו לא נחשדו ישראל על כך ולית הלכתא כר' יהודה נמי בהא @13דף כט.@77 @11ב והוא לא אויב לו ולא מבקש רעתו חדא לדיין דפסיל למידן למאן דסאני ליה משום דלא חזי ליה זכותא אבל עד כשר וחדא לכדתניא איסי בן יהודה אמר והוא לא אויב לו ולא מבקש רעתו מכאן אזהרה לשני ת""ח ששונאין זה את זה שאסורין לישב בדין זה עם זה:"
7b:2, <b><big>מתני'</big></b>  כיצד @11ג בודקין את העדים מכניסין אותם ומאיימין עליהן ומוציאין אותן לחוץ ומשיירין את הגדול שבהן ואומרין לו כיצד אתה יודע שזה חייב לזה אם אמר הוא אמר לי שהוא חייב לו או פלוני אמר לי שהוא חייב לו לא אמר כלום עד שיאמר בפנינו הודה לו שהוא חייב לו מאתים זוז:
7b:3, <b><big>גמ'</big></b>  @11ד בפנינו הודה לו. מסייעא ליה לרב דאמר רב יהודה אמר רב וצריך שיאמר אתם עדי איתמר נמי אמר רבי חייא בר אבא אמר רבי יוחנן וצריך שיאמר אתם עדי תניא נמי הכי מנה לי בידך ואמר לו הן למחר אמר לו תנהו לי משטה אני בך פטור ולא
8a:1,"עוד אלא אפילו הטמין לו עדים אחורי הגדר ואמר לו מנה לי בידך אמר לו הן רצונך שיעיד לי פלוני ופלוני אמר לו לאו מתירא אני שמא תכפיני בדין למחר אמר לו תנהו לי משטה אני בך פטור והני מילי דקטעין איהו אבל (@68א) אנו לא טענינן ליה ולא מיבעיא היכא דאמר ליה משטה אני בך הוא דפטור אלא אפי' אמר ליה @13דף כט:@77 לא היו דברים מעולם פטור מ""ט דכל מילתא דכדי לא דכירי לה אינשי @22א ההוא דאטמין ליה לחבריה סהדי בכילתא אמר לו מנה לי בידך אמר לו הן עירי ושיכבי להוו עלך סהדי א""ל לא אמר רב כהנא הא אמר (@68ב) לא והא דאמר רב יהודה אמר רב צריך שיאמר אתם עדי ל""ש כי אמר לוה ול""ש כי אמר מלוה ושתיק לוה:"
8a:2,"ההוא @11א דהוה קרו ליה קב רשו אמר מאן מסיק בי אלא פלניא מאה זוזי תבעיה לדינא קמיה דר""נ אמר להו אדם עשוי שלא להשביע את עצמו:"
8a:3,ההוא דהוה קרו ליה עכברא דשכיב אדינרי כי הוה שכיב אמר אי הוה לי לאו (@68ג) פרעתיה לפלוני ופלו' לבתר דשכיב תבעו לבניה קמיה דר' חייא אמר להו כשם שאדם עשוי שלא להשביע את עצמו כך אדם עשוי שלא להשביע את בניו:
8a:4,"@11ב הודה בפני שנים וקנו מידו כותבין מ""ט כיון שסתם קנין לכתיבה עומד לא קנו מידו אין כותבין:"
8a:5,"בפני ג' ולא קנו מידו מאי רב אמר כותבין רב (@68ד) אשי אמר אין כותבין הוה עובדא וחש לה רב להא דרב אשי א""ר אדא בר אהבה האי אודיתא זימנין כתבינן וזימנין לא כתבינן מיכנפי ויתבי לא כתבינן כנף (@68ה) ואייתי איהו כתבינן מר בר רב אשי אמר אפי' כנף ואייתי (@68ו) ואמר הוו עלי דייני לא כתבינן עד  דקבעי דוכתא בבי דינא ומשדרי שליחא מבי דינא ומזמני להו לדינא:"
8a:6,הא מילתא חזינא בה פלוגתא ביני רבואתא איכא מאן דאמר דלית הלכתא כמר בר רב אשי
8b:1,"ואיכא מ""ד הלכה כמר בר רב אשי דכל היכא דלא איתמר בהדיא לית הלכתא כמר בר רב אשי הלכתא כותיה ולא אשכחנן בכוליה תלמודא דלית הלכתא כותיה בר מהני תרי דמיפך שבועה @14שבועות מ.@77 וחיוארי @14חולין עו:@77 וסימניך הפך לבן והאי סברא דרבינו האי גאון זצ""ל:"
8b:2,"הודה במטלטלין וקנו מידו כותבין לא קנה מידו אין כותבין במקרקעי ולא קנו מידו מאי אמימר אמר (@68א) כותבין ומר זוטרא אמר אין כותבין והלכתא כותבין ומטלטלין אע""ג דאיתינהו בעיניהו כיון דמחוסרי גוביאנא לאו כמקרקעי דמי הלכך אין כותבין:"
8b:3,"ההיא אודיתא דלא הוה כתיב בה אמר לן כתובו וחתומו והבו ליה אביי ורבא דאמרי תרוייהו היינו דרשב""ל דאמר חזקה אין העדים חותמין על השטר אא""כ נעשה גדול מתקיף לה רב הונא בריה דרב יהושע מי איכא מידי דאנן לא ידעינן וספרי דבי דינא ידעי שאילו לספרי דאביי וידעי לספרי דרבא וידעי ההיא אודיתא דהוה כתיב בה @13דף ל.@77 בכל לישנא דבי דינא ולא הוה כתיב בה במותב תלתא כחדא הוינא (א) סבר רבינא למימר הא נמי רשב""ל היא דאמר חזקה אין העדים חותמין על השטר אא""כ נעשה גדול אמר ליה רב נתן בר דימי לרבינא הכי אמרינן משמיה דרבא כל כי האי גוונא חוששין לב""ד טועין ואי כתיב בה בי דינא דפלניא ואמרנא ליה לרבנא פלניא דמשמע דאינון תלתא לא צריך:"
8b:4,מהא שמעינן דלית הלכתא כשמואל דאמר שנים שדנו דיניהן דין:
8b:5,"ת""ר הרי @11א שבא ואמר אני ראיתי אביכם שהטמין מעות בשידה תיבה ומגדל ואמר של פלוני הן ושל מע""ש הן בבית לא אמר כלום בשדה דבריו קיימין כללא של דבר רואין כל שאלו יכול ליטלן דבריו קיימין ואם לאו לא אמר כלום הרי שראו את אביהן שהטמין מעות בשידה תיבה ומגדל ואמרשל פלוני הן ושל מע""ש הן רואין אם כמוסר דבריו קיימין ואם כמערים לא אמר כלום הרי שהיה מצטער על מעות ( @14ס""א ל""ג@77 מעשר שני) שהניח לו אביו ובא בעל החלום ואמר לו כך וכך הן (@68ב) ושל פלוני הן ושל מע""ש הן מעשה היה ובא לפני חכמים ואמרו דברי חלומות לא מעלין ולא מורידין :"
8b:6, <b><big>מתני'</big></b>  (@68ג) @13דף כט:@77 היו @11ב מבניסין את השני ושומעין את דבריו נמצאו דבריהם מכוונים נושאים ונותנים בדבר שנים אומרים זכאי ואחד אומר חייב זכאי שנים אומרים חייב וא' אומר זכאי חייב אחד אומר זכאי ואחד אומר חייב ואחד אומר איני יודע או אפי' שנים מזכין או מחייבין וא' אומר איני יודע יוסיפו הדיינין : 
8b:7," <b><big>גמ'</big></b>  ירושלמי @14הלכה ח@77 אמר ר' סימון @11ג צריך הדיין לשנות טענותיהם שנאמר @16מלכים א ג@77 ויאמר המלך זאת אומרת זה בני החי ובנך המת רב הונא מיקל לדיינא דאמר מקבלין אתון חד סהדא אלא אינון יימרון את לא תימר רב הונא כד הוה חזי זכות לבר נש ולא הוה ידע ליה הוה פתח ליה משום @16משלי לא@77 פתח פיך לאלם @14שם הלכה ט@77 א""ר אבהו בשם ר' יוחנן המכמין עדים אחורי גדר לא עשה כלום אמר ר' אבא משום רב הונא צריכים העדים להיות עומדין בשעת עדותן שנאמר @16דברים יט@77 ועמדו שני האנשים ר' ירמיה בשם ר' אבהו אמר אף הנידונין צריכין להיות עומדים בשעת שמקבלין דינן שנאמר @16שם@77 אשר להם הריב לפני ה':"
8b:8,"@16דברים כד@77 לא יומתו אבות על בנים למה לי והלא כבר נאמר איש בחטאו יומתו אלא שלא יהו העדים קרובים לבעלי דינין ומנין אף הדיינין שנאמר @16שם@77 ובנים לא יומתו על אבות ומנין שלא יהו העדים @22א קרובים לדיינין הגע עצמך שאם הוזמו לא מפיהם הם נהרגין ומנין שלא יהו העדים קרובים זה לזה הגע עצמך שאם הוזם אחד מהם כלום נהרג עד שיוזם חבירו אם אתה אומר כן לא נמצא נהרג על פיו ומנין שלא יהו הדיינין קרובים זה לזה אמרה תורה הרוג ע""פ דיינין הרוג ע""פ שני עדים מה העדים אין קרובין זה לזה אף הדיינין אין קרובים זה לזה @14לשון הרי""ף@77 והלכתא אם העדים קרובין בין למלוה בין ללוה בין לערב פסולין להעיד @14מכות דף ז.@77 דאי לית ליה ללוה בתר ערבא אזלי @14תוספתא מכילתין פרק ה@77 "
8b:9,"תניא אין הקרובים דנין לא זה את זה ולא זה עם זה (@68ד) ( @14נ""א מ""ז@77 ולא זה על זה) ואין מעידין זה את זה ולא זה עם זה (ולא זה על זה) ולא זה בפני זה :"
8b:10,"(@68ה) מיכתב היכי @11ד כתבינן ר' יוחנן אמר זכאי רשב""ל אמר פלוני ופלוני מזכים ופלוני ופלוני מחייבים"
9a:1,רבי אלעזר אומר מדבריהם נזדכה פלוני:
9a:2, <b><big>מתני'</big></b>  @13דף כט.@77 גמרו את הדבר היו מכניסין אותן וגדול שבדיינים אומר איש פלוני אתה זכאי ואיש פלוני אתה חייב ומנין כשיצא שלא יאמר אני מזכה וחברי מחייבין אבל מה אעשה וחברי רבו עלי על זה נאמר @16משלי יא@77 הולך רכיל מגלה סוד:
9a:3," <b><big>גמ'</big></b>  @13דף ל.@77 תניא רבי נחמיה אומר כך היה מנהגן של אנשי ירושלם מכניסין לבעלי דינין ושומעין דבריהם ומכניסין לעדים ושומעין דבריהם ומוציאין כל אדם לחוץ ונושאין ונותנין בדבר וגומרין את הדבר ואח""כ מכניסין לבעלי דינים ונדול שבדיינים אומר איש פלוני אתה זכאי איש פלוני אתה חייב תניא @22א @11א אין עדותן מצטרפת עד שיראו שניהן כאחד ר' יהושע בן קרחה אומר אפי' בזה אחר זה ואין עדותן מצטרפת עד שיעידו שניהם כאחד ר' נתן אומר שומעים דבריו של זה היום וכשיבא חברו למחר שומעין דבריו:"
9a:4,"@13דף ל:@77 והלכתא כר' יהושע בן קרחה והלכתא כרבי נתן ואפילו הודאה אחר הודאה או הודאה אחר הלואה או הלואה אחר הלואה או הלואה אחר הודאה מצטרף כר' יהושע בן קרחה @13דף לא.@77 נהרדעי אמרי אפי' אחד אומר מנה שחור ואחד אומר מנה לבן מצטרף כמאן כרבי שמעון בן אלעזר (א) דתניא רבי שמעון בן אלעזר אומר לא נחלקו בית שמאי וב""ה (אלא) על שתי כתי עדים שכת אחת אומרת מנה וכת אחת אומרת מאתים שיש בכלל מאתים מנה ועל מה נחלקו על כת אחת שבית שמאי אומרים נחלקו עדותן ובית הלל אומרים יש בכלל מאתים מנה וכן הלכה "
9a:5,"אחד אומר חבית של יין ואחד אומר חבית של שמן הוה עובדא וחייביה ר' אמי חביתא דחמרא מיגו חביתא דמשחא כמאן כר""ש בן אלעזר אימור דאמר ר""ש בן אלעזר היכא דיש בכלל מאתים מנה כי האי נוונא מי אמר אלא לדמי  אחד אומר בדיוטא העליונה ואחד אומר בדיוטא התחתונה אמר ר' חנינא מעשה בא לפני רבי וצירף עדותן:"
9a:6,ומנין כשיצא שלא יאמר אני המזכה וכו': ההוא תלמידא דאפיק מילתא דאיתמר בבי מדרשא דר' אמי לבתר עשרים ותרתין שנין אפקיה רבי אמי מבי מדרשא ואכריז עליה דין גלי רזיא :
9a:7," <b><big>מתני'</big></b>  @13שם@77 @11ב כל זמן שהוא מביא ראיה הוא סותר את הדין אמרו לו כל ראיה שיש לך הבא מיכן ועד ל' @22ב יום הביא בתוך ל' יום סותר ואם לאו אינו סותר רשב""ג אמר מה יעשה זה שלא מצא בתוך ל' ומצא לאחר ל' :"
9a:8," <b><big>גמ'</big></b>  אמר רבה בר רב הונא הלכה כרשב""ג:"
9a:9," <b><big>מתני'</big></b>  אמרו לו הבא עדים אמר אין לי עדים הבא ראיה אמר אין לי ראיה לאחר זמן מצא עדים ומצא ראיה הרי זו אינה כלום אמר רשב""ג"
9b:1,"מה יעשה זה שלא היה יודע שיש לו עדים ומצא עדים לא היה יודע שיש לו ראיה ומצא ראיה @14במשנה שבגמ' ובאלפסי ד""ס (מן ואמרו לו עד אין לי ראיה) ליתא@77 אמרו לו הבא עדים ואמר אין לי עדים הבא ראיה ואמר אין לי ראיה ראה שהוא חייב ואמר קרבו פלוני פלוני והעידוני או שהוציא ראיה מתוך אפונדתו הרי זה אינו כלום :"
9b:2," <b><big>גמ'</big></b>  אמר רבה בר רב הונא אין הלכה כרשב""ג ההוא ינוקא דאתא לדינא לקמיה דרב נחמן א""ל אית לך עדים אמר ליה לא אית לך ראיה א""ל לא חייביה רב נחמן הוה קא בכי ואזיל שמעוה הנך אינשי אמרי ליה מ""ט בכית א""ל דאתאי לקמיה דרב נחמן לדינא ואמר לי אית לך ראיה ואמרי ליה לא וחייבן ר""נ אמרי ליה אנן ידעינן במילי דאבוך אתא לקמיה דרב נחמן אמר להו ר""נ כי קא אמרינן לאחר זמן מצא עדים ומצא ראיה הרי זו אינה כלום הני מילי בגדול דידע במילי דאבוה אבל קטן אפילו רבנן מודו דקטן במידי דאבוה לא ידע:"
9b:3,"ההיא איתתא דנפק שטרא מתותי ידה בבי דינא דרב נחמן אמרה ליה ידענא בהאי שטרא דפריע הוא הימנה רב נחמן א""ל רבא כמאן כרבי דאמר אותיות נקנות במסירה דאי בעי אמרה לקוח הוא בידי אמר ליה לא שאני הכא דאי בעיא קלתיה איכא דאמרי לא הימנה רב נחמן א""ל רבא והא אי בעיא קלתיה אמר ליה כיון דאיתחזק שטרא בבי דינא אי בעיא @13דף לא:@77 קלתיה לא אמרינן איתיביה רבא לרב נחמן סימפון שיוצא בב""ד אם יש עליו עדים יתקיים בחותמיו אין עליו עדים @14נ""א ויצא@77 או שיצא מתחת ידי שליש ואע""ג שהוחזק בב""ד או שיצא לאחר חיתום שטרות הרי זה כשר אלמא שליש מהימן תיובתא דרב נחמן תיובתא "
9b:4,"כי אתא רב שמואל בר יהודה א""ר יוחנן לעולם מביא ראיה וסותר עד @14באשר""י הגי' שיסתר@77 שיסתום טענותיו כיצד אמרו לו הבא עדים אמר אין לי עדים הבא ראיה אמר אין לי ראיה ואם אח""כ באו עדים ממדינת הים או שהיתה  דיסקיא של אביו מופקדת ביד אחרים מביא וסותר:"
9b:5,כי אתא רב דימי אמר ר' יוחנן @11א התוקף את חבירו בדין אחד אומר נידון כאן ואחד אומר נלך למקום הועד כופין אותו עד שילך למקום הועד אמר לפניו רבי אלעזר רבי מי שנושה בהבירו מנה יוציא מנה על מנה אלא כופין אותו ודן בעירו:
9b:6,איתמר נמי אמר רב ספרא @22א שנים שנתעצמו בדין אחד אומר נידון כאן ואחד
10a:1,"אומר נלך למקום הועד כופין אותו ודן בעירו ואם אמר כתבו ותנו לי מאיזה טעם דנתוני כותבין ונותנין לו ואם הוצרך דבר לשאול מבית דין הגדול שבירושלם כותבין ושולחין @11א והיבמה תלך אחר היבם להתירה ועד כמה אמר רבי אמי אפילו היא בטבריא והוא בציפורי אמר רבי אמי מאי קרא @16דברים כה@77 ושלחו זקני עירו ולא זקני עירה אמר אמימר הלכתא כופין אותו והולך למקום הועד א""ל רב אשי לאמימר והאמר רבי אלעזר כופין אותו ודן בעירו אמר ליה ה""מ היכא דניחא ליה למלוה אבל היכא דלא ניחא ליה למלוה @16משלי יא@77 עבד לוה לאיש מלוה:"
10a:2,סליקו להו זה בורר
10a:3,"@13דף לב:@77 אחד דיני @11ב ממונות ואחד דיני נפשות בדרישה ובחקירה שנאמר @16ויקרא כד@77 משפט אחד יהיה לכם מה בין דיני ממונות לדיני נפשות דיני ממונות בשלשה ודיני נפשות בעשרים ושלשה דיני ממונות פותחין בין לזכות בין לחובה ודיני נפשות פותחין לזכות ואין פותחין לחובה דיני ממונות מטין ע""פ אחד בין לזכות בין לחובה דיני נפשות מטין על פי אחד לזכות ועל פי שנים לחובה:"
10a:4," <b><big>גמ'</big></b>  ודיני ממונות מי בעינן דרישה וחקירה ורמינהו שטר @11ג שזמנו כתוב באחד בניסן בשמיטה ובאו עדים ואמרו היאך אתם מעידין על השטר הזה והלא ביום פלוני עמנו הייתם במקום פלוני השטר כשר והעדים כשרין חיישינן שמא איחרוהו וכתבוהו [א] ותנן נמי (@68א) בשטרי חוב המוקדמין פסולין והמאוחרין כשרין ואי ס""ד בעינן דרישה וחקירה מאוחרין אמאי כשרין (א) (@68ב) @13דף לב:@77 אמר רב פפא לא קשיא"
10b:1,כאן בדין מרומה כאן בדין שאינו מרומה תניא [א] @16דברים טז@77 צדק צדק @11א תרדוף וכתיב @16ויקרא יט@77 בצדק תשפוט עמיתך אחד לדין ואחד לפשרה הא כיצד שתי @22א ספינות שהיו עוברות בנהר ופוגעות זו בזו אם עוברות שתיהן בבת אחת [ב] טובעות בזו אחר זו עוברות וכן שני גמלים שהיו עולין במעלות בית חורון ופגעו זה בזה אם עוברין שניהן בבת אחת נופלין בזה אחר זה עולין טעונה ושאינה טעונה תדחה שאינה טעונה מפני טעונה קרובה ושאינה קרובה תדחה קרובה מפני שאינה קרובה היו שתיהן קרובות שתיהן רחוקות שתיהן טעונות הטיל פשרה ביניהן ומעלות (@68א) שכר זו לזו:
10b:2,"תוספתא @14[פ""ג דב""ק וירושלמי שם הל""ה]@77 חמרין שרגליו של אחד מהן רעות אין רשאין (@67א) [ג] לעבור (@68ב) עליו נפל רשאין לעבור עליו היה אחד טעון ואחד רכוב מעבירין את הרכוב מפני הטעון אחד טעון ואחד ריקן מעבירין את הריקן מפני הטעון אחר רכוב ואחד ריקן מעבירין את הריקן מפני הרכוב היו שניהן טעונין שניהן רכובין שניהן ריקנין עושין פשרה ביניהן וכן שתי ספינות שבאות זו כנגד זו אחת פרוקה ואחת טעונה וכו':"
10b:3,"ת""ר צדק צדק תרדוף הלך אחר ב""ד יפה אחר רבי אליעזר ללוד אחר רבי יוחנן בן זכאי לברור חיל תניא אידך צדק צדק תרדוף הלך אחר חכמים לישיבה [ד] אחר ר""א ללוד אחר ר' יוחנן בן זכאי לברור חיל אחר רבי יהושע לפקיעין אחר רבי עקיבא לבני ברק וכו':"
10b:4, <b><big>מתני'</big></b>  @13דף לב.@77 דיני @11ב ממונות מחזירין בין לזכות ובין לחובה ודיני נפשות מחזירין לזכות ואין מחזירין לחובה דיני ממונות הכל מלמדין זכות וחובה דיני נפשות הכל מלמדין זכות ואין הכל מלמדין חובה דיני ממונות (@68ג) מלמד חובה מלמד זכות מלמד זכות מלמד חובה דיני נפשות המלמד חובה מלמד זכות אבל המלמד זכות אין יכול לחזור בו וללמד חובה:
10b:5, <b><big>גמ'</big></b>  @13דף לג.@77 ודיני ממונות מחזירין ורמינהו דן @11ג את הדין חייב את הזכאי וזיכא את החייב טימא את הטהור וטיהר את הטמא מה שעשה עשוי וישלם מביתו אמר רב יוסף לא קשיא כאן במומחה כאן בשאינו מומחה וכי קתני מחזירין בשאינו מומחה והא דקתני מה שעשה עשוי ומשלם מביתו במומחה מומחה (@68ד) הא קתני סיפא אם היה מומחה לרבים פטור מלשלם אמר רב נחמן לא קשיא כאן בשיש גדול ממנו בחבמה ובמנין כאן כשאין גדול ממנו בחכמה ובמנין (@68ה)
11a:1, רב ששת אמר לא קשיא כאן בשטעה @22א בדבר משנה כאן (@68א) שטעה בשיקול הדעת דאמר רב ששת אמר ר' אסי טעה בדבר משנה חוזר טעה בשיקול הדעת
11b:1,"אינו חוזר אמר ליה רב המנונא לרב ששת אפי' טעה בדרבי חייא ורבי אושעיה א""ל אין בדרב ושמואל אמר ליה אין אפי' טעה בדידי ודידך א""ל אטו אנן קטלי קני כאגמא אנן:"
