page.section,content
11b:5,"(@68א) א""ר אבא בר זבדא אמר רב החתן @22ג והשושבינין וכל בני (@68ב) חופה פטורין מן הסוכה כל שבעה:"
11b:6,"ת""ר החתן והשושבינין וכל בני חופה פטורין מן התפלה ומן התפילין וחייבין בקריאת שמע @13דף כו.@77 משום"
12a:1,רבי שילא אמרו חתן פטור והשושבינין וכל בני (@68א) חופה חייבין:
12a:2,"תניא רבי חנינא בן עקביא אומר כותבי ספרים תפילין ומזוזות הן ותגריהן ותגרי תגריהן וכל העוסקים במלאכת שמים לאיתויי מוכרי תכלת פטורין מק""ש ומן התפלה ומן התפילין ומכל מצות האמורות בתורה לקיים דברי ריה""ג שהיה אומר @22א העוסק במצוה פטור מן המצוה:"
12a:3,"ת""ר @22ב הולכי דרכים ביום פטורין מן הסוכה ביום וחייבין בלילה הולכי דרכים בלילה פטורין מן הסוכה בלילה וחייבין ביום והולכי לדבר מצוה פטורין בין ביום בין בלילה כי הא דרב חסדא ורבה בר רב הונא (@68ב) הוו עיילי לשבת' דדגלא לבי דיש גלותא הוו גאנו ארקתא דסורא אמרי שלוחי מצוה אנן ופטרינן:"
12a:4,"ת""ר שומרי העיר ביום פטורין מן הסוכה ביום וחייבין בלילה שומרי העיר בלילה פטורין מן הסוכה בלילה וחייבין ביום שומרי גנות ופרדסין פטורין בין ביום ובין בלילה וליעבדו סוכה התם וליתבו אמר אביי תשבו כעין תדורו רבא אמר פרצה קוראה לגנב מאי בינייהו איכא בינייהו דקא מינטר כריא דפירי לאביי פטור ולרבא חייב והלכתא כרבא:"
12a:5,"@11א חולים ומשמשיהן פטורין מן הסוכה. ת""ר חולה שאמרו לא חולה שיש בו סכנה אלא אפי' חש בעינו ואפי' חש בראשו אמר רשב""ג פעם אחת חשתי בעיני בקיסרי והתיר לי ר' יוסי בריבי לישן לי ולמשמשי חוץ לסוכה:"
12a:6,רב שרא לרב אחא בר אדא למיגני בכילה בסוכה משום בקי רבא שרא לרב אדא ברדלא למיגנא לבר ממטללתא משום סירחא רבא לטעמיה דאמר רבא מצטער פטור מן הסוכה והא אנן תנן חולים ומשמשיהן פטורין מסוכה חולים אין מצטער לא אמרי חולה הוא ומשמשיו פטורין מצטער הוא אין ומשמשיו חייבין:
12a:7,"אוכלין אכילת עראי חוץ לסוכה: מאי @11ב אכילת @22ג עראי אמר אביי כדטעים (א) בר בי רב ועייל לכלה ת""ר אוכלין אכילת עראי חוץ לסוכה ואין ישנים שינת עראי חוץ לסוכה מ""ט אמר רבא לפי שאין קבע לשינה @13דף כו:@77 נאמר רב @14בגמ' הגי' אמר רב אסור@77 חסדא אסור לישן ביום יותר משינת הסוס וכמה שינת הסוס שתין נשמי."
12a:8,אביי הוה ניים כמיזל מפומבדיתא לבי כובי קרי עליה רב יוסף @16משלי ו@77 עד מתי עצל
12b:1,תשכב מתי תקום משנתך:
12b:2," <b><big>מתני'</big></b>  @13דף כז.@77 רבי אליעזר אומר י""ד @11א סעודות חייב אדם לאכול בסוכה אחת ביום ואחת בלילה וחכ""א אין לדבר קצבה חוץ מלילי יו""ט הראשון בלבד ועוד א""ר אליעזר מי שלא אכל בלילי יו""ט הראשון ישלים בליל יו""ט האחרון וחכ""א אין לדבר תשלומין ועל זה נאמר @16קהלת א@77 מעות לא יוכל לתקון וחסרון לא יוכל להמנות:"
12b:3," <b><big>גמ'</big></b>  וחכ""א אין לדבר קצבה וכו' דגמרינן ט""ו ט""ו מחג המצות מה חג המצות לילה הראשון חובה דכתיב @16שמות יב@77 בערב תאכלו מצות מכאן ואילך רשות אף כאן לילה הראשון @22א חובה מכאן ואילך רשות "
12b:4,"תניא ר""א אומר @13דף כז:@77 אין יוצאין מסוכה לסוכה ואין עושין סוכה בחולו של מועד וחכ""א יוצאין מסוכה לסוכה ועושין סוכה בחולו של מועד ושוין שאם נפלה שחוזר ובונה אותה בחולו של מועד "
12b:5,"תניא רבי אליעזר אומר כשם @11ב שאין אדם יוצא ידי חובתו ביו""ט ראשון של חג בלולבו של חבירו דכתי' @13ויקרא כג@77 ולקחתם לכם משלכם כך אין אדם יוצא ידי חובתו @14בגמ' וברא""ש ליתא@77 (ביו""ט הראשון של חג) בסוכתו של חבירו דכתיב @16דברים טז@77 חג הסוכות תעשה לך משלך וחכמים אומרים אע""פ שאמרו אין אדם יוצא בלולבו של חבירו ביו""ט הראשון של חג אבל יוצא הוא ידי חובתו @22ב בסוכתו של חבירו @14בגמ' וברא""ש ליתא@77 (ביום טוב הראשון של חג) דכתיב @16ויקרא כג@77 כל האזרח בישראל ישבו בסוכות מלמד שכל ישראל ראוין לישב בסוכה אחת:"
12b:6," <b><big>מתני'</big></b>  @13דף כח.@77 @11ג מי שהיה ראשו ורובו @22ג בסוכה ושולחנו בתוך הבית ב""ש פוסלין וב""ה מכשירין אמרו להם ב""ה לא כך היה מעשה שהלכו זקני ב""ש וזקני ב""ה לבקר ר' יוחנן בן החורונית ומצאוהו שהיה יושב ראשו ורובו בסוכה ושולחנו בתוך הבית ולא אמרו לו דבר אמרו להם ב""ש משם ראיה אף הם אמרו לו אם כן היית נוהג לא קיימת מצות סוכה מימיך:"
12b:7, <b><big>גמ'</big></b>  @13דף ג.@77 אמר רב
13a:1,"שמואל בר רב יצחק הלכה צריכה שתהא מחזקת כדי ראשו ורובו ושולחנו אמר ליה ר' אבא כמאן כב""ש ואלא כמאן ואיכא דאמרי א""ל רבי אבא דאמר לך מני בית שמאי היא ולא תזוז מינה מתקיף לה רב נחמן בר יצחק ממאי דבסוכה קטנה פליגי דילמא בסוכה גדולה פליגי וכגון דיתיב אפומא דמטללתא ושולחנו בתוך הבית דב""ש סברי גזרינן שמא ימשך אחר שולחנו וב""ה סברי לא גזרינן ודיקא נמי דקתני מי שהיה [א] ראשו ורובו ולא קתני מי שאינו מחזיק ראשו ורובו ב""ש פוסלין וב""ה מכשירין ואלא מאי בסוכה גדולה פליגי ב""ש פוסלין וב""ה מכשירין [ב] בש""א יצא ובה""א לא יצא מיבעי ליה ואלא קשיא מי שהיה "
13a:2,"ואסיקנא דבתרתי פליגי פליגי בסוכה גדולה ופליגי בסוכה קטנה וחסורי מיחסרא והכי קתני מי שהיה ראשו ורובו בסוכה ושולחנו בתוך הבית בש""א לא יצא ובה""א יצא ושאינה מחזקת כדי ראשו ורובו ושולחנו ב""ש פוסלין וב""ה מכשירין והלכה כב""ש בתרוייהו דחד טעמא נינהו וכמה כדי ראשו ורובו ושלחנו ז' טפחים על שבעה טפחים:"
13a:3, <b><big>מתני'</big></b>  @13דף כח.@77 @11א נשים ועבדים וקטנים פטורין מן הסוכה @22א וקטן שאינו צריך לאמו חייב בסוכה מעשה שילדה כלתו של שמאי הזקן ופחת את המעזיבה וסיכך על גבי המטה בשביל הקטן:
13a:4, <b><big>גמ'</big></b>  @13דף כח:@77 היכי דמי קטן שאינו צריך לאמו אמרי דבי רבי ינאי כל שנפנה ואין אמו מקנחתו רבי שמעון בן לקיש אומר כל שניעור משנתו ואינו קורא אימא אימא:
13a:5, <b><big>מתני'</big></b>  @11ב כל שבעת הימים עושה אדם סוכתו דירת קבע ואת ביתו עראי ירדו גשמים מאימתי מותר ליפנות משתסרח המקפה משל למה הדבר דומה לעבד שבא למזוג לרבו קיתון של מים ושופך לו קיתון על פניו:
13a:6," <b><big>גמ'</big></b>  ת""ר כל שבעת ימים עושה אדם סוכתו קבע ואת ביתו עראי כיצד היו לו כלים נאים מעלן לסוכה ומצעות נאות מעלן לסוכה ואוכל ושותה בסוכה ומטייל בסוכה מנא הני מילי דת""ר בסוכות תשבו שבעת ימים אין תשבו אלא כעין תדורו מכאן אמרו היו לו כלים נאים מעלן לסוכה אוכל ושותה בסוכה ומשנן בסוכה והני מילי @22ב למגרס אבל לעיוני בסברא לבר ממטללתא:"
13a:7,@13דף כט.@77 אמר רבא מאני משתיא במטללתא מאני מיכלא בר ממטללתא שרגא אמרי לה במטללתא ואמרי לה לבר ממטללתא ולא פליגי הא בסוכה גדולה הא בסוכה קטנה:
13a:8,ירדו גשמים מאימתי מותר לפנות משתסרח המקפה: תנא משתסרח מקפה @22ג של גריסין:
13a:9,אביי הוה יתיב במטללתא קמיה דרב יוסף נשב זיקא וקא מייתי ציבתא אמר להו רב יוסף פנו לי מאני אמר ליה אביי והא אנן משתסרח
13b:1,"המקפה תנן א""ל לדידי כיון דאנינא דעתאי כמי שתסרח המקפה דומה לי:"
13b:2,"ת""ר היה אוכל בסוכה וירדו גשמים וירד אין מטריחין אותו לעלות עד שיגמור סעודתו היה ישן בסוכה וירדו גשמים וירד אין מטריחין אותו לעלות עד שיעור משיעלה עמוד השחר:"
13b:3,משלו בו משל למה הדבר דומה וכו': איבעיא להו מי שפך למי תא שמע דתניא ושפך לו רבו קיתון על פניו כלומר אי אפשי בשימושך:
13b:4,סליקו להו הישן 
13b:5, <b><big>לולב</big></b>  @22א @13דף כט:@77  @11א הגזול @22ב והיבש @22ג פסול
14a:1,של @22א אשרה ושל עיר הנדחת פסול נקטם ראשו נפרצו עליו פסול
14b:1,"נפרדו עליו כשר רבי יהודה אומר יאגדנו מלמעלה ציני הר הברזל כשרות לולב שיש בו ג""ט כדי לנענע בו כשר:"
14b:2," <b><big>גמ'</big></b>  @22א @13דף לא:@77 @11א נקטם @22ב ראשו אמר רב הונא א""ר חנינא ל""ש אלא"
15a:1,נקטם ראשו אבל נסדק כשר ואי נסדק @22א דעביד @13דף לב.@77 כי המנק פסול והוא כלי שיש בו שני ראשים וזה צורתו ץ.
15a:2,תניא לולב כווץ קווץ כפוף סדוק עקום דומה למגל פסול חרות פסול דומה לחרות כשר.
15a:3,עקום דומה למגל פסול אמר רבא לא אמרן אלא מלפניו אבל מלאחריו ברייתיה הוא וכשר ואמר רב פפא ולצדדין כלפניו דמי ואמרי לה כלאחריו דמי הלכך עבדינן לחומרא וכלפניו דמי ופסול.
15a:4,אמר רבא האי לולבא דסליק בחד הוצא בעל מום הוא ופסול:
15a:5,"נפרדו עליו כשר. אמר רב נפרדו עליו דאיפרוד איפרודי נפרצו @22ב עליו דעבדי כחופיא פירוש נפרצו עליו כגון שנתרו מן השדרה והן תלויין בה וזהו דעביד כי חופיא שההוצין כשנחתכין מן השדרה נקראין חופיא כדגרסי' בהגוזל קמא @14ב""ק דף צו.@77 הוצין ועבדינהו חופיא והוא כעין שבירה נפרדו שנפרדו ההוצין כעין פתיחת החריות ולא ניתק אחד מחבירו ולפיכך כשר:"
15a:6,"בעי רב פפא נחלקה התיומת מהו ת""ש דא""ר יהושע בן לוי נחלקה התיומת נעשית כמי שניטלת התיומת ופסול פירוש התיומת @22ג גבא דהוצא דמתיים להו לשני צידי העלה ומשוי להו חד כי כל אחת ואחת כפולה לשנים ותאומה מגבה ואם נפרדו ההוצין זה מזה ועמד כל אחד ואחד כשהוא כפול לב' והתיומת שלהן קיימת כשר ואם נחלקה התיומת הרי הוא כאילו נפרצו העלין ופסול:"
15a:7,ציני הר הברזל כשרות: אמר אביי לא שנו אלא שראשו של זה מגיע לצד עיקרו של זה אבל אין ראשו של זה מגיע לצד עיקרו של זה פסולות:
15a:8,@11א לולב @14דף לב:@77 שיש בו ג' טפחים וכו' אמר רב יהודה אמר שמואל שיעור הדס וערבה שלשה @22ד ולולב ארבעה כדי שיהא לולב יוצא מן ההדס טפח אמר ר' פרנך אמר ר' יוחנן כדי שיהא שדרו של לולב יוצא מן ההדס טפח ואקשינן והא תנן לולב שיש בו ג' טפחים כדי לנענע בו כשר אימא וכדי לנענע בו כשר והאי שיעור' דאמרינן הוא דלא להוי פחות מהאי שיעורא אבל אי הוי טפי ביה מהאי שיעורא כשר דקיימא לן לולב אין לו שיעור למעלה אבל יש לו שיעור מלמטה:
15b:1," <b><big>מתני'</big></b>   @11א הדס הגזול @22א והיבש פסול של אשרה ושל עיר הנדחת פסול נקטם ראשו נפרצו עליו או שהיו ענביו מרובין מעליו פסול ואם מיעטן כשר ואין ממעטין אותן ביו""ט:"
15b:2," <b><big>גמ'</big></b>  @11ב ת""ר @16ויקרא כג@77 וענף עץ עבות עץ שהוא עבות שענפיו @22ב הופין את עצו הוי אומר זה הדס ות""ר עץ שהוא קלוע כמין קליעה ודומה לשלשלת וזהו הדס ר""א בן יעקב אומר ענף עץ עבות עץ שטעם עצו [א] ופריו שוה הוי אומר זה (א) הדס תאנא עבות כשר ושאינו עבות פסול היכי דמי עבות אמר רב יהודה כגון דקיימא תלתא תלתא בחד קינא רב כהנא אמר אפילו תרי וחד רב אחא בריה דרבא מהדר אתרי וחד (ב) הואיל ונפק מפומיה דרב כהנא א""ל מר בר אמימר לרב אשי אבא לההוא הדס שוטה קרי ליה."
15b:3,"ת""ר נשרו רוב עליו ונשתיירו בו מיעוט בשר ובלבד שתהא עבותו קיימת ומשכחת לה @13דף לג.@77 באסא מצראה דקיימי שבעה שבעה בקינא דאף על גב דנתרי ארבע מיניה דאינון רובא פשו להו תלתא בקינא והוה ליה עבות וכשר."
15b:4,תנו רבנן @22ג יבשו רוב עליו ונשתיירו בו שלשה בדי עלים לחים בשר אמר רב חסדא ובראש כל אחד ואחד:
15b:5,"נקטם ראשו: תני עולא בר חנינא @22ד נקטם ראשו ועלתה בו תמרה כשר ואיפסיקא הלכתא לקמן ברבי טרפון דאמר אפילו שלשתן קטומין הלכך ל""ש עלתה בו תמרה ולא שנא לא עלתה בו תמרה כשר:"
15b:6,"או שהיו ענביו מרובות מעליו פסול: @13דף לג:@77 אמר רב חסדא דבר זה רבינו הגדול אמרו המקום יהיה בעזרו ל""ש אלא שחורות אבל ירקות מיני הדס הן וכשר °וא""ר פפא ואדומות כשחורות דמיין דאמר רבי חנינא האי שחור אדום הוא אלא שלקה:"
15b:7,"ואם מיעטן כשר ואין ממעטין ביו""ט: תאנא ואם עבר וליקטן כשר @13דף לג.@77 תניא לולב בין שהוא"
16a:1,"אגוד בין שאינו אגוד כשר ורבי יהודה @11א אומר אגוד כשר ושאינו אגוד פסול מ""ט דר' יהודה יליף לקיחה לקיחה מאגודת אזוב מה להלן אגודה אף כאן אגודה ורבנן לית להו לקיחה לקיחה והלכתא כרבנן דאמרי לולב אין צריך @22א אגד מיהו אגדינן ליה להדורי בעלמא דתנו רבנן לולב מצוה לאוגדו לא אגדו כשר ואמרינן מאי מצוה משום @16שמות טו@77 זה אלי ואנוהו @14שבת קלג:@77 התנאה לפניו במצות בלולב נאה בסוכה נאה בשופר נאה בטלית נאה:"
16a:2,"גרסי' בפרק ארבעה אבות נזיקין@14דף ט:@77 א""ר זירא ולהידור מצוה עד שליש במצוה במערבא משמיה דר' זירא אמרי עד שליש @22ב משלו מכאן ואילך משל הקב""ה והשתא דקיימא לן דלולב אין צריך אגד אי לא אתנחיה בהושענא מערב יו""ט מנח ליה ביום טוב ושפיר דמי ואי אגיד ליה ביו""ט לא אגיד ליה אלא כאגודה של ירק ששוזר שני קצוות של הוצא ונעיץ להו מלרע גבי הושענא אי נמי דעניב להו מענב:"
16a:3, <b><big>מתני'</big></b>  @11ב ערבה גזולה ויבשה פסולה ושל אשרה ושל עיר הנדחת פסולה נקטם @22ג ראשה ונפרצו עליה והצפצפה פסולה כמושה או שנשרו @22ד מקצת עליה ושל בעל כשרה:
16a:4," <b><big>גמ'</big></b>  ת""ר @11ג ערבי נחל הגדלות על @22ה הנחל ד""א ערבי נחל שעלין שלה משוכין כנחל תניא אידך ערבי נחל הגדלות על הנחל @13דף לד.@77 פרט לצפצפה הגדילה בין ההרים ת""ר איזו היא ערבה ואיזו היא צפצפה ערבה קנה שלה אדום ועלה שלה משוך ופיה חלק צפצפה קנה שלה לבן ועלה שלה עגול ופיה דומה למגל והתניא דומה למגל כשר ודומה למסר פסול אמר אביי כי תניא ההיא בחילפא גילא ואמר אביי האי חילפא גילא כשר להושענא:"
16a:5, <b><big>מתני'</big></b>  @13דף לד:@77 @11ד ר' ישמעאל אומר ג' הדסים ושתי ערבות ולולב אחד ואתרוג אחד ואפילו @22ו ב' קטומים ואחד שאינו קטום רבי טרפון אומר אפילו שלשתן קטומים רבי עקיבא אומר
16b:1,כשם שאתרוג אחד ולולב אחד כך הדס אחד וערבה אחת:
16b:2, <b><big>גמ'</big></b>  אמר רב יהודה אמר שמואל הלכה כר' טרפון:
16b:3, @13דף לד:@77 תניא ר' אליעזר אומר יכול יאגדם כולם כאחד אמרת וכי נאמר וכפות והלא לא נאמר אלא כפות ומנין @22א שמעכבין זה את זה תלמוד לומר ולקחתם לכם שתהא לקיחה תמה:
16b:4,@13דף לא.@77 תניא ארבעה מינין שבלולב אין פוחתין מהן @22ב ואין מוסיפין עליהן
17a:1,"לא מצא אתרוג לא יביא לא פריש ולא רמון ולא דבר אחר ותנא נמי במתני'@14מנחות כז.@77 ד' מינין שבלולב מעכבין זה את זה ואמר רב חנא בר אבא לא שנו אלא שאין לו אבל יש לו אין מעכבין ואע""ג דנטל כל חד וחד לחודיה נפיק ידי חובתיה דקיימא לן לולב אין צריך אגד:"
17a:2," <b><big>מתני'</big></b>  @13דף לד:@77 @11א אתרוג הגזול @22א והיבש פסול של אשרה ושל עיר הנדחת פסול של @22ב ערלה פסול ושל תרומה טמאה פסול ושל טהורה לא יטול ואם נטל כשר ושל דמאי ב""ש פוסלין וב""ה מכשירין של מעשר שני בירושלים לא יטול ואם נטל כשר:"
17a:3," <b><big>גמ'</big></b>  @13דף לה.@77 ת""ר @11ב פרי עץ הדר עץ שטעם עצו ופריו שוה הוי אומר זה אתרוג ואימא פלפלין לא אפשר היכי ליעביד לינקוט חדא חדא לא מינכר' לקיחתה לינקוט תרי או תלת פרי אחד אמר רחמנא ולא שנים ושלשה פירות הלכך לא אפשר:"
17a:4, <b><big>מתני'</big></b>  @13דף לד:@77 עלתה חזזית על רובו ניטלה פיטמתו נקלף °נסדק ניקב וחסר כל שהוא פסול.
17a:5,"עלתה חזזית על מיעוטו ניטל עוקצו ניקב ולא חסר כל שהוא כשר אתרוג הכושי פסול הירוק ככרתי ר""מ מכשיר"
17b:1,ור' יהודה פוסל:
17b:2, <b><big>גמ'</big></b>  @13דף לה.@77 ניטלה @22א פטמתו תאני רבי יצחק בן אלעזר ניטלה בוכנתו פירוש פיטמתו דד של אתרוג והוא חוטמו כדתנן פיטמא של רמון והיא שושנתו ופירוש בוכנתו קצה העץ הנתון באתרוג שהוא תלוי בו באילן ובעיקר העץ סביבותיו כמין אסיתא והעץ יוצא ממנה ונמצא העץ יוצא מתוכה כמו בוכנא באסיתא ואם נעקר מן העץ שהוא בוכנתו מעיקרו ולא נשתייר ממנו באסיתא כלום נמצא מקומו כמו גומא שהוא באסיתא ונראה כמו נקב וחסר ולפיכך פסול ואם נחתך העץ מלמעלה כמעט ונשתייר כל שהוא בתוך האסיתא כשר וזהו ניטל עוקצו כשר:
17b:3,נקלף אמר רבא האי אתרוגא דאיגליד כאהינא סומקא כשר והא תנן נקלף פסול לא קשיא @13דף לו.@77 הא בכולה הא במקצתה אם @22ב נקלף כולו ולא נשתייר ממנו כלום פסול ואם נשתייר מקצתו כשר כמו @14חולין נה:@77 הגלודה שמקצת מתיר בה:
17b:4,ניקב תאני עולא בר חנינא ניקב @22ג נקב מפולש במשהו נקב שאינו מפולש בכאיסר:
17b:5,@13דף לה.@77 עלתה חזזית @22ד על מיעוטו וכו' אמר רב חסדא לא שנו אלא במקום אחד אבל בשנים ושלשה מקומות הוה ליה במנומר ופסול אמר רבא ובחוטמו אפילו כל שהוא פסול:
17b:6,"@13דף לו:@77 תניא אתרוג תפוח @22ה סרוח כבוש שלוק כושי לכן ומנומר פסול אתרוג כדור פסול וי""א אף התיום @22ו פסול ואתרוג הבוסר רבי עקיבא פוסל וחכמים מכשירין עלתה חזזית על רובו ניטלה בוכנתו נקלף נסדק וחסר כל שהוא פסול עלתה חזזית על מיעוטו ניטל עוקצו ניקב ולא חסר כל שהוא כשר גדלו בדפוס ועשאו כמין בריה אחרת פסול כושי פסול והתניא כושי כשר דומה לכושי פסול אמר רבא לא קשיא הא לן והא להו פירוש לבני ארץ ישראל @22ז כושי פסול וב""ש כושי הרבה הדומה לכושי שהוא פסול ולבני בבל שאתרוגיהן כושיים הכושי כשר והכושי הרבה שהוא דומה לאדם כושי פסול:"
17b:7,"@13דף לו:@77 גדלו בדפוס ועשאו כמין בריה אחרת פסול אמר רבא ל""ש אלא כמין בריה אחרת אבל כמין ברייתו כשר אע""ג דעבדיה דפי דפי איתמר אתרוג שנקבוהו @22ח עכברים אמר רב אין זה הדר ולא היא דהא ר' חנינא מטבל ביה ונפיק ביה כלומר שהיה אוכל ממנו בפי צורך שעה והשאר יוצא בו ידי חובתו ולר' חנינא קשיא מתניתין דתנן חסר כל שהוא @11א פסול לא קשיא מתני' ביום טוב ראשון ורבי חנינא ביום טוב שני וכן הלכתא:"
18a:1, <b><big>מתני'</big></b>  @13דף לד:@77 שיעור אתרוג @22א קטן רבי מאיר אומר כאגוז רבי יהודה אומר @11א כביצה ובגדול כדי שיאחז שנים בידו אחת דברי ר' יהודה רבי יוסי אומר אפילו (@68א) בשתי ידיו והלכתא כר' יהודה בקטן וכר' יוסי בגדול:
18a:2," <b><big>מתני'</big></b>  @13דף לו:@77 אין אוגדין את הלולב אלא במינו דברי ר' יהודה ר""מ אומר אפי' במשיחה א""ר ר""מ מעשה באנשי ירושלים שהיו אוגדין את לולביהן בגימוניות של זהב אמר לו ר' יהודה משם ראיה במינו היו אוגדין אותו מלמטה:"
18a:3," <b><big>גמ'</big></b>  רבי יהודה לטעמיה דאמר לולב צריך אגד ואי אגד ליה במינא אחרינא הוו להו ה' מינין וקי""ל בהא כר""מ @13דף לז.@77 אמר להו רבה להנהו דגדלי הושענא דבי ריש גלותא שיירו בה בית יד כי היכי דלא ליהוי חציצה רבא אמר כל לנאותו אינו חוצץ ואמר רבה לא לינקט איניש הושענא בסודרא דבעינן ולקחתם וליכא רבא אמר לקיחה ע""י דבר אחר שמה לקיחה @13דף לז:@77 ואמר רבה לא לידוץ איניש לולבא בהושענא דנתרי טרפי והוי חציצה רבא אמר מין במינו אינו חוצץ והלכתא בכולהו כרבא ואמר [א] רבא @11ב הדס של מצוה אסור להריח בו אתרוג של מצוה @22ב מותר להריח בו מ""ט הדס דלריחא עביד כי קא מקצי ליה מריחא קא מקצי ליה אתרוג דלאכילה קאי כי קא מקצי ליה מאכילה קא מקצי ליה:"
18a:4,ואמר רבא @11ג הדס במחובר מותר להריח בו אתרוג במחובר אסור להריח בו מאי טעמא הדס דלריחא עביד אי שרית ליה לא אתי למקצייה אתרוג דלאכילה עביד אי שרית ליה אתי למקצייה:
18a:5,"ואמר רבא @11ד לולב @22ג בימין ואתרוג בשמאל מאי טעמא האי תלתא מצות והאי מצוה חדא א""ל ר' ירמיה לרבי זירא מ""ט מברכין אלולב הואיל ומינו גבוה מכולן:"
18b:1, <b><big>מתני'</big></b>  והיכן הוא מנענע בהודו לה' כי טוב תחלה וסוף ובאנא ה' הושיעה נא דברי בית הלל בית שמאי אומרים אף באנא ה' הצליחה נא אמר ר' עקיבא צופה הייתי ברבן גמליאל ור' יהושע שכל העם מטרפים בלולביהן והם לא נענעו אלא באנא ה' הושיעה נא בלבד:
18b:2," <b><big>גמ'</big></b>  כיצד @22א הוא מנענע כדאמרי' התם לענין שתי הלחם ושני כבשי עצרת כיצד הוא עושה מניח שתי הלחם על שני הכבשים ומניח ידו תחתיהם ומניף מוליך ומביא מעלה ומוריד אמר רבי חייא בר אבא א""ר יוחנן מוליך ומביא למי שארבע רוחות שלו מעלה ומוריד למי שהשמים והארץ שלו במערבא מתנו להו הכי אמר רבי חמא @14בגמ' וברא""ש איתא בר עוקבא [ובא""י הגי' ר' חייא בר' עקיבא]@77 בר' עקיבא אמר רבי יוסי ברבי חנינא מוליך ומביא כדי לעצור רוחות רעות מעלה ומוריד לעצור טללים רעים @13דף לח.@77 אמר רבא וכן לולב וכן המנהג "
18b:3,"ואיכא מאן דאמר צריך לנענע שלשה פעמים בהולכה ובהבאה חוץ ממוליך ומביא מעלה ומוריד וגמיר לה מגמרא דבני מעדבא דגרסינן התם רב חייא בר אשי בשם רב המשכים לצאת לדרך מביאין לו שופר ותוקע ולולב ומנענע מגילה וקורא בה וכו' תנא צריך לנענע ג""פ על כל דבר ודבר רבי זעירא בעי הכין חד והכין חד או דילמא הכין והכין חד כלומר ההולכה אחד וההבאה א' או דילמא הולכה והבאה שניהם אחד אלמא נענוע זה חוץ ממוליך ומביא ומעלה ומוריד הוא:"
18b:4, <b><big>מתני'</big></b>  מי @11א שבא בדרך ולא היה בידו לולב לכשיכנס בביתו יטול על שלחנו
19a:1,לא נטל שחרית יטול בין הערבים שכל היום כשר ללולב.
19a:2,מי שהיה עבד או @11א אשה או קטן מקרין אותו עונה אחריהם מה שהן אומרים ותבא לו מארה ואם היה גדול מקרא אותו עונה אחריו הללויה:
19a:3, <b><big>גמ'</big></b>  תנו רבנן באמת @11ב אמרו בן מברך לאביו ועבד מברך לרבו ואשה מברכת לבעלה אבל אמרו חכמים תבא מארה לאדם שאשתו ובניו מברכין לו אמר רבא @13דף לח:@77 הלכתא גוברתא איכא למיגמר ממנהגא דהלילא הוא @11ג אומר הללויה והן אומרים הללויה מכאן שמצוה לענות הללויה.
19a:4,הוא אומר @16תהלים קיג@77 הללו עבדי ה' והן אומרים הללויה מכאן שגדול מקרא אותו ועונה אחריו הללויה.
19a:5,הוא אומר הודו לה' והן אומרים הודו לה' מכאן שמצוה לענות ראשי הפרקים.
19a:6,איתמר נמי אמר רב חנן בר אבא מצוה לענות ראשי הפרקים.
19a:7,הוא אומר אנא ה' הושיעה נא והן אומרים אנא ה' הושיעה נא מכאן שקטן מקרא אותו ועונה אחריו מה שהוא אומר.
19a:8,הוא אומר אנא ה' הצליחה נא והן עונין אחריו
19b:1,אנא ה' הצליחה נא מכאן שאם בא לכפול כופל.
19b:2,"הוא אומר ברוך הבא והם אומרים בשם ה' מכאן שהשומע כעונה בעו מיניה מרבי חנינא בר אבא שמע ולא ענה מהו אמר ליה חכימיא וספריא ודרושיא ורישי עמא אמרי שמע ולא ענה יצא איתמר נמי א""ר שמעון בן פזי א""ר יהושע בן לוי משום בר קפרא מנין לשומע כעונה שנאמר @16מ""ב כג@77 את הדברים האלה אשר קרא המלך יאשיהו וכי יאשיהו קראן והלא שפן קראן דכתיכ ויקרא שפן את הדברים לפני המלך אלא מכאן לשומע כעונה:"
19b:3, <b><big>°מתני'</big></b>  @13דף לח.@77 מקום שנהגו לכפול יכפול לפשוט יפשוט לברך @11א אחריו יברך הכל כמנהג המדינה:
19b:4,@13דף לט.@77 הלוקח לולב מחבירו בשביעית נותן לו אתרוג במתנה (@68א) שאינו רשאי ללקחו בשביעית:
19b:5," <b><big>גמ'</big></b>  תנא ר' כופל בה דברים ר""א בן פרטא מוסיף בה דברים מאי מוסיף אמר אביי מוסיף לכפול מאודך ולמטה:"
19b:6,"לברך אחריו יברך וכו': אמר אביי לא שנו אלא לאחריו אבל לפניו מצוה לברך דאמר רב יהודה אמר שמואל כל המצות כולן מברך עליהן עובר לעשייתן מאי משמע דהאי עובר לישנא דאקדומי הוא א""ר נחמן בר יצחק דאמר קרא @16 ש""ב יח@77 וירץ אחימעץ דרך הככר ויעבור את הכושי אביי אמר מהכא @16בראשית ל@77 והוא עבר לפניהם ואב""א מהכא @16מיכה@77 ויעבור מלכם לפניהם וה' בראשם:"
19b:7, <b><big>מתני'</big></b>  @13דף מא.@77 @11ב בראשונ' היה לולב ניטל במקדש שבעה ובמדינה יום אחד משחרב בית המקדש התקין רבן יוחנן בן זכאי שיהא לולב ניטל במרינה שבעה זכר למקדש ושיהא יום הנף כולו אסור:
