page.section,content
15a:4,@13דף מג:@77  <b><big>מתני'</big></b>  @11ג המארס בתו וגרשה אירסה ונתאלמנה כתובתה שלו השיאה וגרשה השיאה ונתאלמנה כתובתה שלה רבי יהודה אומר הראשונה של אב אמרו לו משנשאת אין לאב רשות בה:
15a:5, <b><big>גמ'</big></b>  טעמא דהשיאה וגרשה השיאה ונתאלמנה אבל @22א נתאלמנה תרי זימני  תו לא חזיא @11ד לאינסובי וסתם לן כרבי דאמר בתרי זמני הויא חזקה וכן הלכתא דגרסינן פרק הבא על יבמתו @14דף סד:@77 נשואין ומלקיות כרבי וסתות ושור המועד כרבן
15b:1,"[שמעון בן] גמליאל נשואין הא דאמרן מלקיות דתנן @14סנהדרין פא:@77 מי שלקה ושנה בית דין כונסין אותו לכיפה ומאכילין אותו שעורין עד שכריסו נבקעת וסתות דתנן @14כ""ה בד""ס ובד""ק@77 אין האשה קובעת לה וסת עד שתקבענה ג' פעמים ואינה @14גי' ד""ת@77 [מטהרת לה] מן הווסת עד שתעקר ממנה שלשה פעמים שור המועד דתנן @14ב""ק כג:@77 איזהו מועד כל שהעידו בו שלשה ימים:"
15b:2,"כתובתה שלה: ומיגבא מאימת גביא א""ר הונא מנה מאתים מן האירוסין ותוספת מן הנשואין ורב @14בגמ' הגי' אסי@77 אשי אמר אחד זה ואחד זה מן הנשואין @13דף מד.@77 מאי הוי עלה ת""ש דאמר רב יהודה אמר שמואל משום ר' אלעזר בר""ש מנה מאתים מן האירוסין ותוספת מן הנשואין וחכ""א אחד זה ואחד זה מן הנשואין (@14ד""ת מ""ז@77 והלכתא אחד זה ואחד זה @22א מן הנשואין) "
15b:3,"אר""נ שני @11א שטרות היוצאות בזה אחר זה @22ב ביטל שני את הראשון א""ר פפא ומודה רב נחמן דאי אוסיף ביה דיקלא לתוספת כתביה פשיטא @22ג ראשון במכר ושני במתנה ליפות כחו הוא דכתב ליה משום דינא דבר מצרא וכ""ש ראשון במתנה ושני במכר דאמרינן משום דינא דבעל חוב כתביה (א) ודאי שניהם במכר שניהם במתנה ביטל שני את הראשון מ""ט רפרם אמר אודויי אודי ליה רב אחא אמר אימור אחוליה אחליה לשעבודא קמא מאי בינייהו  איכא בינייהו אורועי סהדי ומכנש פירי ולטסקא (פירא) [@14כ""ה בד""ק ובד""ס@77 פירוש] הא דאמר רב נחמן ביטל שני את הראשון הני מילי בשטר קרקעות ומאי דדמי להו כגון כתובת אשה אבל בהודאות והלואות"
16a:1,"@22א גבי תרוייהו כל חד וחד לפום שעבודא דיליה ולא אמרינן האי שטרא היינו האי שטרא ואע""ג דתרוייהו סכום אחד דגרסינן בגט פשוט @14ב""ב דף קעב.@77 אמר רבא האי מאן דנקיט תרי שטרי בר חמשין חמשין ואמר שוינהו ניהליה חד בר מאה לא משוינן ליה עבוד רבנן מילתא דניחא ליה ללוה וניחא ליה למלוה ניחא ליה למלוה כי היכא דלא לפגום שטריח וניחא ליה ללוה כדי שלא יכוף לפרעו אלמא גבי תרוייהו:"
16a:2, <b><big>מתני'</big></b>  @11א הגיורת שנתגיירה בתה עמה וזינתה הרי זו בחנק אין לה (א) פתח בית אב ולא מאה סלע היתה הורתה שלא בקדושה ולידתה בקדושה הרי זו בסקילה ואין לה פתח בית אב ולא מאה סלע היתה הורתה ולידתה בקדושה הרי היא כבת ישראל לכל דבריה יש לה אב ואין לה פתח בית אב יש לה פתח בית אב ואין לה אב הרי זו בסקילה לא נאמר פתח בית אביה אלא למצוה:
16a:3," <b><big>גמ'</big></b>  @13דף מד:@77 תני שילא שלש מדות בנערה מאורסה באו לה עדים בבית חמיה שזינתה בבית אביה @13דף מה.@77 סוקלין אותה על פתח בית אביה כלומר ראו גידולים שגידלתם באו לה עדים בבית אביה שזינתה בבית אביה כשהיא ארוסה סוקלין אותה על פתח שער [העיר] (ההיא) סרחה ולבסוף בגדה תידון בחנק למימרא כל היכא דאישתני גופה אישתני קטלא ורמינהי נערה מאורסה שזינתה ומשבגרה הוציא עליה שם רע הוא אינו לוקה ואינו נותן מאה סלע היא וזוממיה מקדימין לבית הסקילה היא וזוממיה ס""ד אלא או היא או זוממיה מקדימין לבית הסקילה  אמר רבא מוציא שם רע קאמרת שאני מוציא שם רע דחדוש הוא שחידשה תורה דהא נערה המאורסה דעלמא שזינתה בסקילה נכנסה לחופה ולא נבעלה (@66א) וזינתה בחנק ואילו מוציא שם רע בסקילה אמר ליה רב הונא בריה דרב יהושע לרבא דילמא כי חדית רחמנא היכא דלא אשתני גופה אכל היכא דאשתני גופה לא חדית רחמנא"
16a:4,"האי שמעתא קהוו בה רבואתא ופירשו בה כמה פירושי וליכא חד [פירושא מינייהו] דסליק ליה כהוגן ומש""ה חזינן לפרושה ולברורה כהוגן ומהכא בעיא פירושה"
16b:1,"סרחה ולבסוף בגרה תידון בחנק מ""ט כיון דאילו סרחה השתא משבגרה דאישתני גופה תידון בחנק הכי נמי היכא דסרחה ולבסוף בגרה כיון דאישתני גופה אישתני קטלא ותידון בחנק (@66א) כדהשתא ורמינן עלה הא מתני' דתני אם משבגרה הוציא עליה שם רע היא או זוממיה בסקילה דהא הכא אע""ג דאשתני גופה לא אשתני (@66ב) קטלא ופריק רבא לא תיקשי לך מוציא שם רע משבגרה אסרחה ולבסוף בגרה דעלמא דמוציא שם רע דנערה דבסקילה חדוש הוא דהא נערה המאורסה שזינתה בבית אביה בסקילה נכנסה לחופה ולא נבעלה וזינתה בחנק ואע""ג דהשתא נמי נערה בתולה היא כדמעיקרא כיון דאתיא לה לכלל רשות הבעל אשתני דינא ולא דיינינן לה כדמעיקרא (א) ואילו מוציא שם רע אחר כניסתה לחופה אע""ג דאתיא לה לרשותיה לא דיינינן לה כדהשתא אלא כדמעיקרא דיינינן לה בסקילה"
16b:2,"הרי נתברר דחדוש הוא שחידשה תורה במוציא שם רע דלא דיינינן לה כדהשתא אלא כדמעיקרא והואיל וחדית בה רחמנא בהא מילתא דתידון כדמעיקרא הכא נמי חדית רחמנא בהא מילתא אחריתי דהיכא דהוציא עליה שם דע משבגרה אף על גב דאישתני גופה תידון בסקילה כדמעיקרא ואפילו לדתני שילא אבל נערה דעלמא דלא חדית בה רחמנא מידי אם סרחה ולבסוף בגרה כדהשתא דיינינן לה בחנק ואפילו להאי תנא דתני ומשבגרה הוציא עליה שם רע היא או זוממיה בסקילה ולא קשיין אהדדי ואקשי ליה רב הונא בריה דרב יהושע לרבא וא""ל ממאי דהא דתני שילא סרחה ולבסוף בגרה תידון בחנק משום דלא חדית בה רחמנא הוא אבל מוציא ש""ר דחדית בה רחמנא בנערה (ב) תידון כדמעיקרא ה""נ חדית בה במוציא שם רע משבגרה דתידון בסקילה כדמעיקרא דילמא לא סבירא ליה לדתני שילא דחדית רחמנא אלא בנערה [בלחוד] דלא אישתני גופה אבל בבוגרת דאשתני גופא לא חדית רחמנא בה מידי וכי היכי דסרחה ולבסוף בגרה תידון בחנק ה""נ סרחה ומשבגרה הוציא עליה שם רע תידון בחנק"
16b:3,"וכן נמי האי תנא דתני ומשבגרה הוציא עליה שם רע בסקילה דילמא הכי נמי ס""ל בסרחה ולבסוף בגרה דתידון בסקילה ולא חדית בה רחמנא מידי וקשיין אהדדי ובטיל ליה פירוקא דרבא ואתא רב נחמן בר יצחק לאוקומי להני תרתי מתניאתא בתנאי ולא קמו וא""ל ר' יוחנן לתנא תני בהאי דתני שילא תידון בחנק תידון בסקילה דלא אשכחן תנא דסבר דהיכא דאישתני גופה אישתני קטלא:"
16b:4,"@13דף מד:@77 א""ר יוסי ברבי חנינא המוציא שם רע על היתומה פטור שנאמר ונתן לאבי הנערה פרט לזו שאין לה אב רבא אמר חייב וכן הילכתא אמר ריש לקיש @11א המוציא שם רע על הקטנה פטור שנאמר @16דברים כב@77 ונתנו לאבי הנערה נערה מלא דבר הכתוב הא כל מקום שנאמר נער אפי' קטנה במשמע:"
16b:5,"@13דף מו.@77 תניא כיצד הוצאת שם רע בא לב""ד ואמר פלוני לא מצאתי (ג) לבתו בתולין אם יש עדים שזינתה תחתיו בסקילה זינתה מעיקרא יש לה כתובה מנה נמצא שם רע (@14ד""ת מ""ז לפי הנראה הוא ט""ס ובפנים צ""ל במרובעין וצ""ל גי' ד""ת@77 שאינו) הוא לוקה ונותן מאה סלע בין בעל בין לא בעל ר' אליעזר בן יעקב אומר לא נאמרו דברים הללו אלא כשבעל והוא שאמר לעדים בואו והעידוני אבל באו מאליהן פטור וב""ש אם לא באו עדים שפטור הא דקתני הכא זנתה מעיקרא יש לה כתובה מנה ליתא דקי""ל כרבא דאמר מקח טעות לגמרי משמע ולית לה כלום כדכתבינן בפרקא קמא @14סי' קעד@77: @13דף מו:@77 שלח רב כהנא משמיה דרבי יוחנן מוציא שם רע אינו חייב עד שיבעול כדרכה ויוציא שם רע כדרכה והמוציא שם רע ולא בעל היה לוקה מכת מרדות מדרבנן:"
16b:6,@13דף מו.@77  <b><big>מתני'</big></b>  @11ב האב זכאי @22א בבתו בקדושיה בכסף בשטר ובביאה וזכאי
17a:1,במציאתה ובמעשה ידיה ובהפרת נדריה ומקבל גיטה ואינו אוכל פירות בחייה @11א נשאת יתר עליו הבעל שאוכל פירות בחייה וחייב במזונותיה ובפרקונה ובקבורתה רבי יהודה אומר אפי' עני שבישראל לא יפחתו לו משני חלילין ומקוננות:
17a:2, <b><big>גמ'</big></b>  חייב במזונותיה ובפרקונה @13דף מז:@77 תנא תקנו מזונות תחת מעשה ידיה וקבורתה תחת כתובתה לפיכך הבעל אוכל פירות פירות מאן דכר שמייהו חסורי מחסרא והכי קתני תקנו מזונות תחת מעשה ידיה ופרקונה תחת פירות וקבורתה תחת כתובתה (א) לפיכך בעל אוכל פירות:
17a:3,"רבי יהודה אומר אפילו עני שבישראל: @13דף מח.@77 א""ר חסדא אמר מר עוקבא הלכה כרבי יהודה ואמר רב חסדא אמר מר עוקבא מי @11ב שנשתטה ב""ד יורדין לנכסיו  וזנין ומפרנסין אשתו @22א ובניו ובנותיו ודבר אחר."
17a:4,"תניא מי שהלך למדינת הים ואשתו תובעת מזונות ב""ד יורדין לנכסיו וזנין ומפרנסין אשתו אבל לא בניו ובנותיו ולא דבר אחר ומ""ש מדמר עוקבא התם שלא לדעת הכא יצא לדעת מאי דבר אחר אמר רב חסדא תכשיט רב יוסף אמר צדקה מ""ד שאין נותנין תכשיט כ""ש צדקה ומ""ד צדקה אבל תכשיט נותנין דלא ניחא ליה דתינוול א""ר חייא בר אבין אמר רב הונא מי שהלך @11ג למדינת הים ומתה אשתו ב""ד יורדין לנכסיו וקוברין @22ב אותה לפי (@66א) כבודה (ב) לפי כבודה ולא לפי כבודו אימא אף לפי כבודו וקמ""ל עולה עמו ואינה יורדת עמו אפי'"
17b:1,"לאחר מיתה אמר רב מתנה האומר אם @11א מתה אשתו אל תקברוה מנכסי שומעין לו מאי שנא כי אמר דנפלו להו נכסי קמי יתמי כי לא אמר נמי נכסי קמי יתמי רמו הלכך בין אמר בין לא אמר כיון דנפלו נכסי קמי יתמי לא קברינן לה מנכסי דיתמי ואין @22א היתומים חייבים בקבורתה דהא תנן אלמנה ניזונית מנכסי יתומים ומעשה ידיה שלהן מתה אין חייבין בקבורתה אלא האומר אם מת הוא אל @11ב תקברוהו מנכסיו אין שומעין לו לא כל הימנו שיעשיר את בניו ויפיל את עצמו על הציבור @14מכאן עד מתני' אינו מהלכות. ד""ת [וכן ברי""ף דפוס קושט' ליתא]@77 (תני רב יוסף שארה זו @11ג קירוב בשר שלא ינהוג בה מנהג פרסיים שמשמשים מטותיהן בלבושיהן מסייע ליה לרב הונא בריה ררב יהושע דא""ר הונא כל האומר אי אפשי אלא אני בבגדי והיא בבגדה יוציא ויתן כתובה:"
17b:2,"(א) @13דף מז.@77 לעיל @14לשון מהר""ם הגהה היא אינו מן החיבור@77 נישאת יתר עליו הבעל שהוא אוכל פירות בחייה."
17b:3,"ת""ר @11ד כתב @22ב לה פירות (ב) @14בגמ' איתא כסות וכלים@77 וכלים שיבאו עמה מבית אביה לבית בעלה ומתה לא זכה בעל בדברים הללו משום רבי נתן אמרו זוכה הבעל בדברים הללו "
17b:4,"לימא בפלוגתא דר""א בן עזריה ורבנן קא מיפלגי דתנן אע""פ שאמרו בתולה גובה מאתים ואלמנה מנה אם רוצה להוסיף אפילו עד מאה מנה מוסיף נתארמלה או נתגרשה בין מן האירוסין בין מן @22ג הנישואין גובה את הכל ראב""ע אומר מן הנישואין גובה את הכל מן האירוסין בתולה גובה מאתים ואלמנה מנה @13דף מז:@77 שלא כתב אלא על מנת לכונסה מ""ד לא זכה כרבי אלעזר בן עזריה ומאן דאמר זכה כרבנן לא דכולי עלמא כרבי אלעזר בן עזריה מאן דאמר לא זכה כרבי אלעזר בן עזריה ומאן דאמר זכה אמר לך עד כאן לא קאמר ר' אלעזר התם אלא מדידיה לדידה שלא כתב לה אלא על מנת לכונסה אבל מדידה לדידיה אפי' ר' אלעזר בן עזריה מודה (ג) משום איחתוני והא איחתוני להו):"
17b:5," <b><big>מתני'</big></b>  לעולם היא ברשות האב עד שתכנס @13דף מח:@77 @14ע""ש (ג""א)@77 לחופה מסר האב לשלוחי הבעל (ד) הרי זו (@66א) ברשות הבעל הלכו שלוחי האב עם שלוחי הבעל הרי היא ברשות האב מסרו שלוחי האב לשלוחי הבעל הרי היא ברשות הבעל: "
17b:6," <b><big>גמ'</big></b>  מאי לעולם לאפוקי ממשנה ראשונה דתנן הגיע זמן ולא נשאו אוכלות משלו ואוכלות בתרומה קמ""ל לעולם דאין האשה אוכלת בתרומה עד שתכנס לחופה כמשנה אחרונה דתנן ובית דין של אחריהן אמרו אין האשה אוכלת בתרומה עד שתכנס לחופה ת""ר הלך האב עם שלוחי הבעל או שהלכו שלוחי האב עם שלוחי הבעל או שהיה לה חצר בדרך ונכנסה עמו ללון אע""פ שכתובתה בבית הבעל (ה) ומתה אביה יורשה מסר @22ד האב לשלוחי הבעל או שלוחי האב לשלוחי הבעל או שהיה לו חצר בדרך ונכנסה עמו (ו) ללון שם לשם נישואין אע""פ שכתובתה בבית אביה מתה בעלה יורשה בד""א לירושתה אבל לתרומה אין האשה אוכלת בתרומה עד שתכנס לחופה:"
17b:7,"@13דף מט.@77  <b><big>מתני'</big></b>  האב @11ה אינו חייב במזונות בתו זה מדרש דרש ראב""ע לפני חכמים בכרם ביבנה הבנים ירשו והבנות יזונו מה הבנים אינם יורשין אלא לאחר מיתת אביהן אף בנות לא יזונו אלא לאחר מיתת אביהן:"
17b:8," <b><big>גמ'</big></b>  @13דף מט:@77 א""ר אילא אמר ריש לקיש משום ר""י ברבי חנינא באושא התקינו שיהא אדם זן בניו"
18a:1,"ובנותיו קטנים הלכתא כוותיה או אין הלכתא כוותיה ת""ש כי הוי אתו לקמיה דרב יהודה אמר להו יארוד ילדה ואבני מתא שדיא כי הוו אתו לקמיה דרב חסדא אמר להו כפו ליה אסיתא בצבורא ולימא ליה עורבא בעי בני והאי גברא לא בעי בני "
18a:2,"כי הוו אתו לקמיה דרבא א""ל ניחא לך דליתזן (א) בנתיך מצדקה ולא אמרן אלא דלא אמיד אבל אמיד כייפינן ליה בעל כרחיה לא יהא אלא אחד כי הא @14בגמ' איתא דרבא@77 דרבה כפה ליה לרב נתן בר אמי ואפיק מיניה ד' מאה זוזי לצדקה והנ""מ בניו ובנותיו קטנים אבל @22א קטני קטנים אע""ג דלא אמיד לצדקה כייפינן ליה בעל כרחיה דגרסינן בסוף אע""פ@13דף סה:@77 @14שם הגי' דרש ר' עולא רבה כו' (ג""א)@77 דרש [רבה] בר עולא רבה אפתחא דבי נשיאה אע""פ שאמרו אין אדם זן בניו ובנותיו קטנים אבל זן אותם קטני קטנים ועד כמה עד שש שנים ותנן נמי @14התם אם (ג""א)@77 אם היתה מניקה פוחתין לה ממעשה ידיה ומוסיפין לה על מזונותיה ש""מ חייב אדם לזון בניו ובנותיו כשהן קטני קטנים:"
18a:3,"א""ר אילא אמר ריש לקיש הכותב @11א כל נכסיו  לבניו הוא ואשתו ניזונים מהם @13דף נ. ע""ש (ג""א)@77 ולית הלכתא כוותיה אמר ר' אילא באושא התקינו המבזבז @11ב לא יבזבז יותר מחומש שמא יצטרך לבריות והני מילי מחיים אבל לאחר מיתה לית לן בה כמעשה דמר עוקבא בפרק מציאת האשה@13דף סז:@77 :"
18a:4,"א""ר יצחק באושא התקינו שיהא אדם @11ג מגלגל עם בנו בתלמוד תורה עד י""ב שנה מכאן ואילך יורד עמו עד לחייו איני והא א""ל רב לרב שמואל בר שילת בציר מבר שית לא תקבל מכאן ואילך קביל וספי ליה כתורא לא קשיא הא למקרא הא למשנה דאמר אביי אמרה לי אם (ב) בר שית למקרא בר עשר למשנה בר (ג) (@66א) תריסר לתעניתא מעת לעת ובתינוקת:"
18a:5,"א""ר יוסי בר' חנינא באושא התקינו האשה @11ד שמכרה מנכסי מלוג"
18b:1,"בחיי בעלה ומתה הבעל מוציא מיד הלקוחות וקי""ל דבעל מוציא מיד הלקוחות בלא דמים ואי איתנהו להנהו דמי דשקלה אתתיה מהדר להו ללוקח ולא יכול בעל למימר דילמא מציאה אשכחה:"
18b:2,"@16תהלים קז@77 אשרי שומרי משפט עושה צדקה בכל עת @11א וכי אפשר לעשות צדקה בכל עת רבותינו שביבנה ואמרי לה רבי אלעזר אומר זה הזן בניו ובנותיו כשהם קטנים ר' שמואל אומר זה המגדל יתום ויתומה ומשיאן סמוך לפרקן @16תהלים קיב@77 הון ועושר בביתו וצדקתו עומדת לעד רב הונא ורב חסדא חד אמר זה הלומד תורה ומלמדה לאחרים וח""א זה הכותב תורה נביאים וכתובים ומשאילן לאחרים:"
18b:3,זה מדרש קדרש רבי אלעזר בן עזריה @13דף נ:@77 יתיב רב יוסף קמיה דרב המנונא ויתיב רב המנונא וקאמר כשם שאין @11ב הבנים יורשים  כתובת בנין דיכרין אלא מן הקרקע כך אין הבנות ניזונות אלא מן הקרקע והאידנא תקון רבנן בתראי (@66א) למיזן אפילו מן המטלטלין:
18b:4,"(@67א) (א) אמר ר' חייא בר' יוסף רב זן אפילו מחיטי דעלייה איבעיא להו לפרנסה הואי ומאי עלייה מעילויא דאב וכדשמואל (@66ב) דאמר שמואל לפרנסה שמין באב או דילמא מזוני ממש הוה ומאי עלייה מדברים טובים שנאמרו בעלייה דאמר ר' יצחק בר יוסף בעלייה התקינו שיהו הבנות נזונות מן המטלטלין ת""ש בידי דרבנאי אחוה דרבי חייא בר אבא הוו מטלטלי דיתמי אתו לקמיה דמר שמואל א""ל זיל זון לימא למזוני וכדר' יצחק בר יוסף ס""ל לא התם פרנסה הואי ושמואל לטעמיה דאמר שמואל לפרנסה שמין באב הוה עובדא בנהרדעי ודון דייני דנהרדעי בפומבדיתא ואגבי רב חנן בר ביזנא אמר להו ר""נ זילו אהדרו ואי לא מגבינן לכו לאפדנייכו מינייכו"
18b:5,"רב אמי ורב אסי סברי למיזן ממטלטלי א""ל ר' יעקב בר אידי מילתא דר' יוחנן ור""ל לא עבדי בה עובדא אתון עבדיתו בה עובדא רבי אלעזר סבר למיזן ממטלטלין אמר לפניו ר""ש בן אליקים רבי יודע אני בך שאין מדת הדין אתה עושה אלא מדת רחמנות שמא יראו התלמידים ויקבעו הלכה לדורות ההיא דאתאי לקמיה דרב יוסף אמר להו זילו והבו לה מתמרי דבודיא א""ל אביי אילו הוה בע""ח כה""ג מי קעביד מר א""ל אנא דחזיין לבודיא קאמינא סוף @13דף נא:@77 סוף כל העומד לגדור כגדור דמי א""ל אנא דצריכנא לדיקלא קאמינא ההוא יתום ויתומה דאתו לקמיה דרבא אמר ליה העלו ליתום בשביל יתומה אמרי ליה רבנן לרבא והא מר הוא דאמר ממקרקעי ולא ממטלטלי בין לכתובה בין למזונות בין לפרנסה א""ל (ב) @14[בגמ' הגי' אמר להו אילו רצה והשאר ליתא]@77 עני בר טובים הוא אילו (@66ג) רוצה שפחה לשמשו מי לא יהבינא ליה כ""ש הכא דאיכא תרתי"
18b:6,"ת""ר אחד נכסים שיש להן אחריות ואחד נכסים שאין להן אחריות מוציאין למזון אשה והבנות דברי רבי ר""ש בן אלעזר אומר נכסים שיש להן אחריות מוציאין לבנות מן הבנים ולבנות מן הבנות ולבנים מן [@14גי' מהר""ם@77 הבנים ולבנים מן] הבנות (ג) נכסים מרובין [@14גי' מהר""ם@77 אבל לא לבנים מן הבנות בנכסים מועטין] נכסים שאין להן אחריות מוציאין לבנים מן הבנים ולבנות מן הבנות ולבנים מן הבנות (@14מהר""ם ל""ג@77 בנכסים מרובין) אבל לא לבנות מן הבנים (בנכסים מועטין) (ד):"
18b:7," <b><big>מתני'</big></b>  לא @11ג כתב לה כתובה בתולה גובה מאתים ואלמנה מנה מפני שהוא תנאי ב""ד כתב לה שדה שוה מנה תחת מאתים ולא כתב לה כל נכסין דאית לי אחראין לכתובתיך חייב שהוא תנאי ב""ד לא כתב לה אם תשתבאי איפרקינך ואותבינך לי לאינתו ובכהנת אהדרינך למדינתך חייב שהוא תנאי בית דין:"
18b:8," <b><big>גמ'</big></b>  אמר @13דף נא:@77 אבוה דשמואל אשת @11ד ישראל שנאנסה אסורה לבעלה (@66ד) חיישינן שמא תחלתה באונס וסופה ברצון ופליגא דרבא דאמר רבא תחלתה באונס ובסוף אומרת הניחו לו שאלמלא לא נזקק לה היא שוכרתו מותרת (ה) ומאי טעמא יצר אלבשה  תניא כותיה דרבא והיא לא נתפשה אסורה (@66ה) הא נתפשה מותרת ויש לך אחרת שאע""פ שלא נתפשה מותרת ואיזו זו שתחלתה באונס וסופה ברצון אמר רב יהודה הני נשי דגנבי גנבי שריין לגברייהו דכל דעבדן להו מיראה עבדין להו אבל שבקינהו ואזלן מנפשייהו ודאי אסירן ת""ר שבויי מלכות הרי הן כשבויין גנובי לסטים אינן כשבויין:"
18b:9,"ובכהנת אהדרינך @11ה למדינתיך אמר אביי אלמנה לכה""ג חייב לפדותה שאני קורא בה אהדרינך"
19a:1,למדינתיך @13דף נב.@77 ממזרת ונתינה לישראל אינו חייב לפדותה שאין אני קורא בה ואותבינך לי לאנתו רבא אמר כל שאיסור שביה גרם @22א לה חייב לפדותה איסור דבר אחר גרם לה אינו חייב לפדותה והלכה כרבא:
19a:2, <b><big>מתני'</big></b>  @13דף נא.@77 נשבית @11א חייב לפדותה אמר הרי גיטה וכתובתה תפדה עצמה אינו רשאי לקתה חייב לרפאותה אמר הרי גטה וכתובתה תרפא עצמה רשאי:
19a:3," <b><big>גמ'</big></b>  @13דף נב.@77 תנו רבנן נשבית אחר מיתת הבעל (א) אין (@66א) היבמין חייבין לפדותה @14זה גירסת רב אלפס ומקצת ספרים ועי' עליו באשר""י@77 ולא עוד אלא אפי' נשבית בחיי בעלה ואח""כ מת בעלה אין (ב) חייבין לפדותה @14שאין אני קורא בו ואותבינך לי לאינתו מהר""ם@77 שאין אני קורא בה ואותבינך לי לאינתו הלכך לית להו פירי דכי תקינו רבנן פירות לבעל תחת פרקונה הוא דתקינו והני כיון דלא מיחייבי בפרקונה לית להו פירי @22ב תדע דהא תנן (@66ב) אלמנה ניזונית מנכסי יתומים ומעשה ידיה שלהן ואין חייבין בקבורתה אלמא דכיון דחייבין במזונותיה מעשה ידיה שלהן וכיון דאין יורשין כתובתה אין חייבין בקבורתה הכא נמי כיון דלא מיחייבי בפרקונה לית להו פירי"
19a:4,"ת""ר נשבית והיו מבקשין עד עשרה בדמיה פעם @22ג ראשונה פודה מכאן ואילך רצה פודה רצה אינו פודה רשב""ג אומר @13דף נב:@77 אין פודים @22ד השבוים יתר על דמיהם מפני תיקון העולם וכן הלכה ת""ר נשבית והיו מבקשין עד עשרה בכתובתה פעם ראשונה פודה מכאן ואילך רצה פודה רצה אינו פודה דברי רבי רשב""ג אומר אם היה פרקונה כנגד כתובתה פודה ואם לאו אינו פודה והלכה כרבי:"
19a:5,"לקתה חייב לרפאותה תנו רבנן @11ב אלמנה ניזונית מנכסי יתומים ואם היתה צריכה לרפואה הרי הן כמזונות רשב""ג אומר רפואה שיש לה @22ה קצבה מתרפאת מכתובתה רפואה שאין לה קצבה הרי היא כמזונות והלכה כרשכ""ג א""ר יוחנן עשו הקזת דם בארץ ישראל כרפואה שאין לה קצבה קריביה דרבי יוחנן הוה להו איתת אבא דהוה צריכה לרפואה כל יומא אתו לקמיה דר' יוחנן אמר להו  זילו קוצו לה מידי לרופא דהויא לה רפואה שיש לה קצבה אמר רבי יוחנן עשינו עצמנו כעורכי הדיינין מעיקרא מאי סבר ולבסוף מאי סבר (@66ג) מעיקרא סבר מבשרך לא תתעלם ולבסוף סבר אדם חשוב שאני:"
19a:6, <b><big>מתני'</big></b>  @11ג לא כתב לה בנין דכרין דיהויין ליכי מינאי אינון ירתון כסף כתובתיך יתר על חולקהון דעם @22ו אחוהון חייב שהוא תנאי בית דין בנן נוקבין דיהויין ליכי מינאי יהויין יתבן בביתי ומיתזנן מנכסאי עד דתנסבן לגוברין חייב שהוא תנאי בית דין:
19a:7," <b><big>גמ'</big></b>  אמר רבי יוחנן משום ר""ש בן יוחאי מפני מה תקנו כתובת בנין @22ז דכרין כדי שיקפוץ אדם ויתן לבתו כבנו ועד כמה אביי ורבא דאמרי תרוייהו עד עישור נכסים ואימא דאב לירות דבעל לא"
19b:1,"לירות אם כן אב נמי מימנע ולא כתיב ואימא היכא דכתב אב לירתו היכא דלא כתב לא לירתו לא פלוג רבנן בת בין הבנים נמי תירות כנחלה שויוה רבנן בת בין הבנות תירות לא פלוג רבנן תיגבי ממטלטלי ככתובה שויוה רבנן תטרוף ממשעבדי ירתון תנן ואימא אע""ג דליכא מותר דינר במקום דמיעקרא נחלה דאורייתא לא תקון רבנן:"
19b:2,"@13דף נג.@77 אמר רבא פשיטא לי @11א מוכרת כתובתה בין לאחרים בין לבעלה יש לה כתובת בנין דכרין מ""ט זוזי אנסוה  מוחלת כתובתה @22א לבעלה אין לה כתובת בנין דכרין מ""ט אחולי אחילתה יתיב רבין בר חיננא קמיה דרב חסדא ויתיב וקאמר משמיה דרבי אלעזר @11ב מוחלת כתובתה לבעלה אין לה מזונות אמר ליה אי לאו דקאמרת לה משמיה דגברא רבא הוה אמינא  משיב רעה תחת טובה לא תמוש רעה מביתו:"
19b:3,"@11ג בנן נוקבין דיהויין ליבי מינאי @22ב @13דף נג:@77 רב תני עד דתלקחן ולוי תני עד דתיבגרן בגר ולא אנסיב אנסיב ולא בגר כ""ע לא פליגי דלית לה כי פליגי בארוסה דרב סבר לית לה ולוי סבר אית לה עד דתבגרן או ימטי זמניהון לאיתנסבא כדתנן נותנין לבתולה י""ב חדש משתבעה הבעל לפרנס עצמה ותנן הגיע זמן ולא נשאו אוכלות משלו וכן תני לוי במתני' עד דתיבגרן או ימטי זימניהון לאיתנסבא כתנאי עד מתי הבת ניזונת עד שתתארס משום רבי אלעזר אמרו עד"
20a:1,שתבגר רב כתנא קמא ולוי כר' אלעזר והלכתא כרב דקאי כתנא קמא 
20a:2,"א""ל רב חסדא לרב יוסף א] מי לא שמיע לך מיניה דרב יהודה ארוסה יש לה מזונות (@66א) או אין לה מזונות א""ל משמע לא שמיע לי מסברא לית לה כיון @22א דלא קים ליה בגוה לא שדי זוזי בכדי א""ל אי לא שמיע לך מסברא אית לה כיון ב דאירסה לא ניחא ליה דתינוול (@66ב) (א) דהא לית לה מזוני מן האחים וקא (ב) פסקי רבנן הלכתא כי האי לישנא בתרא (@66ג) (ג) והני מילי לאחר י""ב חדש "
