page.section,content
16a:2," <b><big>מתני'</big></b>  @11א שני שוורים תמים שחבלו זה בזה @22ב משלם במותר ח""נ שניהן מועדין משלם במותר נזק שלם אחד תם ואחד מועד מועד בתם משלם במותר נזק שלם ותם במועד משלם במותר חצי נזק וכן שני אנשים שחבלו זה בזה משלמין במותר נזק שלם אדם במועד ומועד באדם משלם במותר נזק שלם אדם בתם ותם באדם אדם בתם משלם במותר נזק שלם ותם באדם משלם במותר חצי נזק רבי עקיבא אומר אף תם שחבל באדם משלם במותר נזק שלם:"
16a:3, <b><big>גמ'</big></b>  תוספתא כיצד משלם במותר חצי נזק שור שוה מאתים שנגח לשור שוה מאתים הכחישו חמשים זוז חזר האחרון והכחישו שלשה דינר של זהב האחרון משלם לראשון חצי דינר זהב שהם שנים עשר זוז ומחצה:
16a:4, <b><big>מתני'</big></b>  @11ב שור שוה מנה שנגח לשור שוה מאתים ואין הנבילה יפה כלום °נוטל את השור:
16a:5,@13דף לד.@77 שור שוה מאתים שנגח לשור שוה מאתים ואין הנבלה יפה כלום אמר רבי מאיר על זה נאמר @16שמות כא@77 ומכרו את השור החי וחצו את כספו אמר לו רבי יהודה וכן הלכתא קיימת ומכרו את השור החי וחצו את כספו ולא קיימת וגם את המת יחצון ואי זה זה שור שוה מאתים שנגח לשור שוה מאתים והנבלה יפה חמשים זה נוטל חצי החי וחצי המת וזה נוטל חצי החי וחצי המת:
16a:6," <b><big>גמ'</big></b>  מכדי בין לר""מ בין לרבי יהודה האי מאה ועשרים וחמשה שקיל והאי מאה ועשרים וחמשה שקיל (א) מאי בינייהו ואסיקנא @13דף לד:@77 שבח נבלה איכא בינייהו רבי מאיר סבר שבח נבלה דניזק הוי ורבי יהודה סבר פלגא אבל פחת נבלה כ""ע לא פליגי דניזק הוי דשמין לנבלה כמה שויא בשעת"
16b:1,"מיתה מעיקרא ואי פחתה פחתה לניזק ודכולי עלמא נמי וגם את המת יחצון פחת שפיחתתו המיתה מחצין בחי כגון שור שוה מאתים שנגח לשור שוה מאתים והנבלה יפה חמשים זוז כמה פחתתו מיתה מאה וחמשים הלכך משלם ליה שבעין וחמשה וחמשין דנבלה הא מאה ועשרין וחמשה והיינו דקא אמרינן האי מאה ועשרים וחמשה שקיל והאי מאה וכ""ה שקיל:"
16b:2, <b><big>מתני'</big></b>  @11א יש חייב על מעשה שורו ופטור על מעשה עצמו חייב על מעשה עצמו ופטור על מעשה שורו כיצד שורו שבייש פטור והוא שבייש חייב שורו שסימא את עין עבדו והפיל את שנו פטור והוא שסימא את עין עבדו והפיל את שנו חייב שורו שחבל באביו ובאמו חייב והוא שחבל באביו ובאמו פטור מפני שהוא נדון בנפשו שורו שהדליק את הגדיש בשבת חייב והוא שהדליק את הגדיש בשבת פטור מפני שהוא נדון בנפשו 
16b:3,@11ב @13דף לח.@77 שור שהיה רודף אחר שור אחר והוזק זה אומר שורך הזיק °וזה אומר לא כי אלא בסלע לקה המוציא מחבירו עליו הראיה היו שנים רודפין אחר אחד זה אומר שורך הזיק וזה אומר שורך הזיק @13דף לח:@77 שניהם פטורים ואם היו שניהם של איש אחד שניהם חייבין היה אחד גדול ואחד קטן הניזק אומר גדול הזיק והמזיק אומר קטן הזיק אחד תם ואחד מועד הניזק אומר מועד הזיק והמזיק אומר לא כי אלא תם הזיק המוציא מחבירו עליו הראיה היו הניזוקין שנים אחד גדול ואחד קטן והמזיקין שנים אחד גדול ואחד קטן הניזק אומר גדול הזיק את הגדול וקטן הזיק את הקטן והמזיק אומר לא כי אלא קטן את הגדול וגדול את הקטן אחד תם ואחד מועד הניזק אומר
17a:1,מועד הזיק את הגדול ותם את הקטן והמזיק אומר לא כי אלא תם את הגדול ומועד את הקטן המוציא מחברו עליו הראיה:
17a:2," <b><big>גמ'</big></b>  אמר רבה בר נתן @11א טענו חטים והודה לו בשעורים פטור לימא מסייע ליה דתניא טענו חטים והודה לו בשעורים פטור אי מהתם הוה אמינא מאי פטור פטור מדמי חטים ולעולם חייב בשעורים קמ""ל דפטור לגמרי ואותבינן עליה מהא דתנן היו הניזוקין שנים אחד גדול ואחד קטן והמזיקין שנים אחד גדול ואחד קטן הניזק אומר גדול הזיק את הגדול וקטן את הקטן והמזיק אומר לא כי אלא קטן את הגדול וגדול את הקטן המוציא מחבירו עליו הראיה הא לא מייתי ראיה שקיל כדאמר מזיק אמאי חטים ושעורים נינהו ופריק ראוי ליטול ואין לו ואקשינן והא תניא הרי זה משתלם לקטן מן הגדול ולגדול מן הקטן ופריק דתפס והכי נמי לענין טענו חטים והודה לו בשעורים אי תפיס שעורים לא מפקינן מיניה והכי קא פסקי רבוותא כדכתיבנן:"
17a:3,"@13דף לו@77  ואם היו שניהם של איש אחר [שניהם] חייבים ואוקימנא כרבי עקיבא (א) דאמר תורא דשותפי נינהו וטעמא דאיתנהו לתרוייהו דלא מצי מדחי ליה אבל ליתנהו לתרוייהו מצי א""ל זיל אייתי ראיה דהאי תורא אזקך ואשלם לך:"
17a:4,סליקו להו המניח את הכד
17b:1,° @44שור@55 @11א שנגח ארבעה וחמשה שוורים זה אחר זה ישלם לאחרון שבהן אם יש בו מותר יחזיר לשלפניו ואם יש בו מותר יחזיר לשלפני פניו והאחרון האחרון נשכר דברי רבי מאיר רבי שמעון אומר שור שוה מאתים שנגח לשור שוה מאתים ואין הנבלה יפה כלום זה נוטל מנה וזה נוטל מנה חזר ונגח שור אחר שוה מאתים האחרון נוטל מנה ושלפניו זה נוטל חמשים זוז וזה נוטל חמשים זוז חזר ונגח שור אחר שוה מאתים האחרון נוטל מנה °ושלפניו חמשים זוז ושנים הראשונים דינרי זהב:
17b:3," <b><big>גמ'</big></b>  והלכתא כרבי שמעון דהא אוקימנא למתניתין @13דף לו:@77 רישא רבי ישמעאל דאמר בעלי חובות נינהו (א) וסיפא ר' עקיבא דאמר שותפי נינהו וקי""ל הלכה כרבי עקיבא מחבירו וכיון דקאי רבי שמעון כוותיה הלכתא כוותיה:"
17b:4,והיכא @22א דתפסו ניזק לגבות ממנו נעשה עליו (ב) שומר שכר לנזקיו ומחייב בניזקיה והיינו דקתני אם יש בו מותר יחזיר לשלפניו פרישנא הכי אם יש בו מותר בנזקיו יחזיר לשלפניו ובהא אפילו רבי שמעון מודה:
18a:1,"תנן התם @11א התוקע לחבירו נותן לו סלע ההוא גברא דתקע ליה לחבריה שלחיה רב טוביא בר מתנה לקמיה דרב אסי סלע צורי תנן או סלע מדינה תנן ופשטה מהא דאמרינן רב יהודה אומר כל כסף קצוב האמור בתורה כסף צורי ושל דבריהם כסף מדינה אמר ליה ההוא גברא הואיל ופלגא דזוזא הוא לא בעינא ניתבוה לעניי הדר אמר להו ניתבוה ניהלי דאיזיל אברי ביה נפשאי א""ל רב יוסף כבר זכו ביה עניי' ואע""ג דליכא עניי' הכא דליזכו ביה אנן ידי עניים אנן @13גיטין דף לז.@77 דאמר רב יהודה אמר שמואל יתומים אין צריכין פרוזבול"
18b:1,וכן תני רמי בר חמא היתומים אינן צריכין פרוזבול °רבן גמליאל ובית דינו אביהן של יתומים:
18b:2,"איכא מאן דפשט מהא דמאן דיהיב @11א מידי לעניי' באמירה ובעא למהדר ביה מצי הדר ביה ואמר הכי @69א] מדאמר רב יוסף ואע""ג דליכא עניי' הכא דליזכו ביה אנן ידי עניים אנן שמעינן מינה דדינא דעניים כדינא דהדיוט דמי דבהדיוט אי אמר ליה חד לחבריה @13גיטין דף יג.@77 מנה לי בידך תנהו לפלוני במעמד שלשתן קנה ואי לא לא קנה ה""נ דינא דעניים ומש""ה אמר רב יוסף ואע""ג דליכא עניי' הכא דליזכו ביה בדינא דמעמד שלשתן אנן ידי עניים אנן "
18b:3,"ואנן אמרינן ליכא למשמע מינה הכי דבהדיא אמרי'@13ר""ה ו.@77  (א) @16דברים כג@77 בפיך זו צדקה אלמא בדיבור מיחייב והאי דאיצטריך רב יוסף הכא למימר ואע""ג דליכא עניי' הכא דליזכו ביה אנן ידי עניים אנן דאלמא אי לאו הכי הוה מצי למיהדר ביה לאו משום דדין עניים כדין הדיוט דמי אלא משום דההוא פלגא דזוזא לאו ברשותיה הוה קאי דהא לא אתא לידיה כדאמרינן@13ב""מ דף ז.@77  (ב) אמר רב כל ממון שאינו יכול להוציאו בדיינים והקדישו אינו קדוש ואקשינן הא יכול להוציאו בדיינים והקדישו קדוש והא""ר יוחנן גזל ולא נתייאשו ממנו הבעלים שניהן אינן יכולין להקדיש (ג) זה לפי שאינו שלו וזה לפי שאינו ברשותו ואוקימנא להא דרב במקרקעי דכי יכול להוציאו בדיינין ברשותיה קאי ושמעינן מינה דבמטלטלי אפילו ממון שהוא יכול להוציאו בדיינין והקדישו אינו קדוש ומשום הכי א""ל רב יוסף אנן ידי עניים אנן דלא גרע מדינא דהדיוט דקני במעמד שלשתן אבל מידי @11ב דאיתיה ברשותיה (ד) ואמר הרי הוא לעניים כבר זכו ביה עניי ולא מצי למהדר ביה fדאמר בפיך (ה) זו צדקה ואמר רבא צדקה מיחייב עלה לאלתר דהא קיימי עניים "
18b:4,"אבל ודאי אי בעי לשנויי ההוא מידי דיהב לעניים עד דלא אמטייה ליד גבאי במידי אחרינא דכוותיה מצי לשנויה כדגרסי' בערכין@13דף ו.@77  אר""נ אמר רבה בר אבוה אמר רב סלע זו לצדקה מותר לשנותו בין לעצמו בין לאחר ל""ש אמר זו ול""ש אמר עלי ות""ר האומר סלע זו לצדקהעד שלא באת ליד גבאי מותר לשנותה משבאת ליד גבאי אסור לשנותה:"
18b:5," <b><big>מתני'</big></b>  @13דף לז.@77 שור @11ג שהוא מועד למינו ואינו מועד לשאינו מינו מועד לאדם ואינו מועד לבהמה מועד לקטנים ואינו מועד לגדולים למין שהוא מועד לו משלם נ""ש ולמין שאינו מועד לו משלם ח""נ:"
18b:6,"אמרו לפני ר' יהודה הרי שהיה מועד לשבתות ואינו מועד לימות החול אמר להם לשבתות משלם נ""ש ולימות החול משלם ח""נ מאימתי יהי תם משיחזור בו ג' ימי (ו) שבתות:"
18b:7," <b><big>גמ'</big></b>  אתמר רב זביד אמר ואינו מועד תנן ר""פ אמר אינו מועד תנן רב זביד אמר ואינו מועד תנן הא סתמיה הוי מועד ורב פפא אמר אינו מועד תנן סתמיה לא הוי מועד וסוגיין כרב @22א פפא ואת""ל איתא לרב פפא נגח שור חמור וגמל נעשה מועד לכל:"
18b:8,"ת""ר ראה שור [א] נגח שור לא נגח שור נגח שור לא נגח שור נגח שור לא נגח נעשה מועד לסירוגים (ז) לשוורים:"
19a:1,"ת""ר ראה שור נגח חמור לא נגח סוס נגח גמל לא נגח פרד נגח °ערוד לא נגח נעשה מועד לסירוגין לכל:"
19a:2, <b><big>מתני'</big></b>  @13דף לז:@77 שור של @11א ישראל שנגח לשור של הקדש ושל הקדש שנגח לשור של ישראל פטור שנאמר @16שמות כא@77 שור רעהו ולא שור של הקדש שור של ישראל שנגח לשור של כנעני פטור ושל כנעני שנגח לשור של ישראל בין תם בין מועד משלם נזק שלם:
19a:3, <b><big>גמ'</big></b>  @13דף לח.@77 מה נפשך אי רעהו דוקא דכנעני כי נגח דישראל נמי פטור ואי רעהו (@67א) לאו דוקא אפילו דישראל כי נגח דכנעני ליחייב אמר רבי אבהו אמר קרא @16חבקוק ג@77 עמד וימודד ארץ ראה ויתר גוים מה ראה ראה שבע מצות שקיבלו עליהם בני נח ולא קיימום עמד והתיר ממונן לישראל:
19a:4," <b><big></big></b> @13דף לט.@77  <b><big>מתני'</big></b>  @11ב שור של פקח שנגח שור של חרש שוטה וקטן חייב שור של חרש שוטה וקטן שנגח שור של פקח פטור שור של חרש שוטה וקטן שנגחו @14ב""ד מעמידין@77 מעמידין להן אפוטרופין ומעידין להן בפני אפוטרופין:"
19a:5,נתפקח החרש ונשתפה השוטה והגדיל הקטן חזר לתמותו דברי רבי מאיר רבי יוסי אומר הרי הוא בחזקתו:
19a:6,שור @11ג האצטדין אינו חייב מיתה שנאמר @16שמות כא@77 כי יגח ולא שיגיחוהו:
19a:7,@13דף מא.@77 שור שנגח את האדם ומת מועד משלם את הכופר ותם אינו משלם את (א) הכופר
19b:1,וזה וזה (@68א) חייב מיתה וכן בבן וכן בבת נגח עבד או אמה משלם שלשים סלע בין שהוא יפה מאה מנה בין שאינו יפה אלא דינר זהב:
19b:2,@13דף מד.@77 שור שהיה מתחכך בכותל ונפל על האדם ומת @11א נתכוין להרוג את הבהמה(א) @22א והרג את האדם לכנעני והרג את ישראל לנפלים והרג בן של קיימא פטור:
19b:3,@13דף מד:@77 שור האשה שור היתומים שור האפוטרופין שור המדבר שור ההקדש שור גר שמת ואין לו יורשין הרי אלו חייבין מיתה רבי יהודה אומר שור המדבר שור ההקדש שור (ב) גר שמת ואין לו יורשין פטורין מן המיתה לפי שאין להן בעלים:
19b:4,שור היוצא ליסקל @11ב והקדישו בעליו אינו מוקדש שחטו בשרו אסור אם עד שלא נגמר דינו הקדישו בעליו מוקדש שחטו בשרו מותר מסרו לשומר @11ג חנם @22ב ולשואל לנושא שכר ולשוכר °נכנסו תחת הבעלים
20a:1,יצא והזיק (א) מועד משלם נזק שלם ותם משלם חצי נזק:
20a:2,@13דף מח:@77 קשרו בעליו במוסרה ונעל בפניו בראוי ויצא @22א והזיק אחד תם ואחד מועד חייב דברי רבי מאיר רבי יהודה אומר תם חייב ומועד פטור שנאמר @16שמות כא@77 ולא ישמרנו בעליו ושמור הוא זה רבי אליעזר אומר אין לו @22ב שמירה אלא סכין.
20a:3,(@67א) כלומר שאינו נפטר (ב) מדין שמים אלא בשחיטתו:
20a:4," <b><big>גמ'</big></b>  (ג) @13דף מו.@77 מאי טעמיה דרבי אליעזר אמר אביי כדתניא רבי נתן אומר @11א מנין שלא יגדל אדם כלב רע בתוך ביתו ולא יעמיד סולם רעוע בתוך ביתו ת""ל @16דברים כב@77 ולא תשים דמים בביתך אע""ג דקי""ל כר' נתן לית הלכתא כר' אליעזר דאמר אין לו שמירה אלא סכין:"
20a:5,סליקו להו שור שנגח ד' וה'
20a:6,"<b><big>שור</big></b> @11ב שנגח את הפרה ונמצא עוברה בצידה ואין ידוע אם עד שלא נגחה ילדה @22ג ואם משנגחה ילדה משלם ח""נ לפרה @69א] ורביע לולד וכן פרה שנגחה את השור ונמצא ולדה בצידה ואין ידוע אם עד שלא נגחה ילדה ואם משנגחה ילדה משתלם חצי נזק מן הפרה ורביע מן הולד:"
20a:7," <b><big>גמ'</big></b>  אמר רב יהודה אמר שמואל זו דברי סומכוס דאמר ממון המוטל בספק חולקין אבל חכמים אומרים זה @11ג כלל גדול בדין המוציא מחבירו עליו הראיה וקי""ל דיחיד ורבים הלכה כרבים למה לי למימר זה כלל גדול בדין (@68א) דאפילו ניזק אומר ברי ומזיק אומר שמא אי נמי לכי הא דאיתמר המוכר שור לחבירו ונמצא (ד) נגחן רב אמר הרי זה מקח טעות ושמואל אמר יכול לומר לו לשחיטה מכרתיו לך ואמרינן °ונחזי אי גברא דזבין לרדיא לרדיא ואי גברא דזבין לנכסתא לנכסתא ל""צ בגברא דזכין להא ולהא וכו' כדכתבנוה @14בריש פרק@77 בפ' המוכר פירות לחבירו ולא צמחו עד ושמואל אמר כי אזלינן בתר רובא באיסורא אבל בממונא לא אזלינן בתר רובא והמוציא מחבירו עליו הראיה:"
20a:8,"@13דף מו:@77 אמר רבי שמואל בר נחמני @14ג' תיבות א""ר יונתן לית' בגמ'@77 אמר רבי יונתן מנין למוציא מחבירו שעליו הראיה שנאמ' @16שמות כד@77 מי בעל דברים יגש אליהם יגיש ראיה אליהם מתקיף לה רב אשי הא למה לי קרא סברא הוא דכאיב ליה כיבא הוא אזיל לבי אסיא אלא קרא לכדרב נחמן (@68ב) הוא דאיצטריך דאמר רב נחמן אמר רבה בר אבוה מנין@22ד @69ב] שאין @11ד נזקקין אלא לתובע תחלה שנאמר מי בעל דברים יגש אליהם יגיש דבריו אליהם אמרי נהרדעי משמיה דרב ופעמים נזקקין לנתבע תחלה והיכי דמי"
20b:1,דקא זילי נכסיה:
20b:2,@11א וכן פרה שנגחה את השור וכו': חצי נזק ורביע נזק מאי עבידתיה פלגא נזקא הוא דבעי שלומי ואסקה רבא כגון דפרה וולד דחד והכי קאמר איתא לפרה משתלם חצי נזק מן הפרה @13דף מז.@77 ליתא לפרה משתלם רביע נזק מן הולד משום דלא ידעינן אי הוה ולד בהדה בעידנא דנגחה או לא דאי פשיטא לן דהוה ולד בהדה כי נגחה משתלם חצי נזק כוליה מולד וכיון דלא ידעינן משלם רביע נזק דהוה ליה ממון המוטל בספק וחולקין זו דברי סומכוס כדכתבינן אבל חכמים אומרים המוציא מחבירו עליו הראיה הלכך אי פשיטא לן דהוה ולד בהדה כי נגחה והשתא ליתא לפרה משתלם חצי נזק כוליה מולד ואי לא פשיטא לן וליתא לפרה דלישתלם מינה לית ליה ולא מידי:
20b:3,"גרסינן בפ' המוכר פירות [לחברו] @13ב""ב צג.@77 שור שהיה @11ב רועה ע""ג הנהר ונמצא שור הרוג בצדו אע""פ שזה מנוגח וזה מועד ליגח זה מנושך וזה מועד לישוך אין אומרים בידוע שזה נשכו וזה נגחו ר' אחא אומר גמל האוחר בין הגמלים ונמצא גמל הרוג בצדו בידוע שזה הרגו וקיימא לן כתנא קמא:"
20b:4,"אמר רבא פרה שהזיקה גובה @11ג מולדה מ""ט גופה היא תרנגולת שהזיקה אינה גובה מביצתה מ""ט פירשא בעלמא הוא:"
20b:5,"ואמר רבא אין שמין לא לפרה בפני עצמה ולא לולד בפ""ע אלא שמין לולד על גב פרה שאם אתה אומר כן אתה מכחיש את המזיק וכן אתה אומר ° @11ד בקוטע יד עבדו של חבירו וכן אתה אומר במזיק שדהו של @11ה חבירו א""ל רב אחא בריה דרבא לרב אשי ואי דינא הוא נכחוש מזיק אמר ליה משום דאמר ליה פרה @11ו מעברתא אזיקנא מינך פרה מעברתא שלימנא לך:"
20b:6,פשיטא פרה דחד וולד דחד פיטמא לבעל פרה
21a:1,ניפחא מאי רב פפא אמר לבעל פרה רב אחא בריה דרב איקא אמר חולקין והלכתא חולקין:
21a:2, <b><big>מתני'</big></b>  @11א הקדר שהכניס את קדרותיו לחצר בעל הבית שלא ברשות ושברתן בהמתו של בעל הבית פטור ואם הוזקה בהן בעל הקדרות חייב ואם הכניס ברשות בעל החצר חייב:
21a:3,הכניס פירותיו לחצר בעל הבית @22א שלא ברשות ואכלתן בהמתו של בעל הבית פטור ואם הוזקה בהן בעל הפירות חייב ואם הכניס ברשות בעל חצר חייב:
21a:4," <b><big>גמ'</big></b>  @13דף מז:@77  @14ושם איתא אמר רב לא שנו@77 אמר עולא אמר רב ל""ש אלא שהוחלקה בהן אבל אכלה פטור מאי טעמא היה לה שלא תאכל:"
21a:5,"@13דף מח.@77 ההיא איתתא דעלתה למיפא בההיא ביתא אתא ברחא דמרי ביתא אכליה ללישה חביל ומית חייבה רבא לשלומי דמי ברחא לימא פליגא דרבא אדרב דאמר רב היה לה שלא תאכל הכי השתא התם שלא ברשות לא קבל עליה נטירותא הכא ברשות קבל עליה נטירותא ומאי שנא מהאשה שנכנסה לטחון חטים אצל בעה""ב שלא ברשות ואכלתן בהמתו של בעה""ב פטור ואם הוזקה בהן חייבת טעמא דשלא ברשות הא ברשות פטורה אמרי לטחון (א) חטים כיון דלא בעי צניעותא לא מסלקין מרואתא דחצר נפשייהו הלכך עלייהו דידהו רמיא נטירותא אבל למיפא כיון דבעי צניעותא סלוקי מסלקי מרואתא דחצר נפשייהו הלכך עלה דידה רמיא נטירותא:"
21a:6," <b><big>מתני'</big></b>  @13דף מז.@77 @11ב הכניס שורו לחצר בעל הבית שלא@13דף מז:@77  ברשות ונגחו שורו של בעה""ב או שנשכו כלבו של בעה""ב פטור נגח הוא שורו של בעה""ב חייב נפל לבור @22ב והבאיש את מימיו חייב היה אביו או בנו בתוכו משלם את הכופר ואם הכניס ברשות בעל חצר חייב רבי אומר בכולן אינו חייב עד שיקבל עליו בעל הבית לשמור:"
21a:7," <b><big>גמ'</big></b>  @13דף מח.@77 אמר רבא הכניס שורו לחצר בעה""ב שלא ברשות וחפר בה בורות שיחין ומערות בעל השור חייב בנזקי חצר ובעל חצר חייב בנזקי הבור ואע""ג דאמר מר @16שמות כא@77 כי יכרה איש בור ולא שור בור הכא כיון דאית עליה לאיתויי עפרא וממלי ליה ולא קא מייתי ומימלי כמאן דכרייה הוא דמי:"
21a:8,"ואמר רבא הכניס שורו לחצר בעה""ב שלא ברשות והזיק את בעה""ב או בעה""ב הוזק בו חייב @11ג הרביץ גללים וטנפו כליו של בעה""ב פטור דהוו להו גללים בור ולא מצינו בור שחייב בו את הכלים:"
21a:9,"ואמר רבא נכנס לחצר בעל הבית שלא ברשות והזיק את בעל הבית או בעל הבית הוזק בו חייב הזיקו בעה""ב פטור אמר רב פפא לא אמרן אלא דלא הוה ידע ביה אבל הוה ידע ביה (ב) אפילו הזיקו בעה""ב חייב מ""ט משום דאמר ליה כי אית לך רשותא לאפוקן לאזוקן לית לך רשותא ואזדו לטעמייהו דאמר רבא ואיתימא רב @11ד פפא @13דף מח:@77 שניהן ברשות (@68א) שניהן שלא ברשות הזיקו זה את זה חייבין °הוזקו זה בזה פטורין טעמא דשניהן ברשות ושניהן שלא ברשות אבל אחד ברשות ואחד שלא ברשות שברשות פטור ושלא ברשות חייב:"
21a:10,"@11ה נפל לבור והבאיש מימיו: הג""ה אמר רב*] לא שנו אלא שהבאיש מגופו אבל הבאיש מריחו פטור מאי טעמא גרמא בעלמא הוא ע""כ:"
21a:11,היה אביו או בנו בתוכו משלם את הכופר אמאי הא תם הוא ותם אינו משלם את הכופר אמר רב במועד ליפול על בני אדם בבורות (@68ב) אי הכי בר קטלא הוא דחזא ירקא ונפל:
21a:12,"ואם הכניס ברשות בעל החצר חייב וכו': איתמר @14בגמ' ליתא אמר רב הונא@77 ) אמר רב הונא אמר רב הלכתא כתנא קמא ושמואל אמר הלכתא כרבי והלכתא כשמואל דקי""ל הלכתא כשמואל"
21b:1,בדיני:
21b:2, <b><big>מתני'</big></b>  @11א שור שהיה מתכוין לחבירו והכה את האשה ויצאו ילדיה פטור מדמי ולדות אדם שהיה מתכוין לחברו והכה את האשה ויצאו ילדיה @22א משלם דמי ולדות:
21b:3,כיצד @11ב משלם דמי ולדות שמין את האשה כמה היתה יפה עד שלא ילדה וכמה היא יפה משילדה אמר רבי שמעון בן גמליאל @13דף מט.@77 אם כן משהאשה יולדת משבחת אלא שמין את הולדות כמה הן יפין ונותנין לבעל ואם אין לה בעל נותנין ליורשיו היתה שפחה (א) ונשתחררה או גיורת פטור:
21b:4," <b><big>גמ'</big></b>  שור שהיה מתכוין וכו': טעמא דנתכוין לחבירו הא נתכוין לאשה גופה משלם דמי ולדות לימא תהוי תיובתיה דרב אדא בר אהבה דאמר שוורים כי נתכוונו לאשה פטורין מדמי ולדות אמר לך רב אדא בר אהבה הוא הדין דאפילו נתכוונו לאשה עצמה פטורין מדמי ולדות והאי דקתני שור שהיה מתכוין לחברו איידי דבעא מיתנא סיפא אדם שהיה מתכוין לחבירו דהכי כתיב קרא תנא רישא נמי שור שהיה מתכוין לחבירו וקי""ל כרב אדא בר אהבה חדא דכי @13דף מב.@77 אתא רב חגא מדרומא אייתי מתניתא בידיה כותיה ועוד דהא רב פפא כותיה שייכא דאמר רב פפא @13דף מט.@77 שור שנגח את השפחה ויצאו ילדיה משלם דמי ולדות מ""ט חמרא מעברתא הוא דאזיק דאמר קרא @16בראשית כב@77 שבו לכם פה עם החמור עם הדומ' לחמור:"
21b:5," <b><big></big></b> @13דף מט:@77  <b><big>°מתני'</big></b>  החופר @11ג בור ברה""י ופתחו לרה""ר ברה""ר ופתחו לרה""י ברה""י ופתחו לרשות היחיד אחר חייב @13דף נ:@77 החופר בור ברה""ר ונפל לתוכו שור או חמור ומת חייב אחד החופר בור שיח ומערה חריצין ונעיצין א""כ למה נאמר בור אלא מה בור שהוא כדי להמית י' טפחים אף כל דבר שהוא כדי להמית עשרה טפחים היו פחותין מי' טפחים ונפל לתוכן שור או חמור ומת פטור ואם הוזק בהן חייב:"
21b:6," <b><big>גמ'</big></b>  @13דף מט:@77 ת""ר החופר בור ברשות היחיר ופתחו לרה""ר חייב וזה הוא בור האמור בתורה דברי רבי ישמעאל ר' עקיבא אומר הפקיד רשותו ולא הפקיר בורו זהו בור האמור בתורה אמר רבה בבור ברשות הרבים כולי עלמא לא פליגי דחייב מ""ט דאמר קרא @16שמות כא@77 כי יפתח וכי יכרה אם על פותח חייב על כורה (ב) לא כל שכן אלא שעל עסקי פתיחה באה לו ועל עסקי כריה באה לו לא נחלקו אלא @13דף נ.@77 בבור שברשותו רבי עקיבא סבר בעל הבור ישלם אמר רחמנא מה דאית ליה בעלים עסקינן ורבי ישמעאל סבר מאי בעל הבור בעל תקלה (@68א) ורב יוסף אמר בבור ברשות היחיד כולי עלמא לא פליגי דחייב וכו'."
21b:7,"והלכתא כרבה דקיימא לן @13ב""ב קיד:@77 דכל רבה ורב יוסף הלכתא כרבה בר משדה קנין ומחצה וקיימא לן @13עירובין דף מו:@77 הלכתא כרבי עקיבא מחבירו הלכך ל""ש בור ברה""ר ול""ש בור ברשות היחיד אם הפקיר רשותו ולא הפקיר בורו חייב:"
21b:8,"ת""ר חפר ופתח ומסר לרבים פטור חפר ופתח ולא מסר לרבים חייב וכך היה מנהגו של נחוניא חופר שיחין שהיה חופר ופותח ומוסר לרבים וכשבא הדבר אצל"
22a:1,חכמים אמרו קיים זה הלכה זו:
22a:2,"@13דף נ:@77 ת""ר @11א לא יסקל אדם מרשותו לרשות הרבים ומעשה באחד שהיה מסקל מרשותו לרשות הרבים ומצאו חסיד א""ל ריקה מפני מה אתה מסקל מרשות שאינה שלך לרשות שלך לגלג עליו לימים נצרך אותו אדם ומכר את שדהו והיה מהלך באותו רה""ר ונכשל באותן אבנים אמר יפה אמר לי אותו חסיד מפני מה אתה מסקל מרשות שאינה שלך לרשות שלך:"
22a:3,"@11ב החופר בור ברה""ר וכו' אמר רב @22א בור שחייבה עליו תורה להבלו ולא לחבטו אלמא קסבר חבטו קרקע עולם הזיקתו ושמואל אמר להבלו וכ""ש לחבטו וא""ת לחבטו ולא להבלו התורה העידה על הבור ואפי' מלא (א) ספוגין של צמר (ב) מאי בינייהו איכא בינייהו דעבד גובהה ברה""ר דרב אגובהה לא מחייב ושמואל מחייב נמי אגובהה והלכתא כרב (@67א) דתני רב חנניה לסיועיה (ג) ואיכא מ""ד הלכתא בשמואל דהלכתא כותיה בדיני:"
22a:4,"ההוא @11ג תורא דנפל לאריתא דדלאי שחטיה מאריה °טרפיה רב נחמן דלא אשהייה מאריה מעת לעת אלמא קסבר רב נחמן דיש חבטה בפחות מי' @69א] איתיביה רבא לרב נחמן תנן היו פחותין מי' טפחים ונפל לתוכן שור או חמור (@68א) פטור מ""ט לאו משום דלית ביה חבטא א""ל רב נחמן @13דף נא.@77 לא משום דלית ביה הבלא אי הכי הוזק בו חייב הא לית ביה הבלא אמרי אין בו הבל למיתה ויש בו הבל לנזיקין "
22a:5,"(@67ב) (ד) [ואסיקנא דטעמיה] דרב נחמן משום דקסבר מכריסא דתורא לארעא ארבעה אריתא דדלאי שיתא הא י' ומשום חבטא טרפיה דלמא נפסק (@67ג) חוט השדרה (@68ב) והא דקתני היו פחותים מי' ונפל לתוכן או שור או חמור (@68ג) פטור באיגנדר איגנדורי לבור דליכא הבלא ולא חבטא ואי דרך (ה) נפילה נפל ומת בחבטא חזינן אי איכא י' מכריסיה לקרקע הבור חייב ושמעינן מינה דר""נ כשמואל ס""ל:"
