page.section,content
10a:2,"אמר רבה בר בר חנה אמר (@68א) ר""ש בן לקיש @11א עיסה שנילושה ביין ושמן ודבש אין חייבין על חימוצה כרת מאי טעמא דרבי שמעון בן לקיש דהוי להו מי @22ב פירות ומי פירות אין מחמיצין @13דף לו.@77 תניא אין לשין את העיסה ביין ושמן ודבש ואם לש רבן גמליאל אומר תשרף מיד וחכ""א תאפה מיד אמר רבי עקיבא שבתי היתה אצל רבי אליעזר ורבי יהושע ולשתי את העיסה ביין ושמן ודבש ולא אמרו לי דבר ואע""פ שאין לשין בו מקטפין בו אתאן לת""ק (א) וחכמים אומרים את שלשין בו מקטפין בו ואת שאין לשין בו אין מקטפין בו ושוין שאין לשין את העיסה בפושרין:"
10a:3,"הא מתני' אוקימנא בגמרא ביום שני אבל ביום ראשון לא ואפילו לר' עקיבא משום דהוי לה מצה עשירה ומסתברא לן כר' עקיבא והלכתא כוותיה ביום ראשון דבעינן לחם עוני ואסיר אבל ביום שני דלא בעינן לחם עוני שרי דהא ר' יהושע בן לוי כוותיה סבירא ליה דאמר להו לבניה יומא קמא לא תלושו לי בחלבא מכאן ואילך לושו לי ולישנא בתרא ביומא קמא לא תלושו לי בדובשא מכאן ואילך לושו לי ובודאי דהא מתניתא בשמן ע""י מים היא שנויה (ב) דהא קיטוף שמן על ידי מים הוא שלשין במים תחלה (@68ב) ומקטפין בשמן ות""ק דאסר בלישה שרי בקיטוף ור""ג (ג) ורבנן אסרי בין בלישה בין בקיטוף ואי לאו דעבד ר""י בן לוי דהוא אמורא"
10b:1,"עובדא כר""ע הוה אמרינן הלכתא כרבנן דאסרי בין בלישה בין בקטוף כדקיי""ל בכל דוכתא דלא איפסיקא בה הלכתא בהדיא (@68א) ויחיד ורבים הלכה כרבים אלא השתא כיון דאשכחן דר' יהושע בן לוי דהוא בתרא עבד עובדא כר' עקיבא ש""מ דהלכה כר' עקיבא ולא מצית למימר דלית הילכתא כר' יהושע בן לוי חדא דלא אשכחן אמורא דפליג עליה ועוד דהא גמרא אייתי ראיה מיניה ואי לאו הלכתא כוותיה היכי אייתי ראיה מיניה אלא ודאי הלכה הוא ואשכחן מקצת רבוותא דאסרי בין בלישה בין בקיטוף בין ביום ראשון בין ביום שני כרבנן ואיתא רבוותא אחרינא דשרו ואנן כתבינן מאי דסבירא לן:"
10b:2,"@13דף לו:@77 ת""ר @16דברים טז@77 לחם @11א עוני פרט לחלוט ואשישה @22א יכול לא יצא אדם ידי חובתו בפסח אלא בפת הדראה בלבד ת""ל @16שם@77 מצות מצות ריבה הכתוב ואפילו כמצתו של שלמה אם כן מה ת""ל לחם עוני פרט לחלוט ואשישה פירוש פת @22ב הדראה פת סובין:"
10b:3,"@18 (@68ב) (ואי קשיא לך הא דאמרינן @14יבמות מ.@77 האי חלוט דאמרינן מצה היא למאי הילכתא אמר רבינא לומר שארס יוצא ידי חובתו בפסח התם שחלטו כרותחין הכא שחלטו בדבש דיקא נמי דקתני דומיא דאשישה ש""מ) @13דף לז.@77 תניא בית שמאי אומרין אין אופין פת מרובה ביום טוב ובית הלל מתירין והני מילי בשאר ימים טובים אבל בימות הפסח אסיר למילש @22ג ולמיפא יותר מחמשת רבעים קמח @11ב ועוד (@68ג) היינו שיעור חלה והיינו דאמר @13דף מח.@77 רבא קבא @22ד מלוגנאה לפיסחא:"
10b:4,"תנו רבנן יוצאין בפת נקיה והדראה ובסריקין המצוירין בפסח ואע""פ שאמרו @11ג אין עושין סריקין המצוירין בפסח אמר רבי יהודה דבר זה שאל ביתוס בן זונן לחכמים מפני מה אין עושין סריקים המצוירין בפסח אמרו לו מפני שהאשה שוהה עליהן ומחמצתן אמר להם  אפשר יעשנו כדפוס ויקבענו כיון אמרו לו יאמרו כל הסריקים אסורין וסריקי ביתוס מותרין ולא של נחתומין [א] @22ה אמרו אלא של כל @22ו אדם אבל של נחתומין כיון דבקיאי"
11a:1,לא שהו בהו:
11a:2,"תנו רבנן @11א הדובשנין והסופגנין והאיסקריטין וחלת המשרת והמדומע כולן פטורין מן החלה אמר ר' שמעון בן לקיש הללו מעשה אילפס הן ור' יוחנן אמר מעשה אילפס חייבין והללו שעשאן בחטה (@68א) וכ""ע בין לר' יוחנן בין לר' שמעון בן לקיש הרתיח ולבסוף הדביק חייב בחלה דלחמא הוא כי פליגי בשהדביק ולבסוף הרתיח ר' שמעון בן לקיש סבר כמעשה חטה הן ופטירי ור' יוחנן סבר כמעשה אילפס הן ולא שנא הרתיח ולבסוף הדביק"
11b:1,ולא שנא הדביק ולבסוף הרתיח נהמא הוא וחייב בחלה @11א ואדם יוצא בהן ידי חובתו בפסח.
11b:2,"והילכתא כרבי יוחנן והכי קא פסק רב אחא משבחא במעשה אילפס כרבי יוחנן ובעל הלכות אמר משמיה דכהן צדק שפסק כר""ש בן לקיש [א] (@66א) כשהרתיח ולבסוף הדביק ואיכא דפסק כר' יהודה @22א (@66ב) דאמר אין לחם אלא האפוי בתנור בלבד אבל מעשה אילפס לא שנא הרתיח ולבסוף הדביק ולא שנא הדביק ולבסוף הרתיח אין קרוי לחם ואין חייב בחלה ואין אדם יוצא בה ידי חובחו בפסח ואין מברכין עליו המוציא ואשכחן עלה פירכא מההיא דאמרינן בפרק החולץ @13דף מ.@77 והאי חלוט דקא אמרינן מצה היא למאי הלכתא אמר רבינא לומר שאדם יוצא בה ידי חובתו בפסח אלמא אע""ג שחלטה מעיקרא כיון דאפייה בתנור או באילפס לחם היא ואדם יוצא בה ידי חובתו בפסח:"
11b:3,"תניא יוצאין במצה נא ובמצה העשויה באילפס מאי מצה נא אמר רב יהודה אמר שמואל כל שפורסין אותה ואין חוטין נמשכין הימנה והיכא דאפה @22ב מצה על ארעא וקא מינטר לה שפיר נפק בה ידי חובתו בפסח כדאמרינן @14ברכות לח.@77 (@68א) מר זוטרא קבע סעודתיה עילויה (@68ב) ומברך עליו המוציא וג' ברכות אמר מר (@68ג) זוטרא בר רב אשי (הואיל) ואדם יוצא בה ידי חובתו בפסח מ""ט @16דברים טז@77 לחם עוני (@68ד) כתיב ביה:"
11b:4,"והיכא דאיכא זקן או חולה דלא יכיל למיכל (@68ה) מיניה ביבשתא שרו ליה במיא עד דמירככא ואכיל לה עד דלא מיתמחא דתנן @14שם לח: וכאן מא.@77 יוצאין ברקיק השרוי ובמבושל שלא נימוח דברי רבי מאיר ר' יוסי אומר יוצאין ברקיק השרוי אבל לא במבושל אע""פ שלא נימוח משום דבעינן טעם מצה וליכא:"
11b:5, <b><big>מתני'</big></b>  @13דף לט.@77 ואלו @11ב ירקות שאדם יוצא בהן ידי חובתו בפסח בחזרת ובעולשין ובתמכא ובחרחבינא ובמרור יוצאין בהן (@68ו) ידי חובתו בפסח בין לחין בין יבשין אבל לא שלוקין ולא כבושין ולא מבושלין ומצטרפין לכזית ויוצאין בקלח שלהן ובדמאי ובמעשר ראשון שניטלה תרומתו ובמעשר שני והקדש שנפדו:
11b:6," <b><big>גמ'</big></b>  חזרת חסא עולשין הנדבי תמכא אמר רבה בר בר חנה תמכתא שמה וקורין לה בלשון ערבי אל שלים חרחבינא אמר ר""ש בן לקיש אצוותא דדיקלא (@68ז) ויש שפירשו אל קוצעינא ויש שפירשו אל (@66ד) הנדקוקי רבינא אשכחיה לרב אחא בריה דרבא דהוה קא מהדר @22ג אמרריתא אמר ליה מאי דעתיך משום דמרירין טפי והא אנן חזרת תנן ותנא דבי שמואל חזרת וא""ר אושעיא מצוה בחזרת ואמר רבא מאי חזרת חסא (@68ח) דחס רחמנא עלן ואמר ר' שמואל בר נחמני א""ר יונתן למה נמשלו מצרים למרור לומר לך מה מרור זה תחלתו רך וסופו קשה אף מצרים תחלתן רך ולבסוף קשה א""ל הדרי בי:"
11b:7,@13דף לט:@77 יוצאין בהן בין לחין בין @22ד יבשין:
11b:8,אמר רב חסדא לא שאנו אלא קלח אבל עלין לחין אין יבישין לא:
11b:9, <b><big>מתני'</big></b>  אין @11ג שורין את @22ה המורסן לתרנגולין אבל חולטין האשה לא תשרה את @22ו המורסן שתוליך בידה למרחץ אבל שפה היא על בשרה יבש @22ז לא ילעוס אדם חטים ויתן על מכתו
12a:1,בפסח מפני שהן מחמיצות:
12a:2," <b><big>גמ'</big></b>  ת""ר אלו דברים שאין באין לידי חמוץ האפוי והמבושל וחלוט שחלטו ברותחין מבושל אדמבשיל ליה אחמוע מיחמע אמר רב פפא אפוי שבשלו קאמרינן:"
12a:3,תניא רבי יוסי ברבי יהודה אומר @11א קמח שנפל דלף עליו אפילו כל היום כולו אינו בא לידי חמוץ אמר רב פפא והוא דעביד טיף טיף כנגד טיף טיף:
12a:4,אמרי דבי רבי שילא  @11ב ותיקא שרי והתניא ותיקא אסור לא קשיא הא במיא ומילחא הא במישחא ומילחא (א) דכיון דלית בה מיא משחא @22א מי פירות הוא ומי פירות אין מחמיצין פירוש ותיקא קמח מבושל במים ומלח:
12a:5,"אמר מר זוטרא לא לימחי איניש קידרא קימחא דאבישונא דילמא לא בשיל שפיר ואתי לידי חימוץ פירוש קימחא דאבישונא שתיתא דשבולי רטיבתא @13דף מ.@77 אמר אביי לא ליחריך איניש תרתי שבולי בהדי הדדי דילמא נפקי מיא מהא ועיילי בהא ואתיא לידי חמוץ א""ל רבא אי הכי אפילו חדא נמי אלא אמר רבא מי פירות נינהו ומי פירות אין מחמיצין וקיימא לן כרבא "
12a:6,"ת""ר @11ג אין לותתין את השעורין בפסח, ואם לתת נתבקעו אסורות לא נתבקעו מותרות רבי יוסי אומר שורן בחומץ וחומץ צומתן אמר שמואל אין הלכה כר' יוסי אמר רב חסדא אמר מר עוקבא לא נתבקעו ממש אלא כל שאילו מניחן על פי הביב והם מתבקעות מאליהן ושמואל אמר נתבקעו ממש עבד שמואל עובדא נתבקעו ממש "
12a:7,"ואנן כיון דלא איפסיקא בהאי מילתא הילכתא בהדיא לא כמר עוקבא ולא כשמואל עבדינן לחומרא כמר עוקבא דהויא לה ספיקא דאורייתא וספיקא דאורייתא לחומרא והני מילי לענין מיכלינהו להנהו שערי בעינייהו אבל אי משתכחי בהדי בישולא ולא נתבקעו כיון דאיסור תערובת חמץ במשהו דרבנן היא לא אסרינן ליה לההוא בישולא דמשתכחי ביה תרי ותלת שערי אלא אם כן נתבקעו כשמואל משום דהויא ליה ספיקא דרבנן וספיקא דרבנן לקולא ויש אומרים דהלכה כשמואל דמר עוקבא תלמיד דשמואל @14מ""ק טז:@77 הוה וקיימא לן דאין הלכה כתלמיד במקום הרב ועוד דהא עבד ליה שמואל עובדא ואי לאו דקים ליה דהכי הלכתא לא עביד בה עובדא:"
12a:8,אמר רב @11ד בעל נפש לא ילתות כלומר מי שמדקדק (@68א) עצמו במצות לא ילתות אפי' חיטי דשרירן אמר רב נחמן מאן דציית ליה לאבא אכיל נהמא בחובשיהו (@68ב) דבי רב הונא לתתי בי רבה בר אבוה לתתי והאידנא שדרו ממתיבתא דאין אנו בקיאין ללתות הילכך לא שרי לן למילתת וחליטה נמי ליכא בזמן הזה מאן דידע למיחלט הילכך אסור:
12a:9,ומיבעי ליה לאיניש לנטורי קימחא דפיסחא מעידן @22ב קצירה דאמר קרא @16שמות יב@77 ושמרתם את המצות ואמר להו רבא להנהו דמהפכי כיפי כי מהפכיתו הפיכו לשום מצה כלומר הזהרו בהן שלא יבא עליהם מים פירוש כיפי עמרים:
12a:10,@13דף מ:@77 ההיא @22ג ארבא @11ה דטבעה בחישתה שרייה רבא לזבוניה לנכרים @22ד איתיביה רבה בר ליואי לרבא בגד שאבד בו כלאים הרי זה
12b:1,לא ימכרנו לנכרי ולא יעשנו מרדעת לחמור אבל עושה אוחו תכריכין למת:
12b:2,"נכרי מ""ט לא לאו משום דהדר ומזבין ליה לישראל הדר אמר רבא ניזדבנינהו קבא קבא לישראל כי היכי דכליא קמי פיסחא:"
12b:3,"@11א תנו רבנן אין מוללין את הקדרות בפסח והרוצה שימלול נותן את הקמח ואחר כך נותן את החמץ ויש אומרים נותן את החמץ ואחר כך נותן את הקמח עולא אמר אחד זה ואחד זה אסור משום לך לך אמרין לנזירא סחור סחור לכרמא לא תקרב וכן הלכתא, אבל בחסיסי שרי דהא @14בגמ' הגי' רבא@77 רבה גופיה מחוי ליה בחסיסי פירוש חסיסי מצה @22א אפויה שטוחנין אותה ומבשלין אותה במים ומוללין בה את הקדרות:"
12b:4, <b><big>מתני'</big></b>  אין @11ב נותנין את הקמח לתוך החרוסת ולא לתוך החרדל ואם נתן יאכל מיד ורבי מאיר (@68א) אוסר אין מבשלין את הפסח לא במשקין ולא במי פירות אבל סכין ומטבילין אותו בהם מי תשמישו של נחתום ישפכו מפני שהן מחמיצין:
12b:5, <b><big>גמ'</big></b>  אמר רב כהנא מחלוקת לתוך החרדל אבל לתוך החרוסת דברי הכל ישרף מיד:
12b:6,@13דף מב.@77 מי @11ג תשמישו של נחתום וכו':
12b:7,תניא שופכן במקום מדרון ואין שופכן במקום האשבורן:
12b:8,אמר רב יהודה אשה לא @11ד תלוש אלא במים @22ב שלנו דרש רבא אשה לא תלוש לא בחמה ולא בחמין ולא בחמי חמה ולא במים הגרופים פירוש מים שנשאבו בו ביום אלא במים שלנו ולא תגביה ידה מן התנור עד שתגמור את הפת כלומר שלא תתעסק בדבר אחר ותניח העיסה וצריכה שני כלים של מים אחד שמקטפת בו ואחד @22ג שמצננת בו את ידיה:
12b:9,"איבעיא להו @22ד עברה ולשה מאי מר זוטרא אמר מותר ורב אשי אמר אסור וקיימא לן כרב אשי ולא מיבעיא מיתב בשימשא ומילש דאסור אלא אפילו מיתב תותי רקיעא ביומא דעיבא ומילש אסור ואע""ג דלא נפלה שמשא בההיא דוכתא מאי טעמא יומא דעיבא כוליה שימשא:"
12b:10,סליקו להו כל שעה
13a:1, @44ואלו@55 @11א עוברין בפסח כותח הבבלי ושכר המדי וחומץ האדומי וזיתום המצרי וזומא של צבעין ועמילן של טבחין וקולן של סופרים ר' אלעזר אומר אף טיפולי נשים זה הכלל כל שהוא מין דגן הרי זה עובר בפסח הרי אלו באזהרה ואין בהן משום כרת:
13a:3, <b><big>גמ'</big></b>  הא דתנן @22א שכר המדי וחומץ האדומי בדאית בהו מיא עסקינן אבל לית בהו מיא לא דקיימא לן דמי פירות אין מחמיצין ובגמרא דבני מערבא אמרי וכולהו על ידי מוי:
13a:4,כותח הבבלי. משום קומניתא דאומא דאית ביה ונקרית כובז אלבון:
13a:5,@13דף מב:@77 חומץ האדומי דרמו ביה שערי: וזיתום המצרי.
13a:6,תני רב יוסף תילתא שערי ותילתא קורטמי ותילתא מילחא:
13a:7,וזומא של צבעין. הכא תרגימו מיא (@68א) דחיזרא:
13a:8,"ועמילן של טבחין, פת תבואה שלא הביאה שליש שמניחין אותה על פי הקדרה ושואבת את הזוהמא:"
13a:9,"וקולן של סופרים. הכא תרגימו [א] פרודא דאושכפי וסופרים נמי מדבקין בהם ניירותיהן @13דף מג.@77 ת""ר @16שמות יב@77 כל מחמצת לא תאכלו לרבות כותח הבבלי ושכר המדי וחומץ האדומי וזיתום המצרי יכול יהא ענוש כרת תלמוד לומר @16שם@77 כי כל אוכל חמץ ונכרתה על חמץ דגן גמור ענוש כרת ועל עירובו עובר בלאו דברי רבי אליעזר וחכמים אומרים על חמץ דגן גמור ענוש כרת ועל עירובו בלא כלום, אע""ג דאמור רבנן על עירובו בלא כלום מילקא @22ב הוא דלא לקי"
13b:1,אבל איסורא איכא וכי אמרי רבנן נמי דלא לקי הני מילי היכא דליכא כזית בכדי אכילת פרס כגון כותח הבבלי וכיוצא בו אבל היכא דאיכא כזית בכדי אכילת פרס אפילו לרבנן לקי:
13b:2,@13דף מח.@77   <b><big>מתני'</big></b>  @11א בצק שבסדקי עריבה אם יש כזית במקום אחד חייב לבער ואם לאו בטל במיעוטו וכן לענין טומאה אם הקפיד עליו חוצץ ואם רוצה בקיומו הרי הוא כעריבה בצק החרש אם יש שם כיוצא בו שהחמיץ הרי זה אסור:
13b:3, <b><big>גמ'</big></b>  ואם לאו בטל במיעוטו: אמר רב יהודה אמר שמואל @22א לא שנו אלא במקום העשוי לחזק אבל במקום שאין עשוי לחזק חייב לבער מכלל דכזית אפילו במקום העשוי לחזק חייב לבער:
13b:4,"@13דף מה:@77 ת""ר @11ב עריבת העבדנין שנתן לתוכה קמח תוך שלשה ימים חייב לבער לאחר שלשה ימים אינו חייב לבער אמר ר' נתן במה דברים אמורים שלא נתן לתוכה עורות אבל נתן לתוכה עורות אפי' תוך שלשה ימים אינו חייב לבער אמר רבא הלכה כרבי נתן ואפי' יום אחד ואפי' שעה אחת:"
13b:5,"ת""ר הפת שעיפשה ונפסלה מלאכול לאדם והכלב יכול לאוכלה מטמאה טומאת אוכלין בכביצה ונשרפת עם הטמאה כפסח הא אם נפסלה מלאכול"
14a:1,@22א לכלב אינה צריכה שריפה ותנן נמי כל המיוחד למאכל אדם טמא עד שיפסל מלאכול לכלב הא אם נפסל מלאכול לכלב נפיק ליה מתורת אוכל והוה לי' עפרא בעלמא ותניא נמי בתוספתא הקילור @22ב והאספלנית והרטיה שנתן לתוכה קמח אין צריך לבער מלוגמא @22ג שנסרחה אין צריך לבער:
14a:2,@13דף מו.@77 בצק @11א החרש אם יש [א] שם כיוצא בו שהחמיץ אסור אין שם כיוצא בו מהו אמררבי אבהו אמר רבי שמעון בן לקיש כדי שיהלך אדם מן מגדל נינוה לטבריא דהיינו מיל:
14a:3, <b><big>מתני'</big></b>  כיצד @11ב מפרישין חלה בטומאה ביום טוב ר' אליעזר אומר לא תקרא לה שם עד שתאפה בן בתירא אומר תטיל בצונן אמר רבי @22ד יהושע @13דף מו:@77 לא זהו חמץ שמוזהרין עליו בבל יראה ובל ימצא אלא מפרישתה ומנחתה עד הערב ואם החמיצה החמיצה:
14a:4," <b><big>גמ'</big></b>  @13דף מח.@77 תניא רבי אומר הלכה כרבי אליעזר ור' יצחק אמר הלכה כבן בתירא והלכתא כרבי אליעזר כדפסק רבי דקי""ל הלכה כרבי מחברו ועוד @22ה דהא דר' אליעזר שייכא בהך אחריתי דר""א @13דף מח:@77 דאמר אף הרודה ונותן פת"
14b:1,"לסל הסל מצרפן לחלה וחד טעמא הוא וכבר פסק שמואל הלכה כרבי אליעזר דאמר רב יהודה אמר שמואל הלכה כרבי אליעזר ואמר ר' חנינא ואפי' כעבין דאין @22א נושכות זו בזו הסל מצרפן לחלה אלא מיהו הני מילי בארץ ישראל דחלה דאורייתא היא וכיון שהיא חלה טמאה לא חזיא לאכילה כלל לא לגדול ולא לקטן ולפי שאסור לאפות ביום טוב דבר שאינו אוכל נפש וגם אסור לשרוף קדשים ביום טוב הוצרך לומר לא תקרא לה שם עד שתאפה דכיון דלא נקרא לה שם חלה עדיין לא נתקדש וכל ריפתא וריפתא דאפייה אמרינן הא היא דחזיא לאכילה וכד מיפרשא לחדא מינייהו וקרייה לה חלה אשתריין הנך כולהו ומיתסר לן ההיא חלה בלחוד ושביק לה עד מוצאי יו""ט ושריף לה "
14b:2,אבל חלת חוצה לארץ דמדרבנן היא לא צריכה ולא מידי אלא קורא לה שם ואפי' לכתחלה ואכיל לה כהן @22ב קטן דאמר שמואל @14בכורות דף טז.@77 אין חלת חוצה לארץ אסורה אלא למי שטומאה יוצאה עליו מגופו באיש עד שיראה קרי ובאשה עד שתהא נדה ואי ליכא כהן קטן עבדינן כר' אליעזר דאמר לא תקרא לה שם עד שתאפה ולכי נפיק יומי טבא שרפינן לה וכן הלכתא 
14b:3," @13דף מו:@77 (@66א)איתמר @11א האופה מיו""ט לחול רב חסדא אמר לוקה ורבה אמר אינו לוקה"
15a:1,"רב חסדא אמר לוקה לא אמרי' הואיל ואי מקלעי ליה אורחים חזיא ליה השתא נמי חזיא ליה ולוקה ורבה אמר אינו לוקה אמרינן הואיל ואסיקנא @13דף מח.@77 דבפלוגתא דרבי אליעזר ור' יהושע קא מיפלגי דרבה אמר אמרינן הואיל כר""א ורב חסדא דאמר לא אמרינן הואיל כר' יהושע דר' אליעזר סבר דהאי חלה חמץ שמוזהרין עליה בבל יראה ובל ימצא היא מ""ט דאמרינן הואיל ואי בעי מיתשיל עלה ומשוי לה חול וחזיא ליה והדר מפריש אחריתי השתא נמי כדידיה דמיא ומוזהר עליה בבל יראה ובל ימצא ור' יהושע סבר לא אמרינן הואיל והלכך לא זהו חמץ שמוזהרין עליו בבל יראה ובבל ימצא ואיפסיקא הלכתא כר' אליעזר הלכך הלכתא כרבה דקאי כרבי אליעזר דהלכתא כוותיה:"
15a:2, <b><big>מתני'</big></b>  @13דף מח:@77 @11א רבן גמליאל אומר שלש נשים לשות כאחת ואופות בתנור אחד זו אחר זו וחכמים אומרים שלש נשים עסוקות בבצק אחת לשה ואחת (@68א) עורכת ואחת אופה רבי עקיבא אומר לא כל הנשים ולא כל העצים ולא כל התנורין שוין זה הכלל תפח תלטוש בצונן:
15a:3," <b><big>גמ'</big></b>  מתני' בשלשה בצקות דרבן גמליאל סבר שלש נשים מתחילות ללוש כאחת שלשה בצקות וכשמגיעות לאפייה אופות זו אחד זו ואע""פ שממתנת השלישית עד כדי שלש הסיקות ושתי אפיות אין הבצק בא לידי חמוץ בשיעור הזה וחכמים אומרים ג' נשים עסוקות בבצק אחת לשה בתחלה @22א וכשמתחלת לערוך מתחלת חברתה ללוש וכשמתחלת הראשונה לאפות והשניה לערוך מתחלת השלישית ללוש שנמצאת כולן עסוקות בבצק בבת אחת אחת אופה שלה ואחת עורכת שלה ואחת לשה שלה והיינו דאמרי' תנא לשה [א] מקטפת וחברתה לשה תחתיה מקטפת [ב] אופה וחברתה מקטפת תחתיה (@66א) אופה לשה וחברתה אופה תחתיה (@66ב) וחוזרות חלילה וכל @11ב זמן"
15b:1,@22א שעסוקות בבצק אינו בא לידי חימוץ:
15b:2,"אמר רב @22ב קבא מלוגנאה לפיסחא וכן לחלה והא אנן תנן חמש רבעים קמח ועוד חייבין בחלה הכי קאמר קבא @22ג מלוגנאה קאי כי האי שיעורא אמר רב יוסף והני נשי דידן @11א נהוג למיפא קפיזא קפיזא בפסחא א""ל אביי מאי דעתיך לחומרא חומרא דאתי לידי קולא הוא דקא מפקען ליה מחלה דעבדן כרבי אליעזר דתניא ר""א אומר אף הרודה ונותן לסל הסל מצרפן לחלה דכתיב @16במדבר טו@77 והיה באכלכם מלחם הארץ חלה תרימו ואמר רב יהודה אמר שמואל הלכה כר' אליעזר א""ל והא איתמר עלה א""ר יהושע בן לוי לא שנו אלא ככרות של בבל שנושכות זו את זו אבל כעבין לא הא איתמר עלה אמר ר' חנינא אפי' כעבין:"
15b:3, <b><big>מתני'</big></b>  שיאור @11ב ישרף והאוכלו פטור סידוק ישרף והאוכלו חייב כרת איזהו שיאור כקרני חגבים סידוק שנתערבו סדקיו זה בזה דברי ר' יהודה @22ד וחכמים אומרים זה וזה האוכלו חייב כרת ואיזהו שיאור כל שהכסיפו פניו כאדם שעמדו שערותיו:
15b:4," <b><big>גמ'</big></b>  הא דתנן וחכמים אומרים זה וזה האוכלו חייב כרת תאני לה בתוספתא בשם ר' מאיר ואע""פ כן הילכתא כוותיה משום דתנינן לה במתניתין בלשון חכמים אמר רבא מאי טעמא דר""מ אין לך כל סדק וסדק @22ה מלמעלה שאין בו כמה סדקים מלמטה:"
15b:5," <b><big>מתני'</big></b>  @13דף מט.@77 @11ג ארבעה עשר שחל להיות בשבת מבערין את הכל מלפני השבת דברי ר' מאיר וחכ""א בזמנו ר' אלעזר בר צדוק אומר תרומה מלפני השבת וחולין @22ו בזמנן:"
15b:6," <b><big>גמ'</big></b>  תניא א""ר אלעזר בר צדוק פעם אחת שבת אבא ביבנה וחל ארבעה"
16a:1,עשר להיות בשבת ובא זונן ממונה של בית רבן גמליאל ואמר הגיע זמן לבער את החמץ והלכתי אחר אבא ובערנו @22א את החמץ וקיימא לן כר' אלעזר בר צדוק דקאי כרבי אלעזר איש ברתותא דהלכתא כוותיה:
16a:2,"ירושלמי א""ר לוי @11א האוכל מצה בערב הפסח כבא על ארוסתו בבית חמיו והבא על ארוסתו בבית חמיו לוקה:"
16a:3, <b><big>מתני'</big></b>  @11ב ההולך לשחוט את פסחו ולטול את בנו ולאכול סעודת אירוסין בבית חמיו ונזכר שיש לו חמץ בתוך ביתו אם יכול לחזור ולבער ולחזור למצותו יחזור ואם לאו יבטל בלבו להציל מן הגייס ומן הנהר ומן הדליקה ומן המפולת יבטל בלבו לשבות @22ב שביתת הרשות יחזור מיד:
16a:4," <b><big>גמ'</big></b>  תניא ר""ש בן אלעזר @11ג אומר כל סעודה שאינה של מצוה אין ת""ח רשאי ליהנות ממנה כגון מאי א""ר יוחנן כגון בת כהן לישראל ובת ת""ח לע""ה דא""ר יוחנן בת כהן לישראל אין זווגן עולה יפה מאי היא אמר רב חסדא או אלמנה או גרושה או זרע אין לה במתניתא תנא או קוברה או קוברתו או מביאתו לידי עניות איני והאמר ר' יוחנן הרוצה שיתעשר ידבק בזרעו של אהרן כ""ש תורה וכהונה מעשרתו לא קשיא הא בת""ח הא בע""ה ת""ר כל ת""ח המרבה סעודתו בכל מקום סוף מחריב את ביתו ומאלמן את אשתו ומייתם את גוזליו ותלמודו משתכחת (@68א) מידו ומחלוקות רבות עליו ודבריו אינן נשמעין ומחלל שם שמים ושם אביו ושם רבו וגורם שם רע לבנו ולבן בנו עד סוף כל הדורות וגרסי' בפרק (@14צ""ל ד' מיתות@77 @13סנהדרין דף נב.@77 נגמר הדין) אמר רבי אלעזר למה ת""ח דומה בפני עם הארץ מתחלה דומה לקיתון של זהב סיפר עמו דומה לקיתון של כסף נהנה ממנו דומה לקיתון של חרס כיון שנשבר שוב אין לו תקנה"
16a:5,"ת”ר לעולם @11ד ימכור אדם כל מה שיש לו וישא בת תלמיד חכם וישיא בתו לת""ח שאם מת (@68ב) בניו ת""ח ואל ישא בת עם הארץ שאם מת או גולה בניו עמי הארץ תנו רבנן לעולם ימכור אדם כל מה שיש לו וישא בת ת""ח וישיא בתו לת""ח משל לענבי הגפן בענבי הגפן דבר נאה ומתקבל ואל ישא בת עם הארץ ולא ישיא בתו לעם הארץ משל לענבי הגפן בענבי הסנה דבר כעור @13דף מט:@77 ואין מתקבל תנו רבנן @11ה ששה דברים נאמרו בעם הארץ אין מוסרין לו עדות ואין מקבלין ממנו עדות ואין מגלין לו את הסוד ואין ממנין אותו אפוטרופוס על היתומים ואין מוסרין לו קופה של צדקה ואין מתלוין עמו בדרך ויש אומרים אין מכריזין על אבדתו ותנא קמא אמאי לא תני אין מכריזין על אבדתו קסבר זימנין דנפק מיניה זרעא מעליא ואכיל ליה ומקיים ביה @16איוב כו@77 יכין (רשע) וצדיק ילבש והלכתא כתנא קמא ואי קשיא @22ג לך הא דאמרינן התם @14חגיגה כב.@77 כמאן מקבלינן סהדותא האידנא מעם הארץ כמאן כר' יוסי ההוא עם הארץ דהתם לאו כעם הארץ דהכא הוא דאילו התם ליתיה במקרא ובמשנה אבל בדרך ארץ ובמצות איתיה כגון דלא חשיד אשבועתא ואגזלנותא ולא חדא אנפא מאנפי פסלנותא אבל עם הארץ דהכא דחשיד אבל הני דאמרן הוא דהא חשוד (@68ג) על הגניבה ולפיכך אין ממנין אותו אפוטרופוס וחשוד נמי אשפיכות דמים ולפיכך אין מתלוין עמו בדרך ועוד שהוא חשוד על העריות כדאמר ר' אלעזר מותר לנוחרו ביום הכפורים כגון"
16b:1,"שהיה רץ אחר הזכור או אחר נערה המאורסה ביוה""כ שמותר להצילו בנפשו כדתנן @13סנהדרין עג.@77 ואלו שמצילין בנפשו וכו':"
16b:2,סליקא להו אלו עוברין
16b:3,@13דף נ.@77
