page.section,content
7a:6, @44ואלו@55 מגלחין במועד @11ב הבא ממדינת הים ומבית השביה והיוצא מבית האסורין ומנודה שהתירו לו חכמים וכן מי שנשאל לחכם והותר והנזיר והמצורע (ב) והעולה מטומאתו לטהרתו:
7a:8," <b><big>גמ'</big></b>  @13דף יד.@77 ושאר כל אדם אסורין מ""ט כדי שלא @22ד יכנסו לרגל כשהן מנוולין:"
7a:9,"הבא ממדינת הים: תניא ר' יהודה אומר הבא ממדינת הים לא יגלח מפני שיצא שלא ברשו' אמר רבא @22ה לשוט דברי הכל אסור לגלח למזונות דברי הכל מותר כי פליגי להרוחא ר' יהודה מדמי (ג) ליה לשוט ורבנן מדמו להו למזונות וקי""ל כרבנן:"
7a:10,"אמר שמואל קטן הנולד במועד מותר לגלחו במועד שאין לך בית האסורים גדול מזה במועד אין מעיקרא לא @13דף יד:@77 אמימר ואיתימא רב שישא בריה דרב אידי מתני הכי אמר שמואל קטן מותר לגלחו במועד ל""ש נולד במועד ול""ש נולד מעיקרא @11ג אבל אינו נוהג אבילותו ברגל"
7b:1,שנאמר ושמחת בחגך אי אבילות דמעיקרא היא אתי עשה דרבים ודחי עשה דיחיד (@66א) ואי אבילות דהשתא היא לא אתי עשה דיחיד ודחי עשה דרבים:
7b:2,@11א ומנודה נוהג נידוי ברגל ולא שרינן ליה עד @22א דמפייס ליה לבעל דיניה ובהכין סלקא שמעתא:
7b:3,"@14ברא""ש איתא דתנן דנין וכו'@77 דנין דיני ממונות במועד ודיני מכות ואי לא צאית דינא משמתינן @18 ליה:"
7b:4,"אבל אסור בתספורת מדקאמר להו רחמנא לבני אהרן ראשיכם אל תפרעו מכלל דכולי עלמא אסירי @13דף טו.@77 מנודה אסור בתספורת דתניא מנודין ומצורעין אסורין לספר ולכבס מנודה שמת בית דין סוקלין את ארונו ר' יהודה אומר לא שיעמידו עליו גל אבנים כגלו של עכן אלא בית דין שולחין ומניחין אבן על ארונו ללמדך שכל המנודה ומת בנידויו ב""ד סוקלין את ארונו:"
7b:5,"אבל חייב בעטיפת הראש מדקאמר רחמנא ליחזקאל @16יחזקאל כד@77 לא תעטה על שפם מכלל דכולי עלמא מיחייבי מנודה מהו בעטיפת הראש אמר רב יוסף ת""ש דתניא גבי תענית צבור והן מתעטפין ויושבין כאבלים וכמנודים עד שירחמו מן השמים אמר ליה אביי ודילמא שאני מנודה לשמים דחמיר הלכך מנודה לבני אדם לא מחייב בעטיפת הראש אבל אסור להניח תפילין מדקאמר רחמנא ליחזקאל @16שם@77 פארך חבוש עליך מכלל דכ""ע אסור ודוקא יום ראשון כדבעינן למימר קמן:"
7b:6,מנודה מהו בתפילין תיקו: אבל אסור בשאילת שלום מדקאמר רחמנא ליחזקאל @16שם@77 האנק דום מנודה מהו בשאילת שלום ולא איפשוט:
7b:7,"אבל אסור בדברי תורה דקאמר רחמנא ליחזקאל האנק דום מנודה מהו בד""ת אמר רב יוסף ת""ש מנודה שונה ושונין לו נשכר ונשכרין לו מוחרם לא שונה ולא שונין לו לא נשכר ולא נשכרין לו אבל שונה הוא לעצמו שלא יפסיד את תלמודו ועושה חנות קטנה כדי פרנסתו אמר רב חסדא (א) זבוני מיא בפקתא דערבות ש""מ שמותר בדברי תורה:"
7b:8,אבל אסור בתכבוסת דכתיב @16שמואל ב יא@77 וישלח יואב תקועה ויקח משם אשה חכמה ויאמר אליה התאבלי נא ולבשי בגדי אבל מנודה אסור בתכבוסת דתניא מנודין ומצורעין אסורין לספר ולכבס:
7b:9,אבל חייב בקריעה דקאמר להו רחמנא לבני אהרן @16ויקרא י@77 בגדיכם לא תפרומו מכלל דכולי עלמא מחייבי אמר רב תחליפא בר אבדימי אמר שמואל אבל שלא פרע ושלא פירם חייב מיתה שנאמר ובגדיכם לא תפרומו ולא תמותו הא אחר שלא פרע ושלא פירם חייב מיתה מנודה מהו בקריעה תיקו:
7b:10,אבל חייב בכפיית המטה דתנא בר קפרא @13דף טו:@77 דמות דיוקני נתתי בכם ובעונותיכם הפכתיה יהפכו מטתכם עליה מנודה מהו בכפיית המטה תיקו וכל תיקו דאמרי' בהאי
8a:1,ענינא @22א לקולא:
8a:2,אבל אסור בעשיית מלאכה דכתיב @16עמוס ח@77 והפכתי חגיכם לאבל מה חג אסור בעשיית מלאכה אף אבל אסור בעשיית מלאכה מנודה מותר בעשיית מלאכה דתניא מנודה שונה ושונין לו נשכר ונשכרין לו:
8a:3,אבל אסור @22ב ברחיצה דכתיב @16שמואל ב יא@77 וישלח יואב תקועה ויקח משם אשה חכמה ויאמר אליה התאבלי נא ולבשי בגדי אבל ואל תסוכי שמן ורחיצה בכלל סיכה מנודה מהו ברחיצה ולא אפשוט:
8a:4,"אבל אסור בנעילת הסנדל מדקאמר רחמנא ליחזקאל ונעליך תשים ברגליך מכלל דכ""ע אסירי מנודה מהו בנעילת הסנדל ולא אפשוט:"
8a:5,אבל אסור @22ג בתשמיש המטה דכתיב @16שם יב@77 וינחם דוד את בת שבע אשתו ויבא אליה מכלל דמעיקרא אסור:
8a:6,"אמר רפרם בר פפא תנא באבל רבתי אבל אסור לשמש מטתו בימי אבלו ומעשה באחד ששמש מטתו בימי אבלו ושמטו חזירים את גויתו מנודה מהו בתשמיש המטה ולא אפשוט אמר רבא מנלן @11א דמשדרינן שליחא ומזמנינן לב""ד דכתיב @16במדבר טז@77 היו לפני ה'."
8a:7,אתה ופלוני דכתיב אתה והם ואהרן.
8a:8,"מנ""ל דקבעינן זימנא דכתיב מחר. זימנא בתר זימנא מנ""ל דכתיב @16ירמיה מו@77 קראו שם פרעה מלך מצרים שאון העביר המועד ומנ""ל דאי אתפקר (@67א) בשליחא דבי דינא דאתי ההוא שליחא ואמר ולא מתחזי בלישנא בישא דכתיב @16במדבר טז@77 העיני האנשים ההם תנקר לא נעלה גרסינן בפרק הגוזל @13ב""ק דף קיב:@77 @14ושם איתא רבינא@77 אמר רבא שליחא דבי דינא מהימן בבי תרי וה""מ לשמתא אבל לפתיחה לא מ""ט ממונא הוא דקא מחסר ליה דבעי למיתב ליה זוזא לפתיחה."
8a:9,"ומנא לן דמשמתינן @18 דכתיב @16שופטים ה@77 אורו מרוז דהכי סבר גברא רבה פלוני דכתיב @16שם@77 אמר מלאך ה' ודמחרמינן דכתיב @16שם@77 אורו ארור לדאכיל ושתי @22ד בהדיה (א) דכתיב יושביה @22ה ודמפרטינן חטאיה בצבורא דכתיב @16שם@77 כי לא באו לעזרת ה' ומנלן דמפקרינן נכסיה דכתיב @16נחמיה יג@77 ואשר לא יבא בעצת השרים והזקנים יחרם כל רכושו ומנ""ל דנייצינן ולייטינן ומחינן ותלשינן שערי ומשביעינן דכתיב @16שם@77 ואריב עמם ואקללם ואכה מהם אנשים ואמרטם ואשביעם באלהים ומנלן"
8b:1,"דכפתינן ואסרינן ועבדינן הרדפה דכתיב @16עזרא ו@77 הן למות הן לשרושי הן לענוש נכסין הן לאסורין מאי לשרושי א""ר יהודה הרדפה:"
8b:2,"גרסינן בפרק שבועת העדות @14דף לו.@77 תנא ארור בו נדוי בו קללה בו שבועה בו נדוי דכתיב @16שופטים ה@77 אורו מרוז ואמר עולא בארבע מאות שיפורי שמתיה ברק למרוז איכא דאמרי גברא רבה הוה ואיכא דאמרי (א) כוכב דכתיב @16שם@77 הכוכבי' ממסלותם נלחמו עם סיסרא בו קללה דכתיב @16דברים כד@77 ואלה יעמדו על הקללה בהר עיבל ארור האיש בו שבועה דכתיב @16יהושע ו@77 וישבע יהושע בעת ההיא לאמר ארור האיש לפני ה' ואומר @16ש""א יד@77 ויהונתן לא שמע בהשביע אביו את העם "
8b:3,"אמר רב יהודה @14בגמ' וברא""ש איתא בריה דרב שמואל@77 אמר שמואל בר שילת משמיה דרב מנדין לאלתר ושונין @22א לאחר שלשים ומחרימין לאחר ששים רב הונא בר חיננא אמר רב חסדא (ב) ב' וה' וב' כלומר אין מנדין אותו לאלתר אלא עד דמתרינן ביה שני וחמישי ושני וה""מ לממונא אבל לאפקירותא מנדין לאלתר בלא התראה "
8b:4,"ההוא טבחא דאתפקר ברב טובי' בר מתנה אמנו (ג) אביי (ד) ורבא ושמתוהו לסוף אזל ופייסיה אמר אביי היכי לעביד לשרי ליה לא חיילא שמתא עליה תלתין יומין לא לשרי ליה קא בעו רבנן לאפטורי א""ל לרב אידי בר אבין מידי שמיע לך בהא א""ל הכי אמר רב תחליפא בר אבימי אמר שמואל טוט אסור טוט שרי א""ל הני מילי לממונא אבל לאפקרותא עד דחיילא שמתא עליה תלתין יומין אלמא קסבר אביי הני בי תלתא דשמתו לא אתו בי תלתא אחריני ושרו אמר אמימר הלכתא הני בי תלתא דמשמתו אתו @22ב תלתא אחריני ושרו אמר ליה רב אשי לאמימר והתניא אחד מן התלמידים שנדה ומת חלקו אינו מופר מאי לאו אינו מופר כלל לא עד דאתו בי תלתא אחריני ושרו."
8b:5,"האי דסבר אביי דלא שרינן שמתא דאפקרותא ואע""ג דמפייס ליה לבעל דינא אלא עד דחיילא שמתא עליה תלתין יומין ליתא אלא כי מפייס ליה לבעל דיניה ומפייס שרי ליה לאלתר ממעשה דר""ש בן לקיש וממעשיה דרב הונא דשמתיה לההיא איתתא דשמעה דאפקה הזכרת השם מפומה כדבעינן למימר קמן הלכך האי דאמר רב תחליפא בר @14צ""ל אבימי@77 אבדימי אמר שמואל טוט אסר וטוט שרי ל""ש בממונא ול""ש באפקרותא כי מפייס ליה בעל דיניה שרינן ליה @22ג לאלתר:"
8b:6,"ת""ר מנודה לרב מנודה לתלמיד מנודה לתלמיד אינו @22ד מנודה לרב מנודה בעירו מנודה בעיר אחרת מנודה בעיר אחרת אינו מנודה לעירו מנודה לנשיא מנודה לכל ישראל מנודה לכל ישראל אינו מנודה לנשיא רשב""ג אומר אחד מן התלמידים שנידה ומת חלקו אינו מופר ואוקים לעיל דאתו בי תלתא אחריני ושרו ליה:"
8b:7,"ת""ר @11א אין נדוי פחות משלשים יום ואין נזיפה פחות משבעה ואע""פ שאין ראיה לדבר זכר לדבר שנאמר @16במדבר יב@77 ואביה (@66א) ירוק ירק בפניה הלא תכלם שבעת ימים א""ר הונא ונדוי שלנו כנזיפה שלהם ונזיפה שלנו כמה הוי @13דף טז:@77 חד"
9a:1,"יומא כי ההיא איתתא דהוה יתבה בשבילא קא פשטא כרעא חליף צורבא מרבנן ולא איכנעה מקמיה אמר כמה חציפא הא איתתא אתאי לקמיה דר""ג א""ל מי שמעת שמתא מפומיה אמרה ליה לא אמר לה זילי נהיגי נזיפותא בנפשיך חד יומא:"
9a:2,"אמר רב הונא (א) @13דף יז.@77 ת""ח @22א שנידה לכבודו נדויו נדוי דתניא מנודה לרב מנודה לתלמיד מנודה לתלמיד אינו מנודה לרב לרב הוא דאינו מנודה הא מנודה לכ""ע למאי אילימא למילי דשמיא והכתיב @16משלי כא@77 אין חכמה ואין תבונה ואין עצה לנגד ה' אלא לכבוד עצמו:"
9a:3,"א""ר יוסף @11א צורבא מרבנן @22ב עביד דינא לנפשיה במלתא דפסיקא ליה:"
9a:4,אמתיה דבי רבי חזיתיה לההוא גברא דמחי @11ב לבנו גדול אמרה ליהוי ההוא גברא בשמתא דקא עבר אולפני עור לא תתן מכשול דתניא @16ויקרא יט@77 ולפני עור לא תתן @22ג מכשול במכה בנו הגדול הכתוב מדבר ולא נהגו חכמים קלות ראש בנדויה שלש שנים:
9a:5,"ההוא צורבא מרבנן דהוה סאני @22ד @11ג שומעניה א""ר יהודה היכי לעביד לשמתיה צריכין ליה רבנן לא לשמתיה קא מיתחיל שמא דשמיא אמר ליה לרבה בר בר חנה מידי שמיע לך בהא אמר ליה הכי אמר ר' יוחנן מאי דכתיב @16מלאכי ב@77 כי שפתי כהן ישמרו דעת ותורה יבקשו מפיהו כי מלאך ה' צבאות הוא אם דומה למלאך ה' צבאות יבקשו תורה מפיהו ואם לאו לא יבקשו תורה מפיהו שמתיה רב יהודה לסוף חלש רב יהודה עיילי רבנן לשיולי ביה עייל איהו נמי בהדייהו כד חזייה רב יהודה אחיך אמר ליה לא מסתייה דשמתיה לההוא גברא אלא אחוכי קא מחיך ביה א""ל לאו בדידך קא מחיכנא אלא האי דקא מחיכנא דכי אזילנא לעלמא דאתי בדיחא דעתאי דאפילו לגברא רבה (ב) כוותיה לא חנפי ליה נח נפשיה דרב יהודה אמרו ליה רבנן גברא חשיב כרב יהודה ליכא הכא דלישרי לך זיל לגבי רבי יהודה נשיאה דלישרי לך "
9a:6,"אזיל לגביה אמר ליה לרבי אמי זיל עיין ביה בדיניה אי מבעי למשרי ליה שרי ליה עיין רבי אמי בדיניה סבר למשרי ליה עמד רשב""נ על רגליו ואמר מה שפחתו של בית רבי לא נהגו חכמים בנדויה קלות ראש ג' שנים יהודה חברנו עאכ""ו א""ר זירא מאי דקמן [א] דליתי סבי האידנא לבי מדרשא דהא כמה שני לא אתי ש""מ לא מיבעי למישרי ליה לא שרא ליה "
9a:7,"נפק כי קא בכי ואזל אתא זיבורא טרקיה אאמתיה ושכיב עיילוה למערתא דחסידי ולא קבלוהו למערתא דדייני וקבלוהו (ג) דעבד כרבי אלעאי דתניא ר' אלעאי הזקן אומר אם רואה אדם שיצרו מתגבר עליו ילך למקום שאין מכירין אותו וילבש שחורים ויתעטף שחורים ויעשה מה שלבו חפץ ואל יחלל שם שמים בפרהסי' וליתא לדרבי אלעאי אלא אע""פ שמתגבר יצרו עליו מיבעי ליה ליתוביה בדעתיה דקי""ל הכל בידי שמים חוץ מיראת שמים "
9a:8,"רשב""ל הוה מנטר @22ה פרדסא אתא ההוא גברא וקא אכיל תאני רמא ביה קלא ולא אשגח ביה אמר ליה להוי ההוא גברא בשמתא א""ל אדרבה ליהוי ההוא גברא בשמתא אם ממון נתחייבתי לך נדוי לא נתחייבתי לך אתא לבי מדרשא ושאיל א""ל דידיה נדוי דידך לאו נדוי מאי תקנתיה זיל לגביה דלשרי לך לא ידענא ליה זיל לגבי נשיאה דלישרי לך דתניא נדוהו @22ו ואינו יודע מי נדהו ילך אצל נשיא ויפר לו נדויו:"
9a:9,"גרסי' באלו הן הגולין @14דף יא:@77 א""ר יהודה אמר רב @22ז נידוי על @11ד תנאי אפילו מעצמו צריך הפרה מנלן מיהודה דכתיב @16בראשית מג@77 אם לא הביאותיו אליך והצגתיו לפניך וחטאתי לך כל הימים ואמר רבי שמואל בר נחמני אמר רבי יונתן"
9b:1,"מאי דכתיב @16דברים לג@77 יחי ראובן ואל ימות וזאת ליהודה כל אותם ארבעים שנה שהיו ישראל במדבר היו עצמות של יהודה מגולגלין בארון עד שעמד משה בתפלה ובקש עליהם רחמים לפני הקב""ה אמר לפניו רבש""ע מי גרם לראובן שיודה יהודה וזאת ליהודה מיד שמע ה' קול יהודה על איבריה לשפא וכו' גרסינן בנדרים בפ""ק @14דף ז:@77 אמר רבי אי לא נדוהו בפניו אין מתירין לו אלא בפניו שלא בפניו מתירין לו בין בפניו בין שלא בפניו:"
9b:2,"א""ר @14בגמ' הגי' חנין וכ""ה בא""י@77 חנא אמר רב @11א השומע @22א הזכרה מפי חברו צריך לנדותו ואם לא נדהו הוא בעצמו יהא בנדוי שכל מקום שהזכרת השם מצויה שם עניות מצוי ועניות כמיתה שנא' @16שמות ד@77 כי מתו כל האנשים המבקשים את נפשך דתניא רשב""ג אומר כל מקום שנתנו חכמים עיניהם בו או מיתה או עוני אמר רב ייבא הוה קאימנא קמיה דרב הונא שמעה לההיא איתתא דאפקה שם שמים מפומה לבטלה שמתה ושרא לה לאלתר באנפהא שמע מינה תלת ש""מ השומע הזכרה מפי חברו צריך לנדותו וש""מ נדוהו בפניו אין מתירין לו אלא בפניו וש""מ אין בין נדוי להפרה ולא כלום:"
9b:3,"אמר רב גידל אמר רב תלמיד חכם @22ב מנדה לעצמו ומפר לעצמו פשיטא מהו דתימא אין חבוש מתיר עצמו מבית האסורין קא משמע לן א""ר יוסף נדוהו @22ג בחלומו צריך עשרה בני אדם להתירו והוא @14בס""י הגי' דמתנו הלכת' אבל תנו ולא מתנו לא ואי ליכא דמתנו הלכתא אפי' תנו ולא מתנו@77 דתנו (@67א) הלכתא אבל מתנו ולא תנו לא ואי ליכא דתנו הלכתא אפי' מתנו ולא תנו ואי ליכא ליזיל ולותיב אפרשת דרכים ויהיב שלמא לבי עשרה עד דמיקלען ליה עשרה דתנו הלכתא אמר ליה רב אשי לרבינא ידע מאן שמתיה מהו דלישרי ליה אמר ליה לשמותיה שויה שליח למישרי לא שויה שליח אמר ליה רב אחא לרב אשי שמתיה ושארי ליה בחלמיה מאי אמר ליה @14בגמ' וברא""ש ליתא@77 (רב אחא בריה) כשם שאי אפשר לבר בלא תבן כך אי אפשר לחלום בלא דברים בטלים:"
9b:4,"@13מכילתין יז.@77 אמר רב הונא באושא התקינו אב בית דין שסרח אין מנדין אותו אלא אומרים לו @16מ""ב יד@77 הכבד ושב בביתך חזר וסרח מנדין אותו מפני חלול השם ופליגא דרשב""ל דאמר רשב""ל תלמיד חכם שסרח אין מנדין אותו בפרהסיא שנאמר @16הושע ד@77 וכשלת היום וכשל גם נביא עמך לילה כסהו כלילה אמר ר""פ תיתי לי דלא שמתי צורבא מרבנן מעולם אלא כי מחייב צורבא מרבנן שמתא היכי עביד כי הא (@66א) דבמערבא ממנו אנגדא דצורבא דרבנן ולא ממנו אשמתא "
9b:5,"מאי שמתא אמר רב שם מיתה ושמואל אמר שממה יהיה אמר רשב""ל כשם שנכנסת ברמ""ח איברים כך כשיוצאת יוצאת מרמ""ח איברים כשהיא נכנסת דכתיב @16יהושע ו@77 והיתה העיר חרם חרם בגימט' רמ""ח וכשהיא יוצאת דכתיב @16חבקוק ג@77 ברגז רחם תזכור רחם בגימטריא כך הוא א""ר יוסף שדי שמתא אגנובתיה דכלבא ואיהי דידה עבדא ההוא כלבא דהוה קא אכיל מסאניה דרבנן ולא ידעי מאן הוא קא משמתי ליה איתליא נורא בגנובתיה ואכלתיה:"
9b:6,@13דף יז:@77 מאי שפורי שנפרעין ממנו מאי תברי אמר רב יצחק בריה דרב [יהודה] תברי (@66ב) בתי תניא רבי שמעון בן גמליאל אומר כל מקום שנתנו חכמים עיניהם בו או מיתה או עוני:
9b:7,והנזיר והמצורע תניא
10a:1,כל אלו @11א שאמרו מותר לגלח במועד כשלא היה להם פנאי אבל אם היה להם פנאי לגלח ולא גלחו אסורין והנזיר והמצורע אף על פי שהיה להן פנאי לגלח ולא גלחו מותרין שלא ישהו קרבנותיהם.
10a:2,"@11ב ואבל שחל שביעי שלו להיות בשבת ערב הרגל מותר לגלח ברגל דכיון דשביעי שלו בשבת אונס הוא לפיכך מותר לגלח ברגל דקי""ל כאבא שאול דאמר @22א מקצת היום ככולו ויום ז' עולה לכאן ולכאן כדבעינן למימר קמן:"
10a:3,"ת""ר כל אלו שאמרו מותרין לגלח במועד מותרין לגלח בימי אבלן והני מילי כשתכפוהו אבליו אבל לא תכפוהו אבליו אסור ושאר כל אדם שתכפוהו אבליו הכביד שערו מיקל בתער ולא במספרים ומכבס כסותו במים ולא בנתר ולא בחול ורוחץ כל גופו בצונן אבל לא בחמין כדגרסי' בתענית @14דף יג.@77 אמר ר' אבא הכהן משום ר' יוסי הכהן מעשה ומתו בניו של ר' יוסי ברבי חנינא ורחץ בצונן כל שבעה ואוקימנא שתכפוהו אכליו:"
10a:4,"@13מכילתין דף יז:@77 ת""ר כשם שאמרו אסור לגלח במועד כך אמרו אסור ליטול @11ג צפרניו במועד דברי רבי יהודה ורבי יוסי מתיר וכשם שאמרו אסור לגלח @22ב בימי אבלו כך אמרו אסור ליטול צפרניו בימי אבלו דברי רבי יהודה ורבי יוסי מתיר אמר עולא הלכתא כר' יהודה באבל והלכתא כר' יוסי במועד ושמואל אמר @13דף יח. ע""ש@77 הלכתא כרבי יוסי בזה ובזה דאמר שמואל הלכתא כדברי המיקל באבל וקי""ל בשמואל ול""ש צפרניו דיד ול""ש צפרניו דרגל כולהו שרו מיהו ה""מ בשיניו אבל בגנוסתרי אסור דאמר ר' חייא בר אשי @14בגמ' וברא""ש ליתא@77 (א""ר אשי) א""ר ובגנוסתרי אסור "
10a:5,"וחזינן למקצת @22ג רבוותא דאמרי דוקא בתוך שלשים אבל בתוך שבעה אסור ואנן לא ס""ל הכי אלא אפי' בתוך שבעה שרי וה""מ בימי אבלו אבל במועד אפי' בגנוסתרי מותר ואיכא מאן דאמר דבמועד נמי בגנוסתרי אסור ומייתי ראיה מיהא דאמר @18רב שימי בר אבא הוה קאימנא קמיה דר' יוחנן בבי כנישתא @11ד בחולו דמועדא ושקלינהו לטופריה @22ד בשיניה וקאמר מדשקלינהו בשיניה ש""מ דבגנוסתרי אסור ואנן לא סבירא לן הכי דאי ס""ד דבגנוסתרי אסור אדאמר ש""מ תלת הוה למימר ש""מ ארבע ונמני ליה בהדייהו ומדלא אמר הכי ש""מ דבגנוסתרי מותר והאי דשקלינהו בשיניה משום דהוה בבי כנישתא דליכא גנוסתרי ולהכי לא חשיב לה בהדייהו ולהכי אצטריך למימר דהוה קאי בבי כנישתא משום דלא תגמר מיניה דבגנוסתרי אסור הלכך לא גמרינן מיניה אלא הנהו תלת בלחוד דגמרי רבנן ותו לא מידי:"
10a:6,"ומותר לגלח שפה @22ה בחולו של מועד ת""ר ג' דברים נאמרו בצפרנים קוברן צדיק שורפן חסיד זורקן רשע וטעמא מאי שמא תעבור עליהם אשה עוברה ותפיל ודוקא היכא דנפלי אבל אי כניס להו לבתר דנפול ושדי להו אבראי לית לן בה דכיון דאישתנו אישתנו:"
10b:1, <b><big>מתני'</big></b>  ואלו @11א מכבסין במועד הבא ממדינת הים ומבית האסורין ומבית השביה ומנודה שהתירו לו הכמים ומי שנשאל לחכם והותר מטפחות הידים ומטפחות הספרים ומטפחות הספג הזבין והזבות והנדות והיולדות וכל העולים מטומאה לטהרה הרי אלו מותרין ושאר כל האדם אסורין:
10b:2," <b><big>גמ'</big></b>  אמר רבי @14ברא""ש איתא אסי@77 יוסי אמר רבי יוחנן מי שאין לו אלא @22א חלוק אחד מותר לכבסו בחולו של מועד שלח רב יצחק בר יעקב בר גיורי משמיה דרבי יוחנן כלי @22ב פשתן מותר לכבסן בחולו של מועד:"
10b:3," <b><big>מתני'</big></b>  @13דף יח:@77 אלו @11ב כותבין במועד קדושי נשים וגטין ושוברין דיאתיקי ומתנה ופרוזבלין אגרות שום אגרות מזון שטרי חליצה ומיאונין ושטרי בירורין וגזירות ב""ד ואגרות של רשות פירוש אגרות של @22ג רשות אגרות שאלת שלום וכן פירשו בירושלמי:"
10b:4," <b><big>גמ'</big></b>  אמר שמואל מותר לארס אשה במועד שמא יקדמנו אחר ברחמים תנא דבי שמואל מארסין ואין כונסין ואין עושין סעודות ארוסין @14ט""ס ובגמ' ורא""ש ליתא@77 (ונישואין) ולא מיבמין מפני ששמחה היא לו:"
10b:5, <b><big>מתני'</big></b>  אין @22ד כותבין שטרי חוב במועד
11a:1,"ואם אינו מאמינו או שאין לו מה יאכל ה""ז יכתוב אין כותבין ספרים תפילין ומזוזות במועד ואין @22א מגיהין אות אחת אפילו בספר העזרה רבי יהודה אומר כותב אדם תפילין ומזוזות לעצמו @13דף יט.@77 וטווה על ירכו תכלת לציציתו:"
11a:2," <b><big>גמ'</big></b>  ת""ר כותב @22ב אדם תפילין ומזוזות לעצמו ולאחרים בטובה דברי רבי מאיר ר' יהודה אומר מערים ומוכר את שלו וכותב לעצמו ר' יוסי אומר כותב ומוכר כדי פרנסתו אורי ליה רב לרב חננאל וכן אורי ליה רבה בר בר חנה לרב חננאל כותב ומוכר כדי פרנסתו:"
11a:3,"אמר רב יהודה אמר שמואל וכן תני ר' חייא בר אבא א""ר יוחנן הלכתא טווה בין באבן בין בפלך והלכתא כותב ומוכר כדי פרנסתו:"
11a:4,"תניא בתוספתא דמשקים [פ""ב] כותב אדם חשבונותיו במועד ומחשב אדם יציאותיו במועד ומקבלים קיבולת במועד למוצאי המועד אבל לא ימוד ולא ימנה ולא ישקול כדרך שהוא עושה בחול:"
11a:5," <b><big>מתני'</big></b>  @11א הקובר את מתו שלשה ימים קודם הרגל בטלה ממנו גזירת שבעה שמונה ימים קודם לרגל בטלה ממנו גזירת ל' מפני שאמרו שבת עולה ואינה מפסקת והרגלים מפסיקין ואינן עולין ר' אליעזר אומר משחרב ביהמ""ק עצרת כשבת ר""ג אומר ר""ה ויוה""כ כרגלים וחכ""א לא כדברי זה ולא כדברי זה אלא עצרת כרגלים ויוה""כ ור""ה כשבת:"
11a:6," <b><big>גמ'</big></b>  @13דף כ.@77 ת""ר @14עיין בר""ן י""ב ע""ב פירושו@77 קיים כפיית המטה ג' ימים קודם הרגל אינו צריך לכפות אחר הרגל דברי ר""א וחכ""א אפי' יום אחד ואפילו שעה אחת אמר ר""א הן הן דברי ב""ש הן הן דברי ב""ה שב""ש אומרים ג' ובה""א אפי' יום אחד אורי ליה ר' יוחנן לרבי חייא בר אבא אפי' יום אחד ואפי' שעה אחת רבא אמר הלכתא כתנא קמא דידן דאמר הקובר את מתו ג' ימים קודם לרגל ומסקנא אמר ליה רב חביבא מסורא דפרת לרבינא הלכתא מאי אמר ליה אפילו יום אחד ואפילו שעה אחת וכן הלכתא:"
11a:7,"@13דף יט.@77 אמר רב גזרות בטלו ימים לא בטלו שאם לא גלח ערב הרגל אסור לגלח אחר הרגל ולית הלכתא כרב דקי""ל @13דף יט:@77 כאבא שאול דאמר אם חל שביעי להיות ערב הרגל מגלח בערב הרגל ביום שביעי דקסבר מקצת היום ככולו ויום ז' עולה למנין שבעה ועולה למנין שמונה שהוא מכלל ל' ואם לא גלח בערב הרגל ביום ז' שלו מותר לגלח אחר הרגל דכשם שמצות יום אחד ושעה אחת מבטלת גזירת ז' כך מצות יום אחד ושעה אחת מבטלת גזרת @22ג ל' ומודים חכמים לאבא שאול ביום ל' שמקצת היום בכולו אמר רבא הלכתא כאבא שאול ביום שלשים ואין הלכה כמותו ביום ז' ונהרדעי אמרי הלכתא כאבא שאול בזו ובזו דאמר שמואל הלכה כדברי"
11b:1,"המיקל באבל וכן הלכתא אמר רב הונא בריה דרב יהושע הכל מודים כשחל שלישי שלו להיות ערב הרגל שאסור ברחיצה עד @22א הערב והוא הדין אפי' יום ששי מאי טעמא דאכתי לא שלים אבלות דיליה אלא רגל הוא דמפסיק ליה אבילות הלכך אין מותר לרחוץ עד דחייל רגל וקי""ל כוותיה:"
11b:2,"והלכת' @14כ""ה בא""י@77 למעשה הקובר את מתו ברגל לא חיילא עליה אבילות אלא לאחר הרגל ונקיט ז' ימי אבלות מיו""ט האחרון ואע""ג דלא נהיג ביה אבילות עולה למנין שבעה ולא נקיט לבתר הרגל אלא ששה @22ב ימים בלבד ומאן דשכיב ליה שכבא ביו""ט שני שהוא יו""ט האחרון או ביו""ט שני דעצרת נוהג בו אבלות דהוא יום מיתה ויום קבורה והכי אסכימו באבלות דיום ראשון @22ג דאורייתא הוא דכתיב @16ויקרא י@77 ואכלתי חטאת היום וכתיב @16עמוס ח@77 ואחריתה כיום מר ויו""ט אחרון מדרבנן הוא וכיון דאבלות דיום ראשון מדאורייתא ויום טוב אחרון מדרבנן אתי עשה דיחיד דאורייתא ודחי עשה דרבנן."
11b:3,"הקובר את מתו ברגל אע""פ שאין רגל עולה לו למנין שבעה עולה לו למנין שלשים דכי תנן והרגלים מפסיקין ואינן עולים למנין שבעה הוא דאינן עולין דמצות שבעה אינה נוהגת ברגל אבל למנין ל' הואיל ומצות ל' נוהגת ברגל דהא אינו מגלח ברגל וכן הלכתא:"
