page.section,content
6b:2,"@14רפ""ט דמקואות@77 אלו חוצצין באדם חוטי צמר וחוטי פשתן והרצועות שבראשי הבנות קילקי הלב והזקן ובית הסתרים באשה לפלוף שחוץ לעין (א) וגלד שחוץ לעין וגלד שחוץ למכה והרטיה שעליה ושרף היבש וגלדי צואה שעל בשרו ובצק שתחת הצפורן והמלמולין וטיט היון וטיט היוצרין וגץ יוני אי זה הוא טיט היון זה טיט הבורות שנאמר @16תהלים מ@77 ויעלני מבור שאון מטיט היון:"
6b:3,ואלו שאינן חוצצין קילקי הראש ובית השחי ובית הסתרים באיש לפלוף שבעין וגלד שעל המכה ושרף הלח ולכלוכי צואה שעל בשרו וצואה שתחת הצפורן וצפורן המדולדלת:
6b:4,@14נדה דף סו:@77 אמר רבא טבלה ועלתה ונמצא עליה דבר חוצץ על בשרה אם אותו היום שחפפה טבלה אינה צריכה לחוף ולטבול ואם לאו צריכה לחוף ולטבול איכא דאמרי אם סמוך לחפיפה טבלה אינה צריכה לחוף ולטבול ואם לאו צריכה לחוף ולטבול מאי בינייהו איכא בינייהו סמוך לחפיפה טבילה 
6b:5,אמר רב שמואל בר' יצחק אשה לא @11א תטבול @14שם סז.@77 בנמל פי' מפני שמתביישת מבני אדם ואינה טובלת כהוגן 
6b:6,אמר רב גידל אמר רב נתנה תבשיל לבנה @11ב וטבלה לא עלתה לה טבילה 
6b:7,"אמר רמי בר אבא האי ריבדא דכוסילתא עד תלתא יומי לא חייצי מכאן ואילך חייצי אמר מר עוקבא לפלוף שבעין לח אינו חוצץ יבש חוצץ ואימתי נקרא יבש משעה שמתחיל ליירק אמר שמואל כחול שבתוך העין אינו חוצץ שעל גב העין חוצץ ואם היו עיניה פורחות (ב) על גב העין נמי אינו חוצץ ורבי יוחנן אמר פתחה עיניה ביותר או שעיצמה עיניה ביותר לא עלתה לה טבילה (@67א) ולית הלכתא ככל הני שמעתתא אלא כי איתמר הכי לענין טהרות איתמר אבל לבעלה שפיר דמי כי הא דאמר ר""ל אשה לא @11ג תטבול אלא דרך גדילתה כדתנן האיש נראה כעודדר וכמוסק זיתים אשה נראית כאורגת וכמניקה את בנה "
6b:8,אמר רבה
7a:1,"בר בר חנה נימא אחת קשורה חוצצת @14נדה דף סז:@77 שלש אינן חוצצות שתים איני יודע ור' יוחנן אמר אנו אין לנו אלא אחת אמר ר' יצחק דבר תורה רובו ומקפיד עליו חוצץ ושאינו מקפיד עליו אינו חוצץ ומיעוטו אע""פ שמקפיד עליו אינו חוצץ וגזרו על רובו שאינו מקפיד משום רובו המקפיד ועל מיעוטו המקפיד משום רובו המקפיד:"
7a:2,"@14דף סח. ע""ש@77 שלח רבין באיגרתיה @11א אשה לא תחוף בע""ש ותטבול למוצאי שבת ותמה על עצמך היאך אשה חופפת ביום וטובלת בלילה והא בעינן סמוך לחפיפה טבילה והלכתא חופפת בלילה [@14[וכן גרס הב""ח]@77 וטובלת בלילה] קשיא הלכתא אהלכתא דדרש אמימר הלכתא אשה חופפת בע""ש וטובלת למוצאי שבת לא קשיא (@67א) הא דאפשר הא דלא אפשר (@69א):"
7a:3,סליקו הלכות נדה
7a:4, <b><big>וזו</big></b>  מסכת  <b><big>שבועות</big></b> 
7a:5,"@13דף יט:@77  <b><big>שבועות</big></b>  @11ב שתים שהן @22א ארבע שבועה שאוכל ושלא אוכל שאכלתי ושלא אכלתי שבועה שלא אוכל ואכל כל שהוא חייב דברי ר""ע אמרו לו לר""ע היכן מצינו באוכל כל שהוא חייב שזה חייב אמר להן והיכן מצינו במדבר ומביא קרבן שזה מדבר ומביא קרבן:"
7a:6,@13דף כב:@77 שבועה שלא אוכל ואכל ושתה אינו חייב אלא אחת שבועה שלא אוכל ושלא אשתה ואכל ושתה חייב שתים:
7a:7," <b><big>גמ'</big></b> א""ר חייא בר אבין אמר שמואל שבועה שלא אוכל ושתה חייב אי בעי תימא סברא ואי בעי תימא קרא אי בעי תימא סברא דאמר ליה אינש לחבריה תא ניטעום מידי ואזלי ואכלו ושתו ואי בעי תימא קרא שתיה בכלל אכילה דכתיב @16דברים יד@77 @13דף כג.@77 ונתת הכסף בכל אשר תאוה נפשך בבקר ובצאן וביין ובשכר ובכל אשר תשאלך נפשך ואכלת"
7b:1,שם יין חמרא וכתיב ואכלת שם @13דף כ.@77 תנו רבנן מבטא @11א שבועה איסר שבועה איסור איסר אם אתה אומר איסר שבועה חייב ואם לאו פטור מאי קאמר אמר אביי הכי קאמר מבטא שבועה איסר מתפיס בשבועה איסור איסר אם אתה אומר (@67א) מתפיס בשבועה כמוציא שבועה מפיו דמי חייב ואם לאו פטור רבא אמר הכי קאמר מבטא שבועה איסר נמי שבועה איסריה דאיסר הטילו הכתוב בין נדר לשבועה שנאמר @16במדבר ל@77 ואם בית אישה נדרה או אסרה אסר על נפשה בשבועה הוציאו בלשון נדר נדר בלשון
8a:1,"שבועה שבועה כלומר איסר יש בו לשון נדר ויש בו לשון שבועה אם (א) הוציא מפיו בלשון נדר זה הוא איסר שהוא נדר ואם הוציאו מפיו [בלשון] שבועה זה הוא איסר שהיא שבועה אבל מתפיס בשבועה ליכא ואזדו לטעמייהו דאיתמר מתפיס בשבועה אביי אמר כמוציא שבועה מפיו דמי ורבא אמר לאו כמוציא שבועה מפיו דמי וקי""ל כרבא והיכי דמי מתפיס בשבועה כגון דמשתבע דלא ליכול הדין בשרא ובתר הכין אמר הרי זו הפת עלי כזה הבשר א""נ כגון דשמע חבריה דאשתבע דלא ליכול הדין בשרא ואמר איהו ואנא נמי דכוותך לאו כמוציא שבועה מפיו דמי אבל @11א מתפיס בנדר חייל נדרא עליה כדתנן @14נזיר כ:@77 הריני נזיר ושמע חברו ואמר ואני (ב) הרי כולן נזירין"
8b:1,ותניא נמי אי זה הוא איסר נדר האמור בתורה אמר הרי עלי שלא אוכל בשר ושלא אשתה יין כיום שמת בו אביו כיום שנהרג בו גדליה בן אחיקם כיום שראה ירושלים בחורבנה אסור ואמר שמואל והוא שנדר ובא מאותו היום דכתיב @16במדבר ל@77 איש כי ידור נדר לה' עד שידור בדבר הנדור:
9a:1, <b><big>מתני'</big></b>  @13דף כב:@77 @11א שבועה שלא אוכל (@67א) ואכל פת חטין פת שעורים פת כוסמין @22א אינו חייב אלא אחת שבועה שלא אוכל פת חטין פת שעורים פת כוסמין ואכל חייב על כל אחת ואחת:
9a:2," <b><big>גמ'</big></b>  (א) בגמ' גרסי' @13דף כג.@77 ודלמא למפטר נפשיה משאר מינין קא מכוין (ב) היה לו לומר חטין ושעורין וכוסמין ודלמא לכוס היה לו לומר פת חטין ושל שעורין ושל כוסמין @13דף כג:@77 ודלמא על ידי תערובות היה לו לומר וכן של שעורין וכן של כוסמין פת פת למה לי ש""מ לחיובי נפשיה אכל חדא וחדא (ג):"
9a:3,"מתני' (ד) @14כל זה אינו מהל' הרי""ף. ד""ת@77 [א]שלא אשתה יין ושמן ודבש ה""נ פריך בגמ' ודלמא למיפטר נפשיה משאר מינין קא מכוין במונחין לפניו והיה לו לומר שלא אשתה אלו ומיניהן רב (ה) אמר הבא במסרהב בו חבירו עסקינן ואמר לו בא ושתה עמי יין ושמן ודבש דהיה לו לומר שבועה שלא אשתה עמך יין ושמן ודבש ל""ל ש""מ לחייבו על כל חדא וחדא (ו):"
9a:4, <b><big>מתני'</big></b> @13דף כב:@77 שבועה שלא אשתה ושתה משקין הרבה אינו חייב אלא אחת שבועה שלא אשתה יין ושמן ודבש ושתה חייב על כל אחת ואחת
9b:1,"שבועה שלא אוכל @11א ואכל אוכלין שאינן ראוין לאכילה ושתה משקין שאינן ראוין לשתיה פטור שבועה שלא אוכל ואכל נבלות וטרפות שקצים ורמשים חייב ר""ש פוטר אמר קונם אשתי נהנית לי אם אכלתי היום והוא אכל (א) שקצים ורמשים הרי אשתו אסורה עליו:"
9b:2," <b><big>גמ'</big></b> שבועה שלא אוכל ואכל נבלות וכו' האי מושבע מהר סיני הוא א""ר יוחנן בכולל דברים המותרין עם דברים האסורים דמגו דחיילא שבועה על המותרין חיילא נמי על האסורין (ב) @13דף כה.@77 (@14ד""ת מ""ז@77 בשלמא לאו משכחת לה אלא הן היכי משכחת לה אלא הב""ע כגון שאמר שבועה שלא אוכל סתם) (ג):"
9b:3," <b><big>מתני'</big></b> @13דף כה.@77 @11ב אחד דברים של עצמו ואחד דברים של אחרים אחד דברים שיש כהן ממש ואחד דברים שאין כהן ממש כיצד אמר שבועה שאתן לאיש פלוני ושלא אתן שנתתי ושלא נתתי שאישן ושלא אישן שישנתי ושלא ישנתי שאזרוק צרור לים ושלא אזרוק שזרקתי ושלא זרקתי ר' ישמעאל אומר אינו חייב אלא על העתיד לבא שנאמר להרע או להיטיב אמר לו ר' עקיבא א""כ אין לי אלא דברים שיש בהן הרעה והטבה דברים שאין בהן הרעה והטבה מנין אמר לו מריבוי הכתוב אמר לו אם ריבה הכתוב לכך אף ריבה הכתוב לכך:"
9b:4," <b><big>גמ'</big></b> ת""ר @22א חומר בנדרים מבשבועות וחומר בשבועות מבנדרים חומר בנדרים שהנדרים חלין על דבר מצוה @22ב כדבר הרשות מה שאין כן בשבועות חומר בשבועות"
10a:1,שהשבועות חלות על דבר שאין בו ממש בדבר שיש בו ממש מה שאין כן בנדרים כיצד אמר שבועה @22א שאתן לפלוני ושלא אתן מאי אתן ושלא אתן אילימא צדקה לעני מושבע מהר סיני הוא ולא חיילא עליה שבועה אלא מתנה לעשיר:
10a:2,שאישן ושלא אישן איני והא אמר ר' יוחנן האומר שבועה שלא אישן @22ב שלשה ימים מלקין אותו וישן לאלתר התם דאמר שלשה והכא דלא אמר שלשה:
10a:3,שאזרוק צרור לים ושלא אזרוק וכו': איתמר שבועה שזרק איש פלוני צרור לים שבועה שלא זרק רב אמר חייב ושמואל אמר פטור רב אמר חייב איתיה בלאו והן ושמואל אמר פטור ליתיה בלהבא:
10a:4,"(@14ד""ת מ""ז@77 גרסינן בגמרא @13דף כה:@77 מתיב רב המנונא לא אכלתי היום ולא הנחתי תפילין היום משביעך אני ואמר אמן חייב בשלמא לא אכלתי איתיה בלא אוכל אבל לא הנחתי מי איתא בלא אניח (א) והוא מפרק לה לצדדין קתני לא אכלתי לקרבן לא הנחתי למלקות) אמר אביי ומודה רב באומר לחבירו שבועה שאני יודע לך עדות ואשתכח דלא ידע ליה דפטור הואיל דליתיה באיני יודע (ב) (@14ד""ת מ""ז@77 ידעתי ולא ידעתי העדותי ולא העדותי מחלוקת) בשלמא לשמואל דאמר [מלתא] דליתא בלהבא לא מחייב עלה בלשעבר להכי אפיק רחמנא לשבועת עדות מכלל שבועת ביטוי אלא לרב למאי הלכתא אפקיה אמר אביי לכדתניא בכולן נאמר ונעלם וכאן לא נאמר ונעלם לחייב על המזיד"
10b:1,כשוגג (@69א) (@66א) ומי אמר אביי הכי האמר אביי ומודה רב באומר לחבירו שאני יודע לך עדות ואשתכח דלא ידע ליה דפטור הואיל דליתיה באיני יודע לך עדות 
10b:2,"האי קושיא חזינא בה לרבואתא כמה פירושי ולא סליק להו חד מינייהו כהוגן ולהכי כתיבנא לה לברורה משום דקשה היא עמומה והדין פירושה כיון דאקשו ליה רבנן לאביי ואימא במזיד מיחייב חדא בשוגג מיחייב תרתי חדא משום שבועת העדות וחדא משום שבועת ביטוי ואהדר להו לאו היינו דאמרי לכו לאחת אחת אתה מחייבו ואי אתה מחייבו שתים שמעינן מיניה דס""ל לאביי דלאו דבעינן למיהוי כנגד הין בשבועת ביטוי איתיה בלאו דשבועת העדות שהיא שבועה שאיני יודע לך עדות ואשתכח דאיתיה בלאו והין והוה סליק אדעתין דמיחייב עלה תרתי חדא משום שגגת שבועת ביטוי וחדא משום שגגת שבועת העדות ולהכי איצטריך קרא למכתב לאחת למעוטי לשגגת שבועת ביטוי דלא ליחייב עלה בהדי שבועת העדות למיהוי תרתי "
10b:3,"ואקשינן עליה היכי אמרת דהוה סליק אדעתין דמחייב תרתי באיני יודע לך עדות חדא משום שבועת ביטוי וחדא משום שבועת העדות דמשתכח לה בשבועת ביטוי דאיתה @14נ""א באני@77 באיני יודע לך עדות והא את הוא דאמרת מודה רב באומר לחבירו שבועה שאני יודע לך עדות ואשתכח דלא ידע ליה דפטור הואיל דליתיה באיני יודע לך עדות משום דהויא לה שבועת שקר ולהכי איפטר ליה בהין דשבועת ביטוי משום דלאו דאיני יודע לך עדות לאו לשבועת [ביטוי] הוא אלא לשבועת העדות הוא ומשום שבועת העדות הוא חייב ולא משום שבועת ביטוי והיכי הוה סליק אדעתין לחיובא תרתי חדא משום שבועת ביטוי (א) ואין לשבועות ביטוי באיני יודע לך עדות שום שבועה בעולם ולמאי איצטריך קרא למעוטי דלא תהוי תרתי עם שבועת העדות ועמדה הקושיא ופרקינן הדר ביה (ב) ואי בעי תימא חדא מינייהו רב פפא אמרה ולא מקשינן מאמורא על חבריה הדין הוא פירושא דהאי קושיא בביאור כלא ספק והרוחנו בה יותר מדאי אע""פ שאין דרכנו להרויח על כך:"
10b:4,"@13דף כו.@77 ת""ר @16במדבר ל@77 לכל אשר יבטא האדם בשבועה @11א פרט לאנוס ה""ד כדרב כהנא ורב אסי דרב כהנא ורב אסי כי הוו קיימי מקמיה דרב מר אמר שבועתא הכי אמר רב ומר אמר שבועתא הכי אמר רב כי אתו לקמיה אמר כחד מינייהו א""ל אידך ואנא בשיקרא אישתבעי א""ל אנת לבך אנסך:"
10b:5,@13דף כו:@77 אמר שמואל @11ב גמר בלבו צריך להוציא בשפתיו @22א שנאמר לבטא בשפתים וכן אם גמר בלבו להוציא פת חטים והוציא פת שעורין אינו אסור לא בחטים ולא בשעורים אינו אסור בחטים שהרי לא הוציא בשפתיו ואינו אסור כשעורים שהרי לא נתכוין
11a:1,"לומר שעורים דבעינן עד שיהא פיו ולבו שוין אבל אם גמר בלבו להוציא פת חטים והוציא פת סתם אסור בפת חטים דפת חטים פת שמה והנה פיו ולבו שוין דתניא בשפתים ולא בלב גמר בלבו מנין ת""ל לכל אשר יבטא האדם ואמרינן הא גופא קשיא אמרת בשפתים ולא בלב והדר אמרת גמר בלבו מנין ותירצה רבא הכי בשפתים ולא שגמר בלבו להוציא פת חטים והוציא פת שעורים גמר בלבו להוציא פת חטים והוציא פת סתם מנין ת""ל לכל אשר יבטא האדם ותנן נמי במתניתין @14תרומות פ""ג מ""ח@77 המתכוין לומר עולה ואמר שלמים שלמים ואמר עולה וכו' שאני נכנס לבית הזה ואמר לזה שאני נהנה לזה ואמר לזה לא אמר כלום עד שיהא פיו ולבו שוין:"
11a:2, <b><big>מתני'</big></b> @13דף כז.@77 @11א נשבע לבטל את המצוה ולא ביטל פטור לקיים את המצוה ולא קיים פטור וכו':
11a:3," <b><big>גמ'</big></b> ת""ר יכול נשבע לבטל את המצוה ולא ביטל יהא חייב ת""ל להרע או להטיב מה הטבה רשות אף הרעה רשות אוציא נשבע לבטל את המצוה ולא ביטל שהוא פטור יכול נשבע לקיים את המצוה ולא קיים שיהא חייב ת""ל להרע או להיטיב מה הרעה רשות אף הטבה רשות אוציא נשבע לקיים את המצוה ולא קיים שהוא פטור יכול נשבע להרע לעצמו ולא הרע יהא פטור ת""ל להרע או להיטיב מה הטבה רשות אף הרעה רשות אביא נשבע להרע לעצמו ולא הרע שהרשות בידו יכול נשבע להרע לאחרים ולא הרע יהא חייב ת""ל להרע או להיטיב מה הטבה רשות אף הרעה רשות אוציא נשבע להרע לאחרים שאין הרשות בידו מנין לרבות הטבת אחרים ת""ל או להטיב ואי זו היא הרעת אחרים אכה את פלוני ואפצע את מוחו:"
11a:4,@13דף כז:@77  <b><big>מתני'</big></b>  @11ב שבועה שלא אוכל ככר זו @22א שבועה שלא אוכלנה ואכלה אינו חייב אלא אחת וזו היא שבועת ביטוי שחייבין על זדונה מכות ועל שגגתה קרבן עולה ויורד שבועת שוא חייבין על זדונה מכות ועל שגגתה פטור:
11a:5," <b><big>גמ'</big></b> למה לי למיתנא שבועה שלא אוכל שבועה שלא אוכלנה הא קמ""ל טעמא דאמר שלא אוכל והדר אמר שלא אוכלנה אבל אמר שלא אוכלנה"
11b:1,"והדר אמר שלא אוכל מיחייב תרתי וכדרבא דאמר רבא שבועה שלא אוכל ככר זו כיון שאכל כזית ממנה חייב שבועה שלא אוכלנה אינו חייב עד שיאכל את כולה אמר רבא נשבע על ככר (א) ושייר ממנה עד כזית נשאל עליה אכלה כולה אין נשאל עליה אמימר אמר @13דף כח.@77 אפי' אכלה כולה נשאל עליה אי בשוגג מחוסר קרבן ואי כמזיד מחוסר מלקות והלכתא כאמימר ואפילו כפתוהו על העמוד ועדיין לא לקה נשאל עליה ואע""ג דאמר שמואל כפתוהו על העמוד ורץ"
12a:1,"מב""ד פטור (א) אלמא כמו שלקה דאמי התם רץ הכא לא רץ:"
12a:2, <b><big>מתני'</big></b> @13דף כט.@77 אי זו @11א היא שבועת שוא נשבע לשנות את הידוע לאדם אמר על העמוד של אבן שהוא של זהב ועל האיש שהוא אשה ועל האשה שהיא איש נשבע על דבר שאי אפשר לו אם לא ראיתי נחש כקורת בית הבד אם לא ראיתי גמל פורח באויר אמר לעדים בואו והעידוני שבועה שלא נעידך זו היא שבועת שוא:
12a:3," <b><big>גמ'</big></b> (ב) מאי קאמר @14ד""ת מ""ז@77 (אמר אביי תני שראיתי רבא אמר [באומר] יאסרו בל פירות שבעולם עלי אם לא ראיתי גמל פורח) (ג):"
12a:4,"א""ל רבינא לרב אשי ודלמא ציפורא רבא חזא ואסיק ליה שמא גמלא דכי קא משתבע אדעתא דידיה קא משתבע (ד) (@14ד""ת מ""ז@77 וכי תימא בתר פומא @11ב אזלינן בתר דעתא לא אזלינן והתניא כשהשביע משה את ישראל אמר להן שלא על דעתכם אני משביע אתכם אלא על דעת המקום ועל @22א דעתי ואמאי ולימא להן קיימו תרי""ג מצות וליטעמך ולימא להן על דעתי (ה) ועל דעת המקום למה לי אלא כי היכי דלא @22ב תיהוי להו הפרה כלל לשבועתייהו) (ו) וסוגיא דשמעתא (@14ס""א מ""ז@77 דאפי' הכי) דלא אזלינן בתר דעתיה דכיון דכולי עלמא לא קארו ליה גמלא בטלה דעתו אצל כל אדם והויא לה"
12b:1,שבועת שוא:
12b:2, <b><big>מתני'</big></b> נשבע @11א לבטל את המצוה שלא לעשות סוכה שלא לעשות לולב שלא להניח תפילין זו היא שבועת שוא שחייבין על זדונה מכות ועל שגגתה פטור שבועה שאוכל כיכר זו שבועה שלא אוכלנה הראשונה שבועת ביטוי והשניה שבועת שוא אכלה עבר על שבועת שוא לא אכלה עבר על שבועת ביטוי:
12b:3, <b><big>גמ'</big></b> נשבע לבטל את המצוה וכו' ירושלמי שבועה שלא אוכל מצה אסור לאכול מצה בלילי הפסח שבועה שלא אוכל מצה בלילי הפסח לוקה ואוכל מצה בלילי הפסח שבועה שלא אשב בצל אסור לישב בצל סוכה שבועה שלא אשב בצל סוכה לוקה ויושב בצל סוכה:
12b:4,אכלה @11ב עבר על שבועת שוא לא אכלה עבר על שבועת בטוי:
13a:1,@13דף כט:@77 השתא משום שבועת ביטוי מיחייב משום שבועת שוא לא מיחייב הרי יצאת שבועה לשקר אמר רבי ירמיה תני אף על שבועת ביטוי שאם לא אכלה עבד על שבועת שוא ועל שבועת ביטוי:
13a:2,ירושלמי כיצד עושין אומרין לו שיאכלנה מוטב לו שיעבור על שבועת שוא ולא על שבועת שוא ושבועת ביטוי אמר שבועה שלא אוכל ככר זו שבועה שאוכלנה הראשונה שבועת ביטוי והשניה שבועת שוא אומרין לו שלא יאכלנה מוטב לו לעבור על שבועת שוא לחוד ולא לעבור על שבועת שוא ושבועת ביטוי חזקיה אמר אהן דמשתבע על תרין דאינון תרין לוקה משום @11א שבועת שוא בשם ריש לקיש אמרו אהן דחמי מיטרא נחת ואמר קירי פירי ברכסון לוקה משום שבועת שוא ועוד אמרו עשרין וארבע בוליות היו בדרום וכולן חרבו משום שבועת שוא שהיא אמת שנאמר @16ירמיה ב@77 לשוא הכיתי את בניכם.
13a:3," <b><big>מתני'</big></b>  @11ב שבועת ביטוי נוהגת באנשים ובנשים ברחוקים ובקרובים בכשרים ובפסולים בפני ב""ד ושלא בפני ב""ד ומפי עצמו וחייבין על זדונה מכות ועל שגגתה קרבן עולה ויורד שבועת שוא נוהגת באנשים ובנשים ברחוקים ובקרובים בכשרים ובפסולין בפני ב""ד ושלא בפני ב""ד מפי עצמו וחייבין על זדונה מכות ועל שגגתה פטור וזו וזו המושבע מפי אחרים חייב לא אכלתי היום ולא הנחתי תפלין היום משביעך אני ואמר אמן חייב:"
13a:4, <b><big>גמ'</big></b> אמר שמואל @11ג כל העונה אמן אחר שבועה כמוציא שבועה מפיו דמי דכתיב @16במדבר ה@77 מואמרה האשה אמן אמן:
13a:5,הדרן עלך פרק שבועות שתים בתרא
13a:6,"@13דף ל.@77  <b><big>שבועת</big></b>  @11ד העדות @22א נוהגת באנשים ולא בנשים ברחוקים ולא בקרובים בכשרים ולא בפסולים ואינה נוהגת אלא בראוין להעיד בפני בית דין ושלא בפני בית דין מפי עצמו ומפי אחרים אינן חייבין עד שיכפרו בהן בבית דין דברי ר' מאיר וחכמים אומרים בין מפי עצמו בין מפי אחרים אינן חייבין עד שיכפרו בהן בבית דין (@14בס""י ליתא@77 וכו'):"
13b:1," <b><big>גמ'</big></b> מנא הני מילי @11א דעדות באנשים היא ולא בנשים דת""ר @16דברים יט@77 ועמדו שני האנשים בעדים הכתוב מדבר כו' תניא אידך ועמדו שני האנשים מצוה בנידונין שיעמדו א""ר יהודה שמעתי שאם רצו ב""ד להושיב את שניהם מושיבין אינו אסור אלא שלא יהא אחד יושב ואחד עומד אחד מדבר כל צרכו ואחד אומר לו קצר דבריך ת""ר @16ויקרא יט@77 בצדק תשפוט עמיתך שלא יהא אחד עומד ואחד יושב א' מדבר כל צרכו ואחד אומר לו קצר דבריך דבר אחר בצדק תשפוט עמיתך הוי דן את חברך לכף זכות תני רב יוסף בצדק @11ב תשפוט עמיתך עם שאתך בתורה ובמצות השתדל לדונו יפה שלח ליה רב יוסף לר""נ עולא חברינו עם שאתך בתורה ובמצות הוא."
13b:2,"אמר. מאי שלח לי לחנופי ליה הדר אמר למישרא ליה תיגריה @13דף ל:@77 א""נ @11ג לשודא דדייני (א) אמר עולא"
14a:1,"(@67א) מחלוקת בבעלי דינין אבל בעדים @22א דברי הכל בעמידה דכתיב ועמדו שני האנשים ובעלי דינין נמי (א) בשעת גמר דין דברי הכל דיין @22ב בישיבה והכל בעמידה דכתיב @14שמות יח@77 וישב משה לשפוט את העם ויעמוד העם על משה היכי דמי גמר דין איש פלוני אתה זכאי איש פלוני אתה חייב אמר רבה בר רב הונא האי צורבא @11א מרבנן ועם הארץ דאית להו דינא בהדי הדדי כי אתו לקמן מותבינן (ב) להו לצורבא מרבנן ולעם הארץ נמי אמרינן ליה תיב ואי קאים לית לן בה ואמר רבה בר רב הונא האי צורבא מרבנן ועם הארץ דאית להו דינא בהדי הדדי לא (ג) נקדם צורבא מרבנן וליתיב קמי רביה דבעי לידייניה דמיחזי כמאן דמסדר ליה לדיניה וה""מ דלא קביע ליה עידנא אבל קביע ליה עידנא אמרי בעידניה הוה יתיב ואמר רבה בר רב הונא האי צורבא @11ב מדרבנן דידע ליה סהדותא לחבריה וזילא ביה מלתא דניזיל לגבי דיינא דבציר מיניה לא ליזיל אמר רב שישא בריה דרב אידי אף אנן נמי תנינא מצא שק או קופה אם אין דרכו ליטול הרי זה לא יטול והני מילי בממונא אבל באיסורא ליזיל (ד) ומסהיד אין חכמה ואין תבונה ואין עצה לנגד ה' כל מקום שיש חלול השם אין חולקין כבוד לרב רב יימר הוה ידע ליה סהדותא למר זוטרא אתא לקמיה דאמימר אותבינהו לתלתייהו אמר ליה רב אשי לאמימר והאמר עולא מחלוקת בבעלי דינין אבל בעדים דברי הכל בעמידה אמר ליה האי עשה והאי עשה עשה דכבוד תורה עדיף"
14a:2,"ת""ר @11ג מנין לדיין שלא יעשה סניגרון לדבריו ת""ל @16שם כג@77 מדבר שקר תרחק פירוש סניגרון מליץ כמה דאת אמר אין קטיגור נעשה סניגור (ה) ומנין לדיין @11ד שלא יושיב תלמיד בור לפניו ת""ל מדבר שקר תרחק ומנין לדיין שיודע בחבירו שהוא גזלן וכן עד שיודע בחבירו שהוא גזלן שלא יצטרף (@67ב) עמו ת""ל מדבר שקר תרחק ומנין @11ה לדיין שיודע בדין שהוא מרומה (ו) שלא יאמר אחתכנו ויהא @13דף לא.@77 הקולר תלוי בצואר עדים  ת""ל מדבר שקר תרחק (ז) ומנין @11ו לתלמיד שרואה את רבו שהוא טועה בדין שלא יאמר אמתין לו עד שיחתכנו ואסתרנו ואבננו משלי כדי שיקרא הדין על שמי ת""ל מדבר שקר תרחק ומנין לתלמיד שיושב לפני רבו ורואה זכות לעני וחובה לעשיר מנין שלא ישתוק ת""ל מדבר שקר תרחק ומנין לתלמיד שאמר לו רבו יודע @11ז אתה בי שאם נותנין לי מאה מנה איני משקר מנה יש לי אצל פלוני ואין לי עליו אלא עד אחד בוא והצטרף עמו מנין שלא יצטרף ת""ל מדבר שקר תרחק האי מלא תענה ברעך עד שקר נפקא אלא אי א""ל אנא ודאי אית לי"
14b:1,"חד סהדא תא את וקום התם ולא תימא מידי מנין שלא יעמוד ת""ל @16שמות כג@77 מדבר שקר תרחק @11א ומנין לנושה בחבירו מנה שלא יאמר אטעננו במאתים כדי שיודה לי במנה ויתחייב לי שבועה ואגלגל עליו שבועה ממקום אחר ת""ל מדבר שקר תרחק ומנין לנושין בו מנה וטענוהו במאתים שלא יאמר אכפרנו בב""ד ואודה לו חוץ לב""ד כדי שלא אתחייב לו שבועה ויגלגל עלי שבועה ממקום אחר ת""ל מדבר שקר תרחק ומנין לשלשה שנושין מנה באחד שלא יהא אחד בעל דין ושנים מעידים כדי (א) שיוציאו מנה (@14ד""ת מ""ז@77 מנה לכל א' וא') ויחלוקו ת""ל מדבר שקר תרחק "
14b:2,"ומנין לשנים @11ב שבאין לדין אחד לבוש סמרטוטין ואחד לבוש איצטלא בת מאה מנה שאומרין לו לבוש כמותו או הלבישהו כמותך ת""ל מדבר שקר תרחק כי אתו לקמיה דרבה בר רב הונא אמר להו שלופי פזמקייכו וחותו לדינא ומנין לדיין שלא ישמע דברי בעל דין קודם שיבוא בעל דין חבירו ת""ל מדבר שקר תרחק ומנין לבעל דין שלא (ב) יטעון דבריו קודם שיבא בעל דין חבירו ת""ל מדבר שקר תרחק ורב כהנא מתני לה מלא תשא ולא תשיא "
14b:3,@16יחזקאל יח@77 ואשר לא טוב עשה בתוך עמיו רב אמר @11ג זה הבא @22א בהרשאה ושמואל אמר זה הלוקח שדה שיש עליה עסיקין:
14b:4,"ואינה נוהגת אלא בראויין להעיד לאפוקי מאי רב פפא אמר לאפוקי מלך אבל משחק בקוביא מדאוריי' מיחזא חזי ורבנן הוא דפסלוהו ורב אחא בר יעקב אמר לאפוקי משחק בקוביא וכ""ש מלך:"
14b:5," <b><big>מתני'</big></b> (@14ד""ת מ""ז@77 וחייבין על @11ד זדון שבועה ועל שגגתה עם זדון העדות ואין חייבין על שגגתה ומה הן חייבין על זדונה קרבן עולה ויורד) @13דף לא:@77 שבועת העדות כיצד @22ב אמר לעדים בואו והעידוני שבועה שאין אנו יודעים לך עדות או שאמרו לו אין אנו יודעים לך עדות משביע אני עליכם ואמרו אמן הרי אלו חייבין השביע עליהם חמשה פעמים חוץ לב""ד ובאו לב""ד והודו פטורין כפרו חייבין על כל אחת ואחת השביע עליהם ה' פעמים בפני ב""ד וכפרו אין חייבין אלא אחת אר""ש מה טעם מפני שאינן יכולין לחזור ולהודות:"
