page.section,content
12b:5,"איתמר @11ב מחט שנמצאת בריאה רבי יוחנן ור""א ורבי חנינא מכשירים והלכתא כוותייהו וה""מ היכא דאיתא לריאה כשהיא שלימתא קמן דנפחינן לה אי ליכא בה ניקבא כשרה דאמרינן האי מחטא דרך סימפונא נקט ואתאי אבל ליתא לריאה שלימתא קמן לא מכשרינן לה דחיישינן לה דילמא נקובי נקב ואתאי וסימפונא דריאה דאינקיב לחבריה טרפה @11ג והדרא דכנתא דאינקיב לחבריה כשרה דחברי' מגין עליה ואין אומרים בטרפות זו דומה לזו ואל תתמה שהרי חותכה מכאן ומתה וחותכה מכאן"
13a:1,"וחיתה @11א ומחטא דאישתכח בחיתוכא דכבדא אי קופא לבר נקובי נקיב וטרפה ואי @22א קופא לגו דרך סימפונא נקט ואתא וה""מ באלימתא אבל בחלישתא לא שנא קופא לבר ול""ש קופא לגו נקובי נקב ואתאי ומאי שנא ממחט שנמצאת @13דף מט.@77 בעובי בית הכוסות (@14ד""ת מ""ז@77 מצד א' כשירה) דלא אמרינן אי קופא לבר אי קופא לגו אמרי התם כיון דאיכא אוכלין ומשקין אימור אוכלין [ומשקין] דחקוה  ומחטא דאישתכח בסימפונא רבה דכבדא כשרה."
13a:2,"@11ב ההוא קשיתא דאישתכח במררתא אמר רב אשי כי הוינן בי רב כהנא אמרינן הא ודאי דרך סימפונא נקט ואתאי ואע""ג דלא נפק אימור מירבל הוא דרבילא ביה וה""מ דדיקלא אבל דזיתא מיבזע בזע."
13a:3,"@11ג אינקבא ריאה היכא דמשמשא ידא דטבחא (א) תליא בידא דטבח או לא תליא רב אחא @14בגמ' איתא ר""א בר נתן אמר (ג""א)@77 בר יעקב אמר תליא ומר זוטרא בר רב מרי אמר לא תליא והלכתא תליא דהא תליא @22ב בזאב מורנא פליגי בה @14בגמ' איתא רב יוסף בר דוסאי ורבנן כו' (ג""א)@77 אבא יוסי בר ביסא ורבנן חד אמר קודם שחיטה פריש וחד אמר אחר שחיטה פריש והילכתא אחר שחיטה @22ג פריש:"
13a:4,רבי שמעון אומר עד שתינקב לבית הסימפונות. ולית הלכתא כותיה:
13a:5,"@11ד ניקבה הקיבה ניקבה המרה ניקבו הדקין: (תנו רבנן @16ויקרא ד@77 ואת כל החלב אשר על הקרב @13דף מט:@77 להביא חלב שעל גבי @22ד הדקין דברי רבי ישמעאל שאמר משום אבותיו רבי עקיבא אומר להביא חלב שעל @22ה הקיבה ורמינהו ואת כל החלב אשר על הקרב @11ה רבי ישמעאל אומר מה חלב המכסה את הקרב קרום ונקלף אף כל קרום ונקלף ר""ע אומר מה חלב המכסה את הקרב תותב קרום ונקלף אף כל תותב קרום ונקלף איפוך) @13דף מט.@77 איתמר א""ר יצחק בר נחמני א""ר אושעיא חלב שעל גבי הקיבה כהנים נהגו בו היתר כרבי ישמעאל שאמר משום (@66א) אבותיו"
13b:1,"וקי""ל כוותייהו @13דף נ.@77 והני מילי דאייתרא אבל דאקשתא אסור @13דף מט:@77 אמר רב @11א חלב טהור סותם חלב טמא אינו סותם ורב ששת אמר אחד זה ואחד זה סותם וקיימא לן כרב וחלב חיה דכותיה בבהמה אסיר אינו סותם דאע""ג דשרי באכילה הדוקי לא מיהדק אמר רב נחמן חלב העשוי ככובע אינו סותם  תרגומא רב נחמן חיטי דכרכשא ובטרפשא דליבא @13דף נ.@77 תנא רבן שמעון בן גמליאל אומר בני מעים שניקבו וליחה סותמתן (א) כשרים ולית הלכתא כותיה:"
13b:2,ניקבה המרה: @13דף מג.@77 אמר ר' יצחק בר יוסף אמר רבי יוחנן @11ב מרה שניקבה וכבד סותמתה כשרה:
13b:3,"@13דף נ.@77 אמר רב שימי בר חייא @11ג מקיפין בבני מעים פי' כגון דאשתכח ניקבא בבני מעים ולא ידעינן אם קודם שחיטה @22א אינקיב אם אחר שחיטה אינקיב נקבינן השתא בההיא מעיא ניקבא אחרינא ומדמינן האי ניקבא להאי ניקבא אי דמי (@14ד""ת מ""ז@77 להאי) לאחר שחיטה אינקיב וכשרה ואי לא דמי קודם שחיטה אינקיב וטרפה."
13b:4,הנהו בני מעים דאתו לקמיה דרבא אקפינהו ולא דמו אתא רב משרשיא בריה ממשמש בהו אקפינהו ואידמו אמר ליה אבוה מנא לך הא אמר ליה והא כמה ידי מישמשו בהני מקמי דליתו קמי מר אמר רבא חכים (@66א) בני בטרפות כר' יוחנן:
13b:5,ר' יוחנן ור' אלעזר דאמרי תרוייהו @11ד מקיפין בריאה אמר רבא לא אמרן אלא באותה ערוגה אבל מערוגה לערוגה לא והלכתא אפי' מערוגה לערוגה מאי מערוגה לערוגה מריאה של בהמה זו לריאה של בהמה אחרת והני מילי מדקה לדקה ומגסה לגסה כגון צאן לצאן ושור לשור אבל מדקה לגסה ומגסה לדקה לא 
13b:6,"@14אביי ורבא דאמרי תרויהו כ""ה בגמ' (ג""א)@77 רבה ורבא דאמרי תרוייהו @11ה מקיפין בקנה אמר רב פפא לא אמרן אלא באותה חוליא אבל @22ב מחוליא לחוליא לא והילכתא אפילו מחוליא לחוליא ומבר חוליא לבר חוליא אבל לא מחוליא לבר חוליא ולא מבר חוליא לחוליא "
13b:7,אמר רב זעירי @11ו חלחולת שניקבה כשרה הואיל וירכים מעמידין אותה @22ג וכמה אמר רבי אילעא אמר ר' יוחנן מקום הדבק ברובו שלא במקום הדבק במשהו ורב נחמן @13דף נ:@77 אמר מקום הדבק אפי' ניטל כולו כשר והוא שנשתייר בו כדי תפיסה וכמה אמר אביי כמלא @22ד בטדא בתורא איכא מאן דפריש (@66ב) ארבע אצבעות והילכתא כרב נחמן:
13b:8,@11ז הכרס הפנימית שניקבה או שנקרע רוב החיצונה:
13b:9,אי זו היא הכרס הפנימית אמר רבה בר רב הונא @22ה מפרעתא מאי מפרעתא היכא דפרעי טבחי במערבא אמרי משמיה דר' יוסי ברבי חנינא כל הכרס כולו כרס הפנימית ואי זו היא כרס החיצונה בשר החופה את רוב הכרס איכא מאן דאמר הלכה כרבה בר רב הונא  ואיכא מאן דאמר הלכה כר' יוסי בר חנינא:
13b:10,"ר' יהודה אומר בגדולה טפח ובקטנה רובה. א""ר בנימין בר יפת אמר ר' אלעזר לא גדולה גדולה ממש ולא קטנה קטנה ממש אלא כל שנקרע בה טפח ולא הוי רובה זו היא ששנינו בגדולה טפח [כל"
14a:1,שנקרע] רובה ולא הוי טפח זו היא ששנינו ובקטנה רובה ואם נקדרה ביותר מכסלע טרפה שאם תמתח תעמוד על טפח וכמה יותר מסלע אמר רב יוסף כגון דקיימן תלת קשיאתא בציפה בדוחקא בלא ציפה ברווחא:
14a:2,"@13דף מב.@77  <b><big>מתני</big></b> ' @22א @11א המסס ובית הכוסות שניקבו לחוץ נפלה מן הגג @14נשתברו [וכ""ה הב""ח]@77 ונשתברו רוב צלעותיה ודרוסת הזאב ר' יהודה אומר דרוסת הזאב בדקה ודרוסת הארי בגסה דרוסת הנץ בעוף הדק ודרוסת הגס בעוף הגס זה הכלל כל שאין כמוה חיה טרפה:"
14a:3," <b><big>גמ'</big></b>  @13דף נ:@77 ת""ר מחט שנמצאת בעובי בית הכוסות מצד אחד כשרה משני צדדין פסולה נמצא עליה קורט דם @13דף נא.@77 בידוע שהיא קודם שחיטה וטרפה לא נמצא עליה (@66א) קורט דם בידוע שהיא לאחר שחיטה וכשרה  @11ב הוגלד פי המכה בידוע שהיא ג' ימים קודם שחיטה לא הוגלד פי המכה @22ב המוציא מחבירו עליו הראיה למאי נפקא מינה למקח וממכר שאם היתה טרפה ברשות המוכר יש ללוקח לחזור בו דמקח טעות הוא ומאי שנא מכל ניקבי דעלמא דאע""ג דליכא קורט דם טריף מר התם ליכא מידי למיסרך הכא כיון דאיכא מחט אם איתא דקודם שחיטה מיסרך הוה סריך"
14b:1,דם עלה פי' משני צדדין נקב מפולש:
14b:2,נפלה מן הגג ונשתברו רוב צלעותיה וכו': אמר רב הונא @11א הניח בהמה למעלה ובא ומצאה למטה אין חוששין משום ריסוק איברים:
14b:3,"ההוא גדיא דהוה ליה לרבינא דחזא חושלא מפומא דאיגרא נפל מאיגרא לארעא אתא לקמיה דרב אשי א""ל הא דאמר רב הונא הניח בהמה למעלה ובא ומצאה למטה אין חוששין משום ריסוק איבדים משום דאית לה מידי למיסרך והאי לא הוה לה מידי למיסרך או דילמא משום דאמידא נפשה והאי נמי אמידא נפשה א""ל משום דאמידא נפשה והאי נמי אמידא נפשה."
14b:4,"ההיא אימרתא דהוה בי @14בס""י איתא ר' חנינא ובגמ' איתא רב חביבא (ג""א)@77 רחבניה והוה משדרת כרעיא בתריאתא אמר רב יימר האי שגרונא נקטיה כלומר חולי לקה אותה על הירך מתקיף לה רבינא ודילמא חוט השדרה איפסיק בדקוה ואשכחיה כרבינא ואפ""ה הלכתא כרב יימר מ""ט שגרונא שכיח חוט השדרה לא שכיח:"
14b:5,"א""ר הונא זכרים המנגחין זה את זה אין חוששין משום ריסוק איברים ואי נפיל לארעא ודאי חוששין."
14b:6, אמר רב מנשה הני דכרי דפתקי גנבי אין חוששין משום ריסוק איברים מאי טעמא אמתנייהו שדו להו כי היכי דלירהטו קמייהו.
14b:7,"אהדרינהו ודאי חיישינן וה""מ דאהדרינהו מחמת יראה אבל מחמת תשובה ודאי תשובה מעליתא עבדי:"
14b:8,אמר רב נחמן בית הרחם אין בו @22א משום ריסוק איברים @13דף נא:@77 ואמר רב נחמן בית המטבחים אין בו משום ריסוק איברים.
14b:9,ההוא תורא דנפל ואישתמע קל גניחותיה עאל רב יצחק בר שמואל בר מרתא ושקל משופרי שופרי מיניה אמרי ליה רבנן לא חייש מר משום ריסוק איברים אמר להו הכי אמר רב צפרניו נועץ בקרקע עד שמגיע לארץ @13דף נא.@77 ואמר רב יהורה אמר רב הכה על ראשה והלכה לה כלפי זנבה או על גבי זנבה והלכה לה כלפי ראשה ואפילו כנגד כל השדרה אין חוששין משום ריסוק איברים ואי שלים חוטרא אפלגיה
15a:1,דחרציה חיישינן ואי מחייה אפסקיה אי נמי מחייה לארכה ואית בה קיטרי בחוטרא חיישינן:
15a:2,@13דף נא:@77 אמר רב יהודה אמר רב עמדה אינה צריכה @22א מעת לעת אבל צריכה בדיקה הלכה אינה צריכה בדיקה וכן הלכה:
15a:3,ונפולה שאמרו צריכה בדיקה כנגד כל החלל כולו אבל בסימנים אינה צריכה בדיקה דסימנין קשין הן אצל נפילה:
15a:4, אמר רב יהודה אמר שמואל עוף שנחבט על פני המים כיון ששט על פני המים מלא קומתו דיו ולא אמרן אלא ממטה למעלה אבל מלמעלה למטה אימור מיא אשפילו ואי מיא קיימי לית לן בה ואי שדא ציבי וקדמיה איהו קא מסגי ושרי.
15a:5,"גלימא עייף מיעף אין בו משום ריסוק מתוח יש בו משום ריסוק. כללא דמילתא כל שנחבט ע""ג דבר קשה חיישינן. על דבר רך או שריק לא חיישינן."
15a:6,"@13דף נב.@77 דיבקא אמימר אסר ורב @14נ""א אסי@77 אשי שרי בחד גפא דברי הכל מותר כי פליגי בתרי גפי מאן דאסר במאי נייח ומאן דשרי אעיקבא דגפי נייח והילכתא בחד גפא שרי בתרי נפי אסיר:"
15a:7,"@11א ונשתברו רוב צלעותיה: ת""ר אלו הן רוב צלעות שש מכאן ושש מכאן אי נמי אחת עשרה מכאן ואחת מכאן (א) וזעירי אמר והוא שנשברו מחציה כלפי שדרה אמר רבה בר בר חנה א""ר יוחנן ובצלעות גדולות שיש בהן מוח אמר עולא בן זכאי אומר נעקרו ברוב צד אחד (או) נשברו ברוב שני צדדין ורבי יוחנן אומר בין נעקרו בין נשברו ברוב שני צדדין וסוגיין כרבי יוחנן ואם @22ב נעקרה צלע וחצי חוליא עמה שהוא בוכנא ואסיתא טרפה:"
15a:8,@13דף נב:@77 @11ב והגולגולת שנחבסה ברובה: בעי @14בגמ' איתא רבי ירמיה@77 רב אסי ברוב גבהה או ברוב היקפה @22ג תיקו הלכך בתרוייהו טרפה:
15a:9,@11ג ובשר החופה את רוב הכרס ברובו: בין ברוב קרוע בין ברוב נטול:
15a:10,@11ד ודרוסת @22ד הזאב. אמר רב יהודה אמר רב בבהמה מן הזאב ולמעלה בעופות מן הנץ ולמעלה ואיבעיא לן הא דאמר רב בבהמה מן הזאב ולמעלה למעוטי מאי ואסיקנא למעוטי חתול דלית ליה לחתול דריסה בבהמה דקה
15b:1," ודוקא בגדולים (א) בבהמה דקה אבל בגדיים @22א וטלאים אף לחתול יש דריסה וכ""ש בעופות שיש לו דריסה ונמיה כחתול דמי ובבהמה גסה קי""ל כרבי יהודה דמפרש דברי חכמים הוא ואינו חולק הילכך אין לזאב @22ב דריסה בבהמה גסה @13דף נג.@77 וחולדה יש לה דריסה בעופות ואין לה דריסה בגדיים וטלאים ונץ יש לו דריסה @22ג בעופות ואפי' בדרב מיניה."
15b:2,שאר עופות טמאים בדכוותייהו אית להו דריסה בדרב מינייהו לית להו דריסה ודרוסת הנץ @22ד בגדיים וטלאים אינקיב לבית חלל פסולה אבל אי לא אינקיב לבית חלל כשרה:
15b:3,שועל איתמר דאית ליה דריסה ואיתמר דלית ליה דריסה וספיקא דאיסורא לחומרא ואית ליה דריסה אמר רב יוסף נקיטינן אין דריסה לכלב כל עיקר אמר אביי נקיטינן אין דריסה להני דדרסי אלא ביד לאפוקי רגל דלא ואין דריסה אלא בצפורן לאפוקי שן דלא עד דמינקיב לחלל שלה ואין דריסה אלא מדעת לאפוקי שלא מדעת דלא ואין דריסה אלא מחיים לאפוקי לאחר מיתה דלא.
15b:4,"השתא שלא מדעת אמרת לא לאחר מיתה מבעיא לא צריכא כגון שדרסה ומקמי דלישקליה לסחופיה קטליה והא קמ""ל דליכא לדריסה אלא לבסוף דזיהרא בהדי דשקיל לסחופיה הוא @22ה דשדי"
16a:1," וארי שנכנס לבין השוורים ונמצאת צפורן בגבו של אחד מהן חוששין שמא ארי דרסו ואף ע""ג דאיכא למימר בכותל נתחכך כיון דקיימא לן דחוששין לספק דרוסה אסור דאיתמר רב אמר @22א אין חוששין לספק דרוסה ושמואל אמר חוששין דכולי עלמא ספק כלבא ספק שונרא אימור כלבא."
16a:2,ספק עאל ספק לא עאל אימור לא עאל. עאל ואיתיב בינייהו הוא שתיק ואינהו שתקי אימא שלמא הוא דעבוד. קטע רישא דחד מינייהו אימור נייח רוגזיה.
16a:3,"הוא צווח ואינהו מקרקרן אימור בעותי הוא דמבעתי אהדדי @13דף נג:@77 כי פליגי דאיהו שתיק ואינהו מקרקרן מר סבר אזוקי מזיק להו ומר סבר מחמת בעתותיה הוא דמקרקרן להדדי אמר אמימר הילכתא חוששין לספק דרוסה א""ל רב אשי לאמימר הא דרב מאי א""ל לא שמיע לי כלומר לא סבירא לי:"
16a:4,"ההוא בר אווזא דהוה בי רב אשי עאל ואזל לבי קניא נפק ואתא כד ממסמס קועיה דמא אמר רב אשי לאו מי אמרינן התם ספק כלבא ספק שונרא אימור כלבא ה""נ אמרי' ספק קניא ספק שונרא אימור קניא."
16a:5,"אמר רב יהודה @14בגמ' איתא אר""י אמר רב דרוסה שאמרו (ג""א)@77 דרוסה שאמרו עד שיאדים הבשר כנגד בני מעים נתמסמס הבשר רואין אותו כאילו אינו היכי דמי נתמסמס אמר רב הונא בריה דרב יהושע כל שהרופא גורדו ומעמידו על בשר חי אמר רב @14א""ר אשי כי כו' כ""ה בגמ' וברא""ש (ג""א)@77 שימי כי הוינן בי רב כהנא @11א כדמייתו ריאה לקמן ומותבינן לה והוה יתבה שפיר וכד הוה מדלינן לה הוה מיתלחא ונפלה תילחי תילחי הוה טריפנא לה מדרב הונא בריה דרב יהושע."
16a:6,"אמר רב נחמן @22ב @11ב בקוץ עד שתנקב לחלל בדרוסה עד שיאדים הבשר כנגד בני מעים רב זביד מתני הכי רב כהנא מתני @22ג בדרוסה עד שיאדים הבשר כנגד בני מעים ובסימנין משיאדימו סימנים עצמן וסימנים @13דף נד.@77 בין ושט בין קנה דרוסתם במשהו מ""ט זיהרא מיקלא קלי יתיב רב יצחק ברבי שמואל בר מרתא קמיה דרב נחמן ויתיב וקאמר דרוסה שאמרו צריכה בדיקה כנגד כל החלל אמר ליה האלהים מורה בה רב  מכפא דמוחא עד אטמא:"
16a:7," <b><big>מתני'</big></b>  @11ג אלו כשרות בבהמה ניקבה הגרגרת או שנסדקה עד כמה תחסר ר""ש בן גמליאל אומר עד כאיסר האיטלקי נפחתה הגולגולת ולא ניקב קרום של מוח ניקב הלב ולא לבית חללו נשברה השדרה ולא נפסק החוט שלה ניטלה הכבד ונשתייר @14במשנה שבגמ' וברא""ש איתא ונשתייר הימנה כזית (ג""א)@77 ממנה כל שהוא המסס ובית הכוסות שניקבו זה לתוך זה ניטל הטחול ניטלו הכליות ניטל הלחי @22ד התחתון ניטלה האם שלה חרותה בידי שמים כשרה הגלודה"
16b:1,רבי מאיר מכשיר וחכמים פוסלים:
16b:2, <b><big>גמ'</big></b>  אמר רב מתנה האי @11א בוקא @22א דאטמא דשף מדוכתיה טרפה והני מילי @13דף נד:@77 דאיתעכול ניביה אבל אי לא איתעכול ניביה כשרה:
16b:3,עד כמה תחסר עד כאיסר האיטלקי:
16b:4,"אמר אביי והויא כמעתא זוטרתא דמשתכחא ביני פשיטי דפומבדיתא והיינו שיעורא דדינרא קורדיאנא אמר רבי יוחנן פתוראה לעילא מיני הוה קאי בר נפחא ובעא מיני דינרא קורדיאנא לשעורי בה טרפתא ובעאי למיקם מקמיה ולא שבקן אמר לי שב בני שב לפי שאין בעלי אומניות רשאין לעמוד מפני ת""ח בשעה שעושין מלאכתן:"
16b:5," א""ר נחמן @22ב כסלע כיותר מן הסלע כאיסר כיותר מן האיסר אלמא קסבר עד ולא עד בכלל:"
16b:6,@13דף נה.@77 @11ב ניטל הטחול: אמר רב עוירא משמיה דרבא לא שאנו אלא ניטל אבל ניקב טרפה והני מילי בסומכיה @22ג אבל בקולשיה כשרה ובסומכיה נמי לא אמרן דטרפה אלא דלא נשתייר מיניה כעובי דינר זהב אבל נשתייר מיניה כעובי דינר זהב כשרה:
16b:7,@11ג ניטלו הכליות: אמר רפדם בר פפא משמיה דרב
17a:1,לקתה @22א בכוליא אחת טרפה במערבא אמרי והוא דמטי לקותא (א) @13דף נה:@77 למקום חריץ ומקום חריץ היכא חיוארא דתותי מתני פירוש הלובן שבתוך הכוליא והיכא דמשתכחין תלת כוליאתא כשרה דאמרינן כל יתר כנטול דמי ותניא נמי הכי @14בכורות דף לט.@77 ואת שתי הכליות ולא בעלת כוליא אחת ולא בעלת שלש ומדפסל רחמנא לגבוה מכלל דלהדיוט שרי:
17a:2,יש כשר בריאה ופסול בכוליא. פסול בריאה וכשר בכוליא.
17a:3,פסול בזה ובזה. וכשר כזה ובזה.
17a:4,כשר בריאה ופסול בכוליא מוגלא. פסול בריאה וכשר בכוליא נקב.
17a:5,פסול בזה ובזה לקותא. כשר בזה ובזה מים זכים.
17a:6,ולא אמרן אלא דצילי אבל דעכירי טרפה ודצילי נמי לא אמרן אלא דלא אסרוה אבל אסרוה טרפה:
17a:7,כוליא שהקטינה @22ב עד כמה בדקה עד כפול בגסה עד כעינבה בינונית:
17a:8,@22ג @11א ניטלה האם שלה: תאנא היא האם היא טרפחת היא שלפוחית (שלה) פירוש הרחם:
17a:9,חרותה בידי שמים כשרה  @11ב תנו רבנן אי זו היא חרותה כל שצמקה ריאה שלה בידי שמים כשרה בידי אדם טרפה.
17a:10,פי' בידי שמים כגון ששמעה קול רעמים או זיקים וכיוצא באלו ונכנס בה פחד וחרדה וצמקה הריאה שלה זהו בידי שמים וכשרה אבל אם ראתה אדם ששחט לפניה בהמה אחרת וכיוצא בה ופחדה ויבשה ריאה שלה זהו בידי אדם וטרפה.
17a:11,ומנא ידעינן בקייטא מייתינן משיכלא דקוניא חיורא ומליא ליה במיא קרירי.
17a:12,בסיתוא מייתינן משיכלא שיחמא ומליא ליה מיא פשורי ומותיב לה ומנח לה בגויה מעת לעת אי הדרא בידי שמים היא וכשרה ואי לא בידי אדם היא וטרפה:
17a:13,@11ג הגלודה @22ד רבי מאיר מכשיר וחכמים פוסלין:
17a:14,"תנו רבנן אם נשתייר בה כסלע כשרה היכא אמר רב @14אמר רב יהודה אמר שמואל כ""ה בגמ' וברא""ש (ג""א)@77 נחמן אמר שמואל על פני כל השדרה ופירש ר' נהוראי משמיה דשמואל כרוחב סלע על פני כל השדרה ר""א בן אנטיגנוס משום @14בגמ' איתא משום רבי אלעזר בר' ינאי (ג""א)@77 ר' ינאי אומר על מקום טיבורו רבה בר בר חנה אמר אראשי פרקים בעי רבי ינאי ברבי ישמעאל ניטל מקום כל השדרה וכולו קיים ניטל מקום טיבורו וכולו קיים ניטל ראשי פרקים וכולו קיים מאי תיקו:"
17a:15,אמר רב כל העור מציל בגלודה חוץ מעור בית הפרסות ורבי יוחנן אמר אפילו עור בית הפרסות מציל:
17a:16,"(@14ד""ת מ""ז@77 בעא מיניה רבי @14בגמ' איתא ר' אסי (ג""א)@77 אמי מר' יוחנן עור בית הפרסות מהו שיציל א""ל מציל):"
17a:17,"הא מילתא לא איפסיקא בה הילכתא בהדיא ואיפליגו בה רבואתא בעל הלכות פסק הלכה כרב ואמר דהדר ליה רבי יוחנן לגביה דרב ואנן לא אשכחינן ליה לרבי יוחנן דהדר ליה לגביה דרב אלא רבי יוחנן עומד בשיטתו הוא ואיכא מאן דפסק לחומרא כשמואל וכר' ינאי וסייעיה למלתא מתוספתא דאמר הכי ואע""ג דקי""ל כל היכא דפליגי רב ושמואל ורבי יוחנן הלכה (ב) כמותו כיון ששנינו (ג) בברייתא הגלודה אי זו היא גלודה כל שהופשט כל העור שלה ולא נשתייר בו כדי להעלות ארוכה וכמה הוא כדי להעלות ארוכה רבן שמעון בן גמליאל אומר עד כאיסר האיטלקי מבית חללה ולא משאר אבריה ודברי רב נחמן אמר שמואל ודברי ר""א בן אנטיגנוס משום ר' ינאי (ד) דמתניתא [כוותייהו] עבדינן כוותייהו דאיסורא הוא ולא איפסיקא בה הילכתא בהדיא לקולא."
17a:18,"ואנן חזינן בהו פירכא חדא דהא מתניתא לאו כוותייהו היא דאילו להא מתניתא היכא דמשתייר בה כאיסר במקום (ה) חלל כשרה בין בשדרה בין בטיבור בין בכרס בין בצואר כל מקום שהוא מבית חללה (ו) כשר ואע""ג שלא נשתייר בכולה אלא כאיסר במקום אחד מכל המקומות של בית חללה כשרה ואילו לשמואל אין מציל מכל בית חללה אלא השדרה בלבד ולרבי ינאי אין מציל מכל בית חללה אלא על הטיבור בלבד וכולהו בעו כסלע ומתניתא בכאיסר בלבד סגי לה הילכך לא הויא מתניתא כוותייהו "
17a:19,ועוד אפי' הויא מתניתא כוותייהו לא מצינן לסיועינהו מינה דאם איתא להא מתניתא הוה אמרינן בגמרא תניא דמסייעא להו וכיון דלא סייען להו בגמרא מהא מתניתא שמעינן דליתא להא מתניתא (ז) ואילו איתא להא מתניתא לא הוה מפליג עלה רב ור' יוחנן ואי אפילו איפליגו עלה ואיתא הוה מותבינן להו תיובתא [מינה] וכיון דלא אותבינן עלייהו מינה שמעינן דליתא להא מתניתא וכל שכן דהא מתניתא פליגא אכולהו ואפילו אדשמואל ודר' ינאי כדפרשינן (ח) ועוד לא עדיפא הא מתניתא ממתניתין דתנן ואלו שעורותיהן כבשרן עור בית הפרסות והא אפקה רבי יוחנן מהלכתא ואוקמא ביחיד הילכך לית לן מהא מתניתא ראיה כלל אלא הדרינן לכללא דקיימא לן יחיד
17b:1,"ורבים הלכה ברבים וכיון דכולהו ס""ל דעור בית הפרסות אינו מציל בגלודה וליכא מאן דאמר מציל אלא רבי יוחנן (א) והוה ליה ר' יוחנן יחיד אצל רבים ולית הילכתא כוותיה וכיון דשמואל ורבי ינאי ורבה בר בר חנה כולהו סבירא להו דלאו כל העור מציל בגלודה אלא עור מיוחד אף על גב דרב ורבי יוחנן קיימי בחד שיטתא הוו להו תרי לגבי תלתא והוו להו כיחיד אצל רבים "
17b:2,"ואי אמרת נעביד כרב ורבי יוחנן דרב ושמואל הלכה כרב באיסורי ושמואל ורבי יוחנן הלכה כר' יוחנן ורבה בר בר חנה ורבי יוחנן הלכה כרבי יוחנן דרביה הוא הא קי""ל דר' ינאי ורבי יוחנן הלכה כר' ינאי דרביה דר' יוחנן הוא הלכך הויא לן הא מילתא ספיקא (@66א) ונקטינן בה לחומרא וחזינן דשמואל מחמיר מכולהו הילכך לא מכשרינן לה לגלודה אלא בדאישתייר בה רוחב סלע על פני כל השדרה כשמואל:"
17b:3,@13דף נו.@77  <b><big>מתני'</big></b>  @11א אלו טרפות בעוף נקובת הושט ופסוקת הגרגרת  הכתה חולדה על ראשה מקום שהוא עושה אותה טרפה ניקב הקרקבן ניקבו הדקין נפלה @22א לאור ונחמרו בני מעיה אם ירוקין פסולה ואם אדומין כשרה דרסה וטרפה בכותל או שרצצתה בהמה אחרת והיא מפרכסת אם שהתה מעת לעת ושחטה כשרה:
17b:4, <b><big>גמ'</big></b>  הכתה חולדה על ראשה מקום שהוא עושה אותה טרפה וכו':
17b:5,איתמר רב ושמואל ולוי דאמרי מכניס ידו לתוך מוח אי מבצבץ ועולה טרפה ואי לאו כשרה פירוש שמניח אצבעו בצד הנקב ונועץ אצבעו שם אם נקב קרום של מוח המוח עולה ומבצבץ מן הנקב ואי לא בצבץ המוח ולא יצא מן הנקב בידוע שלא ניקב קרום של מוח.
17b:6,פי' אחר מכניס ידו לתוך פיה ובודק אי מבצבץ ועולה טרפה רב שזבי בדיק בשמשא רב יימר בדיק במיא רב אחא בר יעקב מייץ בגילא דחיטתא.
17b:7,"והא תני לוי כל טרפות שמנו חכמים בבהמה כנגדן בעוף יתר עליהם בעוף (@66ב) נשבר העצם אע""פ שלא ניקב קרום של מוח התם בעוף של מים דהואיל וקרומו רך @13דף נו:@77 אמר רב שזבי והני אווזי דידן הואיל ושכיחי במיא כעוף של מים דמיין:"
17b:8,"@11ב ניקב הקרקבן: (ב) א""ר יצחק בר יוסף אמר רבי יוחנן קרקבן שניקב וכיסו קיים כשר איבעיא להו ניקב הכיס והקרקבן קיים מהו ת""ש דאמר רב הונא ניקב זה בלא זה כשר ואם ניקבו שניהם זה שלא כנגד זה כשר מ""ט כיון דקרקבן מינח נייח כדקאי קאי לא רווח ולא גמד ולא מתרמו אהדדי הילכך כמי שניקב זה בלא זה דמי וכשרה:"
17b:9,@11ג נפלה לאור ונחמרו בני מעיה אם @22ב ירוקין פסולה ואם אדומין כשרה:
17b:10,@13דף נו:@77 רבי יוחנן משום רבי יוסי ברבי יהושע אומר שיעור ירוקתן כשיעור נקיבתן מה נקיבתן במשהו אף ירוקתן במשהו בעא מיניה
18a:1,"ר' @14בגמ' וברא""ש איתא רב יוסף בריה דריב""ל כו' (ג""א)@77 יוסי בר' יהושע בן לוי מרבי יהושע בן לוי (@66א) הוריקה כבד כנגד בני מעים מהו אמר ליה טרפה אמר ליה ולא יהא אלא ניטלה  אמר רבא כיון שהוריקה (א) כנגד בני מעים @22א בידוע שנפלה לאור ונחמרו בני מעיה וטרפה:"
18a:2,"ההיא תרנגולתא דהוי בי רבי יהושע בן לוי אתא לקמיה דר""א הקפר ירוקין הוו ואכשרה והא אנן תנן ירוקין פסולה אמר ליה לא אמרו ירוקין פסולה אלא בלב @22ב ובקרקבן ובכבד תניא נמי הכי באלו בני מעים אמרו בקרקבן ובכבד ובלב:"
18a:3,"ההיא תרנגולתא דהוה בי רב @14ב""ר יוסף כ""ה בגמ' (ג""א)@77 יצחק אתא לקמיה דר' אבהו אדומין הוו וטרפה והא אנן תנן אדומין כשרים א""ל אדומין שהוריקו וירוקין שהאדימו טרפה [לא אמרו אדומים כשרים אלא בלב וקרקבן וכבד]:"
