page.section,content
8a:4,"@13דף כט.@77 שלשה אחין שנים מהן נשואין שתי אחיות ואחד מופנה ומת אחד מבעלי אחיות ועשה בה מופנה @22ב מאמר ואחר כך מת אחיו השני ב""ש אומרים אשתו עמו (א) והלה תצא משום אחות אשה ובית הלל אומרים מוציא את אשתו בגט ובחליצה ואשת אחיו בחליצה וזו היא שאמרו אי לו על אשתו ואי לו על אשת אחיו:"
8a:5,"@13דף ל.@77 ג' אחין ב' מהן נשואין שתי אחיות ואחד נשוי נכרית ומת א' מבעלי אחיות וכנס נשוי נכרית את אשתו ומת השניה יוצאת משום אחות אשה והראשונה משום צרתה עשה בה מאמר ומת נכרית חולצת ולא מתיבמת: @14בד""ק ובד""ס ליתא לתי' גמ'@77"
8a:6," <b><big>גמ'</big></b>  וה""ה אע""ג דלא עשה בה מאמר ומת נכרית מיחלץ חלצה יבומי לא מיבמה דהויא צרת אחות אשה בזיקה והא דקתני מאמר לאפוקי מבית שמאי דאמרי מאמר קונה קנין גמור ואפילו חליצה נמי לא תיבעי קמ""ל דצריכה חליצה:"
8a:7, <b><big>מתני'</big></b>  ג' אחין ב' מהן נשואין ב' אחיות ואחד נשוי נכרית ומת הנשוי נכרית וכנס אחד מבעלי אחיות את אשתו ומת הראשונה יוצאה משום אחות אשה והשניה משום צרתה עשה בה מאמר ומת נכרית חולצת ולא מתיבמת:
8a:8,ג' אחין ב' מהם נשואין שתי אחיות ואחד נשוי נכרית ומת אחד מבעלי אחיות וכנס נשוי נכרית את אשתו ומתה אשתו של שני ואחר כך מת נשוי נכרית הרי זו אסורה עולמית הואיל ונאסרה עליו שעה אחת:
8a:9,ג' אחין ב' מהם נשואין שתי אחיות ואחד נשוי נכרית וגירש אחד מבעלי אחיות את אשתו ומת
8b:1,הנשוי נכרית וכנסה המגרש ומת זו היא שאמרו וכולן אם מתו או נתגרשו או מיאנו צרותיהן מותרות: 
8b:2," <b><big>גמ'</big></b>  טעמא דגירש @22א אחד מבעלי אחיות את אשתו ואחר כך מת הנשוי נכרית הוא שהנכרית מותרת אבל מת הנשוי נכרית ואח""כ גירש אחד מבעלי אחיות את אשתו ומת נכרית מיחלץ חלצה יבומי לא מיבמה דהויא לה נכרית צרת אחות אשה בזיקה (@67א) ואע""ג דגירש לה לאחות אשה לא משתריא לה נכרית דגזרינן משום זיקה דעלמא "
8b:3,"ואי קשיא לך צרת ערוה מן הנישואין דהא כיון דגירש לערוה או שמתה ואח""כ מת משתריא צרתה ולא גזרינן משום הך דלא נתגרשה התם כיון דערוה היא מיגמר גמרי לה אינשי וקלא אית לה הכא זיקה דרבנן היא אי נמי התם גבי ערוה כיון דגרשה מיקמי דנפלה לה קמי יבם מהני בה גירושין דכי נפלה לה צרה (א) גבי יבם בהתירה נפלה קמיה אבל הכא גבי נכרית כיון דבשעת נפילה באיסור זיקה נפלה קמיה לא מהני בה גירושין ולא מידי והאי טעמא טפי עדיף ומסתברא מההוא קמא:"
8b:4," <b><big>מתני'</big></b>  @11א וכולן שהיו בהם ספק קידושין או ספק גירושין הרי אלו חולצות ולא מתיבמות כיצד ספק @11ב קידושין זרק לה @22ב קידושין ספק קרוב לה ספק קרוב לו זהו ספק קידושין @11ג כיצד ספק גירושין כתב בכתב ידו ואין עליו עדים יש עליו עדים ואין בו זמן יש בו זמן ואין בו אלא עד אחד זהו ספק גירושין: @14בד""ק ובד""ס ליתא לתי' גמ'@77"
8b:5," <b><big>גמ'</big></b>  וכן אם היתה עומדת ברה""ר וזרק לה גיטא ספק קרוב לה ספק קרוב לו ספק גירושין הוא וחולצת ולא מתיבמת (@67ב) כדאיתא בקידושין דאמר רבא @13מכילתין דף לא:@77 כל שיש בקידושין יש בגירושין ויש בגירושין מה שאין בקידושין וזהו בגירושין דקתני במתני' לאו דווקא הוא אלא משום דתנא זהו בקידושין תנא נמי זהו בגירושין וזהו דקידושין למעוטי מאי למעוטי זמן דליכא בקידושין ומפני מה לא תקנו רבנן זמן בקידושין בשלמא"
9a:1,למאן דאמר משום פירי איתקין זמן בגיטין משום הכי לא תקון זמן בקידושין דארוסה לית לה פירי אלא למאן דאמר משום בת @22א אחותו שלא תזנה ליתקון זמן בקידושין ואסיקנא (א) משום דלא אפשר היכי ליעבד לינחיה גבה דידה מחקה ליה לזמן לינחיה גבי דידיה זימנין דזנתה בת אחותו ומחפי עלה לינחיה גבי עדים אי דדכירי ליתו לסהדו אי דחזו כתבא ואתו ומסהדי רחמנא אמר מפיהם ולא מפי כתבם @22ב הלכך לא אפשר אי הכי בגירושין נמי נימא הכי בגירושין כיון דלהצלה דידה קא אתי לגלויי עלה דלאו אשת איש היא לא מחקה ליה לזמן בקידושין דלחובה דידה קא אתי דמגלה עלה דאשת איש היא מחקה ליה לזמן
9a:2,"@11א הא מילתא מקשו בה רבנן היכי אמרינן הכא רחמנא אמר מפיהם ולא @22ג מפי כתבם והא תנן @13כתובות דף כח.@77 נאמן אדם לומר זה כתב ידו של אבא וזה כתב ידו של רבי וזה כתב ידו של אחי ואי ס""ד דבעינן מפיהם ולא מפי כתבם השתא אע""ג דאמרי אינהו זה כתב ידינו אין נאמנין אלא בעינן עד דידעי לה לסהדותא ומסהדי בה השתא על פה ואי לא מסהדי בה על פה לא הויא עדות כי אמרי אחריני זה כתב ידו של פלוני הויא עדות ומסתברא לן כי אמרינן רחמנא אמר מפיהם ולא מפי כתבם דלא הויא לה עדות שבכתב עדות ה""מ היכא דאיתיה לשטרא תותי ידי סהדי דכמה דלא נפקא לה סהדותא מתותי ידיהון דסהדי כמה דלא קא מסהדי בה עד השתא דמיא דהא אי בעו כבשי לה לשטרא ולא מסהדי הלכך אי מדכרי לה לסהדותא ומסהדי בה על פה הויא עדות ואי לא לא הויא עדות"
9a:3,"אבל שטרא דנפיק מתותי ידי דבעל דין לא אמרינן ביה מפיהם ולא מפי כתבם הוא דהא מעידנא דחתימי בשטרא ויהבי ליה למריה לא יכלי למהדר בהו והוו להו כמי שנחקרה עדותן בב""ד דאמר רשב""ל @13כתובות דף יח:@77 עדים החתומין על השטר נעשו כמי שנחקרה עדותן בב""ד הלכך מפיהם קרינא ביה ולא מפי כתבם הוא ומהאי טעמא מקיימינן לה לשטרא בחתימות ידי סהדי ולא איכפת לן אי מידכרי לה לסהדותא אי לא מידכרי ועוד הרי מקרא מלא @16ירמיה לב@77 שדות בכסף יקנו וכתוב בספר וחתום והעד עדים למימדא דכי ה""ג עדות מעלייתא היא ומפיהם היא ולא מפי כתבם"
9a:4,"וההיא דגרסינן (ב) בכתובות @13דף כ.@77 ת""ר כותב אדם עדותו על השטר ומעיד עליה לאחר כמה שנים ואמר רב הונא והוא שזוכרה מעצמו וכו' הכי נמי מתוקמא כגון עדות דאיתא תותי ידי סהדי ומשום הכי קאמר רב הונא והוא שזוכרה"
9b:1,מעצמו וכבר פרישנא לה בדוכתא אחריתי ולית בה קושיא:
9b:2, <b><big>מתני'</big></b>  @13דף לא:@77 שלש @11א אחין נשואין ג' נשים נכריות ומת אחד מהן ועשה בה השני מאמר ומת הרי אלו חולצות ולא מתיבמות שנאמר @16דברים כה@77 ומת אחד מהם יבמה יבא עליה (א) שעליה זיקת יבם אחד ולא שיש עליה זיקת שני יבמין רבי שמעון אומר מיבם לאיזו שירצה וחולץ לשניה:
9b:3, <b><big>גמ'</big></b>  ואי זיקת ב' יבמין דאורייתא חליצה נמי לא תיבעי אלא מדרבנן וגזרה שמא יאמרו שתי יבמות הבאות מבית אחד מתיבמות וניבם לחדא ונחלוץ לאידך גזירה שמא (@66א) יאמרו בית (ב) מקצתו בנוי @13דף לב.@77 ומקצתו חלוץ ויאמרו אי דמיבם והדר חליץ הכי נמי אלא גזירה דלמא חליץ ברישא והדר מיבם וקם ליה באשר לא יבנה ורחמנא אמר כיון שלא בנה שוב לא יבנה:
9b:4,"אמר רבא נתן גט למאמרו הותרה צרתה אבל היא אסורה דמחלפא בבעלת הגט דעלמא איכא דאמרי אמר רבא נתן גט למאמרו הותרה אפילו היא מאי דעבד שקליה והא דאמרינן בזיקת שני יבמין מיחלץ חלצה יבומי לא מיבמה לא תימא הני מילי היכא דאיכא צרה דאיכא למיגזר משום צרה אלא אפילו היכא דליכא אלא חדא יבמה ואיכא עלה זיקת ב' יבמין מיחלץ חלצה יבומי לא מיבמה כדתנן בפרק האשה @14דף צו:@77 בן ט' שנים ויום א' הבא על יבמתו ומת חולצת ולא מתיבמת ואמר רבא עלה הא דאמרי רבנן זיקת שני יבמין מיחלץ חלצה יבומי לא מיבמה לא תימא ה""מ היכא דאיכא צרה דאיכא למיגזר משום צרה דהא הכא דליכא צרה מיחלץ חלצה יבומי לא מיבמה:"
9b:5," <b><big>מתני'</big></b>  @13דף לב.@77 @11ב שני אחין נשואין שתי אחיות ומת אחד מהם ואח""כ מתה אשתו של שני הרי זו אסורה עליו עולמית הואיל ונאסרה עליו שעה אחת:"
9b:6,@13דף לג:@77 @11ג שנים שקדשו ב' נשים ובשעת כניסתן לחופה החליפו של זה בזה ושל זה בזה הרי אלו חייבין משום אשת איש ואם היו אחים אף משום אשת אח ואם היו אחיות אף משום אשה אל אחותה ואם היו נדות אף משום נדה ומפרישין אותן שלשה חדשים שמא מעוברות הן ואם היו קטנות ולא היו ראויות לילד מחזירין אותן מיד ואם היו כהנות נפסלו מן התרומה: 
9b:7," <b><big>גמ'</big></b>  החליפו (ג) ברשיעי עסקינן אמר רב יהודה תני הוחלפו (@66ב) @13דף לד.@77 ומאן האי תנא דאית ליה איסור כולל ואיסור מוסיף ואיסור בת אחת א""ר יהודה אמר"
10a:1,"רב רבי מאיר הוא דתנן יש אוכל אכילה אחת וחייב עליה ארבע חטאות ואשם אחד טמא שאכל חלב והוא נותר מן המוקדשין ביום הכפורים רבי מאיר אומר אם היתה שבת והוציאו (א) חייב אמרו לו אינו מן השם ר""מ אליבא דמאן וכו' הא שמעתתא חזינא בה פירושי לרבוותא וכולהו לא דייקי דקסברי דאיסור בת אחת במתני' דיש אוכל אכילה אחת בכלל אכילה היא וקמפרש לה כגון דאיטמי קודם שיביא ב' שערות והשתא אייתי ב' שערות דבההיא שעתא איחייב ליה באיסור חלב ואיסור טומאה בבת אחת ולאו הכין הוא (ב) כדמברר בפירוש דילן"
10a:2,ועוד איסתבר להו דהאי דאמרינן ומאן האי תנא דאית ליה טעה בדבר מצוה חייב אמתני' דיש אוכל אכילה אחת קיימי וקמוקמי ליה להאי נותר בשהוציאו לשורפו דשרפתו מצוה כי היכי דלהוי טעה בדבר מצוה ולאו הכין הוא דהאי מתני' דיש אוכל אכילה אחת לית בה טעה בדבר מצוה כלל אלא אמתני' דהוחלפו קיימי ועלה קאמר טעה בדבר מצוה כדפרשינן לקמן ולהכי כתבינן להא שמעתא כי היכי לפרושה ולברורה שפיר והדין הוא גמרא (ג) ומאן האי תנא דאית ליה איסור כולל ואיסור מוסיף ואיסור בת אחת פי' כיון דאיפליגו רבי יוסי ור' שמעון בשמעתא קמייתא (@66א) ולא איתברר דאית ליה לחד מינייהו איסור כולל ואיסור מוסיף ואיסור בת אחת אצרכינן הכא למיבעי מאן האי תנא דתני האי מתני' דאית ליה איסור כולל ואיסור מוסיף ואיסור בת אחת ומהדרינן אמר רב יהודה אמר רב רבי מאיר היא דתנן בכריתות יש אוכל אכילה אחת וחייב עליה ארבע חטאות ואשם אחד וכו'
10a:3,"והכין פירוש' איסור כולל ואיסור מוסיף ואיסור בת אחת דמתני' דהכא שכיון שקידש ראובן אשה נאסרה עליו אחותה ונאסרה היא עצמה על שמעון אחיו משום אשת אח ומשום אשת איש בבת אחת וכשקדש שמעון אחיו את אחותה מגו דאיתוסף בה איסורא לגבי אחין (@66ב) איתוסף בה איסורא נמי לגבי דידיה ונמצא שחייב עליה משום אשת אח ומשום אחות אשה וזה הוא איסור מוסיף וכן נמי משום אשת איש משום דאיתוסף בה איסורא לכ""ע איתוסף בה איסורא נמי לגבי דידיה נמצא ראובן (ד) שחייב על אשת שמעון משום אחות אשה מעיקרא ומשום אשת אח ומשום אשת איש באיסור מוסיף ושמעון חייב על אשת ראובן משום אשת אח ומשום א""א בבת אחת ומשום אחות אשה באיסור כולל דמגו דאיתסר בכולהו אחוותא איתסר נמי באשת ראובן בכללן והיינו איסור כולל וכשפירסו נדות מגו דאיתוסף בכל אחת מהן (ה) לגבי בעלה איתוסף בה איסורא נמי לגבי (@66ג) אחוה וזהו פירוש איסור כולל"
10a:4,"ואיסור מוסיף ואיסור בת אחת דהדין מתני' ואיסור כולל ואיסור מוסיף ואיסור בת אחת דבריתות כבר מיפרשא בגמרא דכריתות והדין הוא גמרא דהתם אמר מר יש אוכל אכילה אחת וחייב עליה ד' חטאות ואשם א' נימא אית ליה לר""מ איסור חל על איסור נהי דאיסור חל על איסור לית ליה איסור כולל ואיסור מוסיף ואיסור בת אחת אית ליה טהור מעיקרא לא אסור (@66ד) אלא בחלב ה""ל טמא מגו דאיתסר בחתיכות טהורות איתסר נמי בהאי חלב והיינו איסור כולל"
10a:5,"וחלב מעיקרא לא אסור אלא באכילה אקדשיה מגו דאיתוסף ביה איסור הנאה איתוסף ביה נמי איסורא לגבי חלב והיינו איסור מוסיף וע""כ להדיוט הוא דאסור אבל לגבוה שרי ה""ל נותר מגו דאיתוסף (ו)לגבי גבוה איתוסף ביה איסורא נמי להדיוט גם זה נמי איסור מוסיף חל עליו יום הכפורים מגו דאיתוסף ביה איסורא לגבי חולין איתוסף ביה איסורא לגבי חלב והיינו איסור כולל שנכלל החלב באיסור החולין האי הוא פירושא דפריש בגמרא"
10a:6,"וליכא הכא איסור בת אחת אלא כדבדי ר""מ הוא דמשכחת לה דקאמר רבי מאיר אם היתה שבת והוציאו (ז) חייב וקא פירשו בגמרא האי דאמר ר""מ אם היתה שבת והוציאו (ח) חייב לאו מכלל דביום כפורים לא מיחייב אהוצאה אלא ה""ק אף אם היתה שבת והוציאו חייב שתים דשבת ודיום הכפורים דבבת אחת קאתו ומיחייב עלה תרתי ומהא שמעינן לרבי מאיר דאית ליה איסור בת אחת ולאו מגופא דאכילה דאילו היתה באכילה איסור בת אחת הוה מפרש לה גמרא כדפריש להו להנך"
10a:7,"ולהכי אמרינן רבי מאיר היא ולא אמרינן תנא קמא דר""מ היא ולאו משום דסתם משנה ר' מאיר היא כדקא פרישו הני רבואתא דהאי סתמא לאו לר""מ היא דהא ר""מ מוסיף עליה ואילו הוה האי סתמא לרבי מאיר הוה ליה למיתנא יש אוכל אכילה אחת וחייב עליה ו' חטאות ופריש (@67א) להו ואמר דברי ר""מ וחכמים אומרים ארבע אבל משום הוצאה אינו השם והאי הוצאה דנותר לאו לשרפה אפקיה כדקא פירשו הני רבואתא וליכא בהאי מתני' דכריתות טעה בדבר מצוה כלל אלא במתני' דהחליפו של זה בזה הוא דאיכא טעה בדבר מצוה משום דההיא בעילה בעילת מצוה היא כדאמרינן התם ובועל בעילת מצוה ופורש וכיון דאוקימנא כר""מ אקשינן ור""מ דחייב בטעות מצוה חטאת אליבא דמאן וכו' ואי אמתני' דכריתות קאי ועלה קאמר טעה בדבר מצוה אמאי לא אקשו הכי במתני' דכריתות בהאי דוכתא ועוד מכדי רבי מאיר לא אמר אם הוציאו לשורפו מנא להו לאוקמי מימריה דלשורפו אפקיה ולאקשויי עלה ולימא להו אנא לאו לשורפו אמרי ועוד אי לשורפו אפקיה אמאי אכליה אלא האי פירושא חבטא בעלמא (@67ב) הוא ולאו דסמכא הוא והרי איתברר בירורא מעליא דלית בהאי מתני' דכריתות טעה בדבר מצוה אלא בהא מתני' הוא דאיתא וליכא אלא לפרושה אלא כדפרשינן:"
10a:8, ואם היו @11א קטנות ולא היו ראויות לילד מחזירין אותן מיד ואי קשיא לך ההיא דתניא קטנה או שאינה ראויה לילד הרי אלו צריכות להמתין שלשה חדשים ההיא גזירה היא והכא @13דף לה.@77 חלוף לא שכיח ומילתא דלא שכיח לא גזור רבנן 
10a:9,תניא @22א (@66ה) אנוסה ומפותה צריכות להמתין ג' חדשים דברי רבי יהודה ר' יוסי מתיר ליארס ולינשא מיד אמר רבא מאי טעמא דר' יוסי אשה מזנה מתהפכת א] שלא תתעבר ור' יהודה סבר שמא לא נתהפכה יפה יפה 
10a:10,וחזינן למקצת רבואתה דפסקי הלכתא בהא כרכי יהודה ואנן לא ידעינן מהיכא קא גמרי לה להאי פסקא דהא קיימא לן דר' יהודה ור' יוסי הלכתא כר' יוסי ואי אמרת משום דקאי ר' יהודה כסתם מתניתין דקתני ומפרישין אותן שלשה חדשים שמא מעוברות הן דהא הכא אנוסות נינהו וקתני מפרישין ליכא למימר הכי דבהא אפילו רבי יוסי מודה דמפרישין דלא קאמר רבי יוסי אלא באשה מזנה דידעה דמזנה היא ומתהפכת כדי שלא תתעבר אבל הא מי ידעה דמזנה היא כדי שתתהפך דהא אוקימנא בהוחלפו למימרא דבטעות הויא מילתא ואי אמרת משום דקתני בפ' החולץ וכן שאר כל הנשים לא ינשאו ולא יתארסו עד שיהו להן שלשה חדשים (ט) אחד בתולות ואחד בעולות ואחד אלמנות ואחד
10b:1,גרושות ואחד נשואות ואחד ארוסות ותניא הרי שהיתה רדופה לילך לבית אביה או שהיה לה כעס עם בעלה או שהיתה חולה או שהיה בעלה חולה או זקן או עקרה או אילונית או קטנה או זקנה או שאינה ראויה לילד כולן צריכות @22א להמתין שלשה חדשים הני כולהו לא שייכא בהו לא אנוסה ולא מפותה הלכך קשיא לן האי פסקא ולא קמנו על עיקרא דמילתא מהיכן גמרינן לה:
10b:2,סליק פירקא
10b:3,@13דף לה:@77  <b><big>החולץ</big></b>  @11א ליבמתו ונמצאת מעוברת וילדה בזמן שהולד של קיימא הוא מותר בקרובותיה והיא מותרת בקרוביו ולא פסלה מן הכהונה אין הולד של קיימא הוא אסור בקרובותיה והיא @22ב אסורה בקרוביו ופסלה מן הכהונה הכונס את יבמתו ונמצאת מעוברת וילדה בזמן שהולד של קיימא יוציא והולד כשר וחייבין בקרבן אין הולד של קיימא יקיים ספק בן תשעה לראשון ספק בן שבעה לאחרון יוציא והולד כשר וחייבין באשם תלוי:
10b:4," <b><big>גמ'</big></b>  איתמר החולץ למעוברת והפילה ר' יוחנן אמר אינה צריכה חליצה מן האחין חליצת מעוברת שמה חליצה וביאת מעוברת שמה ביאה רשב""ל אומר צריכה חליצה מן האחין חליצת מעוברת לא שמה חליצה וביאת @22ג מעוברת לא שמה ביאה תניא כותיה דרשב""ל החולץ למעוברת והפילה צריכה חליצה מן האחין "
10b:5,"@13דף לו.@77 אמר רבא הלכתא כרשב""ל (@66א) בהני תלת חדא הא ואידך המחלק נכסיו א] על @11ב פיו ריבה לאחד ומיעט לאחד והשוה להן את הבכור דבריו קיימין ואם אמר משום ירושה לא אמר כלום כתב ב] בין בתחלה בין בסוף ובין באמצע משום מתנה דבריו קיימין ואמר @13דף לו:@77 רבי שמעון בן לקיש לעולם לא קנה עד שיאמר (@67א) פלוני ופלוני (ופלוני) ירשו שדה פלוני ופלוני (ופלוני) שנתתיה להם במתנה ויירשוה ואידך דתנן @11ג הכותב נכסיו לבנו לאחר מותו האב אינו יכול למכור מפני שכתובין לבן והבן אינו יכול למכור מפני שהן ברשות האב מכר האב מכורין עד שימות מכר הבן אין ללוקח בהן כלום עד שימות האב ואיתמר ג] מכר הבן בחיי האב ומת הבן בחיי האב ר' יוחנן אמר לא קנה לוקח דקנין פירות כקנין הגוף דמי וריש לקיש אמר קנה לוקח דקנין פירות לאו כקנין גוף דמי:"
10b:6,"אין הולד @22ד של קיימא יקיים ד]. @11ד תניא לא ישא אדם מעוברת חבירו ומינקת חבירו ואם נשא יוציא ולא יחזיר עולמית דברי ר""מ וחכמים אומרים יוציא ולכשיגיע @22ה זמנו לכנוס יכנוס וגרסינן לקמן טעמא דהא מילתא @13דף מב:@77 דסתם מעוברת למינק קיימא וחיישינן דלמא מיעברא ומיעכר חלבא וקטלה ליה ואקשינן א""ה דידיה נמי ופרקינן דידיה ממסמסא ליה בביצים ובחלב דיהיב לה בעל אבל לדידה לא יהיב לה בעל ומתביישא למתבעינהו ליורשים בבית דין וקטלא לברה:"
10b:7,אמר רבא ולדברי חכמים יוציא בגט אמר מר זוטרא דיקא נמי דקתני יוציא ולא קתני יפריש וכן הלכתא ואפילו הוא כהן תניא רבן שמעון בן
11a:1,גמליאל אומר כל @11א ששהה שלשים יום באדם אינו נפל הא לא שהה @22א ספיקא הוא איתמר מת בתוך ל' א] ועמדה ונתקדשה אמר רבינא משמיה דרבא אם אשת ישראל היא חולצת ואם אשת כהן (א) אינה חולצת רב שרביא משמיה דרבא אמר (ב) אחד זו ואחד זו חולצת 
11a:2,"וקיימא לן כרבינא @13דף לז.@77 דכיון דאיכא רבנן דפליגי עליה דרבן שמעון בן גמליאל דאמרי אע""ג דלא שהה ולד מעליא הוא גבי אשת כהן דלא אפשר דאי חליץ לה איתסרא לה על בעלה עבדינן כרבנן ולא מצרכינן לה חליצה ולגבי ישראל דלית בה פסידא עבדינן כרשב""ג הלכך חליץ לה ועיילא לה לגברא ואי כשנתקדשה מותבינן לה תותי גברא כל שכן אם נשאת דלא מפקינן לה מתותי גברא והך דאמרינן התם לענין שומרת יבם (@67א) שנשאת בלא חליצה לא שייך בהא מלתא דהתם ודאי בעיא חליצה אבל הכא דכיון דמית בתוך שלשים יום ספיקא הוי ומספיקא לא מפקינן איתתא מתותי גברא אלא אי בעלה ישראל חליץ לה יבמה ויתבה תותי גברא ואי @22ב בעלה כהן דאי חליץ לה יבמה איתסרא עליה יתבא תותיה בלא חליצה כדכתבינן:"
11a:3,"(גרסינן @14ד""ת מ""ז@77 בגמרא איבעיא להו מעוברת חבירו ומינקת חבירו דמינסבא לכהן מאי עבוד רבנן תקנתא לכהן או לא ומסיק דלא עבוד @22ג תקנתא וצריך להוציאה בגט אפילו כהן):"
11a:4,איתמר @11ב קידש אלמנת חבירו או גרושת חבירו בתוך שלשה חדשים וברח פליגי בה רב אחא ורפרם חד אמר משמתין ליה וחד אמר עירוקיה מסתייה הוה עובדא ואמר להו רפרם ערוקיה @11ג מסתייה וכן הלכתא:
11a:5,"@13דף לז:@77 תניא ר""א בן יעקב אומר לא יקח אדם אשה במדינה זו וילך ויקח אשה במדינה אחרת שמא יזדווגו זה עם זה ונמצא אח נושא אחותו ואב נושא בתו ועל זה נאמר @16ויקרא יט@77 ומלאה הארץ זמה ועוד תניא רבי אליעזר בן יעקב אומר לא יקח אדם אשה ודעתו לגרשה משום שנאמר @16משלי ג@77 אל תחרוש על רעך רעה וגו':"
11a:6,"@11ד ספק בן תשעה לראשון או בן שכעה לאחרון יוציא והולד כשר ואם לא הוציא הנולד אחר כן ספק ממזר הוי @13דף לז. ע""ש@77 ואסור בבת ישראל ואסור בממזרת דקיימא לן כר' אליעזר דאמר בפרק י' יוחסין @14דף עד.@77 ודאן בודאן מותר ודאן בספיקן וספיקן בודאן וספיקן בספיקן אסור:"
11a:7,"@13מכילתין דף לז:@77 ספק @11ה ויבם שבאו לחלוק בנכסי מיתנא ספק אמר אנא בר מיתנא אנא ונכסי דידי נינהו ויבם א""ל אנת ברי דידי את ולית לך ולא מידי הוי ממון המוטל בספק"
11b:1,"וממון המוטל בספק חולקין ספק ובני יבם שבאו לחלוק בנכסי מיתנא ספק אמר אנא בר מיתנא אנא ונכסי דידי נינהו ובני יבם אמרי אחונא את ומנתא אית לך @22א בהדן סברי רבנן (א) למימר היינו מתני' דתנן הוא לא יורש אותן והן יורשין אותו והכא איפכא הוא דהתם אינהו אמרי ליה אייתי ראיה דאחונא את ושקול וה""נ איהו אמר להו אייתו ראיה ושקולו אמר (ב) ליה רב משרשיא מי דמי התם אינהו ודאי ואיהו ספק הכא אידי ואידי ספק נינהו אלא אי דמי למתני' (ג) דמי לספק ובני יבם שבאו לחלוק בנכסי יבם דהתם אמרי ליה אייתי ראיה דאחונא את ושקול נקוט האי כללא בידך כל היכא דחד ודאי בירושה וחד ספק מוקמינן לנכסי בחזקת הודאי ואמרינן להאיך אייתי ראיה דאית לך ושקול והיכא דתרוייהו ספיקא הוה ליה ממון המוטל בספק וחולקין "
11b:2,"וספק ובני יבם שבאו לחלוק בנכסי יבם בתר דפליג יבם בהדיה בנכסי מיתנא פלוגתא דרבי אבא ורבי ירמיה רבי אבא אמר קם דינא (ד) אע""ג דאמר להו מה נפשך אי אחוכון אנא הבו לי מנת' בהדייכו ואי לאו אחוכון אנא אהדרו לי נכסי דאבא דפליג אבוכון @22ב בהדאי (ה) ולא הדר דינא א] ולא מפקינן מינייהו ולא מידי ורבי ירמיה אמר הדר דינא ומפקינן מינייהו ממה נפשך ופסקו רבואתא הלכתא כרבי אבא משום דקים ליה כרבנן @22ג דפליגי עליה דאדמון במי שהלך למדינת הים ואבדה דרך שדהו אדמון אומר ילך לו בקצרה וחכמים אומרים יקח לו דרך במאה מנה או יפרח באויר:"
11b:3,@13דף לח.@77 וספק ובני יבם שבאו לחלוק בנכסי סבא דהוא אבא דיבם ספק אומר אנא בר מיתנא אנא ופלגא דנכסי דידי נינהו ובני יבם אמרי ליה את אחונא את ומנתא הוא דאית לך בהדן פלגא דקא מודי להו שקלו (ו) ותלתא דקמודו ליה שקיל פש דנקא הוי ממון המוטל בספק וממון המוטל בספק חולקין:
12a:1," <b><big>מתני'</big></b>  @11א שומרת @22א יבם שנפלו לה נכסים מודים בית שמאי וב""ה שמוכרת ונותנת וקיים מתה @22ב מה יעשו בכתובתה ובנכסים הנכנסין והיוצאים עמה בית שמאי אומרים יחלוקו יורשי הבעל עם יורשי האב @22ג וב""ה אומרים נכסים בחזקתן כתובה בחזקת יורשי הבעל ונכסים הנכנסין והיוצאין עמה בחזקת יורשי האב"
12b:1,כנסה (@66א) הרי היא כאשתו לכל דבר ובלבד שתהא כתובתה על נכסי בעלה הראשון:
12b:2," <b><big>גמ'</big></b>  @13דף לט.@77 @11א כנסה הרי היא כאשתו לכל דבר למאי הלכתא א""ר יוסי בר חנינא מלמד שמגרשה בגט ומחזירה:"
12b:3,ובלבד שתהא כתובתה על נכסי בעלה הראשון ואי לית לה מראשון תקינו לה משני כדי שלא תהא קלה בעיניו להוציאה: 
12b:4, <b><big>מתני'</big></b>  @11ב מצוה בגדול ליבם לא רצה מהלכין על כל האחין @22א לא רצו חוזרין אצל הגדול ואומרים לו עליך מצוה או חלוץ או יבם תלה בקטן עד שיגדיל ובגדול עד שיבא ממדינת הים ובחרש ובשוטה אין שומעין לו אלא אומרים לו עליך מצוה או חלוץ או יבם:
12b:5," <b><big>גמ'</big></b>  איתמר ביאת קטן וחליצת גדול פליגי בה ר' יוחנן ור' יהושע בן לוי חד אמר ביאת קטן עדיפא וחד אמר חליצת גדול עדיפא @13דף לט:@77 איכא דאמרי בביאה כ""ע לא פליגי דביאת קטן עדיפא כי פליגי בחליצה והכי איתמר חליצת קטן וחליצת גדול פליגי בה רבי יוחנן ורבי יהושע בן לוי חד אמר חליצת גדול עדיפא וחד אמר כי הדדי נינהו האי קטן לאו קטן ממש הוא דהא תנן והחולצת מן הקטן חליצתה פסולה אלא האי קטן לא הוי פחות משלש עשרה שנים ויום אחד והביא שתי שערות והאי דקרי ליה קטן משום דלגבי אחוה קטן הוא תנן התם בבכורות מצות יבום @11ג קודמת למצות חליצה בראשונה שהיו מתכוונין לשם מצוה וכו'."
12b:6,אמר רב אין כופין כי אתו לקמיה דרב אמר ליה אי ניחא לך יבם ואי לא חלוץ וכן אמר רב יהודה אין כופין מדאתקין רב יהודה בגיטא @11ד דחליצה איך פלונית בת פלוני קריבת פלוני יבמה קדמנא ואישתמודענוהי דהדין פלוני אחוהי דמיתנא מן אבוהי הוא ואמרנא ליה
