page.section,content
8b:7,"ומאן דמערב אחבריה או אבני מאתיה יריך לזכות (@68א) דגרסי' בעירובין בפרק חלון שבין ב' חצרות @14עירובין דף פ.@77 בעי ר""נ עירובי תבשילין צריך לזכות או לא אמר רב יוסף ומאי תיבעי ליה הא אמר שמואל צריך לזכותו (א) וכשהוא מזכה אינו מזכה לא ע""י בנו ובתו הקטנים ולא ע""י עבדו ושפחתו הכנעניים מפני שידן כידו אבל מזכה ע""י בנו ובתו @22ד הגדולים ועל ידי עבדו ושפחתו העבריים ועל ידי @22ה אשתו כדאמרינן לענין שבת "
8b:8,"(ב) [א] (@14ד""ת מ""ז@77 ואוקמי' להאי דקתני ע""י אשתו בפרק אלו נדרים (ג) שיש לה לאשתו חצר באותו מבוי והיא שרויי' לבדה מגו דזכיא לגופא זכיא נמי לאחריני אבל אתתא דיתבה בהדי בעלה בחצר אחת לא זכיא מידי לאחריני דקי""ל יד אשה כבעלה ואע""ג דהתם משמע דלר""מ הוא דצריך לרבנן לא צריך מיהו כיון דרב קאמר התם כר""מ קי""ל כרב באיסורי ועוד דבקידושין (ד) קאמר רבא דכולי עלמא יד אשה כבעלה ובענין אחר פליגי דאשתכח דלדברי הכל צריך שיהא"
9a:1,"לה חצר ואותו חצר נותנהו לה על מנת שאין לבעלה רשות בה וכדרבנן דלר""מ לא משכחת שיהא לה חצר שלא יהא שלו דקאמר בכסף על ידי (@68א) (א) (עצמו) [אחרים] (@67א) דקניה רבו בכל ענין אלא אליבא דרבנן וכיון דחצר שלה ולא לבעלה ומקבלת פרס ואוכלת במקומה דינא הוא דצריכו' לערב כרבייהודה בן בבא (ב) דאמר (@68ב) בנדרי' דאוסר בנשים אבל בעירובי תבשילין דלא שייך לא מצי זכייה לאחרינ' משום הכי לא תנן (@68ג) גבי מערים אדם על מעשר שני (@67ב) על ידי אשתו אלא בשתופי מבוי בלבד (@68ד) כדאמ' לענין שבת (@68ה)):"
9a:2,"ההוא סמיא דמסדר מתנית' קמיה דמר שמואל יומא חד חזייה דהוה עציב א""ל אמאי עציבת א""ל דלא אותיבי עירובי תבשילין א""ל סמוך אדידי לשנה חזייה דהוה עציב א""ל אמאי עציבת א""ל דלא אותיבי עירובי תבשילין א""ל פושע את לכו""ע שרי לדידך אסיר:"
9a:3,"ת""ר יו""ט שחל להיות ע""ש אין מערבין לא עירובי תחומין ולא עירובי חצירות רבי אומ' מערבין עירובי חצרו' אבל לא עירובי תחומין (@68ו) (@14בס""י איתא מפני@77 מתוך) שאתה אוסרו בדבר שאסור לו ואי אתה אוסרו בדבר המותר לו:"
9a:4,שלח ר' אלעזר לגולה לא כשאתם שונין בבבל רבי מתיר וחכמים אוסרין אלא ר' אוסר וחכמים מתירין @13דף יז.@77 אמר רבא אמר רב סחור' א'ד הונא הילכתא כותיה דרבי לאיסור':
9a:5,"ת""ר יו""ט שחל @11א להיות בשבת בש""א מתפלל שמנה של שבת בפני עצמה ושל יו""ט בפני עצמה ובה""א מתפלל שבע מתחיל בשל שבת ומסיים בשל שבת ואומר קדושת היום באמצע רבי אומר אף חותם בה מקדש השבת וישראל והזמנים תני תנא קמיה דרבינא מקדש ישראל והשבת והזמנים א""ל אטו שבת ישראל מקדשי ליה שבת הא מקדשא וקיימא אלא אימא מקדש השבת וישראל והזמנים אמר רב יוסף הלכה כרבי וכדמתרץ רבינא:"
9a:6,"ת""ר שבת שחלה להיות בר""ח או בחולו של מועד ערבית שחרית ומנחה מתפלל שבע ואומר מעין המאורע בעבודה ואם לא אמר מחזירין אותו ר""א אומר בהודאה ובמוספין מתחיל בשל שבת ומסיים בשל שבת ואומר קדושת היום באמצע רשב""ג ור' יוחנן בן ברוקא אומר כל מקום שהוא זקוק לשבע מתחיל בשל שבת ומסיים בשל שבת ואומר קדושת היום באמצע א""ר הונא אין הלכה כאותו הזוג:"
9a:7,"א""ר חייא בר אשי א""ר מניח @11ב אדם עירובי תחומין מיו""ט לחבירו ומתנה וכל שכן עירובי תבשילין ורבא אמר מניח אדם עירובי תבשילין מיו""ט לחבירו ומתנה אבל לא עירובי תחומין"
9b:1,"דלמיקנא ביתא ביו""ט לא והילכתא כרבא דהוא בתרא ומסתברא לן דהני מילי בעירובי @22א תחומין דמיקנא ביתא הוא אבל עירובי חצרות דביטול רשות הוא מניח אדם ערובו ביו""ט ראשון ומתנה ונימא הכי אי האידנ' חולא בהאי עירובא לישתרי לן לטלטולי בשבתא מביתא לביתא ומדרתא לדרתא ואי האידנא יומא טבא אין בדברי כלום ולמחר במעלי שבת' דהוא יו""ט שני נימא הכי אי האידנא יומא טבא כבר עבידנא עירובא מאיתמול והשתא לא צריכנא מידי ואי האידנא חולא הוא בהאי עירובא תשתרי לן לטלטולי מביתא לביתא ומדרתא לדרתא "
9b:2,"@22ב (@68א) והיכי מניח עירובי תבשילין ומתנה כגון דאיתרמי להו שני ימים טובים של גליות חמשא בשבא ומעלי שבתא דמיבעי ליה לאנוחי עירובו תבשילין ממעלי יומא טבא דהוא ארבעה בשבא ואי אישתלי ולא אנח במעלי יומא טבא מנחלי' לעירובא ביומא טבא קמא דהוא חמשא בשבת ונימא הכי אי האידנא יומא טבא למחר חולא הוא ולא צריכנא ולא מידי ואי למחר יומא טבא האידנא חולא הוא ובהאי עירובא דקא מנחנא לישתרי לן למיפא ולבשולי מיומא טבא לשבתא ודוקא בשני ימים של גליות אבל בשני ימים של ר""ה לא כדאמרינן בפירקא קמא @14דף ו.@77 רבינא הוה יתיב קמי דרב אשי בריש שתא חזייה דהוה עציב א""ל אמאי עציבת וכו':"
9b:3,"ת""ר @11א אין אופין מיו""ט לשבת ק""ו מיו""ט לחול @22ג באמת אמרו ממלאה אשה קדרה בשר אע""פ שאינה צריכה אלא לחתיכה אחת ממלא נחתום חבית של מים אע""פ שאינו צריך אלא לקיתון אחד אבל לאפות לא יאפה אלא מה שצריך לו ר""ש בן אלעזר אומר אף ממלאה אשה את @22ד התנור פת מפני שהפת נאפה יפה בשעה שהתנור מלא אמר רבא הלכה כרשב""א "
9b:4,"איבעיא להו @11ב מי שלא הניח עירוב תבשילין הוא נאסר ואין קמחו נאסר או דילמא הוא נאסר וקמחו נאסר למאי נ""מ לאקנויי קמחו לאחרים אי אמרת הוא נאסר ואין קמחו נאסר לא צריך לאקנויי קמחו לאחרים אבל אפו ליה אחריני ואי אמרת הוא נאסר וקמחו נאסר צריך לאקנוי קמחו לאחרים מאי ת""ש מי שלא הניח עירובי תבשילין ה""ז לא יאפה ולא יבשל ולא יטמין לא לו ולא לאחרים ולא אחרים אופין ומבשלין לו כיצד הוא עושה מקנה קמחו לאחרים ואחרים @22ה אופין ומבשלין לו ש""מ הוא נאסר וקמחו נאסר ש""מ:"
9b:5,"איבעיא להו עבר @22ו ואפה מאי מי קנסוה רבנן או לא ואתינן למפשטא מהא דתניא @13דף יז:@77 מי שהניח עירובי תבשילין ה""ז אופה ומבשל ומטמין ואם רצה לאכול את עירובו הרשות בידו אכלו עד שלא בשל עד שלא הטמין ה""ז לא יבשל ולא יטמין ולא יאפה לא לו ולא לאחרים ולא אחרים אופין ומבשלין לו אבל מבשל הוא ליו""ט ואם הותיר הותיר לשבת ובלבד שלא יערים ואם הערים אסור וש""מ דאם עבר"
10a:1,ואפה אסור ודחי רב אשי שאני הערמה דאחמירו בה רבנן טפי ממזיד ולא איפשיטא בעיין:
10a:2,"בש""א שני תבשילין וכו': מתני' דלא כי האי תנא דתניא אמר רשב""א לא נחלקו ב""ש וב""ה על שני תבשילין שצריך על מה נחלקו על דג וביצה שעליו שבש""א שני תבשילין וב""ה אומרים תבשיל אחד אמר רבא הלכה כתנא דידן ואליבא דב""ה דאמרי לא צריך אלא תבשיל אחד:"
10a:3,אכלו או שאבד לא יבשל עליו לכתחילה אמר אביי נקטינן התחיל @22א בעיסתו ונאכל עירובו גומר:
10a:4," <b><big>מתני'</big></b>  חל @11א להיות אחר השבת ב""ש אומרים מטבילין את הכל מלפני השבת ובה""א כלים מלפני השבת ואדם בשבת:"
10a:5, <b><big>גמ'</big></b>  דכולי עלמא מיהת כלים בשבת לא מאי טעמא @13דף יח.@77 אמר רב יוסף גזרה משום @22ב סחיטה תינח כלים דבני סחיטה נינהו כלים דלאו בני סחיטה נינהו מאי איכא למימר גזירה הני אטו הני רב ביבי אמר גזירה שמא ישהא תניא כותיה דרב ביבי כלי שנטמא מערב יום טוב אין מטבילין אותו ביום טוב
10b:1,גזירה שמא ישהה:
10b:2,"@13דף כא.@77 אמר רב חסדא @11א בהמה חציה של נכרי וחציה של ישראל מותר לשוחטה ביו""ט מ""ט א""א לכזית בשר בלא שחיטה אבל @11ב עיסה חציה של נכרי וחציה של ישראל אסור לאפותה ביו""ט מ""ט דהא איפשר למיפלגה בלישה "
10b:3,"בעו מיניה מרב @14בגמ' וברא""ש אי' מרב הונא וכ""ה בר""ן@77 הני בני @22א באנא דרמו עלייהו קמחא דבני חילא מהו למיפינהו ביו""ט אמר להו חזינן אי כי קא יהבי ריפתא לינוקא לא קפדי נכרים עליה כל ריפתא וריפתא חזיא לישראל ושרי ואי קפדי אסור וליתא להא דרב אלא בין כך ובין כך אסור @14שם ע""ב@77 דאמר ריב""ל מזמנין את הכותי בשבת ואין מזמנין אותו ביו""ט גזרה שמא ירבה בשבילו ואמרי' (א) אדבריה רבא למר שמואל ודרש מזמנין את הכותי בשבת ואין מזמנין את הכותי ביו""ט גזרה שמא ירבה בשבילו מרימר ומר זוטרא כי הוה מיקלע להו כותי ביו""ט אמרי ליה אי ניחא לך במאי דטריח @22ב לן מוטב ואי לא טירחא יתירא אדעתא דידך לא טרחינן "
10b:4,"איתמר האופה מיו""ט לחול רב חסדא אמר לוקה רבה אמר אינו לוקה רב חסדא אמר לוקה לא אמרינן הואיל ואי מקלעי ליה אורחים חזי להו השתא נמי חזי להו ורבה אמר אינו לוקה אמרינן הואיל והלכתא כרבה וכבר ביררנוהו בפרק אלו עוברין @14פסחים דף מו:@77 בפסחים "
10b:5,"תניא @16שמות יב@77 אך @22ג אשר יאכל לכל נפש שומע אני אפילו נפש בהמה במשמע כענין שנאמר @16ויקרא כד@77 ומכה נפש בהמה ישלמנה ת""ל לכם @13דף כא:@77 לכם ולא לכותים לכם ולא לכלבים @22ד דברי ר' יוסי הגלילי ר""ע אומר אפילו נפש בהמה במשמע א""כ מה ת""ל לכם (ב) לכם ולא לכותים ומה ראית לרבות את הכלבים ולהוציא את הכותים מרבה אני את הכלבים שמזונותן עליך ומוציא אני את הכותים שאין מזונותן עליך והלכתא כרבי יוסי @22ה הגלילי דסתם לן תנא כוותיה דתנן"
11a:1,"@13דף כא. ובפ""א דחלה@77 עיסת הכלבים בזמן שהרועים אוכלין ממנה חייבת בחלה ונאפת ביו""ט וכו' וקי""ל סתם מתני' ומחלוקת דברייתא הלכה כסתם מתני':"
11a:2," <b><big>מתני'</big></b>  @13דף כא:@77 בש""א לא יחם אדם חמין לרגליו אלא א""כ היו ראויין לשתי' וב""ה מתירין ועושה מדורה ומתחמם כנגדה:"
11a:3," <b><big>גמ'</big></b>  ודוקא חמין לרגליו הוא דשרו ב""ה אבל כל גופו לא כדתנן (א) (@68א) אמרו להם חכמים אם ביו""ט כחמין שהוחמו ביו""ט אסורין ברחיצה ומותרין בשתייה ולענין רחיצה ביו""ט בחמין שהוחמו מעיו""ט חזינן לגאון דקא כתב הכי דההיא דאמרינן לא ירחץ אדם כל גופו בשבת בחמין שהוחמו מע""ש דוקא בשבת אבל ביו""ט שרי לרחוץ @22א כל גופו בחמין שהוחמו מעיו""ט דלאו דבר שחייבין עליו משום שבות ולא משום רשות ולא משום מצוה היא אלא גזירה היא וכי גזרי בשבת אבל ביו""ט לא:"
11a:4," <b><big>מתני'</big></b>  שלשה דברים רבן גמליאל מחמיר כדברי ב""ש אין טומנין @22ב את החמין מיו""ט לשבת ואין @11א זוקפין את המנורה ביו""ט ואין אופין פתין גריצין אלא רקיקין אמר ר""ג מימיהן של בית אבא לא היו אופין פתין גריצין אלא רקיקין אמרו לו מה נעשה לבית אביך שהן מחמירין על עצמם ומקילין על כל ישראל להיות אופין פתין גריצין ורקיקין:"
11a:5, <b><big>גמ'</big></b>  @13דף כב.@77 בעא מיניה אבא בר מרתא מאביי
11b:1,"מהו לכבות את הנר ביו""ט משום דבר אחר א""ל איפשר בבית אחר אין לו בית אחר מאי א""ל איפשר לעשות מחיצה אין לו דבר לעשות מחיצה מאי אפשר לכפות עליו את הכלי אין לו כלי לכפות עליו מאי א""ל אסור איתיבי' אין מכבין את הבקעת בשביל לחוס עליה ואם בשביל שלא יתעשן הבית או בשביל שלא תתעשן הקדרה מותר אמר ליה ההיא רבי יהודה היא דאמר לכם לכם לכל צרכיכם כי קאמינא אנא לרבנן וכן רבה וכן אמימר כולהו דחו להא מתניתא ואוקמוה כרבי יהודה למימרא דלאו הילכתא היא ושמעינן (@68א) מיהא דלית הילכתא כי הא מתניתא אלא אסור לכבות את הבקעת בין לחוס עליה בין שלא יתעשן הבית או @22א הקדרה הכל אסור:"
11b:2,"בעא מיניה אביי מרבה מה הוא לכבות את הדליקה ביו""ט היכא דאיכא סבנת נפשות לא קא מיבעי' לי דאפילו בשבת שרי כי קא מיבעי לי משום אבוד ממון מאי א""ל אסור עולא איקלע לבי רב יהודה קם שמעיה זקף לה לשרגא פירוש הגביה את פי הנר כדי שיכבה איתיביה @18 רב יהודה לעולא הנותן שמן לנר חייב משום מבעיר והמסתפק ממנה חייב משום מכבה ואתה כיון שהגבהת @22ב את הנר לאחוריו גרמת לו כבוי כמו המסתפק @22ג ממנו א""ל לאו אדעתאי:"
11b:3,"אמר רב יהודה וקינסא שרי פירוש כגון אבוקה שהיא עשויה מחתיכו' עצים קטנים אם נוטל ביו""ט מאותן העצים שלא אחזה בהם האור שרי בעא מיניה רב אשי מאמימר @11א מהו לכחול את העין ביו""ט היכא דאיכא סכנה כגון רירא דיצא דמא ודמעתא וקדחא ותחלת אוכלא לא מבעיא לי דאפילו בשבת שרי כי קא מיבעיא לי סוף אוכלא ופצוחי עינא מאי א""ל אסור וכן הלכתא"
11b:4," והני מילי מישראל אבל מנכרי שרי דהא אמימר שרי למיכחל עינא מנכרי בשבת ואיכא דאמרי אמימר גופי' כחל מנכרי בשבת אמר ליה רב אשי לאמימר מאי דעתיך דאמר (א) רב עולא בריה דרב עילאי צרכי חולה עושין ע""י נכרי בשבת ואמר רב המנונא כל דבר שאין בו סבנה אומר לנכרי ועושה ה""מ היכא דלא מסייע בהדי' ומר הא קא מסייע בהדיה דקא עמיץ ופתח א""ל איכא רב זביד דקאי כוותך ואמרי ליה מסייע אין בו ממש אמימר שרא למכחל עינא ביום טוב שני של ר""ה דס""ל (ב) כנהרדעי דסבירא להו דשתי קדושות הן ולית הילכתא כוותיה דקי""ל דקדושה אחת הן אלא מיהו גמרינן (@68ב) מיהא דאמימר דשרי למכחל עינא ביום טוב שני של גליות:"
11b:5,@13דף כב:@77 ואין אופים @11ב פתין גריצים אלא רקיקין וכו':
11b:6,תניא בית שמאי אומרים אין אופין פת עבה ביום טוב ובית הלל מתירין מאי פת עבה פת מרובה ואמאי קרי לה פת עבה משום דנפישי בלישה:
12a:1,"  <b><big>מתני'</big></b>  אף הוא אמר שלשה @11א דברים להקל מכבדין @22א @14בס""י הגי' בית המטות וכן ברש""י וכ""ה בגמ' וברא""ש@77 בין המטות ומניחין את המוגמר ביו""ט ועושין גדי מקולס בלילי פסחים וחכמים אוסרין:"
12a:2, <b><big>גמ'</big></b>  אמר רב אסי @11ב מחלוקת להריח אבל לגמר הבית או הכלים דברי הכל אסור:
12a:3,"איבעיא להו מהו לעשן פירוש מהו לעשן את הפירות כדי להכשירן לאכילה אמר רב יהודה על גבי גחלת אסור מפני שהוא מכבה על גבי חרס מותר ואסיקנא @13דף כג.@77 רבא אמר ע""ג @22ב גחלת נמי מותר מידי דהוה אבישרא אגומרי וכן א""ר אשי לעשן שרי מידי דהוה אבשרא @22ג אגומרי וכן הילכתא גרסינן בפרק ר""א אומר אם לא הביא כלי @14שבת קלד.@77 ת""ר אין @11ג מסננים את החרדל במסננת שלו ואין ממתיקים אותו בגחלת והתניא ממתיקין אותו בגחלת לא קשיא כאן בגחלת של מתכת כאן בגחלת של עץ אמר ליה אביי לרב יוסף מאי שנא מבישרא אגומרי א""ל התם ליכא כבוי הכא איכא כבוי:"
12a:4,"בעא מיניה אביי מרבה מהו לגבן א""ל אסור ומאי שנא מלישה התם לא איפשר הכא איפשר והא אמרי נהרדעי גבינתא בת יומא מעליא הכי קאמר אפילו בת יומא מעליא:"
12a:5,"@11ד @14מכילתין כג.@77 וקיטורי בי ידיה מעשה אומן הוא (א) ואסור שמענו בפירושו בלשון ערבי תפרי""ך אלאכמ""ס וי""א (@68א) שהן עישון בית הידים:"
12b:1," <b><big>מתני'</big></b>  @13דף כג.@77 שלשה דברים ר' אלעזר בן עזריה מתיר וחכמים אוסרין פרתו יוצאה ברצועה שבין קרניה @11א ומקרדין את הבהמה ביום טוב ושוחקין את הפלפלין בריחים שלהן רבי יהודה אומר אין מקרדין את הבהמה ביום טוב מפני שהוא עושה חבורה אבל מקרצפין וחכ""א אין מקרדין אף לא מקרצפין:"
12b:2," <b><big>גמ'</big></b>  ת""ר אי זו קירוד ואי זהו קרצוף קירוד קטנים ועושין חבורה קרצוף גדולים ואין עושין חבורה ושלש מחלוקות בדבר תנא קמא סבר לה כר' שמעון דאמר דבר שאין מתכוין מותר וקירוד אע""ג דקא עביד חבורה שרי וכל שכן קרצוף דלא עביד חבורה ור' יהודה סבר דבר שאין מתכוין אסור @22א וקירוד דקא עביד חבורה אסור וקרצוף דלא עביד חבורה שרי ורבנן סברי לה כר' יהודה דאמר דבר שאין מתכוין אסור וגזרי קרצוף אטו קירוד אמר רבא אמר רב נחמן הלכה כר""ש שהרי רבי אלעזר בן עזריה מודה לו אמר ליה רבא לרב נחמן ולימא מר הלכה כרבי יהודה שהרי חכמים מודים לו א""ל אנא כר""ש ס""ל ועוד שהרי ר' אלעזר בן עזריה מודה לו וכן הילכתא:"
12b:3,@13דף כג:@77  <b><big>מתני'</big></b>  @11ב הריחים של פלפלין טמאים [משום שלשה כלים] משום כלי קיבול ומשום כלי מתכות ומשום כלי כברה עגלה של קטן טמאה מדרס וניטלת בשבת ואינה נגררת אלא על גבי הכלים ר' יהודה אומר כל הכלים אינן נגררין חוץ מן העגלה מפני שהיא כובשת:
12b:4," <b><big>גמ'</big></b>  א""ר נחמן זו דברי ר' יהודה אבל ר""ש אומר גורר אדם מטה כסא וספסל ובלבד שלא יתכוין לעשות חריץ וקיימא לן כר""ש:"
12b:5,סליקא להו פרק יום טוב
12b:6, @44אין@55 @11ג צדין דגים @22ב מן הביברין ביום טוב ואין נותנין לפניהן מזונות
13a:1,"אבל צדין חיה ועוף מן הביברין ביו""ט ונותנין לפניהם מזונות רשב""ג אומר לא כל הביברין שוין זה הכלל @13דף כד.@77 כל המחוסר צידה אסור ושאינו מחוסר צידה מותר:"
13a:2," <b><big>גמ'</big></b>  אמר רב יוסף אמר רב יהודה אמר שמואל הלכה כרשב""ג:"
13a:3,"זה הכלל כל שמחוסר צידה אסור: היכי דמי מחוסר צידה א""ר יוסף א""ר יהודה אמר שמואל כגון דאמרי הבא מצודה ונצודנו:"
13a:4," <b><big>מתני'</big></b>  מצודות חיה ועופות ודגים שעשאן מעיו""ט לא יטול ביו""ט אלא א""כ יודע שניצודו מעיו""ט מעשה בנכרי אחד שהביא דגים לפני רבן גמליאל ואמר מותרין הן אלא שאין רצוני לקבל ממנו:"
13a:5," <b><big>גמ'</big></b>  א""ר יוסף אמר רב יהודה אמר שמואל אין הלכה כרבן גמליאל ואיכא דמתנו לה אהא דתניא ספק מוכן רבן גמליאל מתיר ור' יהושע אוסר אמר רב יהודה אמר שמואל הלכה כר' יהושע:"
13a:6,"@13דף כד:@77 א""ר פפא הילכתא נכרי שהביא @11א דורון ביו""ט לישראל אם יש מאותו @22א המין במחובר אסור"
13b:1,"ולערב נמי אסורין בכדי שיעשו ואם אין מאותו המין @22א במחובר בתוך התחום מותרין @13דף כה.@77 מחוץ לתחום אסורין והבא בשביל ישראל זה מחוץ לתחום מותר לישראל אחר והא דאמרי' אם יש מאותו המין במחובר אסור לא מיבעיא באכילה דאסור אלא אפילו לטלטלו נמי אסור דמשום דלא חזי לאכילה מוקצה הוא גרסי' בפרק בכל מערבין @14דף לט:@77 ההוא בר טבי' דאתאי לבי ריש גלותא דאיתציד ביו""ט ראשון ואישתחיט ביו""ט שני רב נחמן ורב חסדא אכול רב ששת לא אכיל דקסבר קדושה אחת הן וקי""ל כרב נחמן ורב חסדא ורב ששת נמי קא הדר ביה:"
13b:2,ואמרי' נמי @14שם מ.@77 ההיא ליפתא דאתאי למחוזא חזייה רבא דמיכמשא
14a:1,אמר האי ודאי מאתמול עקורה הוי מאי אמרת מחוץ לתחום אתאי הבא בשביל ישראל זה מותר לישראל אחר וכל שכן הא דאדעתא דנכרים אתא שרא להו רבא למזבן מיניה כיון דחזא דקא מפשי ומייתו אסר להו:
14a:2,@14עירובין מ.@77 הנהו בני גננא דגזו להו נכרי אסא ביומא טבא לאורתא שרא להו רבינא לאורוחי לאלתר אתו ושיילוהו לרבא אמר להו בעינן בכדי שיעשו:
14a:3,"אמר רבה בר רב הונא אמר רב הסוכר אמת המים מעיו""ט ולמחר השכים ומצא בה דגים (א) מותרין דהא כבר נצודו מעיו""ט והוו להו מוכנין וחיה שקיננה בפרדס כגון איל וצבי וכיוצא בהן וילדו עפרים ועדיין הם קטנים ואינן צריכין צידה אין צריכין זימון ומותרין ביום טוב ודוקא בפרדס הסמוך לעיר דחזי להו דדעתיה עלוייהו אבל בפרדס שאינו סמוך לעיר צריכין זימון והני מילי בדידהו אבל באימייהו כיון דבעינן צידה לא מהני להו זימון:"
14a:4," <b><big>מתני'</big></b>  @11א בהמה מסוכנת לא ישחוט אלא א""כ יודע שיכול לאכול ממנה כזית צלי מבעוד יום ר""ע אומר אפילו כזית חי @22א מבית טביחתה שחטה בשדה לא יביאנה במוט ובמוטה אבל מביאה בידו איברים אברים:"
14a:5," <b><big>גמ'</big></b>  @14מכילתין כה:@77 ת""ר @11ב אין הסומא יוצא במקלו ולא הרועה בתרמילו ואין יוצאין בכסא אחד האיש ואחד האשה ואם היו רבים צריכין לו מותר:"
14a:6," <b><big>מתני'</big></b>  @11ג בכור @22ב שנפל לבור רבי יהודה אומר ירד מומחה ויראה @13דף כו.@77 אם יש בו מום יעלה וישחוט ואם לאו לא ישחוט ר""ש אומר כל שאין מומו ניכר מעיו""ט אין זה מן המוכן:"
14a:7," <b><big>גמ'</big></b>  במאי קא מיפלגי ברואין מומין ביו""ט קא מיפלגי ר' יהודה סבר רואין מומין ביו""ט ור""ש סבר אין רואין מומין ביו""ט ואע""ג דק""ל (ב) דר' יהודה ור""ש הלכה כר' יהודה בהא קי""ל כר""ש"
14b:1,דאמרי' @13דף כז.@77 אמי וורדינאה חזי בוכרא דבי נשיאה הוה סבר דלא למיחזי ביומא טבא אתו אמרי ליה לרבי אמי אמר להו שפיר עבד דלא חזי איני והא ר' אמי גופי' הוה חזי ר' אמי מאיתמול הוה חזי 
14b:2,"@14שם ע""ב@77 וביומא טב שיולי הוא דקא משייל היכי הוה עובדא כי ההוא גברא דאייתי בוכר' לקמיה דרבא אפניא דמעלי יומ' טבא בהדי דקא יתיב רבא וחייף רישי' דלי עיניה וחזייה למומי' א""ל זיל האידנא ותא למחר למחר אתא לקמי' א""ל אימא לי גופיה דעובדא היכי הוה א""ל הוו מנחן שערי אחורי דהוצא בהדי דקא עייל לרישי' פרטי' (@68א) לשפתיה א""ל ודילמא את גרמת לי' א""ל לא מכלל דגרמא אסיר ומנין @11א דגרמ' אסיר אמר אביי דתניא @16ויקרא כב@77 כל מום לא יהיה בו אין לי אלא שלא יהיה מום בידים מנין שלא יגרום לו ע""י ד""א שלא יביא בצק ודבילה ויניח לו לגדי ע""ג אזנו כדי שיבוא הכלב ויטלנו ת""ל כל מום אמר מום ואמר כל מום:"
14b:3," <b><big>מתני'</big></b>  @11ב בהמ' שמתה לא יזיזנה ממקומה מעשה ובאו ושאלו את ר""ט עליה ועל החלה שנטמאת ונכנס לבה""מ ושאל ואמרו לו לא יזיזם ממקומן: "
14b:4," <b><big>גמ'</big></b>  תרגמא זעירי בבהמת קדשים והיתה מסוכנת מעיו""ט טעמא דבהמת קדשים דאין מאכילין אותה לכלבים הא דחולין שרי לטלטלה דכיון @22א דמסוכנת היא מעיו""ט דעתיה עילוי' מאיתמול להאכיל לכלבים ולפיכך שרי לטלטלה דיקא נמי דקתני מעשה ושאלו את ר""ט עליה ועל החלה שנטמאת כלומר הבהמה שמתה דומיא דחלה שנטמאת היא דאינה ראויה לכלום ש""מ:"
14b:5," <b><big>מתני'</big></b>  @11ג אין נמנין על הבהמה בתחילה ביו""ט אבל נמנין עליה מעיו""ט ושוחטין ומחלקין ביניהן ר' יהודה אומר שוקל אדם בשר כנגד כלי או כנגד הקופיץ וחכ""א אין משגיחין בכף מאזנים כל עיקר:"
14b:6," <b><big>גמ'</big></b>  מאי אין נמנין אמר רב יהודה אמר שמואל אין פוסקין דמים על הבהמה בתחילה ביו""ט אלא היכי עביד אמר רבא מביא שתי בהמות ומעמידן זו כנגד זו ואומר זו כזו תנ""ה לא יאמר אדם לחבירו הריני עמך בסלע הריני עמך בשתים אבל אומר לו הריני עמך למחצה ולשליש ולרביע:"
14b:7,@13דף כח.@77 חכמים אומרים אין משגיחין בכף מאזנים כל עיקר:
15a:1,"מאי כל @22א עיקר א""ר יהודה אמר שמואל אפי' לשמרו מן העכברים אמר רב אידי בר אבין והוא דתליא בתריטא מפני שנראה כשוקל בשר ביו""ט והא דר' חייא ור""ש ברבי דהוו שקלי מנה כננד מנה ביו""ט לא קיימא לן כוותייהו אלא כרבנן דאמרי אין משגיחין בכף מאזנים כל עיקר:"
15a:2,אמר ר' יהודה אמר שמואל טבח אומן @22ב אסור לשקול בשר ביד ואמר ר' יהודה אמר שמואל אסור לשקול בשר במים אמר רב הייא בר אשי אמר רב אסור לעשות בית יד בבשר אמר רבינא וביד שפיר דמי:
15a:3,אמר רב הונא מותר לעשות סימן בבשר כי הא דרבה בר רב הונא מחתך לה אתלת קרנתא:
15a:4," <b><big>מתני'</big></b>  @11א אין משחיזין את הסכין ביו""ט אבל משיאה ע""ג חברתה לא יאמר אדם לטבח שקול לי בדינר בשר אבל שוחטין ומחלקין ביניהן:"
15a:5," <b><big>גמ'</big></b>  מאן תנא דהשחזה עצמה אסורה א""ר חסדא דלא כר' יהודה (@68א) דתניא אין בין יום טוב לשבת אלא צורך אוכל נפש בלבד ור' יהודה מתיר במכשירי אוכל נפש א""ל רבא לרב חסדא דרשי' משמך הלכה כר' יהודה אמר ליה יהא רעוא דכל הני מילי מעלייתא תדרשון משמי:"
15a:6,אמר רב נחמיה בריה דרב יוסף הוה קאימנא קמיה @18 דרבא והוה קא @13דף כח:@77 מעבר סכינא אפומא דדיקלא ואמינא ליה לחדודי בעי מר או לעבורי שמנינותא ואמר לי לעבורי שמנינותא וחזיתיה לדעתיה דלחדודיה קא עביד והאי דלא קאמר לי דקא סבר הלכה @22ג ואין מורין כן:
15a:7,אמר אביי הוה קאימנא קמיה דמר והוה קא מעבר סכינא אפומא דריחיא ואמרי ליה לחדודי קא בעי מר או להעביר שמנינותא ואמר לי להעביר שמנינותא וחזיתיה לדעתיה דלחדודיה קא בעי וקסבר (א) הלכה ואין מורין כן:
15a:8,"ואמר רבא סכין שעמדה @22ד מותר לחדדה ביום טוב וה""מ דפסקה אגב דוחקא ודוקא אגב"
