page.section,content
8a:2,אמר מר @22א מורידין אבל לא מעלין השתא אחותי מחתינן אסוקי מיבעיא אמר רב יוסף בר חמא אמר רב ששת לא נצרכה אלא שאם היתה לו מעלה בבור מגררה ונקיט ליה עילא דלא תיחות חיה עילויה רבה ורב יוסף דאמרי תרוייהו לא נצרכה אלא שאם היתה אבן על פי (@68ג) הבאר מכסה ונקיט ליה עילא בעינא לעבורי חיותאי (@68ד) רבינא אמר לא נצרכה אלא שאם היה סולם בבור מסלקו ונקיט ליה עילא בעינא לאחותי ברי מאיגרא:
8a:3," <b><big>מתני'</big></b>  @13דף כז.@77 @11א מתרפאין מהן ריפוי ממון @22ב אבל לא ריפוי נפשות אין מסתפרין מהן בכל מקום דברי רבי מאיר וחכמים אומרים ברה""ר מותר אבל לא בינו לבינו:"
8a:4, <b><big>גמ'</big></b>  ריפוי ממון בהמתו ריפוי נפשות גופו:
8a:5,"אמר רב חסדא אמר מר עוקבא אע""פ שאמרו אין מתרפאין מהן אבל (@68ה) אמר לו סם פלוני יפה לו סם פלוני רע לו מותר (@68ו) סבר שאולי משאיל כי היכי דשאיל לדידי שאיל נמי לאחריני ולא אתי לאורועי נפשיה:"
8b:1,@13דף כז:@77 אמר רבה בר בר חנה אמר ר' יוחנן ספק חי ספק מת אין מתרפאין מהן ודאי מת מתרפאין מהן והא איכא חיי שעה לחיי שעה לא חיישינן ומנא תימרא דלחיי (א) שעה לא חיישינן [א] דכתיב @16מלכים ב ו@77 אם אמרנו נבוא העיר והרעב בעיר [ב] וגו' והא איכא חיי שעה אלא לחיי שעה לא חיישינן:
8b:2," אמר רבה בר בר חנה א""ר יוחנן כל מכה שמחללין עליה את השבת אין מתרפאין מהן איכא דאמרי אמר רבה בר בר חנה א""ר יוחנן כל @13דף כח.@77 מכה של חלל אין מתרפאין מהן מאי בינייהו איכא בינייהו גב היד וגב הרגל דאמר רב אדא בר אהבה אמר רב גב היד וגב הרגל הרי הן כמכה של חלל ומחללין עליהן את השבת אמר רב שמן בר אבא א""ר יוחנן כל מכה שצריכה אומד (@68א) אין מתרפאין מהן (ב) מכה של חלל אינה צריכה אומד והאי אישתא צמירתא נמי כמכה של חלל דמיא ומהיכן מכה של חלל פירש רבי אמי מן"
9a:1,השפה ולפנים.
9a:2,"הא דתניא היה ר' ישמעאל אומר מניין שאם אומרין לו לאדם עבוד עבודת כוכבים ואל תהרג שיעבוד ואל יהרג ת""ל @16ויקרא יח@77 וחי בהן ולא שימות בהן ליתא דקי""ל כרבי אליעזר @14[סנהדרין עד.]@77 דאמר אם נאמר @16דברים ו@77 בכל נפשך למה נאמר בכל מאדך ואם נאמר בכל מאדך למה נאמר בכל נפשך אם יש לך אדם שממונו חביב עליו מגופו לכך נאמר בכל מאדך ואם יש לך אדם שגופו חביב עליו מממונו לכך נאמר בכל נפשך וכבר ברירנא לה להא מילתא בפרק בן סורר ומורה "
9a:3," גרסינן בפסחים בפרק כל שעה @14פסחים דף כה.@77 אמר ר' יעקב א""ר יוחנן @11א בכל מתרפאין חוץ מעצי אשרה היכי דמי אי דאיכא סכנה אפי' בעצי אשרה נמי ואי דליכא סכנה אפילו בכל איסורין שבתורה נמי לא לעולם דאיכא סכנה ואפילו הכי בעצי אשרה לא דתניא ר' אליעזר אומר אם נאמר בכל נפשך למה נאמר בכל מאדך וכו':"
9a:4,"כי אתא רבין אמר ר' יוחנן בכל מתרפאין חוץ מעבודת כוכבים וגילוי עריות ושפיכות דמים @14[שם ע""ב]@77 עבודת כוכבים הא דאמרן גילוי עריות ושפיכות דמים דתניא רבי אומר @16דברים כב@77 כי כאשר יקום איש על רעהו ורצחו נפש וגו' וכי מה ענין רוצח אצל נערה מאורסה אלא הרי זה בא ללמד ונמצא למד [א] מקיש נערה מאורסה לרוצח מה רוצח יהרג ואל יעבור אף נערה מאורסה [ב] יהרג ואל יעבור ורוצח גופיה מנא לן סברא הוא כי ההוא דאתא לקמיה דרבא אמר ליה מרי דוראי אמר לי זיל קטליה לפלניא ואי לא קטילנא לך אמר ליה [@14ד""ת@77 ליקטלך ולא תקטול] מאי חזית דדמא דידך סומק טפי דלמא דמא דחברך סומק טפי "
9a:5,"מר בר דב אשי אשכחיה לרבינא דקא שאיף לה לברתיה בגוהרקי דערלה א""ל אימור דאמרי רבנן בשעת הסכנה שלא בשעת הסכנה מי אמור א""ל האי אישתא צמירתא כשעת הסכנה דמיא ואיכא דאמרי הכי קא""ל מידי דרך הנאתן קא עבידנא איתמר (א) הנאה הבאה לו לאדם בעל כרחו אביי אמר מותרת רבא אמר אסורה איפשר וקא מיכוין לא אפשר וקא מיכוין כולי עלמא לא פליגי דאסיר לא אפשר"
9b:1,"ולא קא מיכוין כולי עלמא לא פליגי דשרי כי פליגי דאפשר ולא קא מיכוין איכא דאמרי אפשר ולא קא מיכוין היינו פלוגתא דרבי יהודה ור""ש לרבי יהודה דאמר דבר שאין מתכוין אסור אסור לר""ש דאמר דבר שאין מתכוין מותר מותר כי פליגי דלא אפשר וקא מיכוין אביי אמר מותר ורבא אמר אסור והלכתא כרבא:"
9b:2,"@13דף כט.@77 @11א ואין מסתפרין מהן בכ""מ דברי ר""מ וחכ""א וכו':"
9b:3,"ת""ר המסתפר מן הכותי רואה במראה ואינו חושש היכי דמי אי ברשות הרבים למה לי מראה ואי ברשות היחיד כי רואה במראה מאי הוי לעולם ברשות היחיד וכי רואה במראה מיחזי כאדם חשוב וכותי המסתפר מן הישראל כיון שהגיע  לבלוריתו שומט את ידו וכמה אמר רב מלכיא אמר רב אדא בר אהבה שלש אצבעות לכל רוח ורוח:"
9b:4," <b><big>מתני'</big></b>  @13דף כט:@77 ואלו דברים של עובדי כוכבים אסורין ואיסורן איסור הנייה @11ב היין והחומץ של עובדי כוכבים שהיה מתחלתו יין וחרס הדרייני ועורות לבובין רשב""ג אומר בזמן שהקרע שלו עגול אסור משוך מותר בשר הנכנס לבית עבודת כוכבים מותר והיוצא אסור מפני שהוא כזבחי מתים דברי ר""ע ההולכין לתרפות אסור לשאת ולתת עמהן והבאין מותרין:"
9b:5," <b><big>גמ'</big></b>  יין מנא לן אמר ר""נ אמר רבה בר אבוה אמר קרא @16דברים לב@77 אשר חלב זבחימו יאכלו ישתו יין נסיכם מה זבח אסור בהנאה אף יין @22א אסור בהנאה וזבח גופיה מנא לן דכתיב @16תהלים קו@77 ויצמדו לבעל פעור ויאכלו זבחי מתים מה מתים אסור אף זבח אסור ומת גופיה מנא לן אתיא שם שם מעגלה ערופה כתיב הכא @16במדבר כ@77 ותמת שם מרים וכתיב התם @16דברים כא@77 וערפו שם את העגלה בנחל מה להלן אסור אף כאן אסור והתם מנא לן אמרי דבי רבי ינאי כפרה כתיב בה כקדשים:"
9b:6,והחומץ של עובדי כוכבים וכו': אמר רב אשי @11ג חומץ @22ב שלנו ביד עובד כוכבים ויין מבושל שלנו ביד עובד כוכבים לא צריך חותם בתוך חותם אי משום נסוכי לא מינסך ואי משום חלופי (יין) כיון דאיכא חותם אחד לא טרח ומזייף:
9b:7,"@13דף ל.@77 ת""ר יין מבושל (א) ואלונתית של עובדי כוכבים אסורין אלונתית כברייתה מותרת ואיזו היא אלונתית כדתנן גבי שבת עושין יינמלין ואין עושין אלונתית אלו הן יינמלין @22ג יין"
10a:1,ודבש ופלפלין אלונתית יין ישן ומים צלולין ואפרסמון  אמר @11א רבא יין מזוג יש בו משום גילוי ויש בו @22א משום יין נסך יין מבושל אין בו משום גילוי ואין בו משום יין נסך (@68א) ומיא בין ביממא בין בליליא אית (@68ב) בהו משום גילוי ולא אמרינן אימת ישן עליהם רב לא שתי מיא מבי ארמאה ולא מבי ארמלתא משום דלא זהירי בגילויא:
10a:2,"אמר רבא האי חמרא דאקרים עד תלתא יומי יש בו משום גילוי ויש בו משום יי""נ @13דף ל:@77 מכאן ואילך אין בו משום גילוי ואין בו משום יי""נ נהרדעי אמרי אפי' מכאן ואילך אין בו משום יי""נ ויש בו משום גילוי מ""ט דמיקרי ושתי ת""ר יין תוסס אין בו משום גילוי וכמה תסיסתו שלשה ימים א""ר חייא בר אשי אמר שמואל מטפטף אין בו משום גילוי אמר רב פפא והוא דעביד טיף טיף כנגד טיף טיף א""ר חייא בר אשי אמר שמואל פי תאנה אין בו משום גילוי כמאן כי האי תנא דתניא ר' אליעזר אומר אוכל אדם תאנים וענבים בלילה ואינו חושש משום שנאמר @16תהלים קיז@77 שומר פתאים ה' אמר רב ספרא משום ר' יהושע מדרומא ג' מיני ארס הן של בחור ושל"
10b:1,"בינוני ושל זקן של בחור  שוקע של בינוני מפעפע ושל זקן צף של בחור שוקע למאי הלכתא לכדתניא חבית שנתגלתה אע""פ ששתו ממנה תשעה לא ישתה ממנה עשירי מעשה היה ושתו ממנה תשעה ולא מתו ושתה עשירי ומת א""ר ירמיה זה הוא שוקע וכן אבטיח שנתגלתה אע""פ שאכלו ממנה תשעה לא יאכל ממנה עשירי מעשה היה ואכלו ממנה תשעה ולא מתו ואכל עשירי ומת א""ר ירמיה זה הוא שוקע"
10b:2,"ת”ר מים שנתגלו לא ישפכם לרשות הרבים ולא ירבץ בהן את הבית ולא יגבל בהן את הטיט ולא ישקה מהן לא בהמתו ולא בהמת חבירו ולא ירחץ מהן פניו ידיו ורגליו אחרים אומרים מקום שיש סירטא אסור אין סירטא מותר גרסינן בשחיטת חולין בפרק ראשון@14דף י.@77 תנן התם שלשה משקין אסורין משום גילוי המים והיין והחלב ושאר כל המשקין מותרין כמה ישהו ויהיו אסורין כדי שיצא הרחש ממקום קרוב וישתה וכמה מקום קרוב א""ר יצחק בריה דרב יהושע כדי שיצא מתחת אזן כלי וישתה ויחזור לחורו:"
10b:3,וגרסינן בפרק אלו טריפות@14דף מט:@77 מנימין [א] בנדוקאה איגלי ליה ביסתקאה דדובשא [ב] וכו' ומיסתבר מההוא מעשה דדבש וציר יש בהן משום גלוי:
10b:4,"גרסינן בתחלת ביצה@14דף ז:@77 א""ר יוסי בן שאול משום רבי האי תומא שחיקא סכנתא לגילויא:"
10b:5,@14תרומות פרק ח משנה ו@77 שיעור המים המגולין כדי שתאבד בהן המרה ר' יוסי אומר בכלים כל שהן בקרקעות מ' סאה יש שפירשו אם המים המגולין מרובין כדי שתאבד בהן המרה שהיא הסם של רחש אין חוששין להם שהסם בטל בהן ואינו מזיק ואם אין בהם זה השיעור אסורין מפני הסכנה ויש אומרים חילוף שאם אין בהן זה השיעור והמים נראין צלולין מותרין שאילו היה בהן סם היה נראה אבל אם המים מרובין אסורים שחוששין שמא יש בהן סם ואינו ניכר @11א ניקורי תאנים וענבים והקשואין והדילועים והאבטיחים והמלפפונות אפילו הן בכד אחד גדול ואחד קטן אחד תלוש ואחד מחובר כל שיש בו ליחה אסור נשיכת נחש אסורה מפני סכנת נפשות משמרת של יין אסורה משום גילוי ור' נחמיה מתיר:
10b:6,@13כאן דף לא:@77 אמר שמואל כל השרצין יש להן ארס של נחש ממית ושל שרצין מלקה ירושלמי אמר ר' מונא צריכין אנו למיחש למאי דבריאתא חוששין אסור למיתן פריטי גו פומא פיתא תותי בי שחיא תבשילא תותי ערסא ממצע סבינא גו אתרוגא או גו פוגלא אמר ר' יוסי' בר' בון כל זיעת האדם סם המות חוץ מזיעת הפנים:
10b:7,"@13דף לא.@77 ת""ר אחד הלוקה @11ב ואחד השוכר בית בחצרו של עובד כוכבים (@68א) ממלאהו יין ומפתח [ג] וחותם ביד ישראל רבי אליעזר מתיר בשתיה וחכמים אוסרין ר' אליעזר לא חייש לזיופא ורבנן חיישי לזיופא אמר ר' חייא בריה דרבא בר נחמני אמר רב יצחק אמר רב ואמרי לה אמר רב חסדא אמר [ד] רב זעירי הלכה כרבי אליעזר וגרסינן בפרק השוכר את הפועל לעשות עמו ביין נסך @14דף סט:@77 וכי מאחר דקיימא לן כר' שמעון ב""ג  דלא חייש לסיתומא וכותיה דרבי אליעזר דלא חייש לזיופא האידנא מאי טעמא לא מותבינן חמרא בי כותים חיישינן לשיכי ופירושו"
11a:1,מינקת שמניחין במגופת החבית נקב מאחר שטחין את פיה כדי שתצא ממנו הרוח שלא ישבר הכלי וחוששין שמא יכניס משם מינקת וישתה מן היין וינסכנו:
11a:2,@13דף לא.@77 אמר רבי יוחנן @11א הכל משתמר בחותם בתוך חותם ואפי' יין היכי דמי חותם בתוך חותם אגנא אפומא דחביתא שריקא וחתימה הוי חותם בתוך חותם ואי לא לא הוי חותם בתוך חותם דיקולא אפומא דחביתא ומיהדק הוי חותם בתוך חותם לא מיהדק לא הוי חותם בתוך חותם נוד בדסקיא צרורה וחתומה פיו למטה הוי חותם בתוך חותם פיו למעלה לא הוי חותם בתוך חותם ואי כייף פומיה לגאו וצייר [א] הוי חותם בתוך חותם:
11a:3,"@13דף לא:@77 איתמר מפני מה @11ב אסרו שכר של עובדי כוכבים רמי בר חמא אמר רבי יצחק משום חתנות רב נחמן אמר משום גילויא ודוקא  באתרא דמצלו מיא רב פפא מפקין ליה לבבא דחנותא ושתי רב אחאי מייתו ליה לביתיה ושתי ותרוייהו משום חתנות מיהו רב אחאי עבד הרחקה יתירא א""ר @14בגמ' הגי' יוסף (ג""א)@77 יצחק @13דף לב.@77 @11ג האי חלא דשיכרא דארמאי אסור משום דמערבי ביה דורדיא דיין נסך אמר רב אשי ומאוצר שרי אם איתיה דמערבי ביה (@68א) מיסרח סרי:"
11a:4,"(@14ד""ת מ""ז@77 וחרס הדרייני מאי חרס הדרייני אמר רב יהודה אמר שמואל חרס של אנדריינוס קיסר):"
11a:5,"ועורות לבובין ת""ר איזה הוא עור"
11b:1,"@11א לבוב כל שקרוע כנגד הלב וקדור כמין ארובה יש עליו קורט דם אסור @13דף לב:@77 אין עליו קורט דם מותר אמר רב הונא לא שנו אלא שלא מלחו אבל מלחו אסור אימור מלח העבירתו רבן שמעון בן גמליאל אומר בזמן שהקרע שלו עגול אסור משוך מותר א""ר יוסף אמר רב יהודה אמר שמואל הלכה כרבן שמעון בן גמליאל:"
11b:2,בשר הנכנס לבית עבודת כוכבים מותר והיוצא אסור וההולכין בתרפות אסור מלשאת ומלתת עמהן והבאין מותרין:
11b:3,"אמר שמואל כותי ההולך לתרפות בהליכה אסור ובחזרה מותר ישראל ההולך לתרפות בהליכה מותר ובחזרה אסור @13דף לג.@77 והא תניא ישראל ההולך לתרפות בין בהליכה בין בחזרה אסור אמר רב אשי כי תניא ההיא בישראל מומר ת""ר (@68א) כותי ההולך ליריד בהליכה אסור ובחזרה מותר ישראל ההולך ליריד בהליכה מותר ובחזרה אסור בהליכה מותר דלמא הדר ביה בחזרה אסור דאמרינן עבודת כוכבים זבין ודמי עבודת כוכבים איכא גביה אי הכי עובד כוכבים נמי עבודת כוכבים זבין ודמי עבודת כוכבים איכא גביה עובד כוכבים אמרינן גלימא זבין חמרא זבין ישראל נמי גלימא זבין חמרא זבין אם איתא דמזבין הכא הוה מזבין האי דפרקינן הכא עובד כוכבים אמרינן גלימא זבין חמרא זבין לפרושי טעמא דהאי מתניתא בעלמא הוא ולא צריכנא ליה דהא אסיקנא בפרק השוכר את הפועל @14דף סד.@77 דדמי עבודת כוכבים ביד עובד כוכבים מותר:"
11b:4,והבאין מותרין אמר שמואל לא שאנו אלא שאין קשורין זה בזה אבל קשורין זה בזה אסורין אימור דעתן לחזור: 
11b:5," <b><big>מתני'</big></b>  @13דף כט:@77 @11ב נודות העובדי כוכבים וקנקניהן ויין @22א ישראל כנוס בהן אסורין ואיסורן איסור הנאה דברי ר""מ וחכ""א אין איסורן איסור הנאה החרצנים והזגין של עובדי כוכבים אסורין ואיסורן איסור הנאה דברי ר""מ וחכ""א הלחין אסורין והיבשין מותרים המורייס וגבינת בית אנייקי (@68ב) אסורין ואיסורן איסור הנאה דברי ר""מ וחכ""א אין איסורן איסור הנאה:"
12a:1,"  <b><big>גמ'</big></b>  @13דף לג.@77 בר עידי טייעא אנס זיקי מרב יצחק בר יוסף רמא בהו חמרא ואהדרינהו ניהליה אתא שאיל בי מדרשא א""ל ר' ירמיה כך הורה ר' אמי הלכה למעשה ממלאן מים ג' ימים @22א ומערן ואמר רבא צריך לערן כל מעת לעת סבור מינה ה""מ דידן אבל דידהו לא כי אתא רבין ארשב""ל אחד שלנו ואחד שלהן סבר רב אחא בריה דרבא למימר קמיה דרב"
12b:1,"אשי ה""מ נודות אבל קנקנים לא א""ל רב אשי לא שנא נודות ולא שנא קנקנים "
12b:2,"@13דף לג:@77 תני רב זביד בר רבי אושעיא הלוקח קנקנים מן העובד כוכבים חדשים נותן לתוכן יין ישנים נותן לתוכן ציר ומורייס לכתחלה בעא מיניה ר' יהודה נשיאה מר' אמי החזירתן לכבשן האש ונתלבנו מהו א""ל ציר שורף אור לא כל שכן איתמר נמי א""ר אמי א""ר יוחנן קנקנים של עובד כוכבים שהחזירן לכבשן האש כיון שנשרו זפתן מהן מותרין א""ר אשי לא תימא עד דנתרא אלא אפילו רפאי מירפא "
12b:3,קינסא פליגי (@68א) רב אחא ורבינא חד אסר וחד שרי והלכתא כמאן דאסר 
12b:4,"איבעיא להו מהו לתת לתוכן שכר ר""נ ורב יהודה אסרי ורבא שרי רבינא שרא ליה לר' חייא בריה דרב יצהק למירמא בהו שכרא אזל רמא בהו חמרא ואפילו הכי לא חש לה למלתא אמר אקראי בעלמא הוא והלכתא כרבא ורבינא דבתראי אינון  והלכתא קנקנים של עובדי כוכבים לאחר שנים עשר חדש מותרים:"
12b:5,"דבי פרזק רופילא אנס הנהו כובי מפומבדיתא רמא בהו חמרא אהדרינהו ניהליהו אתו ושיילוה לרב יהודה אמר להו דבר שאין מכניסו לקיום משכשכן במים ומותרין [א] אמר רב יהודה הני כובי דארמאי דבר שאין מכניסו לקיום הוא משכשכן במים ומותרין כסי @14נ""א רב אסי@77 רב אמי אסר ורב אשי שרי אי שתי עובד כוכבים בהו פעם ראשונה כולי עלמא לא פליגי דאסירי כי פליגי בפעם שניה ואיכא דאמרי פעם ראשון ושני כולי עלמא לא פליגי דאסיר כי פליגי בפעם שלישי והלכתא פעם ראשון ושני אסור שלישי מותר וקא פריש גאון דהני כסי דפחרא נינהו אמר רב זביד @11א קוניא חיוראתא ואוכמא שרי ירוקא אסיר משום דמצריף ואי אית בהו קורטופני כולהי אסירי והלכתא"
13a:1,"כוותיה דבהדיא גרסינן בפרק שני דייניי גזרות @14כתובות דף קז:@77 והלכתא כרב זביד במאני דקוניא והני מילי לענין יין נסך דתשמישו על ידי צונן אבל לענין חמץ בפסח דתשמישו ע""י חמין בין ירוקי בין בחיוארי בין אוכמי כולהי אסירי דחזינא להו דמידייתי @13דף לד.@77 ובלעי והתורה העידה על כלי חרס שאינו יוצא מיד דופיו לעולם:"
13a:2,"@11א החרצנים והזגין של עובדי כוכבים אסורין ואיסורן איסור הנאה דברי ר""מ וחכ""א לחין אסורין ויבשין מותרין ת""ר החרצנים והזגין של עובדי כוכבים לחין אסורין ויבשין מותרין אלו הן לחין ואלו הן יבשין אמר רב יהודה אמר שמואל לחין כל י""ב חדש יבשין לאחר שנים עשר חדש אמר רבה בר בר חנה א""ר יוחנן כשהן אסורין אסורין אפילו בהנאה וכשהן מותרין מותרין אפילו באכילה ומפרש (א) בירושלמי במשלה אותן מתוך הבור דאין נעשה יין נסך עד שירד לבור אמר רב זביד האי דורדיא דחמרא דארמאי לבתר תריסר ירחי שתא  שרי אמר ר' חביבא האי @13דף לד:@77 אבטא דטייעי בתר תריסר ירחי שתא שרי."
13a:3,"(@68א) @11ב המורייס תני אבימי בריה דר' אבהו מורייס אומן מותר הוא תני לה והוא אמר לה פעם ראשון ושני מותר ושלישי אסור ראשון ושני מותר כיון דשמינא לא צריך למירמא ביה חמרא שלישי קליש שומניה ורמו ביה (@68ב) חמרא ההוא ארבא דמורייסא דאתאי לנמילא דעכו אותיב ר' אבא דמן עכו נטורי בהדה (ב) א""ל ר' אבא לר' אבא דמן עכו עד האידנא מאן נטרה א""ל עד האידנא למאי ניחוש לה אי משום דמערבי בה חמרא קיסטא דמורייסא בלומא קיסטא דחמרא בארבעה לומי ודלמא [א] מאירא דצור אתא דנפיש חמרא התם עקולי ופשורי איכא:"
13a:4, <b><big>מתני'</big></b>  @13דף כט:@77 אמר ר' יהודה שאל רבי ישמעאל את ר' יהושע כשהיו מהלכים בדרך מפני מה אסרו @22א גבינות עובדי כוכבים אמר לו מפני שמעמידין אותה בקיבת הנבלה (@68ג) וכו'.
13a:5,וכבר ביררנו קיבת הנבלה
13b:1,בפרק כל הבשר אסור לבשל בחלב @14חולין דף קטז:@77 : 
13b:2, <b><big>מתני'</big></b>  @13דף לה:@77 @11א ואלו דברים של עובדי כוכבים אסורין ואין איסורן איסור הנאה חלב שחלבו עובד כוכבים ואין ישראל רואהו @22א והפת והשמן שלהן [א] והשלקות רבי ובית דינו התירו את השמן [ב] והכבשין שדרכן לתת לתוכן יין וחומץ וטרית טרופה וציר שאין בה דגה והחילק וקורט של
14a:1,חלתית ומלח סלקונתית הרי אלו אסורין ואין איסורן איסור הנאה:
14a:2, <b><big>גמ'</big></b>  חלב למאי ניחוש ליה אי משום חילופי טהור חיור טמא ירוק ואי משום איערובי (@68א) נינסי דאמר מר טהור עומד טמא אינו עומד אי דקא בעי ליה לגבינה הכי נמי הכא במאי עסקינן דקא בעי ליה לכמכא ונישקול מיניה קלי ונוקים כיון דבטהור נמי איכא נסיובי דחלבא דלא קיימי ליכא למיקם עלה דמלתא השתא דאתית להכי גבינה נמי (@68ב) אפילו תימא דקא בעי ליה לגבינה איכא דקאי ביני איטפי:
14a:3,"@11א והפת אמר רב כהנא אמר רבי יוחנן פת לא התירוה בבית דין מכלל דאיכא מאן דשרי אין דכי אתא רב דימי אמר פעם אחת יצא רבי לשדה והביא עובד כוכבים אחד לפניו פת פורני מאפה סאה אמר רבי כמה נאה פת זו מה ראו חכמים לאוסרה @14[וכן הגי' הב""ח]@77 [מה ראו חכמים] לאוסרה משום חתנות אלא מה ראו חכמים  לאוסרה בשדה כסבורין העם לומר התיר רבי את הפת ולא היא רבי לא התיר את הפת:"
14a:4,"רב יוסף ואיתימא רב שמואל בר יהודה אמר לא כך היה מעשה אלא (אמרו) פעם אחת הלך רבי למקום אחד וראה מקום (@68ג) שהוא דחוק לתלמידין (@68ד) אמר אין כאן פלטר כסבורין העם לומר פלטר עובד כוכבים והוא לא אמר אלא פלטר ישראל (@68ה) אמר ר' חלבו אפילו למ""ד פלטר עובד כוכבים הני מילי במקום דליכא [א] ישראל אבל במקום דאיכא פלטר ישראל לא אמר רבי יוחנן אפילו למ""ד פלטר עובד כוכבים הני מילי בשדה אבל בעיר לא [ב]."
14b:1,"איבו מנפית ואכיל אבי מיצרי דמתא אמר להו רבא ואיתימא רב נחמן לא תישתעו (א) מיניה דאיבו דאכיל נהמא דארמאי ירושלמי א""ר ירמיה חלב עובד כוכבים למה אסור משום תערובת (ב) בהמה טמאה  פת רבי יעקב בשם רבי יונתן אומר פת מהלכות של עמעום, הוא (@67א) ובמקום שאין פת ישראל מצויה בדין הוא שתהא פת עובד כוכבים אסורה ועמעמו עליה והתירוה מפני חיי נפש רבנן דקיסרי בשם רבי יעקב כדברי המתיר ובלבד מן הפלטר:"
14b:2,"ושמן של עובדי כוכבים מותר @13דף לו.@77 דדרש רבי שמלאי בנציבין רבי יהודה הנשיא ובית דנו נמנו על שמן של עובד כוכבים והתירוהו ואע""פ שהוא משמנה עשר דבר הואיל ולא פשט איסורו ברוב ישראל (@68א) ואמר רב שמואל בר אבא א""ר יוחנן ישבו (@68ב) ובדקו על שמן שלא פשט איסורו ברוב ישראל וסמכו רבותינו על דברי רשב""ג ועל דברי ר""א בר' צדוק שהיו אומרים אין גוזרין גזירה על הציבור אלא אם כן רוב הציבור יכולין לעמוד בה (@68ג) ירושלמי אמר ליה שמואל לרב אכול מישחא ואי לא כתיבנא עלך זקן ממרא ואטרח עילויה ואכל:"
14b:3,"@11א והשלקות והכבשין שדרכן לתת בהן יין וחומץ (@68ד) @13דף לח.@77 א""ר שמואל בר רב יצחק אמר רב כל הנאכל כמות שהוא חי אין בו משום בישולי עובדי כוכבים @22א בסורא מתנו הכי בפומבדתא מתנו א""ר שמואל בר רבי צחק אמר רב כל שאינו עולה על שלחן מלכים לאכול"
15a:1,"בו את הפת אין בו משום בישולי עובד כוכבים מאי בינייהו איכא בינייהו דגים קטנים אדרי ודייסא אמר רב [אסי] [א] דגים קטנים מלוחים אין בהן משום בישולי עובדי כוכבים אמר רב יוסף צלאן עובד כוכבים סומך עליהן משום עירובי תבשלין ואי עבדינהו עובד כוכבים (משום) כסא דהרסנא אסירי פשיטא מהו דתימא הרסנא עיקר קא משמע לן קימחא עיקר א""ר ברונא אמר רב עובד כוכבים שהצית אור באגם  כל חגבים שבאגם אסורין."
15a:2,"היכי דמי אילימא דלא ידעי הי טמא והי טהור [ב] פשיטא מאי איריא עובד כוכבים אפי' ישראל נמי ואלא משום בישולי עובדי כוכבים וכי האי גוונא מי אסיר והא אמר רב חנא בר אבדימי א""ר פדת א""ר יוחנן האי עובד כוכבים דחריך רישא שרי למיכל אפילו מריש אוניה אלמא לעבורי שער קא מיכוין הכא נמי לגלויי אגם קא מיכוין לעולם דלא ידיע הי טמא והי טהור ומעשה שהיה בעובד כוכבים היה אמר רבינא הלכך האי עובד כוכבים דשדא סכתא לאתונא וקבר בה ישראל קרא מעיקרא שפיר דמי [ג] לבסוף אסיר (פשיטא מהו דתימא לבשולי מאני (א) קא מיכוין קא משמע לן לשרורי מאני קא מיכוין) "
15a:3,"אמר רבי אסי א""ר יוחנן כל שהוא כמאכל בן דרוסאי אין בו משום בישולי עובדי כוכבים "
15a:4,תניא מניח ישראל בשר על גבי גחלים ובא עובד כוכבים ומהפך בו עד שיבא מביח הכנסת או מבית המדרש ואינו חושש שופתת אשה קדרה על גבי כירה ובאה כותית @13דף לח:@77 ומגיסה בה עד שתצא מבית המרחץ או עד שתבא מן השוק ואינה חוששת איבעיא להו הניח עובד כובבים והיפך ישראל מהו אמר רב נחמן בר יצחק קל וחומר גמרו ביד עובד כוכבים מותר ביד ישראל לא
15b:1,"כ""ש איתמר נמי אמר רבה בר בר חנה א""ר יוחנן @11א בין שהניח עובד כוכבים והיפך ישראל בין שהניח ישראל והיפך עובד כוכבים מותר ואינו אסור עד שתהא תחלתו וגמרו ביד עובד כוכבים פת @14תיבות אלו אינם בגמרא שלנו רק אמר רבינא הלכתא הא ריפתא דשגר כו' ע""ש (לח:) (ג""א)@77 (א""ר אחי ג' מלאכות יש בה) הלכך האי ריפתא דשגר עובד כוכבים ואפה ישראל א""נ שגר ישראל ואפה עובד כוכבים א""נ שגר עובד כוכבים ואפה עובד כוכבים ואתא ישראל (@68א) וחתה חתויי שפיר דמי:"
15b:2,@11ב  דג מליח (@68ב) וביצה צלויה חזקיה ובר קפרא שרו ורבי יוחנן אסר רבי חייא פרודאה איקלע לבי ריש גלותא אמרו ליה ביצה צלויה מאי אמר להו חזקיה ובר קפרא שרו ורבי יוחנן אסר ואין דבריו של אחד במקום שנים אמר להו רב זביד לא תציתו ליה הכי אמר אביי הלכתא כוותיה דרבי יוחנן דאסר וקאמר גאון דלא איפסיקא הלכתא כר' יוחנן אלא בביצה צלויה אבל בדג מליח הלכתא כחזקיה ובר קפרא דשרו דהוו להו רבים לגבי יחיד:
15b:3,"ת""ר הקפריסין. והקפלוטאות. והמטליא. והחמין. והקליות שלהן. מותרין. ביצה צלויה אסורה. והני מילי קפריסין וקפלוטות הבאות מן האוצר כדבעינן למימר קמן:"
