"Torah, Exodus, Ii: in the Wilderness",1,(15:22–18:27)
"Torah, Exodus, Ii: in the Wilderness",2,"T<small>he wilderness narratives in the</small> T<small>orah must have been extraordinarily im</small>portant to the narrator/editor, as evidenced by their placement at this point in Exodus. Why did he/they see fit to insert here material which, chronologically at least, would fit better at a later point—for instance, in the book of Numbers (which reports essentially the same sort of incidents)?"
"Torah, Exodus, Ii: in the Wilderness",3,"The answer comes from several quarters. The wilderness stories embody a key process for the Torah story: Israel’s passage from enslaved childhood to troubled adolescence, with a hopeful glance toward adulthood (the Promised Land). This process starts immediately after liberation; indeed, it is its direct result. Further, the three “desert themes” prominent in Chapters 15–18–“grumbling” against God and Moshe, hostile neighbors, and early self-government—are appropriate to include before the meeting at Sinai, in that they demonstrate dramatically the people’s need for reassurance, protection, group solidarity, and institutions (whereby they can live harmoniously). These narratives, therefore, lay out Israel’s precarious position and create the hope for a cure. It is only later on in the Torah, in the book of Numbers, that we will discover that the growing-up process in the wilderness could not be accomplished in a single generation."
"Torah, Exodus, Ii: in the Wilderness",4,"The portrait of a people (or of an individual, as is often the case in religious literature) undergoing transformation in a place outside of normal geographic/cultural boundaries is a well-known phenomenon in traditional stories. Anthropologist Victor Turner speaks of the “liminal” experience, where the protagonist or initiant is separated spiritually and geographically from his origins in order to be changed into something new (see Fredman and Cohn). This is paralleled by the process of pilgrimage in the world of ritual, as can still be observed among many communities of the world to this day. The desert is the site of liminality par excellence: it is a harsh place that contains none of the succoring elements of human civilization, yet at the same time it leads the wanderer into truer communication with nature and the divine, metacultural forces of the universe. It is a place of betwixt and between, which mirrors the experiencer’s psychological state. In the case of Israel, later biblical sources speak of the wilderness period with striking force, either as an example of the people’s long-standing and deeply ingrained rebelliousness (e.g., Psalm 95), or fondly, as a kind of honeymoon period between God and Israel (e.g., Jer. 2:2). In both cases what is evoked is only a stage on the way, and not the final goal (see Talmon)."
"Torah, Exodus, Ii: in the Wilderness",5,"Transformation always involves both life and death, and so it is not surprising that a characteristic theme of the stories before us is lack of food and/or water. The opening episodes of the section (15:22–17:7) comprise three scenes of “grumbling” about the difficulties of survival (with the structure: water-food-water), with a unique biblical twist: God and the people “testing” each other. And so the transformation depends very much on God’s action on the people’s behalf (twice he has to “instruct” them—the very verb from which the term “Torah” is derived). The suspension of the life process, or at least its imperiling, is notable also in the fact that, in contrast to the fertility of the Israelites in Egypt, “the trek narrative does not relate a single birth” (Cohn). This is especially striking given the strong birth image of Israel at the Sea of Reeds, which is still in the reader’s mind as the section opens."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",1,(19—24)
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",2,"T<small>he narrative has returned to its source.</small> A<small>t</small> S<small>inai it had been foretold that</small> when Pharaoh “sends you free, you will serve God on this mountain,” and it is at Sinai that Moshe and the people now arrive. The fateful public meeting between the deity and the amassed human community will betoken the formal change of masters: the people, no longer enslaved by the Egyptian crown, now swear fealty to their divine Lord, who imposes rules of conduct upon them in return for his protection and their well-being."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",3,"The settings for these events of covenant-making and law-giving are appropriately impressive. The mountain naturally functions as a bridge between heaven and earth (with only Moshe allowed to ascend!), but it is additionally accompanied on this occasion by the powerful manifestations of smoke, fire, cloud, thunder, lightning, and trumpet blasts. To try and pin down exactly to what natural phenomena the story alludes, be they volcano, earthquake, or the like, is somewhat beside the point; what speaks through the text is the voice of an overwhelming experience. Indeed, as Greenberg (1972) points out, the account in Chapter 19 may have been deliberately left ambiguous and contradictory, showing that the editor wished to include all the received traditions about the event."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",4,"At the same time, it should be noted that the Sinai revelation resembles the appearance of the storm-god Baal in Canaanite texts, especially in the combining of thunder/lightning and earthquake. Psalm 18:8 portrays a similar scene. So as varied as the phenomena accompanying God’s appearance here are, they conform to a known literary pattern (Greenstein 1984c)."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",5,"As mentioned previously, Sinai stands geographically at the center of the Israelite wanderings. As the textual center of the book of Exodus as well, it anchors the people of Israel on their journey toward the fulfillment of their destiny. But that function is purely a mythic one. Sinai never became an important biblical cult site, and the only later story to take place there, that of Elijah in I Kings 19, clearly stems from the desire to draw a parallel between Elijah and Moshe. The Hebrews apparently could not conceive of God’s abiding place’s being located outside the land of Israel. On the other hand, it was necessary to demonstrate that Israel’s laws and institutions arose, not out of normal settled political and economic circumstances, but rather as the direct gift and stipulation of God himself (see Cohn), and hence the choice of a site wholly removed from the great culture centers of the ancient Near East: the monolithic culture of Egypt, the ancestral heritage of Mesopotamia, and the fertility-based society the people were to encounter in Canaan. Sinai, the originating point of Israel as a self-defined community, had to start everything anew, on a stage in which all other considerations had been stripped away."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",6,"Early in the history of biblical exegesis (the Midrash) it was noted that the events on Sinai resemble the conclusion of a marriage ceremony. Such an idea may even have been in the minds of the transmitters of the Exodus traditions. Indeed, the entire book is remarkably reminiscent of a pattern of rescue—courting—wedding with stipulations—home planning—infidelity—reconciliation—and final “moving in” (these stages fit into the general Part divisions I have used throughout the book). Lest this appear to be too Western a model, let it be noted that such analogies occur in the writings of the prophets, where the relationship between God and Israel is likened to that between husband and wife. This constitutes Israel’s version of what Joseph Campbell has termed “sacred marriage” in hero stories—not, as classically, the hero’s successful wooing of a goddess or semidivine creature, but an intimate relationship established between God and his people. As such, it is unique in the ancient world."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",7,<b>O<small>n</small> C<small>ovenant</small></b>
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",8,"Marriage may be one imaginative model for the Sinai experience, but it was covenant that the writers wished to stress above all in these chapters. Here we observe a fascinating phenomenon that occurs again and again in biblical religion: an institution well known in the secular world is given a religious emphasis in the Bible. For covenant (others, “pact”) was a widespread form of political bonding in the ancient Near East. Kings and vassals, from Anatolia to Assyria, regularly aligned themselves in treaties involving either freewill granting of privileges or an agreement of mutual obligations between parties. A number of texts laying out the stipulations and ceremonies particular to covenant-making in the ancient Near East have been recovered, and study of them is helpful for an understanding of what we have in Ex. 19–24. Three things are clear. First, the stylistic pattern in our chapters resembles what is found in Hittite treaty texts (Mendenhall 1954); second, the Exodus passages use narrative to express these events, not merely a list of conditions; third, and most important, no other ancient society, so far as we know, conceived of the possibility that a <i>god</i> could “cut a covenant” with a people. This last fact leads to the observation that, for Israel, the true king was not earthly but divine—despite the later establishment of a monarchy (Weinfeld 1972b). Hence the narrator’s concentration on these chapters, especially considering the dramatic nature of what had gone before (Chaps. 1–15)."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",9,"The covenant found in Exodus and subsequently in the Torah differs substantively from the two described in Genesis. Noah (Gen. 9) and all living creatures had been promised no further universal destruction, with the stipulation that human beings were not to eat meat with blood or commit willful murder. Avraham, too (Gen. 15, 17), was the recipient of a covenant: God would give him land and descendants, and Avraham was to attend to the circumcision of all his males (yet this is more sign than stipulation). What these early events have in common is the aspect of bestowal—God acts and promises, and human beings are the passive recipients. Exodus introduces the notes of mutuality and conditionality. Both parties are now to have a stake in the agreement, and it can be broken by either (as in Chap. 32; contrast this with the promise to Noah in Gen. 8:21–22, “I will never doom the soil again … never shall [natural processes] cease,” and Gen. 9:11, “Never again shall there be Deluge….”). From the Creator God we have moved to the God of History, who enters into a fateful relationship with the people of Israel (for more on this, see Sarna 1986)."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",10,<b>O<small>n</small> B<small>iblical</small> L<small>aw</small></b>
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",11,"A century of modern Bible scholarship has led to far-reaching changes in the perceptions of biblical law. Initial archeological findings, which often included legal documents, had led comparativists to see in the biblical material a pale reflection of its Mesopotamian antecedents. The Code of Hammurabi, for instance, was deemed the source of some of the Exodus material. These early judgments have given way to a view that places more emphasis on what is distinctive about the biblical laws."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",12,"For our purposes here, several brief points should be made, drawn from recent research; the reader may find them explored at greater depth in the essays by Greenberg (1970), Greenstein (1984), Paul, and Sarna (1986), and the work of Sonsino. Expressions of law in the ancient Near East, especially in documents from Mesopotamia, reveal a strong economic underpinning, tied to class structure. They also have at times a personal or political function. Hammurabi, for instance, presents his code with the express purpose that the gods and men may see what a just king he is. The laws are listed by category, with religion occupying its own sphere. Finally, the king acts as the enforcer of the laws, having received them from a god—who is nevertheless not their ultimate source. Law exists in the Mesopotamian texts as an abstract value, designed for the smooth functioning of society."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",13,"By way of contrast, Hebrew law, as typified by our chapters, displays very different concepts and concerns. Class is hardly alluded to, reflecting a totally different kind of society economically but also expressing an ideal that began in the Genesis creation story with the common ancestor of the human race. The laws are presented as the terms of the covenant (our section is often termed the “Book of the Covenant”), and the motivation behind them is portrayed as historical/psychological (“… for you were sojourners in the land of Egypt”). Strikingly, the biblical regulations, not only here but in the other major collections as well (in Leviticus and Deuteronomy), blur the distinctions between religious and secular, and treat all law as a matter directly related to God. He is perceived as the source of laws; they are the expression of his will; and breaking them is a direct affront to and act of rebellion against him (contrast, for example, the modern American view)."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",14,"The key concept behind much of biblical law seems to be that of Ex. 19:6, to make of the people of Israel “a holy nation.” This expression, which appears nowhere else in the Bible, combines a secular notion (the Hebrew <i>goy</i>, meaning a political body, a state) with a sacral one: this people is to transform all of its life into service of God. There is, therefore, no subject in the code before us—slavery, social relations, torts, cult, or diet—that is not of immediate concern to the biblical God. The first part of 19:6, “a kingdom of priests” (Buber: “a king’s-retinue of priests”), would seem to suggest that despite the clear existence of a priestly group in ancient Israel, the ideal approached a more democratic form of religious expression."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",15,"This leads us to posit a final question: Are the materials in Ex. 21–24 (and other texts in the Torah that enumerate laws) to be taken as actual regulations or cases, or as something else, rather more didactic? We have little evidence for the former view, and in fact other ancient Near Eastern legal documents such as the Hammurabi Code seem to point in the other (didactic) direction. Given the nature of Torah literature, where narrative has a teaching function rather than a purely historical one, it seems plausible that the legal texts as well were intended to elucidate principles of Israelite belief—to present, as it were, a worldview. The other possibility, more in keeping with the history of law, is Daube’s (1947) view that “many ancient codes regulate only matters as to which the law is dubious or in need of reform or both.” In other words, law in day-to-day Israel was regulated by established precedents, and certainly not by Ex. 21–23, in the main. But in this case, too, our text would be instructive of the biblical mentality. For a fuller treatment of biblical law and its context in the ancient Near East, see Sarna (1986)."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",16,"Any attempt to describe this section structurally is bound to run into a roadblock; perhaps precisely because of the Bible’s desire <i>not</i> to distinguish between various categories of life, we do not have a watertight structure. Suffice it to say that, overall, most sections in these chapters begin with the general proposition “When …” (Heb. <i>ki</i>), and break down the issue under discussion into subsections beginning with “If …” (Heb. <i>’im</i>), a pattern found commonly in other legal systems as well. Beyond this, and the observation that there are some general categories and logical connections (for which, see the Commentary), one striking stylistic device in the Hebrew should be pointed out. From 21:5 through 23:24 a double verb form appears (the infinitive absolute followed by the imperfect) fully twenty-seven times. The effect of this device, which is rhetorically emphatic, is to give a sense of coherence to what are otherwise quite diverse laws."
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",17,"<img src=""images/Art_P4.jpg"" alt=""art""/>"
"Torah, Exodus, Iii: the Meeting and Covenant At Sinai",18,"<b><i>Ex. 32:16</i> … and the tablets were God’s making,/and the writing was God’s writing,/engraved upon the tablets.</b>"
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",1,(25–31)
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",2,"D<small>espite the importance of all that has preceded, the section of</small> E<small>xodus we</small> now encounter occupies a significant amount of text, and therefore commands our attention, in the overall scheme of the book. It may seem puzzling to modern readers that a book that purports to be about a people’s origins should choose to fill a third of its pages with a detailed description of a sanctuary, down to the last piece of tapestry and the last ritual vessel. Yet it is an indication of the “Tabernacle’s” centrality in Israel’s idea system that the story of its construction dominates the last half of Exodus."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",3,"Several factors may help to explain. First, the system of animal and grain sacrifices, or cult, was as important in ancient Israel as it was elsewhere in antiquity, as the chief means of formally expressing religious feeling. Indeed, the Bible traces this institution back to the beginning of human history, to Cain and Abel (Gen. 4:3–4). The cult’s centrality survived the railings of the Prophets and the destruction of Solomon’s Temple, and was still strong enough in late antiquity to provoke a severe crisis when its chief site, the Second Temple, fell to the Romans in the year 70 <small>c.e.</small> The latter event was a crux upon which the creation of classical Judaism took place, and the process was a painful one. So the opinion that many moderns have, that animal sacrifice was a barbaric custom, is quite beside the point as far as ancient Israel was concerned."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",4,"Second, there is the great theme of the book of Exodus, “Is Y<small>hwh</small> in our midst or not?” (17:7), to which our account gives a resounding positive answer. The book of Exodus traces not only the journey of the people of Israel from Egypt to Sinai, but also the journey of God to rescue the people and to dwell (“tabernacle”) among them (Greenberg 1972). A detailed presentation of God’s “residence,” as it were, is meant to convey the assurance that the people are led by God himself. This further supports the biblical image of the divine king, who dwells among his subjects and “goes before” them."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",5,"Third, the Israelites shared with their neighbors the idea that a victorious God, following his triumph, was to be honored by his enthronement in a human-built structure (see Hallo). Thus the last half of Exodus, far from trailing off into obscure priestly details, fits a well-known mold in its contemporary environment."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",6,"A final explanation of the prominence of the Tabernacle sections may be found in their intimate connection with the idea of the Sabbath. The “blueprint” chapters, 25–31, end with an extended passage on observing the Sabbath; the construction chapters, 35–40, begin with a brief passage on the prohibition of work on the holy day. These structural aspects suggest (as the ancient rabbis also saw) that cessation from work here means precisely from the tasks of construction, and that once a week human beings must step back from their own creating to acknowledge the true “work” of creation. Chapters 25–40, including the Golden Calf narrative, bring out these ideas through their use of refrainlike phrases, especially the repetition of one key word: “make” (Heb. <i>’asoh</i>). The entire section is an object lesson in what the Bible deems it proper for human beings to make, and is a vehicle of contrast between God’s creation and human attempts to reach the divine. Israel is engaged in the making of the Tabernacle (notice how “build,” which would make more sense, is not used); when the time comes for the work to be put aside temporarily, they are to “make” the Sabbath. To these observations may be added the long-observed fact that the vocabulary of the Tabernacle’s completion (“finished,” “work,” “blessed”) recalls the completion of Creation in Gen. 2:1–4. Thus we are taught that Israel, through its religious life as typified by Sabbath and cult, becomes a partner in the process of Creation, either by imitating the divine act or by celebrating it."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",7,"Other peoples, to be sure, recall the beginning of the world in ritual and story, so it is important to make an anthropological observation. The purpose of all sanctuaries is to build a bridge to the divine, to link up with the forces that transcend human beings. It is perceived that certain places are particularly appropriate for this (folklore terms such places “the navel of the earth”), and, by extension, sanctuaries firmly anchor that inherent holiness. What the Tabernacle account initially accomplishes, most notably in its closing chapter (40), is to transfer a topographic “bridge” to a human-made and portable one. With the completion of this Dwelling, we find God resident neither on Sinai nor in the later Jerusalem, but rather accompanying the people “upon all their marches” (40:38). The sacred center here thus moves; it is a portable anchor that establishes stability wherever it goes. The vitality that surrounded this idea is still to be seen in the successors of the Hebrew Bible, classical Judaism and Christianity, for whom, respectively, Torah and Cross provide a center that is at once movable and stabilizing."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",8,"But the sacred center, for biblical religion, finds equal expression in <i>time.</i> While the Dwelling account seems obsessed with matters of space, its setting among the Sabbath passages stresses more the concept of time. Such an aspect already begins to make itself felt in 24:16, where Moshe, on Sinai to receive the laws, waits for six days while the “cloud” covers the mountain, and is able to ascend only on the seventh day, at God’s summons. We are thus left, paradoxically, with a structure (Dwelling) which at first glance uses many well-known art forms and religious motifs common to the ancient Near East, but which is a total departure from them via its connection with the Sabbath—an institution with no known equivalent in the ancient world. The Dwelling account presents us with a people for whom sacred time takes precedence over sacred space (for more on these themes, see Sarna 1986)."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",9,"There have been many attempts, textually and artistically, to reconstruct the Tabernacle on the basis of our text here, the rationale being that surely so much detail as we find here will serve as the guidelines for an actual structure. Rabbinic and medieval Jewish commentators, as well as modern scholars, have expended considerable energy to that end. But in fact none of the reconstructions has succeeded, for, as with narrative, the text is as much message as description. The text’s main concern, it seems, is for the Dwelling to reflect holiness, in its choice of measurements and materials (see Haran 1985). The layout of the Dwelling expresses aesthetic ideas of perfection, through various symmetrical proportions (see Appendix); the materials are graded such that the closer one gets to God (in the “Holiest Holy-Shrine”), the more precious the metal. In addition, both the colors used and the types of workmanship employed are similarly graded. In a general way, the intent of the narrator seems to have been close to the intent of the great cathedral builders of the Middle Ages: to reflect divine perfection and order in the perfection and order of a sacred structure."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",10,"The Dwelling, as described in Exodus, resembles other ancient Near Eastern sanctuaries in many particulars (for which, see the Commentary below), as well as strongly reflecting aspects of the later Temple of Solomon (I Kings 6–7). Some scholars have also likened it to a Bedouin tent (Heb. <i>shakhen</i> seems to be an archaic verb for “to tent”), appropriate to desert conditions. It is perhaps all three, a coalescing of Israel’s ideas of the cult from a variety of historical and religious settings. That the Dwelling was viewed as historical is clear from biblical tradition itself (see II Sam. 7:6, for instance). But one should keep in mind that it is also a paradigmatic model, that helps to round out the overall scheme of Exodus. The book traces the progress of the people of Israel from servitude (to Pharaoh) to service (of God), and uses the human activity of building to do so. Thus, as Exodus opens, the Israelites are forcibly made to build royal storage cities; as the book ends, the people complete a structure through which they may serve the divine king."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",11,"Finally, there is the sequence of description in these chapters: the text begins with the blueprint for the holiest object, the “coffer” (ark), and proceeds through the structure in descending order of holiness. After the building instructions themselves are given, a number of related matters are treated, chief among them the attire of the priests and the ceremony consecrating the priests. The establishment of the cult, like that of the system of justice, is thus viewed as the command of God rather than the result of the need or request of human beings (contrast this with the “requested” monarchy in I Sam. 8)."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",12,"<i>The “Contribution”</i> (25:1–9): In the first seven verses of this opening section dealing with the Dwelling, the Israelites’ contribution toward the structure is described in detail; but only in v.8 is the purpose of this activity made clear. Despite the concreteness of the description, however, the actual blueprints, as it were, are shown to Moshe by God, and are not recorded in the text. Architects in the creative sense are superfluous here."
"Torah, Exodus, Iv: the Instructions For the Dwelling and the Cult",13,"Moderns want to know where the Israelites procured such materials as gold and silver in quantity (see Chap. 38), or how they acquired the skills necessary for the fine artisanry involved (e.g., weaving, dyeing, manufacture of incense, and the setting of jewels). These questions, while logical in a historical setting, do not take the Bible on its own terms. The text appears to present the awed report of the Dwelling and its construction without leaving room for totally practical issues (just as Gen. 4 deals with Cain and his descendants without being concerned with the origins of Cain’s wife)."
"Torah, Exodus, V: the Covenant Broken and Restored",1,(32–34)
"Torah, Exodus, V: the Covenant Broken and Restored",2,"W<small>ITHOUT THE STORY THAT FOLLOWS</small>, <small>THE BOOK OF</small> E<small>XODUS WOULD BE INCOMPLETE OR</small> at least hopelessly idealistic and idealized. Thanks to the inclusion of the Golden Calf episode, we recognize the people of Israel so familiar from the bulk of the wilderness narrative—stubborn, untrusting, and utterly unable to comprehend what has just occurred at Sinai (note the parallel between this section and 15:22ff.: after witnessing the awesome displays of God, the people fall prey to typical human anxieties about their own survival). We are also given a classic biblical description of God in this story—that he is demanding but also compassionate."
"Torah, Exodus, V: the Covenant Broken and Restored",3,"There is no doubt that the narrative wishes to portray the breaking of the recently made covenant, and also to focus once again on the anxiety about God’s presence that pervades the whole book. Some see it as a political polemic, given that a similar story is found in I Kings 12:28ff., about Jeroboam’s split from the Solomonic monarchy; according to this theory, the Exodus account is a projection backward of the sin of the Northern Kingdom. Jeroboam, leading a secessionist movement, intended to set up a sanctuary to rival Jerusalem. At the same time, the Exodus story does appear first, and thereby helps to explain why Jeroboam’s deed was considered so terrible by later generations."
"Torah, Exodus, V: the Covenant Broken and Restored",4,"But surely the Golden Calf story plays such an important role in the present book of Exodus as to sidestep the question of which version came first. It puts into sharp relief the nature of the people, its leader, and its God, and provides some insights into the complex relationships between these parties; it focuses particular aspects of the Tabernacle idea (see above); and it makes clear the difficulties of the emerging faith community."
"Torah, Exodus, V: the Covenant Broken and Restored",5,"The story also contributes some welcome dramatic scenes at this point. It is as if the reader has awakened from a dream: major characters, including God himself, reemerge as real personalities, while secondary characters (Aharon and Yehoshua) are fleshed out. Everywhere there are fierce emotions: doubt, anger, panic, pleading for mercy, courage, fear. And, indeed, the entire enterprise of Exodus hangs in the balance, as God wishes only to destroy the faithless people (a rough parallel exists in Gen. 22, where all that has previously been promised to Avraham is threatened). Only after the stark emotions just mentioned have been cathartically absorbed, and the covenant restored, can there be a return to the task at hand—the building of an abode for the divine amid the very human community of Israel. As to the stylistic aspects of the story, we should note the repeated use of the verbs “see” and “know,” among others. Their transformation at different points of the story signals a return to these earlier Exodus themes, this time with a new urgency and a new enterprise at stake: the continuity of the fledgling people."
"Torah, Exodus, V: the Covenant Broken and Restored",6,"<img src=""images/Art_P5.jpg"" alt=""art""/>"
"Torah, Exodus, V: the Covenant Broken and Restored",7,<i>Ex. 32:8</i> … they have made themselves a molten calf …
"Torah, Exodus, Vi: the Building of the Dwelling",1,(35–40)
"Torah, Exodus, Vi: the Building of the Dwelling",2,"A<small>S IF NOTHING HAD GONE AWRY</small>, <small>THE NARRATIVE NOW RETURNS TO DESCRIBE HOW THE</small> Dwelling was built. This time, as was noted by the sages of the Talmud, the order follows the natural logic of construction (i.e., dwelling, tapestries, covering, boards, sockets, bars, etc., and then the ritual objects), rather than the earlier one of sanctity (i.e., coffer, purgation-cover, table, lampstand, etc., and then the structure itself). The most notable omission is the carrying out of priestly ordination; that is reserved for Lev. 8, perhaps so as not to interfere with the narrative momentum of the construction process, or else to focus more on the Dwelling itself and its divine resident. The only major interruption in this part is 38:21–31, which fits in with one of the important themes of these chapters: the extent of the Israelites’ contribution to the sanctuary."
"Torah, Exodus, Vi: the Building of the Dwelling",3,"As there is no need to repeat what was said about each part of the Tabernacle in the commentary to Chaps. 25–31, the commentary here will be limited to brief remarks on the differences between the two long Tabernacle sections (Parts IV and VI); here Cassuto has provided most of the necessary material."
"Torah, Exodus, Appendix",1,"S<small>CHEMATIC</small> F<small>LOOR</small> P<small>LAN OF THE</small> D<small>WELLING</small><br/><img src=""images/Art_P6.jpg"" alt=""art""/>"
"Torah, Exodus, Appendix",2,"According to the measurements given in Chaps. 25–30, the proportions are as follows:"
"Torah, Exodus, Appendix",3,"Perfect Squares (1:1) are the Outer Court, the Inner Court, the Holiest Holy-Shrine, the Slaughter-site, and the Site for Incense."
"Torah, Exodus, Appendix",4,"Perfect Rectangles (2:1) are the whole structure, the Holy-Shrine, and the Table."
"Torah, Exodus, Appendix",5,"The relationship of the whole structure to each court is 2:1, as is that of the Holy-Shrine to the Holiest Holy-Shrine."
"Torah, Exodus, Appendix",6,"The relationship of the entrances (Entrance, Screen, and Curtain) is 2:1:1."
"Torah, Exodus, Appendix",7,"The Coffer and the Slaughter-site appear to stand at the exact centers of their respective squares. They share proportions different from those above: their length/width/height ratios are 5:3:3 (Coffer) and 5:5:3 (Slaughter-site). The departure from the standard 2:1 ratio may be an attempt to draw attention to these two holy objects, which functioned as the spiritual as well as geographical centers of the Israelite encampment in the wilderness."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",1,"I<small>N THE</small> P<small>REFACE</small>, <small>I POINTED OUT THAT MUCH HAS CHANGED IN BIBLICAL SCHOLARSHIP</small> since the inception of Buber and Rosenzweig’s work. Nowhere is this as true as in reference to the last three books of the Torah. In the case of Leviticus, although the Israelite cult was of intense interest to nineteenth-century Protestant scholars such as Wellhausen, and Jewish scholars such as David Hoffmann, there has been a flowering of new work on this book in the last few decades. The opening up of ancient Near Eastern material on sacrifice and ritual, made possible by the scholarship of philologists, archaeologists, and comparativists in this century, and recent insights of anthropology, now bring to Leviticus a new level of comprehension and appreciation."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",2,"Most outstanding in this regard is the work of Milgrom and Levine, who have also greatly advanced the understanding of the book of Numbers. The contributions of these scholars properly constitute in each case a lifework, and one cannot study Leviticus or Numbers without a close reading of what they have done. If as translator I have accepted only a percentage of what they have suggested, that is due to the constraints imposed by my method, and also to the unenviable task of deciding between them in areas where they disagree. Any reader serious about studying the Torah must consult their work. In line with these developments, I should note that I have relied less on B-R in translating the last three books than I did with the first two."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",3,"A similar situation obtains in the case of Deuteronomy, with the many years of research done by Weinfeld. But the work of the three scholars mentioned here should not exclude the many fine commentaries that have appeared since the turn of the century, whether in such series as the International Critical Commentary or in individual volumes or studies of Israelite cult and law, by Jews and Christians alike. Then, too, the reader may turn to the <i>Anchor Bible Dictionary</i>, or the shorter <i>Harper’s Bible Dictionary</i>, for instance, for an in-depth look at many issues. Finally, I would like to single out the helpful introductions by Hallo in the Plaut commentary; these are now reprinted with additional material in Hallo 1991."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",4,"I have therefore approached the last three books of the Torah with some trepidation and caution, knowing that to present them for the general reader in translation, and through brief notes and commentary, is an undertaking full of potential pitfalls. But these books, no less than the more famous and accessible first two, constitute the “instruction” or “teaching” found in the Five Books of Moses, and are well worth the effort required to experience them. The reader is directed to the works mentioned in “Suggestions for Further Reading” for the opportunity to digest the great wealth of material now available."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",5,"For the sake of simplification, in the Commentary and Notes to these books, citations from the major commentaries of Levine, Milgrom, Weinfeld, and now Tigay (appearing variously in <i>The Anchor Bible</i> and <i>The New JPS Commentary</i>) are not followed by their publication dates; these appear in the “Suggestions” section just mentioned. The same holds for the Leviticus commentaries of Bamberger (in Plaut) and Wenham."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",1,"I<small>N THE</small> P<small>REFACE</small>, <small>I POINTED OUT THAT MUCH HAS CHANGED IN BIBLICAL SCHOLARSHIP</small> since the inception of Buber and Rosenzweig’s work. Nowhere is this as true as in reference to the last three books of the Torah. In the case of Leviticus, although the Israelite cult was of intense interest to nineteenth-century Protestant scholars such as Wellhausen, and Jewish scholars such as David Hoffmann, there has been a flowering of new work on this book in the last few decades. The opening up of ancient Near Eastern material on sacrifice and ritual, made possible by the scholarship of philologists, archaeologists, and comparativists in this century, and recent insights of anthropology, now bring to Leviticus a new level of comprehension and appreciation."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",2,"Most outstanding in this regard is the work of Milgrom and Levine, who have also greatly advanced the understanding of the book of Numbers. The contributions of these scholars properly constitute in each case a lifework, and one cannot study Leviticus or Numbers without a close reading of what they have done. If as translator I have accepted only a percentage of what they have suggested, that is due to the constraints imposed by my method, and also to the unenviable task of deciding between them in areas where they disagree. Any reader serious about studying the Torah must consult their work. In line with these developments, I should note that I have relied less on B-R in translating the last three books than I did with the first two."
"Torah, Exodus, To Aid the Reader of Leviticus Numbers Deuteronomy",3,"A similar situation obtains in the case of Deuteronomy, with the many years of research done by Weinfeld. But the work of the three scholars mentioned here should not exclude the many fine commentaries that have appeared since the turn of the century, whether in such series as the International Critical Commentary or in individual volumes or studies of Israelite cult and law, by Jews and Christians alike. Then, too, the reader may turn to the <i>Anchor Bible Dictionary</i>, or the shorter <i>Harper’s Bible Dictionary</i>, for instance, for an in-depth look at many issues. Finally, I would like to single out the helpful introductions by Hallo in the Plaut commentary; these are now reprinted with additional material in Hallo 1991."
